Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
8,63,53.8762063239129,3.1124804679808378,3.615726091862754,2.119835379024423,2.2426869114814747,2.0891037570895232,2.5554468647660133,2.451418677215709,3.425977960765353,3.1194339641082847,2.0251119603182315,14.678328179816642,67.02602613429391,46.92653002479624,23.214060252964387,26.401173397071027,3.962577575591114,21.84003183882616,35.34756245456402,48.95069961809094,44.63900805215124,53.8762063239129,3.1124804679808378,3.615726091862754,2.119835379024423,2.2426869114814747,2.0891037570895232,2.5554468647660133,2.451418677215709,3.425977960765353,3.1194339641082847,2.0251119603182315,14.678328179816642,67.02602613429391,46.92653002479624,23.214060252964387,26.401173397071027,3.962577575591114,21.84003183882616,35.34756245456402,48.95069961809094,44.63900805215124,0.0720479149759531,2.4995507004760977,8.963108188194944,21.979461951455736,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,165.07209467887878,101.0,2121.0,449.66174615862866,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,67,54.50320033293738,2.8838085614968465,3.61340578374557,3.97950341532741,2.4078124504662437,2.4954658035247097,2.55699473138502,3.500344826595985,2.9139506548713854,2.1138588768221895,3.017032481220479,23.77741070183894,67.39678261343278,29.3265397979727,11.794390777042738,48.573109215200375,3.9127938054628952,28.3355643421775,41.24504087541502,32.88995174039949,33.9333131736766,54.50299954190888,2.8838085614968465,3.6134033517753945,3.97950341532741,2.4078124504662437,2.4954658035247097,2.5569835059360253,3.500344826595985,2.9139506548713854,2.1138588768221895,3.017032481220479,23.77741070183894,67.3967697046414,29.3265397979727,11.794390777042738,48.573109215200375,3.9128738158911456,28.3355643421775,41.24504087541502,32.88995174039949,33.9333131736766,0.06066177778850555,2.387847318563584,9.167325902575847,22.19814260630828,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,140.49202823638916,86.0,1806.0,542.7741717736922,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,76,55.59346107653847,3.7666121824116194,3.7391963789094107,3.5018848680546744,2.697796683955685,2.5398557835300517,2.4110711180794837,2.8561823797425894,3.9296800942967707,3.326882995636896,3.2433914404182436,17.45848824196939,52.36270627371468,39.24428867619614,47.595324935163575,36.52889217948328,6.436693943152946,46.61828321967889,35.07878203353001,15.100461446090565,36.60007197672534,55.59344664588212,3.7666121824116194,3.7392048726217766,3.5018848680546744,2.697796683955685,2.5398557835300517,2.4110681115379897,2.8561823797425894,3.9296800942967707,3.326882995636896,3.2433914404182436,17.45848824196939,52.362714410964706,39.24428867619614,47.595324935163575,36.52889217948328,6.436636779502613,46.61828321967889,35.07878203353001,15.100461446090565,36.60007197672534,1.3112106531858525,4.177146757983529,5.7487926147761925,18.665547217625427,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,155.31161379814148,95.0,1995.0,1209.082950936678,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,101,56.13464894878912,2.2046688576556512,3.7346979840558037,3.38880031545549,2.8283585390538053,2.099906917892174,2.4209612406968244,3.327589290439578,3.029778224116617,3.889189511981627,3.173110081003986,68.72112449371245,51.81437127488761,19.052962571299307,62.48043376611905,35.84899440405969,6.630493676668846,47.462800313861194,27.17180509109273,41.27842360976545,40.4099294872658,56.13464894878912,2.2046688576556512,3.7346979840558037,3.38880031545549,2.8283585390538053,2.099906917892174,2.4209612406968244,3.327589290439578,3.029778224116617,3.889189511981627,3.173110081003986,68.72112449371245,51.81437127488761,19.052962571299307,62.48043376611905,35.84899440405969,6.630493676668846,47.462800313861194,27.17180509109273,41.27842360976545,40.4099294872658,1.5421517730773202,3.6003990886584485,5.349700168392439,19.1644624630968,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,368.1204950809479,225.0,4725.0,745.3421440625277,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
14,115,60.087797811090304,3.50004352740532,3.7487762263566937,3.51016437693536,3.3961144968946053,3.7289588601091994,2.3996083305796168,3.3415775815751743,2.9017478728266983,2.7642055040630344,2.821622699844371,36.09617292552015,50.0466010298306,50.424758914819606,37.96607260338219,73.2971350652714,7.107344201553702,21.94994609494888,29.93453532718115,27.017118392104805,42.91735813854984,60.08642094602315,3.50004352740532,3.7486046487649896,3.51016437693536,3.3961144968946053,3.7289588601091994,2.3997147900815126,3.3415775815751743,2.9017478728266983,2.7642055040630344,2.821622699844371,36.09617292552015,50.04676715969349,50.424758914819606,37.96607260338219,73.2971350652714,7.108563207336229,21.94994609494888,29.93453532718115,27.017118392104805,42.91735813854984,1.5008231133603143,3.287135697804072,5.507579363618547,18.93251948732413,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,254.9282410144806,156.0,3276.0,282.16475889876705,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,54,60.18685207898347,3.6014891373510727,3.7519850868461724,2.6268483563184852,3.3846452313386277,3.752778304592076,2.3950091935164677,2.1700884227395556,2.0781095664657645,2.3396608391291376,3.756285006858826,16.392544199148258,50.07035731386147,72.26281945978263,44.65574352324612,54.97201240678078,7.081879757662179,39.02753246885543,44.211898516408056,15.640089707046714,41.25505102307387,60.177016453816535,3.6014891373510727,3.75206094490242,2.6268483563184852,3.3846452313386277,3.752778304592076,2.3950479459340848,2.1700884227395556,2.0781095664657645,2.3396608391291376,3.756285006858826,16.392544199148258,50.072092294051544,72.26281945978263,44.65574352324612,54.97201240678078,7.081753407882639,39.02753246885543,44.211898516408056,15.640089707046714,41.25505102307387,1.5194991571611836,3.515226682716965,5.534388631663493,18.63303189844603,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,158.5739631652832,97.0,2037.0,527.2643041122658,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
7,85,60.205837829480735,2.0397602676795907,3.748999179314197,2.056612976041589,2.4924221352060916,3.720055897365776,2.399226824831029,3.1056439573715315,3.684061784719211,2.248346630239822,2.558367358022279,48.074352644788725,49.99633460711518,46.46696425162116,11.212073809241298,62.04112372424007,7.122338319644714,43.24868184665728,28.575122542246014,45.22396490958001,41.149257495801464,60.20579348270307,2.0397602676795907,3.74897431971715,2.056612976041589,2.4924221352060916,3.720055897365776,2.399216232181175,3.1056439573715315,3.684061784719211,2.248346630239822,2.558367358022279,48.074352644788725,49.996723380319686,46.46696425162116,11.212073809241298,62.04112372424007,7.122448353234658,43.24868184665728,28.575122542246014,45.22396490958001,41.149257495801464,1.500556358807244,3.264484004180835,5.558253777115118,18.885975439312382,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,178.17085313796997,109.0,2289.0,678.3272874982853,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,142,60.887828266830084,2.3523925111501103,3.7413142361990843,2.2619936896218333,3.6189813842531637,2.6894733053665867,2.4151872956549907,3.16402835989416,3.757663968823688,3.6894688907844433,3.8107846374172984,39.89221727809246,49.62347009242139,61.90923342488258,28.571725362719597,41.866478970295304,7.281565921256961,15.54366464427925,35.7718492868823,30.17867221463104,43.25761851096945,60.88775201869317,2.3523925111501103,3.7413332419950436,2.2619936896218333,3.6189813842531637,2.6894733053665867,2.4151751744169965,3.16402835989416,3.757663968823688,3.6894688907844433,3.8107846374172984,39.89221727809246,49.62335603131647,61.90923342488258,28.571725362719597,41.866478970295304,7.28146030214618,15.54366464427925,35.7718492868823,30.17867221463104,43.25761851096945,1.8988905697704865,2.6481213420605156,5.37481346717488,19.198909831865414,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,304.11408853530884,186.0,3906.0,659.2281832331485,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,173,63.90067150917419,3.2594350140431283,3.7566497814097826,3.5055111074776275,2.13307296270823,2.5206301971570815,2.4002407299895836,2.3868685652466555,3.2789217617598796,3.049340618247467,3.8496159407987007,27.11429008166222,48.40504303102311,57.77928761376353,60.19157192031105,69.00803041272908,7.592519567956317,15.488305054145895,23.20267301424972,36.58724249505802,48.21557122406658,63.900340497664104,3.2594350140431283,3.7566419889817504,3.5055111074776275,2.13307296270823,2.5206301971570815,2.4002647630925416,2.3868685652466555,3.2789217617598796,3.049340618247467,3.8496159407987007,27.11429008166222,48.4053372646534,57.77928761376353,60.19157192031105,69.00803041272908,7.592449896690532,15.488305054145895,23.20267301424972,36.58724249505802,48.21557122406658,2.5687849377740215,2.5325009563659853,5.127691532833504,17.885019033001477,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,429.8674099445343,263.0,5523.0,823.5337418953726,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,89,53489081.917102344,2.653289803544192,1.9999999999999998,3.771884198621549,2.7145395200049993,3.817070301839598,1.5,2.031642485693112,3.8588744674875217,3.3817938350338475,3.994645700902961,21.20213304244636,10.000000000000002,70.61870509741566,55.29318049684352,14.290011226934064,2.0,41.38566659614363,47.30585874412692,39.90336655199651,19.349483669025766,64.94648866702084,2.653289803544192,3.759871151631422,3.771884198621549,2.7145395200049993,3.817070301839598,2.392061638929811,2.031642485693112,3.8588744674875217,3.3817938350338475,3.994645700902961,21.20213304244636,47.927686883636774,70.61870509741566,55.29318049684352,14.290011226934064,7.749056657982069,41.38566659614363,47.30585874412692,39.90336655199651,19.349483669025766,117327.9653471543,31155732.269576307,15711450.393706935,1503202.1109148746,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,219.09325337409973,134.0,2814.0,519.1725740480636,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
