Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,Run Time,jac evals,Termination
12,150,138.12667242156488,3.7951968159500185,3.9999999999999996,1.5,2.27860716732793,3.1816647598218992,3.1226490968965317,17.505519953009177,75.00000000000001,10.000000000000002,18.86672622767764,50.00000000000001,50.00000000000001,138.12667242156132,3.7951968159500185,3.9999999999999996,1.5,2.27860716732793,3.1816648598218995,3.1226489968965314,17.505519953009177,75.00000000000001,10.000000000000002,18.86672622767764,50.00000000000001,50.00000000000001,698994.5138178059,78752.8168726219,103.33617471556187,72448.10852786075,7.683480767306754e-06,9.962653110231402e-05,0.004246801312456848,0.0017178761166294237,17.618302583694458,12,0
19,183,138.12667242156536,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.1816644244963452,3.1226493983965513,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,50.00000000000001,50.00000000000001,138.1266724215626,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.1816647318262787,3.1226491895747865,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,50.00000000000001,50.00000000000001,698994.5385332368,78752.81911214525,103.33624419672829,72448.10668291259,7.683481127026848e-06,9.962653335368042e-05,0.004246801624000674,0.0017178761441692127,23.601154088974,16,0
5,156,138.12667901926068,3.5768902872821857,3.9999999999999996,1.5,2.9087806152214988,3.1816648441202626,3.122648759409988,19.0782026025613,75.00000000000001,10.000000000000002,35.66602172401748,50.00000000000001,49.99999879727639,138.12667242156385,3.5768902872821857,3.9999999999999996,1.5,2.9087806152214988,3.1816649441202625,3.122648759409988,19.0782026025613,75.00000000000001,10.000000000000002,35.66602172401748,50.00000000000001,50.00000000000001,698994.273326496,78752.8345454937,103.33619935954422,72448.11248355613,7.683480727677186e-06,9.962653117004173e-05,0.004246801310325126,0.0017178761139915893,17.794658422470093,12,0
3,167,138.1266724215656,3.8263279392236105,3.9999999999999996,1.5,2.3356715304430145,3.1816648960996226,3.122649292461265,31.26881748015252,75.00000000000001,10.000000000000002,22.609031644313887,50.00000000000001,50.00000000000001,138.1266724215639,3.8263279392236105,3.9999999999999996,1.5,2.3356715304430145,3.1816648960996226,3.122649392461265,31.26881748015252,75.00000000000001,10.000000000000002,22.609030441590267,50.00000000000001,50.00000000000001,698994.8487906562,78752.79898424531,103.33612073189889,72448.10901652584,7.683480564652441e-06,9.962652954315378e-05,0.004246801106004731,0.0017178761012331869,19.21006488800049,13,0
7,150,138.1266724215663,3.6998100571001813,3.9999999999999996,1.5,2.0824149805322816,3.1816653279383305,3.122648782172439,68.32533834666529,75.00000000000001,10.000000000000002,21.18553469557538,50.00000000000001,50.00000000000001,138.1266724215663,3.6998100571001813,3.9999999999999996,1.5,2.0824149805322816,3.1816653279383305,3.122648782172439,68.32533834666529,75.00000000000001,10.000000000000002,21.18553469557538,50.00000000000001,50.00000000000001,698994.684624033,78752.80261243242,103.33604112804336,72448.11149265038,7.683480123054755e-06,9.962652689088828e-05,0.004246800735416156,0.0017178760673793908,17.67876434326172,12,0
1,138,138.12667242156846,2.0974497616182544,3.9999999999999996,1.5,2.043232499831899,3.1816644377009884,3.122648807693844,29.647674310423717,75.00000000000001,10.000000000000002,35.42569466765096,50.00000000000001,50.00000000000001,138.12667242156638,2.0974497616182544,3.9999999999999996,1.5,2.043232499831899,3.1816644377009884,3.122648907693844,29.6476731077001,75.00000000000001,10.000000000000002,35.42569466765096,50.00000000000001,50.00000000000001,698993.9097417807,78752.84991878283,103.33628831031217,72448.107230736,7.683481215604698e-06,9.962653443724776e-05,0.004246801757014161,0.001717876150734528,16.233395099639893,11,0
15,169,138.1266790192656,3.0668710403666277,3.9999999999999996,1.5,3.624911855147568,3.181664278570806,3.122649806494762,73.10348218903681,75.00000000000001,10.000000000000002,48.05449849384957,50.00000000000001,49.99999879727639,138.12667242156823,3.0668710403666277,3.9999999999999996,1.5,3.624911855147568,3.181664378570806,3.122649806494762,73.10348218903681,75.00000000000001,10.000000000000002,48.05449849384957,50.00000000000001,50.00000000000001,698994.8991770899,78752.80957587561,103.33627295283786,72448.10892979459,7.683481238769894e-06,9.962653387640558e-05,0.004246801700584613,0.0017178761533214015,19.294585704803467,13,0
17,146,138.12668283525045,3.0389012711397685,3.9999998999999997,1.5,3.6301268503581468,3.181665451776206,3.1226493549673733,36.27638329320714,75.00000000000001,10.000000000000002,35.83266742039573,50.00000000000001,50.00000000000001,138.12667242156962,3.0389012711397685,3.9999999999999996,1.5,3.6301268503581468,3.181665451776206,3.1226493549673733,36.27638329320714,75.00000000000001,10.000000000000002,35.83266742039573,50.00000000000001,50.00000000000001,698995.4200281579,78752.77541977656,103.33601496729004,72448.11667122267,7.683479944429601e-06,9.962652530862669e-05,0.004246800501273423,0.0017178760530027557,17.76282787322998,12,0
14,144,138.12667242157613,3.6196666097349786,3.9999999999999996,1.5,2.683939906575471,3.1816655636129614,3.122649682311953,27.26761791849386,75.00000000000001,10.000000000000002,41.03177972476547,50.00000000000001,50.00000000000001,138.12667242157613,3.6196666097349786,3.9999999999999996,1.5,2.683939906575471,3.1816655636129614,3.122649682311953,27.26761791849386,75.00000000000001,10.000000000000002,41.03177972476547,50.00000000000001,50.00000000000001,698995.8734104967,78752.7416837613,103.33590228909266,72448.11187643325,7.683479672845173e-06,9.96265230565095e-05,0.004246800237341883,0.0017178760333270197,17.739787817001343,12,0
9,152,138.1266767236006,3.563538885204994,3.9999999999999996,1.5,2.877583346849213,3.1816654715515673,3.1226479709050796,13.069893450365678,74.99999879727639,10.000000000000002,39.93225009356286,50.00000000000001,50.00000000000001,138.12667242158278,3.563538885204994,3.9999999999999996,1.5,2.877583346849213,3.1816654715515673,3.12264807090508,13.069893450365678,75.00000000000001,10.000000000000002,39.93225009356286,50.00000000000001,50.00000000000001,698993.9586799964,78752.84142278162,103.33607973290435,72448.11494200859,7.683480104595901e-06,9.962652740626285e-05,0.004246800786626718,0.001717876065938927,17.722044706344604,12,0
