Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
15,39,1001.5945900056955,2.3037784626524713,2.468724172242841,3.2335567140033152,2.923524481031424,3.9003522384941594,3.1133063763903124,2.9183368198041535,57.54372686959817,35.350501419181015,41.589393361299145,6.834483863359788,34.2341772527997,47.41634993472588,45.49154416353898,1001.5945900056955,2.3037784626524713,2.468724172242841,3.2335567140033152,2.923524481031424,3.9003522384941594,3.1133063763903124,2.9183368198041535,57.54372686959817,35.350501419181015,41.589393361299145,6.834483863359788,34.2341772527997,47.41634993472588,45.49154416353898,0.3256923725310246,9.04214746724923,12.70024297266518,11.811140667453271,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,78.39386177062988,68.0,1020.0,2966.03932853717,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,49,1004.423422638097,2.3054646525539737,3.3409350203568042,2.834609604734254,2.3380347426686274,2.2807738771904673,2.3962029781697574,2.919043877956696,58.013465416432474,30.372571580350794,55.00097001850543,9.011113218368308,46.31123322263466,17.97654739794223,45.41989672938659,1004.4094872068071,2.3054660553323765,3.3409350203568042,2.834609604734254,2.3380347426686274,2.2807738771904673,2.3962029781697574,2.9190342993890397,58.00995097278202,30.372571580350794,55.00097001850543,9.011113218368308,46.31123322263466,17.97654739794223,45.420058416947775,0.29004872433806494,10.166553842511377,12.339459879017328,12.865081084787857,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,67.72157692909241,58.0,870.0,20635.48379074518,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,53,1007.7436134475441,3.1376432164034087,2.274949408292475,2.278552694501517,2.7110869330642857,2.795353673971067,2.330708394233865,2.9302326678048147,34.006075793055835,58.802786703850124,57.18986904777936,9.06644872964648,36.828527246946315,41.2829851909568,36.05075346925982,1007.7436134475441,3.1376432164034087,2.274949408292475,2.278552694501517,2.7110869330642857,2.795353673971067,2.330708394233865,2.9302326678048147,34.006075793055835,58.802786703850124,57.18986904777936,9.06644872964648,36.828527246946315,41.2829851909568,36.05075346925982,0.2893938389621078,54.281735308647555,83.9570028311956,15.037607228183003,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,147.3331663608551,128.0,1920.0,5979.425810462741,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,113,1008.3093842031368,2.3066693835364527,3.7917724363921335,2.8561823797425894,2.947260070722578,3.326882995636896,3.2433914404182436,2.9203106952777325,58.56214213445035,39.24428867619614,47.595324935163575,5.26509442209025,23.29594430850597,46.61828321967889,45.358959611630674,1008.2707326579444,2.3062498584763356,3.7917724363921335,2.8561823797425894,2.947260070722578,3.326882995636896,3.2433914404182436,2.9202344866483347,58.57258155574881,39.24428867619614,47.595324935163575,5.26509442209025,23.29594430850597,46.61828321967889,45.362810133283205,0.2587518224027452,13.293159498899428,16.07538365779056,14.746112094572375,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,158.84348821640015,138.0,2070.0,8486.789945821121,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,67,1019.1261302994935,2.3277508092054155,3.2342898272414478,2.653289803544192,2.2905871533864137,3.771884198621549,2.7145395200049993,2.9123754047424693,51.997020157095285,11.02838078502616,70.4134201933445,7.527175340135393,49.906299765801826,21.0319177920865,45.734157822365646,1019.1259978628652,2.327752007138034,3.2342898272414478,2.653289803544192,2.2905871533864137,3.771884198621549,2.7145395200049993,2.912374567765511,51.99701440382912,11.02838078502616,70.4134201933445,7.527175340135393,49.906299765801826,21.0319177920865,45.73420834744769,0.5877339714371534,18.245744265091105,18.306811979870268,5.640246869702229,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,162.78159189224243,141.0,2115.0,1054.1156408206768,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,41,1019.7333564403326,3.114679239244036,2.9017478728266983,2.7642055040630344,2.1162170248832783,2.8029591669390808,2.6347678919165536,2.929731923090638,33.15147896822297,73.2971350652714,54.05705794323023,3.5885591074168874,29.93453532718115,27.017118392104805,36.79005005572508,1019.7146140690071,3.114531662162742,2.9017478728266983,2.7642055040630344,2.1162170248832783,2.8029591669390808,2.6347678919165536,2.9297136038295637,33.15442410542761,73.2971350652714,54.05705794323023,3.5885591074168874,29.93453532718115,27.017118392104805,36.790477989817376,0.3280962621321693,61.495493806674624,93.88925171990118,18.16241283191431,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,64.86683440208435,56.0,840.0,1620.879722888356,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,63,1030.4299058632164,2.4695023174078203,3.440648986884316,2.0002287496346898,1.9534988589477595,2.293511781634226,2.1846771895375956,2.9102286286092554,39.26592281726126,35.789885824993554,45.023087710218206,5.353556115226359,38.98268251388659,22.155828740603113,45.765131381371106,1030.2369159176328,2.4694434147437425,3.440648986884316,2.0002287496346898,1.9534988589477595,2.293511781634226,2.1846771895375956,2.910413794534663,39.336983096805454,35.789885824993554,45.023087710218206,5.353556115226359,38.98268251388659,22.155828740603113,45.75481744896743,0.23614573714683473,23.136017031024128,21.60773917462212,7.627864755036739,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,93.88699698448181,80.0,1200.0,38306.39481303846,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,74,1036.5696214409984,2.4194356947840117,3.947567076716645,3.209432201948106,2.743268711971039,3.1494230094162043,3.2561523966147004,2.9112777996458012,43.087921491379134,58.751414640672905,65.79039936788776,8.040657507741443,39.43200369565561,45.256780051911,45.77823191877624,1036.2445913435827,2.420666005304802,3.947567076716645,3.209432201948106,2.743268711971039,3.1494230094162043,3.2561523966147004,2.911251106375934,43.09687165577469,58.751414640672905,65.79039936788776,8.040657507741443,39.43200369565561,45.256780051911,45.76177941617438,0.3957382216555979,24.297754687636292,29.947688545245896,6.5803046715387685,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,99.40688395500183,86.0,1290.0,9053.777990940582,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,40,1130.574327488751,3.0036688516825825,3.684061784719211,2.248346630239822,1.918775518516709,3.1715185429165755,3.939191496639349,2.89749053458801,20.40796148736283,62.04112372424007,25.143327799666334,8.456841564950235,28.575122542246014,45.22396490958001,42.94155131363604,1130.491727830004,3.009254752834641,3.684061784719211,2.248346630239822,1.918775518516709,3.1715185429165755,3.939191496639349,2.8977854296356003,20.306590100714974,62.04112372424007,25.143327799666334,8.456841564950235,28.575122542246014,45.22396490958001,42.91942513482833,0.4848969855007566,40.38888267787067,27.742008202971803,1.7193864950387543,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,62.216712474823,54.0,810.0,57250.9382360778,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,29,1203.0376220771689,2.706427309940156,3.4876517081501857,2.3908589622186374,2.3720383909098866,3.940039978176624,3.6936576029800703,2.9356006683148954,45.36137698186141,50.297121694789695,63.883758470761634,3.2543311571686746,15.650167076209334,17.45077503017278,40.71759607707445,1203.0354247991045,2.7064523027752663,3.4876517081501857,2.3908589622186374,2.3720383909098866,3.940039978176624,3.6936576029800703,2.935600685984798,45.362400127691735,50.297121694789695,63.883758470761634,3.2543311571686746,15.650167076209334,17.45077503017278,40.71675901352775,0.1372508590937458,31.767356442621114,18.570631666523685,21.949029529572652,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,45.03245782852173,39.0,585.0,8859.253006483701,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
