Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
15,126,53.03773607130724,3.759996577126863,3.807683911652744,3.325439624750524,3.1936466976596773,3.3712259042896653,1.9598416281682571,3.055429292617493,3.3333075576418913,2.7152875974737722,3.466285050575022,43.73575578516363,60.10745418262273,46.975769395806516,46.06740781710364,53.560187708986426,8.951755873027887,28.227346276483498,25.63223124636319,34.91154000559619,21.356449796576733,53.037275759787335,3.759996577126863,3.807683911652744,3.325439624750524,3.193827054011877,3.3711862761724576,1.959679041281863,3.055429292617493,3.3332965992881203,2.7152924236338882,3.466285050575022,43.73575578516363,60.10745418262273,46.975769395806516,46.06421240980283,53.55689336918017,8.948535092896831,28.227346276483498,25.631459662621722,34.91160757727677,21.356449796576733,0.6919512807645538,1.68194929651456,10.338694455195359,11.121166795844875,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,314.1287274360657,161.0,3381.0,53.97502442490452,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,150,53.051994051510434,2.834044009405148,3.440648986884316,2.0002287496346898,3.1938631207586154,3.370121846137295,1.9588476811849733,2.3725204227553416,3.3331825482538795,2.7155950143639362,3.0776334680067134,37.24764343621417,54.53926752578938,23.289396232548636,46.05591057293728,53.67288997722241,8.96019257351762,29.605668082849444,25.653175124743193,34.86461124012808,21.93355211797076,53.051994051510434,2.834044009405148,3.440648986884316,2.0002287496346898,3.1938631207586154,3.370121846137295,1.9588476811849733,2.3725204227553416,3.3331825482538795,2.7155950143639362,3.0776334680067134,37.24764343621417,54.53926752578938,23.289396232548636,46.05591057293728,53.67288997722241,8.96019257351762,29.605668082849444,25.653175124743193,34.86461124012808,21.93355211797076,0.6905758161949962,1.6772476715462439,10.466425209382495,11.109504489670117,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,314.58087491989136,161.0,3381.0,110.93475441868728,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,104,56.05645461911594,3.7332165483330257,3.8996119827072526,3.6528139952586827,3.451210435503988,3.445889991857322,2.1230674868227633,3.407033976305306,3.0113461920111155,2.908334048329257,2.0691424397432683,60.0655177460737,57.56235904806927,26.880395564392956,27.218965060207218,51.78269313682611,2.509042922243071,42.88060373025507,29.476402001322878,34.62290883396538,49.66651242683443,56.056432793215265,3.7332165483330257,3.8996119827072526,3.6528139952586827,3.4512114970938783,3.44589866802377,2.1230643079927765,3.407033976305306,3.0113428521443653,2.908343469037775,2.0691424397432683,60.0655177460737,57.56235904806927,26.880395564392956,27.21894269116562,51.78303886245324,2.509159264291569,42.88060373025507,29.475480182462483,34.62308592692995,49.66651242683443,0.9267760935662496,4.81650770916442,4.999907834148351,15.732157886331056,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,228.75370740890503,117.0,2457.0,46.63121058708589,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,70,56.056832634196056,2.0397602676795907,2.0524219737554383,2.056612976041589,3.4515593090661616,3.4465711091098097,2.123078082216251,3.1056439573715315,3.0111272049038833,2.90827550200669,2.558367358022279,48.074352644788725,73.02372364077887,46.46696425162116,27.176601467728183,51.8118366185427,2.5015489319684905,43.24868184665728,29.47143272760693,34.61276254614838,41.149257495801464,56.056832634196056,2.0397602676795907,2.0524219737554383,2.056612976041589,3.4515593090661616,3.4465711091098097,2.123078082216251,3.1056439573715315,3.0111272049038833,2.90827550200669,2.558367358022279,48.074352644788725,73.02372364077887,46.46696425162116,27.176601467728183,51.8118366185427,2.5015489319684905,43.24868184665728,29.47143272760693,34.61276254614838,41.149257495801464,0.9385602774095981,4.795005370480784,5.019536135351301,15.731896811876615,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,156.39687323570251,80.0,1680.0,73.91164401811884,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,107,58.39418794951346,2.6004966790678,2.2860116565161985,3.8026168726985476,3.499370146076081,3.9055242203738247,2.0304619212113644,3.987826049220957,2.6391742813746837,3.1351303701118916,2.27085580614434,33.12083611395228,11.704206874264264,20.425686668777196,46.504709128281675,31.647956557761283,3.439717514358566,45.18211884933155,33.52349024462435,20.836258835547376,21.60228803343588,58.39225636698892,2.6004966790678,2.2860116565161985,3.8026168726985476,3.4992761361254954,3.90569977688209,2.0304711802947684,3.987826049220957,2.6393686091208615,3.1349616838851753,2.27085580614434,33.12083611395228,11.704206874264264,20.425686668777196,46.49863625157942,31.64486031494221,3.44376249157092,45.18211884933155,33.52311433726036,20.83719482881907,21.60228803343588,0.1890561515848366,5.793684670303266,12.409631131811851,9.16533255863564,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,228.4290325641632,117.0,2457.0,115.52599698019363,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,195,62.044245551965915,3.2594350140431283,2.420348019829679,3.5055111074776275,3.51804131237507,3.273457405164413,1.763303356576599,2.3868685652466555,3.268820967304623,2.788077941473088,3.8496159407987007,27.11429008166222,14.287470894461547,57.77928761376353,54.77220792167308,53.69140286177915,8.59396453668632,15.488305054145895,20.58404583804363,30.078938841692786,48.21557122406658,62.044245551965915,3.2594350140431283,2.420348019829679,3.5055111074776275,3.51804131237507,3.273457405164413,1.763303356576599,2.3868685652466555,3.268820967304623,2.788077941473088,3.8496159407987007,27.11429008166222,14.287470894461547,57.77928761376353,54.77220792167308,53.69140286177915,8.59396453668632,15.488305054145895,20.58404583804363,30.078938841692786,48.21557122406658,0.02205816456409322,7.980417384590296,9.310873820349528,7.221195062916179,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,590.1036758422852,302.0,6342.0,60.45552891020517,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,145,65.28003737152834,2.479695518295172,2.9875394285374597,3.239911436762759,3.784830669026153,3.2000712095987693,1.817068864970777,2.1400442874384447,3.1164137973366794,2.7901689616390457,3.1377028741729625,30.62855660594046,74.26005003680919,47.68343925097681,41.71865473543496,41.93235050240654,4.742871196565342,38.42315127086146,30.122061771383894,29.465030929557624,27.95294692699372,65.28003737152834,2.479695518295172,2.9875394285374597,3.239911436762759,3.784830669026153,3.2000712095987693,1.817068864970777,2.1400442874384447,3.1164137973366794,2.7901689616390457,3.1377028741729625,30.62855660594046,74.26005003680919,47.68343925097681,41.71865473543496,41.93235050240654,4.742871196565342,38.42315127086146,30.122061771383894,29.465030929557624,27.95294692699372,1.7802096502852343,4.030158489136706,15.351866007065555,14.813770205415107,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,308.9476053714752,158.0,3318.0,128.08611777244872,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,150,65.37657588399725,3.6237173954410795,3.7499232899117962,3.376826504771886,3.7841134039623006,3.2010176821024343,1.8193537366223511,2.6903441023104295,3.117455308486148,2.790398527745345,2.6245396754038337,69.55986097544282,69.12630912185124,26.712689095842755,41.653538174190224,42.27188485149665,4.736610468756728,40.50049837911087,30.08200137690455,29.37928941318905,44.808515622772845,65.37643293056634,3.6237173954410795,3.7499232899117962,3.376826504771886,3.7838600159502205,3.2011017839163864,1.8194437557365373,2.6903441023104295,3.1175598493654446,2.7904470249364604,2.6245396754038337,69.55986097544282,69.12630912185124,26.712689095842755,41.65503589503608,42.270305332737195,4.735989610792273,40.50049837911087,30.083031010189227,29.380027712297778,44.808515622772845,1.7438613574366002,3.9714153206226723,14.660591231921169,14.647460719737614,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,329.3608329296112,169.0,3549.0,280.94303224087395,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,114,65.5754882555238,2.2046688576556512,2.8281119756391364,3.38880031545549,3.7833892996843432,3.200996392979995,1.8190100999530006,3.327589290439578,3.117765872718679,2.791049767334494,3.173110081003986,68.72112449371245,18.935855769505444,19.052962571299307,41.53923676331693,42.57984141760357,4.732637864172981,47.462800313861194,30.048179963024847,29.35683151331013,40.4099294872658,65.57548118113795,2.2046688576556512,2.8281119756391364,3.38880031545549,3.7833897710260644,3.201000237707577,1.8190097185706002,3.327589290439578,3.117766822158506,2.7910485670692715,3.173110081003986,68.72112449371245,18.935855769505444,19.052962571299307,41.53920669935437,42.57984871686221,4.732547401858711,47.462800313861194,30.048141952980938,29.35681377329635,40.4099294872658,1.6977725324210418,3.9372941276369438,14.191136126318215,14.401643578180623,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,240.8718822002411,123.0,2583.0,156.81080024868993,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,126,66.80763309191349,3.6014891373510727,3.936523151438794,2.6268483563184852,3.565219297389542,3.2703933173174042,1.825951949035235,2.1700884227395556,3.165466455516404,2.86707390178797,3.756285006858826,16.392544199148258,37.3719956253284,72.26281945978263,39.153122653107744,52.5174267039804,7.393108249653299,39.02753246885543,31.495437046460154,27.236630541132598,41.25505102307387,66.80763309191349,3.6014891373510727,3.936523151438794,2.6268483563184852,3.565219297389542,3.2703933173174042,1.825951949035235,2.1700884227395556,3.165466455516404,2.86707390178797,3.756285006858826,16.392544199148258,37.3719956253284,72.26281945978263,39.153122653107744,52.5174267039804,7.393108249653299,39.02753246885543,31.495437046460154,27.236630541132598,41.25505102307387,2.459404644528197,8.365113518185343,11.07536960131737,4.290503789740743,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,316.5808606147766,162.0,3402.0,54.00380140332179,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
