,molecule,temperature,restart,sim_liq_density,sim_vap_density,Hvap,sim_Pvap,liq_enthalpy,vap_enthalpy,sim_Hvap,sim_Tc,sim_rhoc
79,R143,337,2,1017.7344339370001,27.016769238799995,22.698519405157345,7.751615822619999,6124.24592525,5106.25024521,270.0918539404729,420.03627460325595,434.9932597538159
80,R143,337,3,1018.1045931159999,26.0087117931,22.782317385535347,7.54630738094,6163.64906035,4930.65570809,271.088974125837,420.03627460325595,434.9932597538159
81,R143,357,1,953.830468242,44.58672717929999,20.387697949139376,12.696835432419999,7873.84620925,5166.3750853500005,242.59516836196303,420.03627460325595,434.9932597538159
82,R143,357,2,955.7416528000001,45.8258214693,20.3363400442413,13.02469756057,7801.947309900001,5327.10388994,241.98405573823536,420.03627460325595,434.9932597538159
83,R143,357,3,955.046030983,45.936938611,20.310821886570373,13.048674429490001,7789.807382769999,5353.49702036,241.68041273881929,420.03627460325595,434.9932597538159
84,R143,377,1,877.834146604,74.72805259360001,17.44492495686588,20.454388637220003,9548.14074427,5432.59655734,207.57883099554826,420.03627460325595,434.9932597538159
85,R143,377,2,884.0875467159999,79.91594536250001,17.3313565078726,21.304648685922,9259.547525130001,5837.36657877,206.22746915602806,420.03627460325595,434.9932597538159
86,R143,377,3,884.381807301,77.972255852,17.434968160296243,21.00265823884,9339.03207347,5650.078762239999,207.46035412061212,420.03627460325595,434.9932597538159
87,R143,397,1,786.4935721159999,133.4293025591,13.548549853740836,32.002048094765996,11131.866549930002,5909.8048803599995,161.21549088220888,420.03627460325595,434.9932597538159
88,R143,397,2,789.1615687960001,133.32876787499998,13.56919913878305,32.4817494999723,11073.8116314,6026.68405422,161.46119870041704,420.03627460325595,434.9932597538159
89,R143,397,3,786.853655391,134.3943695626,13.534337376015491,32.578006230314,10963.489908290001,6190.14891285,161.04637525006532,420.03627460325595,434.9932597538159
90,R143a,240,1,1104.54555117,5.6831433895700005,20.433541167566627,1.28237477499,-118087.89198200002,-15806.484739699998,243.14066120379132,362.8280692185826,414.05678823114783
91,R143a,240,2,1103.7605726699999,5.52827561064,20.42801379107321,1.250476006745,-118574.49843500002,-15370.133385300001,243.0748904220991,362.8280692185826,414.05678823114783
92,R143a,240,3,1104.86297493,5.36952148785,20.43180423855657,1.215867561403,-119087.25134,-14918.8249625,243.11999331933092,362.8280692185826,414.05678823114783
93,R143a,260,1,1050.79143926,11.713245687979999,19.09273248526409,2.76063749415,-116786.31148499998,-15609.579982,227.18625041961076,362.8280692185826,414.05678823114783
94,R143a,260,2,1051.71932885,12.19241354278,19.089063258685865,2.87840325739,-116050.50843199999,-16274.456266,227.14258994152624,362.8280692185826,414.05678823114783
95,R143a,260,3,1053.68444516,12.652761272,19.12035857069234,2.9696512503599997,-115392.53249099999,-16883.765464,227.514975853074,362.8280692185826,414.05678823114783
96,R143a,280,1,996.3444520270001,24.0693722583,17.55682009315408,5.747652086,-114085.805507,-16665.579907800002,208.9102819271071,362.8280692185826,414.05678823114783
97,R143a,280,2,992.761171851,22.5635102859,17.575642412478597,5.44482476967,-115198.62681200002,-15636.3662424,209.1342505054569,362.8280692185826,414.05678823114783
98,R143a,280,3,994.0678200720001,22.821080796399997,17.602522930870748,5.48464680506,-114999.27711399998,-15838.019437669998,209.45410436543014,362.8280692185826,414.05678823114783
99,R143a,300,1,932.1398958689999,41.444139587399995,15.7988718298202,9.899200921910001,-113481.720861,-15795.8741212,187.99228736102094,362.8280692185826,414.05678823114783
100,R143a,300,2,928.823372027,40.129947438100004,15.812576272701873,9.71417148725,-113990.536453,-15309.15058035,188.1553578379566,362.8280692185826,414.05678823114783
101,R143a,300,3,932.2328775830001,41.64968028439999,15.774370396928862,9.944152611029999,-113378.177279,-15894.417583120001,187.70074246702595,362.8280692185826,414.05678823114783
102,R143a,320,1,852.8802415079999,70.4435016086,13.57457237834514,16.202025322595997,-113286.772221,-14448.9556674,161.52513539201735,362.8280692185826,414.05678823114783
103,R143a,320,2,858.1106312649999,74.63612078579999,13.516396403904396,17.047769159091,-112396.43481800001,-15296.381201960003,160.8328939065254,362.8280692185826,414.05678823114783
104,R143a,320,3,851.451035575,72.3022689795,13.529426940042447,16.572598485478,-112656.79853249998,-14997.550871290001,160.9879455026469,362.8280692185826,414.05678823114783
105,R152,260,1,1076.4939962199999,61.913336826220004,,0.49417034664651,-1238.344334686709,257.016666292786,,481.44905059757633,328.3000028847157
106,R152,260,2,1075.25495727,0.385283089751,32.31701079560247,0.12622429941290003,-1233.401646480243,362.773041254,489.2736036638729,481.44905059757633,328.3000028847157
107,R152,260,3,1074.59132127,0.40401360063600006,32.272382145732074,0.13125293254198,-1232.412255181092,379.912767549,488.5979341074635,481.44905059757633,328.3000028847157
108,R152,280,1,1041.97878273,1.2441500141289998,31.08485913012258,0.42925892385880005,556.5297104987599,596.611519407,470.61905391474136,481.44905059757633,328.3000028847157
109,R152,280,2,1040.34936793,1.2270043433129998,31.045817017557837,0.424134227571,590.8098034239482,588.0737503040001,470.02796350634867,481.44905059757633,328.3000028847157
110,R152,280,3,1040.31963098,1.109434143011,31.032722591212195,0.3841709886246,590.4933981379475,531.453250469,469.82971629819673,481.44905059757633,328.3000028847157
111,R152,300,1,1004.5533378920001,2.74232975275,29.716908489262067,1.0082204568289999,2342.2961830638,725.174261382,449.90853263784146,481.44905059757633,328.3000028847157
112,R152,300,2,1005.911323487,2.8192576849499997,29.778459489893592,1.030713122672,2312.49174960691,745.404731004,450.8404034744908,481.44905059757633,328.3000028847157
113,R152,300,3,1005.1433537620001,2.648055417066,29.756823004791713,0.967466477146,2331.5128410142197,700.723463569,450.5128310667774,481.44905059757633,328.3000028847157
