,molecule,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,mse_Tc,mse_rhoc,mapd_liq_density,mapd_vap_density,mapd_Pvap,mapd_Hvap,mapd_Tc,mapd_rhoc
0,R125,273.5890818295607,9.310755470924757,0.337477389440699,0.7287582500336317,0.08385749738351025,9.370729552545413,1.1703067652908674,8.1522218692675,9.104272873967464,0.5853614936507319,0.08532162351246145,0.5352622377858418
1,R32,124.39617675343186,0.5311080740776908,0.06481410359107212,0.2696537650917942,0.41006658531165036,6.864006318648813,1.1017562342476024,1.587547507136581,1.6065525660324529,0.13209008722051616,0.18225826555442637,0.6096307832569919
