Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_H2_min,sigma_F_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_H2_min,epsilon_F_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_H2_cum,sigma_F_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_H2_cum,epsilon_F_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
8,77,92.50202469517588,2.916086901171035,3.6851399905882647,2.742823563290374,2.081662414640192,2.9039432124258107,48.44641150556681,30.874916722006606,12.05627362767626,3.949855795760092,31.042303099122517,92.50202469098431,2.916086901171035,3.6851399327752254,2.742823563290374,2.081662361052353,2.903943212989165,48.44641150556681,30.87491814807883,12.05627362767626,3.9498555071271766,31.04230331579627,1.5607997600182193,0.7310802897094077,3.535196176984026,11.365950076715482,95.86335015296936,87.0,957.0,16.705000444089173,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,120,92.50206130324386,3.797036021797162,3.685181743977137,2.214675251507939,2.080258250644752,2.9040810875823686,46.70904049248502,30.8993715190781,9.547327445370604,3.9441007941403954,31.02338816803672,92.50206111654008,3.797036021797162,3.685181535294359,2.214675251507939,2.080257945026036,2.904081244330401,46.70904049248502,30.899373526782828,9.547327445370604,3.944095925739674,31.023393908030343,1.556439852898858,0.6972216771863422,3.5345664172499425,11.350387305959485,148.07169437408447,133.0,1463.0,35.17158073343969,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,74,92.50353479289208,3.267055229656094,3.685062826099102,2.512391280272218,2.079468697763804,2.904063368452831,46.39304256017599,30.8702422052856,4.6219629618593405,3.930822054457464,31.050107580669277,92.50353396602752,3.267055229656094,3.6850608257084634,2.512391280272218,2.079469959635124,2.904064634407568,46.39304256017599,30.87019614133918,4.6219629618593405,3.930811086861243,31.050193805917623,1.5549592331466902,0.7232368269692931,3.5190417904628,11.352601528490204,90.2192404270172,81.0,891.0,81.66394884092726,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,117,104.37764008234991,2.853030971452299,3.613996481516933,2.034450502991833,1.8848764340709043,2.9558415616454594,54.74561389527188,41.99749242453159,2.2888610845477397,6.113077178786555,25.10004748693588,104.37763862600124,2.853030971452299,3.613996754755077,2.034450502991833,1.8848780646670455,2.955841707671538,54.74561389527188,41.99743160922108,2.2888610845477397,6.113016957359922,25.10008665583864,0.6390255688556978,2.6108933193824626,6.023334315546632,7.832171157496726,157.41269540786743,139.0,1529.0,320.02216893152143,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,105,104.37770959663042,3.927459012217693,3.6127090255097545,2.77415992152649,1.8855396703994896,2.9560890748399267,22.731463801854368,42.01831873347087,4.502536643476994,6.093982304690457,25.126609609309096,104.37770943524067,3.927459012217693,3.6127093205476,2.77415992152649,1.8855396917415856,2.9560889446194984,22.731463801854368,42.018296440763855,4.502536643476994,6.093974178163744,25.126615924626527,0.6362863660934939,2.6158896566406025,6.005643326102188,7.907773405270968,142.17327451705933,127.0,1397.0,80.25579536370903,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,92,104.38732467972662,3.89480174878813,3.613946759891449,2.798601880354039,1.8877326735757705,2.955593087342512,20.2534462273926,41.88405481141376,8.787626540719232,6.072498973873511,25.173788362612072,104.38731478002742,3.89480174878813,3.613947002893229,2.798601880354039,1.8877299018014717,2.9555932334048567,20.2534462273926,41.88413968861295,8.787626540719232,6.0724629121335765,25.17372445729749,0.6323554186535965,2.645869853360525,5.886838937527689,7.93892672398081,112.88389611244202,102.0,1122.0,384.5948663291589,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,61,104.39834408629218,2.6897287792732523,3.616540392751216,2.075375785648885,1.8944100638630168,2.9543665737614324,55.64020786700096,41.77253712723678,9.322456708624388,6.018132730337909,25.17761572678376,104.3983313915009,2.6897287792732523,3.6165494886703016,2.075375785648885,1.894410582492512,2.95436305678811,55.64020786700096,41.77247741868111,9.322456708624388,6.018170769464035,25.177777012613,0.6798876400973335,2.516820833456529,5.831342153017603,7.966991993139553,112.7200334072113,103.0,1133.0,73.16415312194688,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
7,98,104.76912205257236,3.11785780029797,3.623069600678097,2.702490444614142,1.9351031713108997,2.952255591266783,32.21482268043022,41.863811121186096,14.559645990205858,5.910254884680716,24.98858691849848,104.76909917774094,3.11785780029797,3.623075739264765,2.702490444614142,1.9351097029337287,2.9522534481757856,32.21482268043022,41.863431049888,14.559645990205858,5.910219203269153,24.98865431905013,0.7675563766112926,1.9470830421389091,5.539375607163717,8.141057495121995,121.19730305671692,108.0,1188.0,512.286064481748,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
