Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,Run Time,jac evals,Termination
13,1280,0.14247310971665272,3.462121339605363,2.2149882582121854,1.8385640079117822,3.425977960765353,3.1194340641082845,2.9110457343516045,27.52232537677464,72.8729614500177,6.544803695359539,22.115263213134668,23.831401059961323,33.0684763533787,0.14247310911926106,3.462121439605363,2.2149882582121854,1.8385640079117822,3.425977960765353,3.1194339641082847,2.9110457343516045,27.52232537677464,72.8729614500177,6.544803695359539,22.115263213134668,23.831401059961323,33.0684763533787,5.985220278544359,14.96306658432206,0.3942374258045434,1.4055860922419976,0.0008583483850917925,0.00046883636495068104,0.1382316985862204,0.060441116663737124,99.62960696220398,99,0
17,848,0.14247311030195556,3.462124642151384,3.544356159086493,2.8617237787552865,3.8639441383936743,2.027903145951194,2.9110476298993615,27.523403712992607,71.68606084469509,9.60140895397664,34.48286158683048,47.04622224181961,33.067932019445415,0.14247310999361024,3.462124742151384,3.544356059086493,2.8617237787552865,3.8639441383936743,2.027903145951194,2.9110476298993615,27.523403712992607,71.68606084469509,9.60140895397664,34.48286158683048,47.04622224181961,33.067932019445415,5.986764123781637,14.957498799626483,0.39416470724113717,1.4057511216843537,0.0008583495646232525,0.00046888941852216837,0.1382313769075412,0.06044138410931337,66.29874038696289,66,0
3,734,0.1424731131299395,3.4620888659185094,3.7892133270076944,1.6275663170546668,2.0781095664657645,2.3396609391291374,2.91104990282186,27.523469389516542,37.3719956253284,9.663116241204017,33.660784974055595,39.21569898826657,33.06842284738586,0.1424731131299395,3.4620888659185094,3.7892133270076944,1.6275663170546668,2.0781095664657645,2.3396608391291376,2.91104990282186,27.523469389516542,37.3719956253284,9.663116241204017,33.660784974055595,39.21569898826657,33.06842284738586,5.9872726516800245,14.951853408969725,0.39417431071414527,1.4057950550221374,0.0008583480148793511,0.0004689271297450418,0.13823180439841024,0.06044092045696536,58.00949788093567,57,0
10,771,0.14247314375338538,3.4620997715583854,3.994645700902961,1.7585108625179926,2.2742714992577553,3.8651909260743267,2.9110548377050587,27.526600134065692,59.10509841916033,8.031009507689973,47.30585874412692,39.90336655199651,33.06679483059973,0.14247313650230575,3.462072809406829,3.994645700902961,1.7585107625179928,2.2742714992577553,3.8651909260743267,2.911055773744634,27.527296295562007,59.10509841916033,8.031009507689973,47.30585874412692,39.90336655199651,33.06685975916716,5.9908575087240585,14.940272626565461,0.3940718975295705,1.4059592054250767,0.0008583480516404651,0.00046907842983310726,0.1382311341241222,0.060441439394404294,70.35977101325989,70,0
20,896,0.14247315789894732,3.4620891807015983,3.8107846374172984,2.1898203987252103,3.092693632040746,3.5972071823040785,2.911055142461511,27.52772748291605,48.94216999698211,2.124266204406686,35.7718492868823,30.178673417354656,33.06644685254204,0.14247315175959374,3.462074562504781,3.8107846374172984,2.1898203987252103,3.092693632040746,3.5972071823040785,2.9110443352481896,27.52041537808873,48.94216999698211,2.124266204406686,35.7718492868823,30.17867221463104,33.070060669489486,5.989593945371312,14.936410492335092,0.3940244934121453,1.4061996305410254,0.0008583363137016948,0.00046908196817171624,0.13823174748864844,0.06044083422947818,69.51923418045044,69,0
2,1205,0.14247315377697284,3.4621904001859933,3.7562348727818904,1.5410813897968891,3.3409350203568042,2.834609604734254,2.911033171302449,27.51528312838474,22.876597993240743,8.405956549404294,48.889155150178915,25.969846235573502,33.0708074373752,0.14247315370020391,3.4621904001859933,3.7562348727818904,1.5410813897968891,3.3409350203568042,2.834609604734254,2.911033171302449,27.515284331108358,22.876596790517127,8.405956549404294,48.889155150178915,25.969846235573502,33.0708074373752,5.981671416875834,14.989918699229984,0.39419980254802456,1.4056381231267188,0.0008583743851413698,0.000468493305379214,0.13823054541168026,0.060442586897799216,95.4284873008728,93,0
5,1110,0.14247320172417882,3.4622206143453713,2.2600571442365553,1.5290504368054456,3.3576711658797813,2.4232562320001176,2.911045032900812,27.52427507731999,13.468565432610227,6.5929408439361055,20.135500121703355,35.62569379161495,33.06617855344748,0.14247316151814202,3.462225286634742,2.2600571442365553,1.5290504368054456,3.3576710658797815,2.4232562320001176,2.9110382405793227,27.520843865696193,13.468565432610227,6.5929408439361055,20.135500121703355,35.62569379161495,33.06772208013356,5.98925775814402,14.958267644268087,0.39387523597990926,1.406326221318671,0.0008583636144777271,0.000468861491231549,0.13822928481159016,0.060443490082700606,92.47089576721191,92,0
4,960,0.14247316470353,3.462127377284455,3.6692513437947456,1.5274324160162878,3.500288629889935,3.977722177812989,2.9110533693906158,27.52711796326222,61.303156349346764,2.825808052621136,30.6762746188803,46.80084260825835,33.06618322832238,0.14247316466163296,3.462127377284455,3.6692513437947456,1.5274324160162878,3.500288629889935,3.977722177812989,2.911053469390616,27.52711796326222,61.303156349346764,2.825808052621136,30.676273416156683,46.80084260825835,33.06618322832238,5.990536560592262,14.940113121716966,0.39395725544744564,1.4062708247130167,0.0008583465460159655,0.00046904947806577997,0.1382308125822511,0.06044179139366718,74.42921185493469,74,0
1,1007,0.14247322123285666,3.462138243023931,3.440648986884316,1.5001715622260172,2.604665145263679,2.2935118816342257,2.911054729313779,27.52530913533284,32.46144725779811,5.1741397938453595,33.85858569011749,29.67180800411532,33.0668638045709,0.1424731979880417,3.4621188319983736,3.440648986884316,1.5001715622260172,2.604665145263679,2.293511781634226,2.9110566724401283,27.52701675920152,32.46144725779811,5.1741397938453595,33.85858569011749,29.67180800411532,33.06633428793834,5.994909798076334,14.938271580422343,0.3938814562858831,1.4062944258506684,0.000858373686802585,0.00046907304890616414,0.13822927878776747,0.060443274476523826,82.08409690856934,80,0
8,921,0.1424733194921899,3.461967163659266,3.7917724363921335,2.1421367848069424,3.9296800942967707,3.326882995636896,2.9110488869175417,27.521271755886218,71.71680181595964,5.599297067839525,35.24363770627323,29.284788096644842,33.071115935896046,0.14247331753042003,3.4619672636592664,3.7917724363921335,2.1421367848069424,3.9296800942967707,3.326882995636896,2.9110488869175417,27.521271755886218,71.71680181595964,5.599297067839525,35.24363650354962,29.284788096644842,33.071115935896046,5.9795227888427025,14.965855479017801,0.3947912601780071,1.4044590763445886,0.0008583169061179806,0.0004688655096619034,0.1382355987232385,0.06043721886098161,71.35010647773743,71,0
