Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_min,sigma_H_min,sigma_F1_min,sigma_F2_min,sigma_F3_min,sigma_F4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_min,epsilon_H_min,epsilon_F1_min,epsilon_F2_min,epsilon_F3_min,epsilon_F4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_cum,sigma_H_cum,sigma_F1_cum,sigma_F2_cum,sigma_F3_cum,sigma_F4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H_cum,epsilon_F1_cum,epsilon_F2_cum,epsilon_F3_cum,epsilon_F4_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
25,152,41.08920350259788,3.450427287210581,3.497848556584505,3.6743211993713567,2.499632302441816,3.916099970220394,2.069161825165989,3.662417638786006,3.662548595853538,64.1635456265798,58.69207468594274,59.90819325625821,4.919955047106201,32.131824782180544,26.369771896722483,36.05437166518437,28.357261790257382,41.08920120262058,3.450427287210581,3.497848556584505,3.674318882912236,2.499636062255468,3.916099970220394,2.069161825165989,3.662417638786006,3.662548595853538,64.1635456265798,58.69207468594274,59.90818182814152,4.919981351886611,32.131824782180544,26.369771896722483,36.05437166518437,28.357261790257382,1.1432549296224508,3.032297866347675,7.588729632923219,17.845124051364763,241.8044803142548,178.0,3026.0,265.2414075157518,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,104,41.14856812480389,2.909848587201125,2.594886894621298,3.694122287956087,2.477035054263082,2.2917376137579453,2.4224231251821022,3.581636587757372,3.633880716143084,51.97324379651845,24.181777079053504,57.21080217104687,5.41446393199794,29.766351418349185,30.74978490445665,34.22745199651361,32.84948294374208,41.14855702253325,2.909848587201125,2.594886894621298,3.694123533907908,2.47703577282904,2.2917376137579453,2.4224231251821022,3.581636587757372,3.633880716143084,51.97324379651845,24.181777079053504,57.21083689249839,5.414466443184754,29.766351418349185,30.74978490445665,34.22745199651361,32.84948294374208,1.506959648489799,2.995565936230092,6.621378876160907,18.04702056895495,188.8793785572052,131.0,2227.0,117.63787192468249,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
8,190,41.1660941673632,2.275771868892744,3.993226622812293,3.6938578973941194,2.477233714074308,3.176496653615792,2.364289915893937,2.7269518704778912,3.646667345612706,62.48912185444102,10.39097467198092,57.152202588646254,5.432072915477128,48.541372801186434,43.23015724499512,23.18687467569913,21.859098214223675,41.16608081038242,2.275771868892744,3.993226622812293,3.693857691665518,2.4772343707788984,3.176496653615792,2.364289915893937,2.7269518704778912,3.646667345612706,62.48912185444102,10.39097467198092,57.15223427509692,5.432066485795524,48.541372801186434,43.23015724499512,23.18687467569913,21.859098214223675,1.5022302372186611,2.9580679452331475,6.623511286518725,18.102339570899545,319.31706833839417,236.0,4012.0,51.10244249045208,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
3,89,41.21768461919104,2.4932882810230432,3.222213191439468,3.6951036541575744,2.475660927495575,2.805301508206819,3.5242075373586,2.145639813127485,2.150840717357248,47.33181749850131,13.313679997060309,57.020941201185295,5.4563509539207935,46.50743311182626,20.18993587420461,16.38147403597954,19.51201643684228,41.21768365695306,2.4932882810230432,3.222213191439468,3.6951012949803625,2.475659485750273,2.805301508206819,3.5242075373586,2.145639813127485,2.150840717357248,47.33181749850131,13.313679997060309,57.020904693787614,5.456375503301269,46.50743311182626,20.18993587420461,16.38147403597954,19.51201643684228,1.4971567567712751,2.978953839841152,6.422574023649857,18.28959038021263,155.5954988002777,111.0,1887.0,897.6343104429172,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,134,41.31917986004173,3.695811496193037,2.47189881811379,3.694273252354847,2.476949589425302,2.17049959157417,3.898986086867458,3.609740516018241,2.2439202645342977,16.754532161093465,58.41453888556054,56.77013950105823,5.528893363012849,49.589202072742346,41.54176260759555,33.127000718569406,22.183306659308705,41.31917583079644,3.695811496193037,2.47189881811379,3.694258714828029,2.4769653281354174,2.17049959157417,3.898986086867458,3.609740516018241,2.2439202645342977,16.754532161093465,58.41453888556054,56.77049868786497,5.528941934302602,49.589202072742346,41.54176260759555,33.127000718569406,22.183306659308705,1.5590008814685652,2.8451033593705333,6.524872635797383,18.27180595488056,188.12902641296387,139.0,2363.0,267.2470564692036,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,97,41.353034944422056,3.76037291616048,3.929017559922944,3.6972350722911393,2.4742227768667164,3.763096714975633,3.4262611016433246,2.039842204726332,3.032051066569557,49.435874926249134,23.477522284311107,56.67180629655015,5.52869632019055,39.08687736927027,41.25359121778632,21.057369509668654,22.979709916352107,41.35299217103654,3.76037291616048,3.929017559922944,3.6972285184411056,2.474218801779418,3.763096714975633,3.4262611016433246,2.039842204726332,3.032051066569557,49.435874926249134,23.477522284311107,56.67185233720227,5.528697421343934,39.08687736927027,41.25359121778632,21.057369509668654,22.979709916352107,1.6490560158966776,2.9708266168559976,6.438229163278334,18.035474472864664,174.91304111480713,127.0,2159.0,127.40635043398272,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
21,119,41.35692197023065,3.360098590915419,3.8878329634288327,3.6990466835244487,2.47123836982258,3.413056697891254,3.269178914912838,3.840954198306642,2.874916533919901,60.22152187058939,13.519757138845534,56.69811483727978,5.506019158620843,49.793841976245886,48.774662679114826,35.04963689226297,40.47595099528306,41.35692197023065,3.360098590915419,3.8878329634288327,3.6990466835244487,2.47123836982258,3.413056697891254,3.269178914912838,3.840954198306642,2.874916533919901,60.22152187058939,13.519757138845534,56.69811483727978,5.506019158620843,49.793841976245886,48.774662679114826,35.04963689226297,40.47595099528306,1.57679842206257,3.0638732309365397,6.450413102611441,18.007155652091356,218.97598481178284,152.0,2584.0,116.03681416233778,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
24,21,41.40003989822172,2.337155938246273,2.124279613496957,3.6664783423139946,2.5076396573883826,3.365420376943685,3.607211677576541,2.286855236545931,3.067706427243019,58.80111486442512,55.179534488522464,60.79362309873017,4.78465498725446,46.87738197149829,46.63676661368424,31.49160186818367,43.44105310089762,41.400014513637856,2.337155938246273,2.124279613496957,3.6664802241116017,2.507641728923203,3.365420376943685,3.607211677576541,2.286855236545931,3.067706427243019,58.80111486442512,55.179534488522464,60.79364008516533,4.784637896705704,46.87738197149829,46.63676661368424,31.49160186818367,43.44105310089762,0.96072984670624,3.000002799661089,7.890361917545441,18.07155096130009,44.33744668960571,30.0,510.0,138.97604659161885,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,63,41.48405819207974,2.655964657360277,3.897893992711559,3.698197046074709,2.47282518701402,2.290567847848175,3.063137131648771,2.413066054275754,2.676501416016524,64.44450326213155,25.01952672578352,56.39979098289735,5.592807214808655,37.76319519959187,39.381756218783146,37.53457487281037,49.213795536359584,41.48402030368122,2.655964657360277,3.897893992711559,3.698201598175924,2.472810832051682,2.290567847848175,3.063137131648771,2.413066054275754,2.676501416016524,64.44450326213155,25.01952672578352,56.399887305456765,5.5927697272084265,37.76319519959187,39.381756218783146,37.53457487281037,49.213795536359584,1.6521656172324588,2.915098886742713,6.364200785174283,18.176415687353792,135.9250328540802,93.0,1581.0,169.1495276799066,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,91,42.426761217261074,2.08349174731183,3.087602441115251,3.711191733871157,2.456095059555619,3.700943314038423,2.993202419763789,3.799187535396788,2.04115040038702,71.63410453687322,43.299927841958606,55.73841200477049,5.652388166551639,28.46131152608411,20.844829467576808,18.635727956667807,38.57574093892339,42.426732071635,2.08349174731183,3.087602441115251,3.711192364780816,2.456094423201124,3.700943314038423,2.993202419763789,3.799187535396788,2.04115040038702,71.63410453687322,43.299927841958606,55.73828147128007,5.652419892521512,28.46131152608411,20.844829467576808,18.635727956667807,38.57574093892339,1.8152268953791544,3.551511154898328,7.871853474001416,16.03430479813595,147.08784818649292,109.0,1853.0,9030.74090552148,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,28,42.55991102741787,2.801165741059352,3.856049336240729,3.706400357019403,2.4626648575575656,2.091055986132982,2.091835180341951,3.673537464381307,3.4110066694981827,16.80915630398063,37.50658720339193,54.87826666940391,5.940083765563617,17.224102274953964,34.40547088120164,49.95793664566963,34.75476355719294,42.55856699618252,2.801165741059352,3.856049336240729,3.708882104882788,2.460247207580915,2.091055986132982,2.091835180341951,3.673537464381307,3.4110066694981827,16.80915630398063,37.50658720339193,54.85415549200616,5.924641450751899,17.224102274953964,34.40547088120164,49.95793664566963,34.75476355719294,1.7603589812066731,2.788799634071363,5.809141173984499,18.775717156522123,44.85025143623352,34.0,578.0,1338.096477963218,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,33,42.75362955764415,2.315297597415527,3.36266538338855,3.7133639706104566,2.453065061916724,2.227354633610684,2.088383852523005,3.19037016444615,3.326138135736762,26.345324543188298,69.78404340190745,54.67624958443125,5.939489939431173,38.04913401531125,49.449340635258594,49.45649314973945,23.43941192973524,42.75362898946287,2.315297597415527,3.36266538338855,3.713363654382831,2.4530654741770137,2.227354633610684,2.088383852523005,3.19037016444615,3.326138135736762,26.345324543188298,69.78404340190745,54.6762437846159,5.939494099246252,38.04913401531125,49.449340635258594,49.45649314973945,23.43941192973524,1.7147134293660269,3.1182560559776817,5.82128250220034,18.422572688665905,50.84448599815369,38.0,646.0,639.7954081037536,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,58,43.74819150151761,2.6761198717359207,2.195741061476548,3.645833379430841,2.5287749640717423,3.389984358888265,2.052268989897168,3.119382859214248,3.260590731581438,65.41115794699988,23.74467982487544,64.42280182214455,4.176806980136173,42.29137234397298,31.101513562650695,46.32315737946536,22.15881294228258,43.748185119526056,2.6761198717359207,2.195741061476548,3.6458314172884174,2.52877727254319,3.389984358888265,2.052268989897168,3.119382859214248,3.260590731581438,65.41115794699988,23.74467982487544,64.42277925351651,4.176832201402628,42.29137234397298,31.101513562650695,46.32315737946536,22.15881294228258,0.41083254524584,3.161519396810502,9.304090277591616,18.04933909314312,94.53055953979492,65.0,1105.0,844.524723313344,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
23,68,44.57613416445266,3.082638246080855,2.6994815548915057,3.639906031780946,2.5325006743253997,3.984735914875962,2.662112514778698,3.925796458433169,2.3061854863714,66.09405535334993,22.099854045189392,65.34141818927812,4.041810391286865,44.65199135046489,33.73197412263313,35.12882189068334,21.22449718495332,44.57611398584481,3.082638246080855,2.6994815548915057,3.639904020553626,2.532512258475004,3.984735914875962,2.662112514778698,3.925796458433169,2.3061854863714,66.09405535334993,22.099854045189392,65.34155040756464,4.041816156559351,44.65199135046489,33.73197412263313,35.12882189068334,21.22449718495332,0.2148127489359923,3.028074483105221,9.706731930493213,18.58533742540872,108.4141011238098,77.0,1309.0,331.0566835420552,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,42,48.4802595523454,2.860769979291908,2.328478499636558,3.7456405632590526,2.414047764360045,2.542323740259022,3.686059406393138,2.511607950670873,2.688395109870698,13.259883603637762,14.301092275248068,50.07821975219098,7.099020730114712,32.85518950607197,28.318281271798583,43.51349248284588,22.51600117180713,48.48025121358023,2.860769979291908,2.328478499636558,3.7456420626342055,2.4140441070526077,2.542323740259022,3.686059406393138,2.511607950670873,2.688395109870698,13.259883603637762,14.301092275248068,50.07828307109517,7.098992866547528,32.85518950607197,28.318281271798583,43.51349248284588,22.51600117180713,2.331712068947253,3.400333446564658,5.021973920260636,18.292817784818705,68.55862832069397,48.0,816.0,444.9283548805647,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
