Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
184,81,21214.988321161305,3.4609785800131987,3.6371339496347628,3.4365778345135443,2.6071124774099803,2.7645935912074493,2.752114151094631,2.9297598474284974,46.032134707715194,44.88128638409133,42.769892919911406,10.000000000000002,42.628779160802466,22.25922976867634,26.325589554893583,21214.93712110505,3.4606359310847563,3.637278534690701,3.437083452129693,2.60693003129235,2.7633249961310504,2.752114151094631,2.929761357116582,46.03294815875896,44.87117333659009,42.76418790446104,10.000000000000002,42.631231510393576,22.25922976867634,26.331081548369863,1.2793077004035855,205.50560341699259,283.926986054595,6.154449557064137,14.497141809534426,608.662786976837,578.0540438703373,9.996270211468426,4.620770545076246,2192.384166628757,1656.4460223361853,49.82689391827779,32.9657552674206,7.766129832156979,1.0146357990884418,28.896389619886314,0.2745008397615863,31.80120860049085,19.308664092108636,22.74716701762257,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,743.9931209087372,94.0,1410.0,961909.0080986611,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,173,21216.89065253506,3.464190889222527,3.603718329153894,3.2852181806056664,2.6086251676770167,2.76192992324877,2.36802040325493,2.9296091066860153,45.901025286905224,46.15003320723364,52.509534116407906,10.000000000000002,42.67569869754386,15.014070871197509,26.31682933024835,21216.88364736288,3.464193675876598,3.603729405755341,3.285234639258654,2.6086248610259317,2.7619145103161955,2.36802040325493,2.929619157664816,45.90085370169504,46.14743244701953,52.50934572272182,10.000000000000002,42.676276673807266,15.014070871197509,26.316591025437006,1.2869379268625705,213.11284560458097,288.1033936756713,6.302319397920449,14.266922543173848,625.0431845025784,575.1455499322578,10.248163677956311,4.744695517200646,2202.1908246393264,1664.2958032277513,51.44619158318064,22.69482147679096,5.641234217702396,3.560094035083385,37.05463754635816,1.4837689840164847,59.75457096923407,25.109127004259815,24.71837038797819,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1084.9835374355316,182.0,2730.0,980423.0834631022,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
101,91,21218.5948484636,3.467116277750715,3.642109038381202,3.380343760312406,2.6079508232477795,2.7628631225758853,3.9808123937798934,2.9293103474191517,45.79453742448081,44.6910507450236,46.24028144527662,10.000000000000002,42.660688105571786,43.02308803452339,26.303443335830455,21217.92620861668,3.4669871582662752,3.6421921609447425,3.3800449363650746,2.6078908599452584,2.762027143693158,3.9808123937798934,2.929381354855407,45.7960942544114,44.68918475185323,46.24027049931183,10.000000000000002,42.657773833194426,43.02308803452339,26.298489533302533,1.313329509860803,220.7703351773973,293.0780017854481,6.384275816830659,14.954269721742385,645.484826726652,579.4545707852084,11.023695778118928,4.798533084278155,2213.243923215636,1673.6459840279463,52.2288829410669,35.57004337924838,8.4779925541328,0.7958090981583315,26.938441175933423,0.4546313158960252,40.92260308376473,17.296911136039697,24.157950376401384,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,608.5377159118652,102.0,1530.0,970223.6818877789,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,111,21221.0699648183,3.472937348693704,3.5811905497150978,3.2839962367991102,2.6123760650957917,2.7508553579587627,3.1133063763903124,2.9288890459482486,45.53364220252075,47.03961103013757,52.73817013146796,10.000000000000002,42.66458100558607,47.41634993472588,26.276520278109903,21221.06867488607,3.4729482544807078,3.581194003331003,3.28400444772846,2.6123663403866555,2.7508768294436248,3.1133063763903124,2.928890946860162,45.53346909471159,47.03974135231955,52.73834945247629,10.000000000000002,42.66394616904194,47.41634993472588,26.276474532535396,1.2412046661566332,190.71537165084047,307.68957346785965,6.069724826327371,13.183993373346233,697.3194895400069,602.2535129391676,11.82800793330236,5.5612186579027725,2247.4472055714805,1699.0630264400302,56.727010596423526,18.756991398809788,4.963650405938779,5.73357791584977,40.07982042484643,1.9909862100816242,65.78881748323005,26.875612407387628,25.65873887182779,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,776.3305678367615,130.0,1950.0,996215.6594890282,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
166,270,21224.537432231184,3.4713721775492816,3.6027177179130794,3.2725381409327374,2.613409767531997,2.7527118954015157,2.7740924652101717,2.929044224746838,45.61217312076146,46.22647179507221,53.48625603885613,10.000000000000002,42.644582175968424,41.06918555613725,26.2825241315682,21224.408494460098,3.471550009282245,3.602651928667669,3.2724755487989055,2.6135805156563494,2.753612267813803,2.7740924652101717,2.9290263461766464,45.6036824185981,46.23492486690026,53.4952031058954,10.000000000000002,42.66779868440019,41.06918555613725,26.282841475019467,1.2633064546736443,201.46976757888538,303.33305944947506,6.19930821344305,13.88090280252229,690.5568895353322,607.6303336898502,11.788427208414976,5.4711654678382216,2211.5266726083682,1671.7265954981974,55.20082436944086,24.354036158066954,6.584979698357992,2.9742312137396953,37.63865690235881,1.3588186536908866,58.25406349719299,26.74162814404953,24.05847177818081,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2202.6265349388123,279.0,4185.0,983069.4585350412,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
180,105,21228.49855120518,3.463488292385569,3.602273295280413,3.282476859766753,2.610452019218946,2.748545603930282,2.4562832685858442,2.9298697190147127,45.95346850590806,46.15110782884965,53.043883268681846,10.000000000000002,42.62119169690574,21.32552247610464,26.306039417398154,21228.49855120518,3.463488292385569,3.602273295280413,3.282476859766753,2.610452019218946,2.748545603930282,2.4562832685858442,2.9298697190147127,45.95346850590806,46.15110782884965,53.043883268681846,10.000000000000002,42.62119169690574,21.32552247610464,26.306039417398154,1.2250511681058887,194.64355875898045,289.6509446280566,6.127780308065777,10.428888820096855,604.8965307683649,571.8699861152581,9.21755870858666,4.7221026959056545,2157.599530769986,1630.708712355059,50.12406278652289,24.274762975518385,8.174360383600776,3.434956230677159,33.034905003185976,1.6800880490779946,62.8733326846608,20.259563663097268,27.549919512958443,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,986.8439130783081,124.0,1860.0,990238.7873921401,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
137,181,21234.152270197752,3.467238012673604,3.585101240785817,3.2405951835499276,2.611975467560282,2.7599665270536438,2.2279315229183725,2.928816197068504,45.722348113027785,46.91702453210111,55.95792839066533,10.000000000000002,42.732507937167455,29.900354419479072,26.312555888410557,21228.748534044047,3.468793040010225,3.5817680452182676,3.2402906922408707,2.61208726507191,2.7581553561802705,2.2279315229183725,2.929122180534769,45.693977398137186,47.01328805334178,56.075534612492305,10.000000000000002,42.690162486502494,29.900354419479072,26.301073754432792,1.318230823794882,201.32488525829243,295.8316646680622,6.018030767588311,15.096414420544058,667.0832034061413,593.8899010379907,11.064500102888738,5.265513840452405,2258.3918191451585,1705.444202983765,55.86480763869439,18.948866283498145,4.39228634781975,5.4946487406313285,41.916815940049794,2.1502535305788144,66.62102916684948,28.105765775781656,25.895151259925996,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1641.1216633319855,205.0,3075.0,975520.6157075195,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
110,93,21230.600183043396,3.466835691124896,3.6537602175910973,3.3626668868627734,2.6062038137810855,2.762827169019761,3.1029376716255532,2.929420549963129,45.78127162388056,44.288028174943975,47.28253820961511,10.000000000000002,42.65104737522,18.077853931971116,26.309810243592178,21230.574465175087,3.4668836653975132,3.65378294961837,3.362689886492533,2.606184858188287,2.7629381307490313,3.1029376716255532,2.9294226600747306,45.78202013432999,44.28777698344427,47.282551551377544,10.000000000000002,42.65183913904612,18.077853931971116,26.30867278240979,1.281636735487341,211.52128148542738,292.58675824577443,6.310407240657898,14.569632334531242,646.6285684309823,579.762277554845,11.073064818717356,4.791168150482134,2252.652452680982,1703.1086681605484,53.17928832674636,38.83406019170185,7.846709897900606,0.5031209665678734,25.424525769704417,0.3624686052847912,40.36785158969137,17.56190967317181,23.326830425452112,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,609.7347614765167,102.0,1530.0,1002019.9094818464,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
43,91,21232.581309504465,3.465500852259746,3.622753339512048,3.2657029238413253,2.603201166757213,2.7631438998802302,2.442793401816402,2.929486132120474,45.842895058653404,45.40068384327491,53.95334436997084,10.000000000000002,42.60187539677344,38.60974083171937,26.308872426614485,21232.581309504465,3.465500852259746,3.622753339512048,3.2657029238413253,2.603201166757213,2.7631438998802302,2.442793401816402,2.929486132120474,45.842895058653404,45.40068384327491,53.95334436997084,10.000000000000002,42.60187539677344,38.60974083171937,26.308872426614485,1.2673444303338703,203.25151706566697,291.88677269552034,6.184230958579563,13.815721754979334,631.713033966663,574.6473270943488,10.851610096669305,4.681544518446016,2259.103394933611,1708.272925723405,51.9858147489697,25.982711877720703,5.882651591983,2.401519167867165,32.984909277324064,1.3448731545588686,57.25194597684234,25.470769717848544,23.758533450971115,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1235.1640486717224,153.0,2295.0,1013918.2108754956,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
144,146,21232.865567215256,3.460687272839375,3.5565997064507275,3.3058747602565504,2.6227859805598444,2.7540406117280685,2.368991208980355,2.929587578392155,46.07069749320789,48.11815444123645,50.8541592878531,10.000000000000002,42.43248522495081,17.34813111150994,26.306902639207834,21232.8615505917,3.4606933657886874,3.556611154026032,3.3058781705827753,2.622787641728036,2.7540336144426187,2.368991208980355,2.929587926782103,46.07056530453032,48.11768817182162,50.85370945086883,10.000000000000002,42.43236754174527,17.34813111150994,26.30688282208542,1.2533970201202886,184.13969045114456,288.65585013444064,5.812906553919702,16.545495071455882,682.0625844397048,687.1702108933895,11.85031811066644,5.489173249600782,2051.7060469931703,1547.9762089103003,49.83664847887819,17.59279921262937,5.678238364750248,6.9664098092133955,42.71089191818778,1.5256944670766446,60.910614565199374,34.89296232805951,22.79193662372758,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1225.967934846878,152.0,2280.0,969510.5288622614,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
145,89,21234.63799894814,3.4667441065697564,3.5124695126698944,3.2640784511407785,2.6195339137340383,2.756524576121013,3.3663416877082932,2.929446290015621,45.77685423600495,50.061457990127444,54.158459074322266,10.000000000000002,42.69642768827473,25.468932063129248,26.31013586186683,21234.637732709052,3.4667418077888112,3.5124733974934745,3.2640817127410444,2.6195335261990653,2.7565493228376834,3.3663416877082932,2.929449238928127,45.77687803516862,50.06145844942775,54.15845483512601,10.000000000000002,42.6967844291055,25.468932063129248,26.31025448429953,1.2634573658862311,204.52052347309785,293.0947180073096,6.233257408580592,16.122942786692775,683.1505967036155,625.6573938422986,11.33733349824253,5.842119428391252,2161.4049648504847,1631.090327614432,54.50801978005153,8.495189521376268,1.8726606838378497,17.96658230491923,51.40960544951571,3.6249473189012322,82.0491938431975,33.496325752269485,28.092410739883377,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,753.2009425163269,94.0,1410.0,956291.7502270059,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
135,146,21236.678702697638,3.465079037134935,3.584827604585203,3.236052778156031,2.618177221687313,2.767497453725534,2.444766387062351,2.929541445818736,45.80596057052785,46.96169193709405,56.20900595725582,10.000000000000002,42.72847789030746,48.11192604466472,26.336162664577227,21236.59250557329,3.4650059411646423,3.584763993820372,3.2360600865825666,2.6181660005293406,2.767487579807637,2.444766387062351,2.9295459598777174,45.804110067238824,46.960194624238035,56.20975583641703,10.000000000000002,42.7287577441962,48.11192604466472,26.335872318337838,1.301520231914253,221.454963792726,286.18769700241955,6.43614047882227,19.809304979859256,693.2628821195658,632.515764046781,12.006549290092948,5.707804960555997,2202.764547478444,1661.5862116643596,55.49654908005192,21.613323128692464,6.138042125565453,4.187829631321514,40.95788490930142,1.6516796856648728,61.0300879397033,29.526877890797383,24.6879454254228,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1368.8604202270508,171.0,2565.0,973575.6429888926,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,206,21238.11743779017,3.4718066239408127,3.5916814743376775,3.2318477981687237,2.611228470628746,2.7584807795263453,3.066330569946034,2.929050600695446,45.582405555198356,46.616770097489336,56.82024814069805,10.000000000000002,42.67002463214861,49.61013811172732,26.284540047219274,21238.11743779017,3.4718066239408127,3.5916814743376775,3.2318477981687237,2.611228470628746,2.7584807795263453,3.066330569946034,2.929050600695446,45.582405555198356,46.616770097489336,56.82024814069805,10.000000000000002,42.67002463214861,49.61013811172732,26.284540047219274,1.254436025076976,199.77986065635014,303.75266224270985,6.199129842937525,15.292601419491508,695.1701346062944,602.0482160023604,12.206497085516714,5.353673844878343,2244.9555967149213,1697.3436295597442,55.90508048806267,20.86868424157735,5.629482733695905,4.495376236723849,38.21794651046294,2.0780011831288943,64.55651606133101,27.519497238173457,25.92701581689118,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1332.5076513290405,223.0,3345.0,1002398.0410202451,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
126,80,1372833.608194279,3.873373379903489,3.7933196783777747,3.0293320807315505,3.0,1.9999999999999998,3.6387167693120404,3.0163133880623967,26.30894572333514,40.79117588814355,41.536356459668575,10.000000000000002,50.00000000000001,18.877840389358465,25.141617524251455,21238.392641370338,3.4659933357252024,3.6648766224297233,3.3847055829111987,2.604554887487442,2.7597195311549765,3.6387167693120404,2.929447073308969,45.817057420066135,43.88733937718923,45.91403804524313,10.000000000000002,42.61905228726171,18.877840389358465,26.309415820137943,313.8065084516836,217073.20070852176,25564.785024613237,655.917195419856,237.35092339796134,25511.958913919763,9976.779798406591,29.702819779125466,1634.0939111740422,35221.55612128563,6651.3467466593465,2459.1458441435607,920.8614539826884,132.33126844423722,549.0730748079939,132.51636437959826,870.4208252292265,32640.335170258095,15098.708710621824,1959.0660672542092,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,554.5266053676605,93.0,1395.0,982614.1654618202,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
157,60,21238.660949796646,3.4638082928039053,3.6374919439815994,3.269794095584942,2.607950977168735,2.7620790275439804,2.978489570920284,2.929600268392133,45.896087727137136,44.873836560487995,53.63244391904443,10.000000000000002,42.71563433290913,16.02452424910894,26.320964062633642,21238.660949796646,3.4638082928039053,3.6374919439815994,3.269794095584942,2.607950977168735,2.7620790275439804,2.978489570920284,2.929600268392133,45.896087727137136,44.873836560487995,53.63244391904443,10.000000000000002,42.71563433290913,16.02452424910894,26.320964062633642,1.269223449550462,203.98649291657173,288.16133901047954,6.183357921233638,13.924025018449434,619.1176588854445,566.3077563174872,9.950553116485684,4.763110232136167,2227.6354441214244,1683.0803959950517,52.195228915660095,33.48387383330248,7.934315883291712,0.9339633824695258,28.887714403181707,0.8110530472620449,49.60715737890549,23.517403592891224,23.06073276411033,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,449.4333608150482,75.0,1125.0,993985.4692159424,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
190,119,21239.492773346225,3.469315809498444,3.5996087331580515,3.218819216808763,2.6127523435363456,2.758409242093304,2.976160891042648,2.929274238430091,45.68452983644906,46.323984080247065,57.930006293601565,10.000000000000002,42.68680796138547,37.00945490090169,26.298043252904563,21239.425401846453,3.4693894551003552,3.5997538782999365,3.218699362396811,2.612645744884624,2.7588491848949754,2.976160891042648,2.9292524193539116,45.68641189368938,46.31962495715594,57.92984201748923,10.000000000000002,42.683617003705436,37.00945490090169,26.296657933146463,1.2715933860719084,208.88016060819228,297.5101403169995,6.306790113327314,15.15570633858005,676.7576443691989,599.418930075785,11.521444455256823,5.29785832835967,2214.5856059452954,1673.6081102177632,54.65206213250018,23.526961601729862,6.544106993475772,3.2899188787575784,37.03998756044441,1.892458926884553,60.59054028289289,25.75083447973038,26.434628326127733,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1076.4058301448822,136.0,2040.0,985361.785489634,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
151,112,21239.521018899562,3.459171756825988,3.658893156104805,3.4305189452618583,2.6033723926938657,2.7629993836569415,2.4739641289433965,2.929931124457745,46.11070063989541,44.10848141411274,43.155014906904796,10.000000000000002,42.59542067320191,37.171129198250405,26.332600049381856,21239.521018899562,3.459171756825988,3.658893156104805,3.4305189452618583,2.6033723926938657,2.7629993836569415,2.4739641289433965,2.929931124457745,46.11070063989541,44.10848141411274,43.155014906904796,10.000000000000002,42.59542067320191,37.171129198250405,26.332600049381856,1.280354426779192,207.76226494603804,280.44146722444924,6.178279730543663,12.70924133970013,582.4825558928185,562.4946677991552,9.34029505272057,4.621091717667369,2204.0689943218918,1665.3487093296378,48.52782342499159,39.190797956832505,7.117722457290087,0.48097485556378616,24.909484970351063,0.1691045157592354,30.24252817861815,15.956657803795911,23.176439663721844,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,748.9487931728363,120.0,1800.0,982006.1136499292,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
63,62,21242.2506726247,3.483748969894431,3.5207137269709428,3.41371000603156,2.6136113131109346,2.751318286798363,2.2150177523703354,2.9282670956818353,45.11287368814318,49.64562951442484,44.17555972734019,10.000000000000002,42.67919266850406,28.25032076377108,26.24126230751642,21242.2506726247,3.483748969894431,3.5207137269709428,3.41371000603156,2.6136113131109346,2.751318286798363,2.2150177523703354,2.9282670956818353,45.11287368814318,49.64562951442484,44.17555972734019,10.000000000000002,42.67919266850406,28.25032076377108,26.24126230751642,1.2653435780966227,212.22992483787738,324.6952061549532,6.4556121681203,15.543909537278772,792.5846175868946,624.486903740684,14.82625993896981,6.775579848411242,2301.254422506321,1741.4422833479282,62.16636544714109,7.76853597919706,1.1436953972095927,18.629495936210635,52.09104730159965,2.7192186411909627,57.32506731597925,30.372828059561808,26.39755332404121,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,447.8891005516052,75.0,1125.0,1003730.9237702787,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
185,185,21245.85855171016,3.4667846755167875,3.6116568336731456,3.204905597828996,2.6117801827832468,2.75866678388259,3.5118021950756093,2.9294216333881185,45.78954711241682,45.86981185163961,59.08786381240815,10.000000000000002,42.71606455911619,15.149275644248752,26.306076019245204,21245.850196980195,3.466781401896841,3.611651125549342,3.2049019740279143,2.6117762536250764,2.75866960757575,3.5118021950756093,2.92942475010718,45.78950176092023,45.86972610091309,59.08774409677693,10.000000000000002,42.71600223496153,15.149275644248752,26.3061636116561,1.2723761264753586,207.0488067723751,293.4404866489644,6.251424453651502,14.288976792765006,646.0850459794922,581.6376262948163,10.540521715337672,5.049133008684242,2202.2544582292485,1664.120474101244,53.20946541897604,26.331242150709947,6.995172789673857,2.3186524482926396,35.52633065664402,1.6873738395040556,55.51134556423119,25.16555906716715,26.17650084226279,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1681.2555005550385,214.0,3210.0,963228.2848071938,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,103,21246.695703894213,3.4624866504596374,3.670155668202911,3.412953195907032,2.606793289571195,2.7567101028611365,3.846049071092966,2.9295785779219234,45.98393435847119,43.7614059818143,44.20072287750536,10.000000000000002,42.6255611762025,45.100978203901086,26.314428654284207,21246.491293541163,3.4623761056732363,3.670016129710622,3.412828466895845,2.6070320662823887,2.756556510341091,3.846049071092966,2.929647698690041,45.98442201069738,43.756238477117904,44.20011146468867,10.000000000000002,42.62622963201672,45.100978203901086,26.316226207127432,1.2875495270986907,205.3557472489642,287.452031092155,6.135756794479336,11.887976478255734,600.1576865636575,565.7896500135753,9.490445480220703,4.618646021888245,2189.9800829215865,1655.285388602135,49.8855727208231,45.294149475429386,7.509499261400254,0.29782686667230884,23.830393029831303,0.08898719865718133,29.76398470033844,14.47570257341274,23.129503740548905,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,673.68696641922,113.0,1695.0,969322.445347395,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
