Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
19,137,57.4632025714205,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.11120194649015,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8315069992,230096.90141377092,12205.578833828447,550087.0121183493,7.437361877079169e-06,2.4731914755606235e-05,0.001452236593441764,4.398809777498079e-05,17.494316816329956,13,0
19,136,57.46320257138069,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811397156962954,3.1112018464901503,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7058026104,230096.91578113975,12205.579253000236,550087.0195063275,7.4373618308962404e-06,2.4731914693681462e-05,0.0014522365858025796,4.398809743979466e-05,17.494316816329956,13,0
19,135,57.46320257138069,3.7201004028601794,3.9999999999999996,1.5,3.017388800478256,3.0811396156962956,3.1112018464901503,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7058026104,230096.91578113975,12205.579253000236,550087.0195063275,7.4373618308962404e-06,2.4731914693681462e-05,0.0014522365858025796,4.398809743979466e-05,17.494316816329956,13,0
19,134,57.463204982101054,3.7201004028601794,3.9999999999999996,1.5000000999999998,3.0173887004782562,3.0811396156962956,3.1112018464901503,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7977363549,230096.92699871975,12205.579380083018,550087.0388087571,7.437361882082027e-06,2.4731914841178033e-05,0.0014522365957939747,4.398809778825883e-05,17.494316816329956,13,0
19,148,57.463202571416325,3.7201004028601794,3.9999999999999996,1.5,3.017388800478256,3.0811396156962956,3.1112018837544153,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.752645322,230096.91042851,12205.579096799593,550087.0167530323,7.437361848105937e-06,2.473191471675652e-05,0.0014522365886492472,4.3988097564699165e-05,17.494316816329956,13,0
19,133,57.46320742580844,3.7201004028601794,3.9999998999999997,1.5,3.0173887004782562,3.0811396156962956,3.1112018464901503,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7604478775,230096.95106527308,12205.580357129047,550087.0598928127,7.437361849409425e-06,2.4731914801916995e-05,0.0014522365913628957,4.398809758119288e-05,17.494316816329956,13,0
19,131,57.46320257138069,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018464901503,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7058026104,230096.91578113975,12205.579253000236,550087.0195063275,7.4373618308962404e-06,2.4731914693681462e-05,0.0014522365858025796,4.398809743979466e-05,17.494316816329956,13,0
19,130,57.46320490887197,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,49.99999879727639,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8314795815,230096.92146064714,12205.57933585544,550087.0330271716,7.437361888463126e-06,2.473191490601944e-05,0.001452236599572688,4.398809790022725e-05,17.494316816329956,13,0
19,129,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.56857562962786,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,128,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962271740885,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,127,57.46320468935556,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,9.999998797276383,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.779913445,230096.91972792614,12205.57950347043,550087.031586905,7.437361888106627e-06,2.473191482609068e-05,0.0014522365995499186,4.3988097983915794e-05,17.494316816329956,13,0
19,126,57.4632037438472,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,74.99999879727639,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7953913761,230096.9144033557,12205.579224443181,550087.0270298662,7.437361858329428e-06,2.4731914758510216e-05,0.0014522365918478695,4.3988097667081535e-05,17.494316816329956,13,0
19,124,57.463202571367596,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112019850587296,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8799898697,230096.8958700481,12205.578672160393,550087.0092686305,7.43736189489128e-06,2.473191477948661e-05,0.0014522365963880808,4.398809790425918e-05,17.494316816329956,13,0
19,123,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811397156962954,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,122,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.017388800478256,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,121,57.463204982116764,3.7201004028601794,3.9999999999999996,1.5000000999999998,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.846218563,230096.9214577466,12205.57921841087,550087.0359593381,7.437361899894177e-06,2.4731914865062258e-05,0.001452236598740285,4.398809791753484e-05,17.494316816329956,13,0
19,120,57.46320742581213,3.7201004028601794,3.9999998999999997,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8089303388,230096.9455236425,12205.58019546084,550087.0570433,7.43736186722157e-06,2.473191482579743e-05,0.0014522365943092298,4.3988097710467484e-05,17.494316816329956,13,0
19,119,57.463202571341995,3.7201005028601792,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,118,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,132,57.46320257138069,3.7201005028601792,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018464901503,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7058026104,230096.91578113975,12205.579253000236,550087.0195063275,7.4373618308962404e-06,2.4731914693681462e-05,0.0014522365858025796,4.398809743979466e-05,17.494316816329956,13,0
19,149,57.463202571416325,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811397156962954,3.1112018837544153,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.752645322,230096.91042851,12205.579096799593,550087.0167530323,7.437361848105937e-06,2.473191471675652e-05,0.0014522365886492472,4.3988097564699165e-05,17.494316816329956,13,0
19,147,57.463204982153904,3.7201004028601794,3.9999999999999996,1.5000000999999998,3.0173887004782562,3.0811396156962956,3.1112018837544153,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8445790813,230096.9216461507,12205.579223881701,550087.0360558227,7.437361899291724e-06,2.473191486425596e-05,0.0014522365986406448,4.3988097913162895e-05,17.494316816329956,13,0
19,151,57.463202571416325,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018837544153,33.998985717054005,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.752645322,230096.91042851,12205.579096799593,550087.0167530323,7.437361848105937e-06,2.473191471675652e-05,0.0014522365886492472,4.3988097564699165e-05,17.494316816329956,13,0
19,169,57.46320490887197,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,49.99999879727639,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8314795815,230096.92146064714,12205.57933585544,550087.0330271716,7.437361888463126e-06,2.473191490601944e-05,0.001452236599572688,4.398809790022725e-05,17.494316816329956,13,0
19,150,57.463202571396536,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.111201983754415,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8783501508,230096.89605859076,12205.578677627329,550087.0093650648,7.437361894288924e-06,2.4731914778681547e-05,0.0014522365962884457,4.3988097899886656e-05,17.494316816329956,13,0
19,167,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962271740885,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,166,57.46320468935556,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,9.999998797276383,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.779913445,230096.91972792614,12205.57950347043,550087.031586905,7.437361888106627e-06,2.473191482609068e-05,0.0014522365995499186,4.3988097983915794e-05,17.494316816329956,13,0
19,165,57.4632037438472,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,74.99999879727639,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7953913761,230096.9144033557,12205.579224443181,550087.0270298662,7.437361858329428e-06,2.4731914758510216e-05,0.0014522365918478695,4.3988097667081535e-05,17.494316816329956,13,0
19,164,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.998985717054005,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,163,57.463202571367596,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112019850587296,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.8799898697,230096.8958700481,12205.578672160393,550087.0092686305,7.43736189489128e-06,2.473191477948661e-05,0.0014522365963880808,4.398809790425918e-05,17.494316816329956,13,0
19,162,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811397156962954,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,161,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.017388800478256,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
19,168,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.56857562962786,50.00000000000001,57.463202571341995,3.7201004028601794,3.9999999999999996,1.5,3.0173887004782562,3.0811396156962956,3.1112018850587297,33.99898451433038,75.00000000000001,10.000000000000002,41.35962151468523,40.568574426904235,50.00000000000001,1322048.7542848943,230096.91023885686,12205.57909132726,550087.016656404,7.437361848708351e-06,2.4731914717564067e-05,0.0014522365887488901,4.39880975690705e-05,17.494316816329956,13,0
