Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
14,168,492.09137465472145,3.5055111074776275,2.13307296270823,3.5490175863295796,2.6279126232241943,2.3868685652466555,2.689844140227557,3.2037080645053164,70.11251807595781,27.11429008166222,34.706251614375276,3.4949833931197474,42.02623103401364,40.27031329647679,26.514778785698727,488.0232541506189,3.5055111074776275,2.13307296270823,3.5462288628575402,2.6311434380327245,2.3868685652466555,2.688745850167435,3.206040482212117,70.11251807595781,27.11429008166222,34.83313322907334,3.5938117632451316,42.02623103401364,40.24010508528201,26.50358879909071,145.0106813732711,68.73021754497428,24.01374536048828,254.33673037598777,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,251.92381930351257,183.0,2745.0,187489.77806199485,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,166,489.5465394946929,3.2126589233066607,3.1377028741729625,3.549355128618406,2.6280736910129283,3.159490438491593,2.6888212063234302,3.2059863422420602,58.44673800892265,53.50013807445701,35.02027688160227,3.644946738998065,27.95294692699372,40.092431461074895,26.190547151370893,489.5461773789814,3.2126589233066607,3.1377028741729625,3.5493485384788093,2.628070870425297,3.159490438491593,2.6888103440669853,3.2060021877365816,58.44673800892265,53.50013807445701,35.02051280274092,3.6451206878942974,27.95294692699372,40.09221431450664,26.190778088769655,144.0650082568772,73.61314694753031,20.620546375891074,251.24783791439432,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,250.66277956962585,181.0,2715.0,31018.78717470468,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,191,563.5022936524458,3.1482352109840264,2.29345714981162,3.505202772330756,2.5934267011822825,2.2046688576556512,2.673268380151877,3.245692301592866,36.92165251924868,13.246974831495667,36.20580143057428,4.228754406273691,33.0211189220408,40.14731838307687,26.75501780774323,563.502243374772,3.1482352109840264,2.29345714981162,3.50520296377288,2.5934286825364747,2.2046688576556512,2.673268015950348,3.2456923766942696,36.92165251924868,13.246974831495667,36.20579291539487,4.228751584979729,33.0211189220408,40.14729287366419,26.7550506000628,196.45466468258041,46.97155422136106,73.70318733112416,246.37288741738013,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,272.90356516838074,199.0,2985.0,51814.34315658584,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,90,570.661362903824,3.8651909260743267,3.3936363229798,3.6005977619993152,2.63477373239478,3.5077523769224928,2.712231549965874,3.154029986697207,18.07761252819071,11.292208699586714,33.93228361095063,2.8025879066952797,23.617387366106605,38.88129665057949,26.2046395444067,570.661362903824,3.8651909260743267,3.3936363229798,3.6005977619993152,2.63477373239478,3.5077523769224928,2.712231549965874,3.154029986697207,18.07761252819071,11.292208699586714,33.93228361095063,2.8025879066952797,23.617387366106605,38.88129665057949,26.2046395444067,181.6623291601612,122.78098940259602,22.393003728876828,243.8250406121901,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,148.94353580474854,108.0,1620.0,18195.364277466917,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,318,578.6553494784772,2.753160629491549,3.947567076716645,3.842380849792701,2.469851970958166,3.1494230094162043,2.959814905193946,2.7751312653120523,48.1441671426454,58.751414640672905,35.06078121115995,2.0,39.43200369565561,26.296484056270174,23.65016384729347,578.6529247720518,2.753160629491549,3.947567076716645,3.84239230819008,2.46987082822652,3.1494230094162043,2.9598152036154124,2.77510813866445,48.1441671426454,58.751414640672905,35.06030550267847,2.0,39.43200369565561,26.29681226471941,23.64972956613202,226.07228254048374,238.3006844918526,42.405163070900585,71.87721937524029,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,531.523312330246,383.0,5745.0,42200.69391597833,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,358,818.5534341359986,2.0057406540623175,3.2342898272414478,3.7355757760591946,2.046156094834374,3.771884198621549,2.7021449238584268,3.281713374993962,50.518407526467186,11.02838078502616,48.264612701113265,8.517500368056348,49.906299765801826,15.315207169562145,22.634132941622404,818.5534341359986,2.0057406540623175,3.2342898272414478,3.7355757760591946,2.046156094834374,3.771884198621549,2.7021449238584268,3.281713374993962,50.518407526467186,11.02838078502616,48.264612701113265,8.517500368056348,49.906299765801826,15.315207169562145,22.634132941622404,141.27197310648427,389.4010841024057,213.58739014088556,74.29298678622305,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,678.6684408187866,491.0,7365.0,11731.304023447909,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,423,1172.502341836049,3.8068038305757668,2.274949408292475,3.2702701141048953,1.9613340307076133,2.795353673971067,2.736147688032836,3.308361381814122,32.604780883457934,58.802786703850124,50.535183849398535,10.000000000000002,36.828527246946315,31.811695400245657,29.211739504840065,1172.502341836049,3.8068038305757668,2.274949408292475,3.2702701141048953,1.9613340307076133,2.795353673971067,2.736147688032836,3.308361381814122,32.604780883457934,58.802786703850124,50.535183849398535,10.000000000000002,36.828527246946315,31.811695400245657,29.211739504840065,84.1658761427794,391.649210939748,408.056448398481,288.63080635504065,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,772.000326871872,561.0,8415.0,32563.327300843674,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,168,1194.41412835338,2.027903145951194,2.468724172242841,3.3833770299349526,2.19659659449462,3.9003522384941594,2.6190479787063294,3.3967745408525123,51.70180358151195,35.350501419181015,44.310596547825774,10.000000000000002,34.2341772527997,34.087805914788696,27.002312263281933,1194.4138710443685,2.027903145951194,2.468724172242841,3.383384338621858,2.196582450720925,3.9003522384941594,2.6190424217025976,3.3967756237358584,51.70180358151195,35.350501419181015,44.310518110770225,10.000000000000002,34.2341772527997,34.087543063375115,27.00214906942293,525.3081304698484,343.272024298972,94.93525754107333,230.89871604348627,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,251.09164142608643,182.0,2730.0,62192.44536814992,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,436,1224.4849097870622,3.3415775815751743,2.9017478728266983,3.273241169991146,1.9713430061609984,2.8029591669390808,2.7239426278877503,3.3151691291344694,37.96607260338219,73.2971350652714,51.503198445652714,10.000000000000002,29.93453532718115,29.06242695607963,31.002859856186664,1224.48474244632,3.3415775815751743,2.9017478728266983,3.2732412091602123,1.971343051950948,2.8029591669390808,2.723942557901074,3.3151692228774543,37.96607260338219,73.2971350652714,51.50319692662269,10.000000000000002,29.93453532718115,29.062428634068194,31.002856847191094,34.36097155781108,394.38683826501085,503.78284367601157,291.95425628822863,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,730.2359721660614,530.0,7950.0,62888.872688515854,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,358,1240.3520423860068,2.0547751863958523,3.3409350203568042,3.2612191570521123,1.9798775203040428,2.2807738771904673,2.734316807171298,3.302895742385833,72.93700242176087,30.372571580350794,51.73138561027657,10.000000000000002,46.31123322263466,29.189362939917608,31.476555116884644,1240.29257851985,2.0547751863958523,3.3409350203568042,3.261242467690772,1.979609980709887,2.2807738771904673,2.7344224313750036,3.302782466420206,72.93700242176087,30.372571580350794,51.72518172578209,10.000000000000002,46.31123322263466,29.193781288082942,31.47539220631838,25.910235097667602,365.9442140657942,542.6513128844348,305.8462803381103,0.5882620163886221,3762.0801136288646,649900.1831062764,2.521285495266583,627.1777906417847,453.0,6795.0,48925.426667197724,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
