Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
4,70,69.67580878883356,2.56088798412881,3.578558656902977,3.373975906159823,1.8203697993370578,3.817191006186191,3.421792797588559,2.5482000741843143,18.45185718768805,11.258852261569311,45.39198262507942,9.051995416012286,24.29413307802792,37.80218670051891,20.71056405751308,69.67580119823391,2.56088798412881,3.578558656902977,3.3739754803562994,1.820371510758675,3.817191006186191,3.4217921309776598,2.5482000290016997,18.45185718768805,11.258852261569311,45.391893346934886,9.051996222307856,24.29413307802792,37.80223233560461,20.710630951280827,0.21618009485421016,4.128985452355348,11.258418870857225,5.2561043165881465,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,137.6596484184265,77.0,1155.0,61.36388666844302,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,57,74.35403806393693,2.753160629491549,3.947567076716645,3.603478946634617,1.753549989210467,3.1494230094162043,2.8268318875676997,3.063070776113437,48.1441671426454,58.751414640672905,43.50033652199425,5.7498406913114275,39.43200369565561,30.673141030518803,21.220507866892984,74.3535725287233,2.753160629491549,3.947567076716645,3.6035097122798625,1.7534355344591837,3.1494230094162043,2.8267064777075013,3.06316569320681,48.1441671426454,58.751414640672905,43.501279641360846,5.752792632091913,39.43200369565561,30.67281884442711,21.217957718932823,0.27933721082071034,0.7478298445634816,8.94146795429034,6.930073230959117,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,118.96993827819824,67.0,1005.0,75.7131539213074,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,118,82.03907519558499,3.8651909260743267,3.3936363229798,3.720682861688548,1.9560254251082392,3.5077523769224928,2.6083559929990905,3.106620603686988,18.07761252819071,11.292208699586714,35.91983351240543,2.309347125957493,23.617387366106605,27.11939115367119,26.81671019783808,82.03907519558499,3.8651909260743267,3.3936363229798,3.720682861688548,1.9560254251082392,3.5077523769224928,2.6083559929990905,3.106620603686988,18.07761252819071,11.292208699586714,35.91983351240543,2.309347125957493,23.617387366106605,27.11939115367119,26.81671019783808,0.46626525559249415,4.813706873050897,1.8379286553122416,8.356338937755,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,255.98195052146912,143.0,2145.0,15.664481747934985,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,91,98.84977213947045,2.027903145951194,2.468724172242841,3.677186786411516,2.0874591985425117,3.9003522384941594,2.942042364277073,2.8801823173217733,51.70180358151195,35.350501419181015,29.447701367343726,3.904884833017885,34.2341772527997,31.040742351321484,33.3020001953998,98.84977213947045,2.027903145951194,2.468724172242841,3.677186786411516,2.0874591985425117,3.9003522384941594,2.942042364277073,2.8801823173217733,51.70180358151195,35.350501419181015,29.447701367343726,3.904884833017885,34.2341772527997,31.040742351321484,33.3020001953998,1.0964295891180904,7.5361775747729185,6.593463206034482,12.311839282855084,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,214.00487351417542,120.0,1800.0,62.170778932409625,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,100,98.85009234657107,3.5055111074776275,2.13307296270823,3.6770942229683006,2.08688149709093,2.3868685652466555,2.9425342962320693,2.8800123729304867,70.11251807595781,27.11429008166222,29.473384256385746,3.904357535982518,42.02623103401364,31.03808805204028,33.2730749492005,98.8500874261211,3.5055111074776275,2.13307296270823,3.677095035743147,2.0868845350252414,2.3868685652466555,2.942536696409515,2.880009656848708,70.11251807595781,27.11429008166222,29.47345122007371,3.9043393507555133,42.02623103401364,31.0380206104652,33.273101018787024,1.0921030292497116,7.502978868040959,6.563254264998158,12.274180436958396,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,192.9598617553711,109.0,1635.0,31.41408650857092,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,76,98.85016178014342,2.7897512258471098,3.926525056881424,3.6771370137591504,2.086668087243612,2.2701583160934624,2.942159262815722,2.880238800445065,71.61806372914928,63.762505626097635,29.46839570343909,3.902177856991943,26.622225102839295,31.020629838411864,33.290957423301016,98.85016178014342,2.7897512258471098,3.926525056881424,3.6771370137591504,2.086668087243612,2.2701583160934624,2.942159262815722,2.880238800445065,71.61806372914928,63.762505626097635,29.46839570343909,3.902177856991943,26.622225102839295,31.020629838411864,33.290957423301016,1.0963936027605115,7.520393139126912,6.572817053843908,12.29076255550369,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,152.83468985557556,86.0,1290.0,48.74066968647304,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,82,98.86148545730762,3.1056439573715315,3.684061784719211,3.676617192658723,2.086913333083689,3.1715185429165755,2.9418840458132784,2.880312365508897,11.212073809241298,62.04112372424007,29.454273205255724,3.908732886603275,28.575122542246014,31.096969546095284,33.26890990127992,98.86147817792597,3.1056439573715315,3.684061784719211,3.6766151272694176,2.0869065765473307,3.1715185429165755,2.9418838332059654,2.880313507903141,11.212073809241298,62.04112372424007,29.45440483440836,3.9088115117512627,28.575122542246014,31.09681884122274,33.26889666841161,1.0993020249345333,7.296397974377135,6.668286341949928,12.2627345031188,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,159.32440161705017,89.0,1335.0,122.87968736122214,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,96,112.48825750607303,3.1482352109840264,2.29345714981162,3.631722249940477,1.9286337649744356,2.2046688576556512,3.202600323064738,2.71725183368798,36.92165251924868,13.246974831495667,30.93833170179155,2.567260571825755,33.0211189220408,38.1167851537721,27.598215939447762,112.48825548654355,3.1482352109840264,2.29345714981162,3.6317230251584105,1.9286335569824755,2.2046688576556512,3.202599696625821,2.71725271948677,36.92165251924868,13.246974831495667,30.938358576584708,2.567251168034788,33.0211189220408,38.11677224722454,27.598185966149643,0.6563895773790888,5.997491729254673,7.676458053717644,3.242507492853501,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,182.2753655910492,102.0,1530.0,100.11517896793676,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,124,119.43567238612232,2.867352697978917,3.6147210577696827,3.289049017538323,1.8767422996093437,3.1557144305690707,3.3275133346526204,2.7242433915313775,49.78202650792071,13.504102684793944,50.87591194459067,8.558176052343972,47.15106222921341,25.786271515237843,33.7951219242979,119.43566643793869,2.867352697978917,3.6147210577696827,3.289053430076263,1.8767668406753115,3.1557144305690707,3.3275078854866025,2.7242290684810975,49.78202650792071,13.504102684793944,50.87581442874183,8.557878399358586,47.15106222921341,25.78619826204738,33.795241479431624,0.2290515351296116,0.5607211905989457,6.68341227033721,11.181659374989707,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,238.12220978736877,133.0,1995.0,57.189448441247,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,120,119.43652673570824,3.1124804679808378,2.27291045132137,3.2888910722468028,1.8768001017947773,2.0891037570895232,3.3276451408440093,2.7241401965255863,56.344283724873996,46.381603833519264,50.900674443176605,8.559355673748136,48.85467155000953,25.78167060778547,33.78570334572556,119.43650313724942,3.1124804679808378,2.27291045132137,3.288899346543828,1.8767887104846133,2.0891037570895232,3.327656357293388,2.7241275452341096,56.344283724873996,46.381603833519264,50.90075825549236,8.559369755973007,48.85467155000953,25.781176050432403,33.78593540516356,0.22970868239554948,0.5677907371683547,6.734633423562981,11.147027151990725,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,229.2894206047058,129.0,1935.0,67.1977262634337,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
