2901.913587,-1043.74341,-0.000541411,4.380296719,-0.11346753,-0.000369799,-0.119409908,-3365.154664,-0.486875458,-94.42457606,0.020869747,0.001118789,6.88E-05,4.46E-06,3.33E-07,0.223177539,227.6159711,0.068714273,0.006840176,0.000280384,4.23E-07,6.87E-08,-0.139749974,-0.029672198,-0.015534948,-0.001469807,-9.10E-05,3.84E-05,0.000579902,-0.000162076,-9.81E-05,1.48E-05,1.67E-05,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297223,0,-0.03376941,0
6539.680969,-1961.685984,-0.002878419,7.520711227,-0.084788588,-0.000291097,-0.57283499,-9049.01005,-0.369624578,-388.9066565,0.052492801,0.008121846,0.001275544,0.000219801,2.70E-07,0.766478213,442.78891,0.340494932,0.091250039,0.011511267,2.23E-05,1.18E-06,-1.515176844,-0.454863704,-0.600437427,-0.155065793,-0.04673286,-0.010422275,-0.030171378,-0.066237695,-0.025099829,-0.005841711,-0.001105144,0.000189693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071791101,0,-0.082231245,0
8336.36003,-2276.604177,-0.005560708,9.293865054,-0.051429235,-0.000213883,-0.908978435,-11150.36269,-0.251915191,-566.2196174,0.038212858,0.011748406,0.002854616,0.000738388,3.54E-08,1.09053072,516.0809674,0.49234592,0.198194808,0.042406389,0.000113254,8.72E-06,-3.667478265,-1.06775606,-1.998703923,-0.751277426,-0.333938276,-0.111843511,-0.208953904,-0.278032995,-0.147005271,-0.050969481,-0.015044767,-0.001109608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092361569,0,-0.105973628,0
8918.741687,-2218.769038,-0.008283307,10.03493041,-0.025734213,-0.000151352,-1.047008419,-11108.58511,-0.149402344,-610.0524066,-0.000731464,0.008762031,0.00321116,0.001141261,4.12E-07,1.177707549,503.534381,0.497526354,0.265976217,0.086693322,0.000276464,2.96E-05,-5.936820041,-1.566941478,-3.620599663,-1.727432391,-0.988846096,-0.431003612,-0.651388433,-0.587590035,-0.398665467,-0.181480875,-0.070863763,-0.017245744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099391586,0,-0.114108921,0
7884.321064,-1785.128785,-0.009866167,8.772716596,-0.009278513,-9.36E-05,-0.870564058,-8975.601042,-0.068578165,-531.7546206,-0.0353207,0.001460765,0.001662984,0.000858155,3.82E-07,1.010666398,406.6548592,0.365023421,0.24262575,0.115078421,0.000404019,5.65E-05,-6.700089918,-1.599517465,-4.177585732,-2.317915125,-1.571372235,-0.820827296,-1.185756066,-0.762534544,-0.626397311,-0.349426546,-0.167766645,-0.066115365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089753633,0,-0.102964481,0
5345.740262,-1114.392019,-0.009082208,5.790220749,-0.00219174,-5.79E-05,-0.494758145,-5536.878963,-0.019835254,-364.5294493,-0.042562407,-0.00368957,-0.000244455,0.000140316,1.95E-07,0.669207086,255.3118627,0.183746297,0.146984218,0.100212693,0.000365655,6.41E-05,-5.057142562,-1.129598939,-3.1274143,-1.884208473,-1.414088547,-0.827967673,-1.273928284,-0.614506217,-0.58427199,-0.379622853,-0.212416986,-0.111324983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065067969,0,-0.074383384,0
2621.930042,-517.8408903,-0.006263578,2.964813484,-0.000876103,-3.85E-05,-0.189100239,-2479.938343,-0.001676917,-180.8366215,-0.028046205,-0.003933578,-0.000883096,-0.000247933,9.51E-08,0.331081977,118.2757198,0.056846784,0.056072184,0.056347142,0.00020621,4.45E-05,-2.531562841,-0.551605933,-1.553895879,-0.96614393,-0.759719668,-0.470661108,-0.801188886,-0.309602331,-0.327124835,-0.236921426,-0.147427865,-0.092066826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037135829,0,-0.042091332,0
881.5647737,-171.2795798,-0.003066845,1.204444121,-0.000908523,-1.72E-05,-0.048357019,-763.8933066,0.001215682,-62.52033345,-0.011657935,-0.001996545,-0.00055927,-0.000204444,2.94E-08,0.116957198,38.25631612,0.007043309,0.011619532,0.019780268,7.25E-05,1.96E-05,-0.848186454,-0.184875695,-0.521378462,-0.325830032,-0.259710234,-0.163833528,-0.300642186,-0.100149563,-0.112944487,-0.087939723,-0.058590836,-0.040634967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016126617,0,-0.018034104,0
527.7517536,-103.1877821,-0.00212381,0.800437727,-0.000828414,-3.26E-06,-0.025994987,-444.0969146,0.001051109,-38.15631087,-0.007522317,-0.001352853,-0.000396727,-0.000151751,1.99E-08,0.072009234,22.64729276,0.001217706,0.005026191,0.011812277,4.37E-05,1.31E-05,-0.509597282,-0.11136095,-0.31388966,-0.196033393,-0.156437973,-0.098848747,-0.184133014,-0.059066297,-0.067539279,-0.053656305,-0.036413673,-0.025954206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010639636,0,-0.011851487,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
