Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
12,105,50.026423022755594,3.2335567140033152,3.6304355759233635,3.9003522384941594,3.1133063763903124,3.831212699532549,2.543949458943663,2.7800154282824923,2.9719813341938197,3.208620965839946,45.720614898056574,63.58162696041453,69.7176733161844,35.666914840031076,72.61206434864629,4.532717561051834,19.421533180387307,19.727770531635596,32.69817579869139,50.026350633953086,3.2335567140033152,3.630449658879234,3.9003522384941594,3.1133063763903124,3.831212699532549,2.543958873601298,2.7800154282824923,2.9719813341938197,3.208620965839946,45.720614898056574,63.58205463820413,69.7176733161844,35.666914840031076,72.61206434864629,4.532718067300829,19.421533180387307,19.727770531635596,32.69817579869139,0.46745687799106345,2.71677793323234,7.6418263894367815,21.498651237841997,780.581060886383,306.0,5814.0,519.4668798294698,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,75,52.013030828348626,2.278552694501517,3.719614012114845,2.795353673971067,2.330708394233865,3.8550171607920674,2.4414605237781792,3.501624206272311,3.451995970700903,3.7666121824116194,50.53869345861459,54.95795495951061,32.67839222855977,27.5453129647267,68.23260418274437,5.8169718629388525,48.7694016501935,38.22045242364569,36.759350207319265,52.013030828348626,2.278552694501517,3.719614012114845,2.795353673971067,2.330708394233865,3.8550171607920674,2.4414605237781792,3.501624206272311,3.451995970700903,3.7666121824116194,50.53869345861459,54.95795495951061,32.67839222855977,27.5453129647267,68.23260418274437,5.8169718629388525,48.7694016501935,38.22045242364569,36.759350207319265,1.3978013455826435,4.31480385772412,5.492610523514982,18.829483480380176,313.3555152416229,121.0,2299.0,603.6860111910472,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,63,50.822969255636224,3.2594350140431283,3.695823202607904,3.5055111074776275,2.13307296270823,2.5206301971570815,2.4722685274607112,2.3868685652466555,3.2789217617598796,3.049340618247467,70.11251807595781,57.96051380853711,14.287470894461547,57.77928761376353,60.19157192031105,5.212818146517169,47.619022421889305,15.488305054145895,23.20267301424972,50.82293146742566,3.2594350140431283,3.695820158364476,3.5055111074776275,2.13307296270823,2.5206301971570815,2.4722631101912818,2.3868685652466555,3.2789217617598796,3.049340618247467,70.11251807595781,57.96046791791634,14.287470894461547,57.77928761376353,60.19157192031105,5.212868905314271,47.619022421889305,15.488305054145895,23.20267301424972,1.1425733960289883,4.356023427938609,5.759856161053627,19.17766833024758,215.81997275352478,83.0,1577.0,354.7110755839773,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,40,50.03200246604901,3.3817938350338475,3.6525943122317974,2.344681016690657,2.2742714992577553,3.8651909260743267,2.5243942117359977,2.1320003454441245,3.5109261052049323,3.5077523769224928,69.99659481052143,60.050448008750415,18.07761252819071,11.292208699586714,11.703714147051755,5.115865470010962,23.617387366106605,45.100978203901086,33.85908725195785,50.03193875100705,3.3817938350338475,3.652571467540997,2.344681016690657,2.2742714992577553,3.8651909260743267,2.52440360693814,2.1320003454441245,3.5109261052049323,3.5077523769224928,69.99659481052143,60.05058982986174,18.07761252819071,11.292208699586714,11.703714147051755,5.116011457592955,23.617387366106605,45.100978203901086,33.85908725195785,1.1643022914706547,3.008794352383336,6.301548457902417,21.14293148431679,71.57710337638855,45.0,855.0,444.37576580234185,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,95,58.4016199903241,3.239911436762759,3.735165132718108,2.3135827892921683,2.037152404354819,2.1400442874384447,2.422552427026487,3.2126589233066607,3.1377028741729625,2.634724818644321,74.26005003680919,50.69058059808347,34.709176220530786,45.8116342426633,58.44673800892265,6.976993670299181,24.27218451819833,17.321719204995457,27.95294692699372,58.39853803898848,3.239911436762759,3.735034267192984,2.3135827892921683,2.037152404354819,2.1400442874384447,2.422333369151669,3.2126589233066607,3.1377028741729625,2.634724818644321,74.26005003680919,50.69307909778434,34.709176220530786,45.8116342426633,58.44673800892265,6.977043526223576,24.27218451819833,17.321719204995457,27.95294692699372,1.75657633712305,3.0124173904773714,5.293365133318176,19.42013596019793,332.2174050807953,126.0,2394.0,470.580865764393,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,180,58.58635917017506,3.373001855363167,3.6111868283895165,2.0365765546883834,3.500288629889935,3.977722177812989,2.5556813972870724,2.56088798412881,3.578558656902977,2.206452013155284,39.11307920143384,69.45285416746287,29.084919644289172,28.705397008112673,18.45185718768805,3.5337808180965107,38.75924365289619,22.406984060002067,24.29413307802792,58.586358885890036,3.373001855363167,3.6111876787985175,2.0365765546883834,3.500288629889935,3.977722177812989,2.5556816767539408,2.56088798412881,3.578558656902977,2.206452013155284,39.11307920143384,69.45285196219831,29.084919644289172,28.705397008112673,18.45185718768805,3.53377185754277,38.75924365289619,22.406984060002067,24.29413307802792,0.3006206306136062,2.438941325368371,9.668604095793617,23.115352790622588,441.80790400505066,275.0,5225.0,487.98252065014657,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,21,59.563802782001204,2.753160629491549,3.723583307816818,3.209432201948106,3.6576916159613857,3.1494230094162043,2.4412774762867877,2.571152563391388,3.1736666813121657,3.50004352740532,65.79039936788776,50.4265803874315,55.373721149074704,66.191162953549,30.974264794388528,7.138425830868165,30.780587774467225,28.373596321103104,29.3783972472765,59.56379103151685,2.753160629491549,3.7235863927389694,3.209432201948106,3.6576916159613857,3.1494230094162043,2.4412804936008072,2.571152563391388,3.1736666813121657,3.50004352740532,65.79039936788776,50.426585666401614,55.373721149074704,66.191162953549,30.974264794388528,7.138399678108764,30.780587774467225,28.373596321103104,29.3783972472765,2.1146249345580803,2.4451039844411344,5.428505514839224,19.952563203334186,51.09623837471008,32.0,608.0,679.3015365485389,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,98,65.73392133401644,2.0430496105483957,3.7651663497283794,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.383550315268166,2.2619936896218333,3.6189813842531637,2.6894733053665867,71.10698635166888,47.602179472967116,67.12407898676987,64.90773895049443,68.85050071606221,7.840948812400469,34.12213856071307,42.95112569032138,25.000159810695166,65.7335411278651,2.0430496105483957,3.765170969499887,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.3835526285076893,2.2619936896218333,3.6189813842531637,2.6894733053665867,71.10698635166888,47.60227788869279,67.12407898676987,64.90773895049443,68.85050071606221,7.840964116480551,34.12213856071307,42.95112569032138,25.000159810695166,2.2011613889137007,2.2369209316177225,5.53359028554104,17.74958801095015,264.7101993560791,173.0,3287.0,561.7548983035794,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
20,47,67.15629822767539,3.6528139952586827,3.7640119359589868,2.1974868036406963,3.3026086646819817,3.407033976305306,2.3918491553653674,3.5992305234720554,2.0691424397432683,3.5404774691099594,57.56235904806927,46.985886536854274,26.70950442343954,51.099715632958315,32.444335003420306,8.047596154146577,30.615118120121007,42.39622951744602,49.66651242683443,67.15530954883326,3.6528139952586827,3.7640323034478014,2.1974868036406963,3.3026086646819817,3.407033976305306,2.3918594528343435,3.5992305234720554,2.0691424397432683,3.5404774691099594,57.56235904806927,46.98631358175258,26.70950442343954,51.099715632958315,32.444335003420306,8.047665980699927,30.615118120121007,42.39622951744602,49.66651242683443,2.8826132520511147,1.6980905275038032,5.585751215562237,17.24182586906212,147.93742847442627,93.0,1767.0,364.3942801314504,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
17,81,56.212555851678985,3.144977034383212,3.614422842728218,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.553226742928709,2.6853778159065635,2.1364186968334082,2.7558483586561993,15.175695050386405,68.35668042982044,21.804835336499647,62.77081535183509,66.8725069221334,3.7083049864024185,34.93230444608815,20.634000288546307,31.340800796715722,56.210973736657586,3.144977034383212,3.614711882906043,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.5529817379301645,2.6853778159065635,2.1364186968334082,2.7558483586561993,15.175695050386405,68.35682288029079,21.804835336499647,62.77081535183509,66.8725069221334,3.7056745535521927,34.93230444608815,20.634000288546307,31.340800796715722,0.1404808528336709,2.4374961002203532,9.454243844448145,22.54033820754703,143.24939799308777,90.0,1710.0,1046.3027282550854,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
