Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
2,62,324.87407020904664,2.0547751863958523,3.3409350203568042,3.5933289221124043,2.356868612344935,3.3263438548304434,2.3962029781697574,2.8362938627193923,72.93700242176087,30.372571580350794,49.75928977952593,4.724626170928223,22.264839186029196,17.97654739794223,26.253284353626157,324.87407020904664,2.0547751863958523,3.3409350203568042,3.5933289221124043,2.356868612344935,3.3263438548304434,2.3962029781697574,2.8362938627193923,72.93700242176087,30.372571580350794,49.75928977952593,4.724626170928223,22.264839186029196,17.97654739794223,26.253284353626157,0.12469734001855304,19.358966446255522,23.15088364438987,1.8078196303906666,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,108.71021509170532,74.0,1110.0,168.2104627409184,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,160,345.6238043872306,3.5055111074776275,2.13307296270823,3.328835949892113,2.4166817313385516,2.753893813553922,3.2789217617598796,3.05151096581806,70.11251807595781,27.11429008166222,47.88785275606775,5.126783349751756,31.007382070764695,46.773554837623344,36.030019363789116,345.6238043872306,3.5055111074776275,2.13307296270823,3.328835949892113,2.4166817313385516,2.753893813553922,3.2789217617598796,3.05151096581806,70.11251807595781,27.11429008166222,47.88785275606775,5.126783349751756,31.007382070764695,46.773554837623344,36.030019363789116,0.14706456756640188,2.6169685829651175,6.926018765491638,24.572919683174142,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,286.25657844543457,194.0,2910.0,19.366552547306082,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,105,345.62502614390064,3.8651909260743267,3.3936363229798,3.329608010508107,2.415788538173056,2.7545409690316944,3.846049071092966,3.0514606093344727,18.07761252819071,11.292208699586714,47.830147507964675,5.117033286870675,31.006887961704585,45.100978203901086,36.039488729950044,345.62502614390064,3.8651909260743267,3.3936363229798,3.329608010508107,2.415788538173056,2.7545409690316944,3.846049071092966,3.0514606093344727,18.07761252819071,11.292208699586714,47.830147507964675,5.117033286870675,31.006887961704585,45.100978203901086,36.039488729950044,0.1456383609019479,2.600047486851663,6.908814631158643,24.590988631702373,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,168.97019124031067,114.0,1710.0,93.71489475086598,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,121,345.625288754389,2.6894733053665867,3.8802149646667337,3.327698061243682,2.4175120572610274,2.7526230322894634,3.8107846374172984,3.051744813590738,45.51254304132427,61.90923342488258,47.97995350852064,5.140448950257265,30.98264548914223,15.54366464427925,36.01148476104312,345.625288754389,2.6894733053665867,3.8802149646667337,3.327698061243682,2.4175120572610274,2.7526230322894634,3.8107846374172984,3.051744813590738,45.51254304132427,61.90923342488258,47.97995350852064,5.140448950257265,30.98264548914223,15.54366464427925,36.01148476104312,0.15075050418161426,2.667799003269823,6.9460929969055165,24.503069001321037,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,180.02622246742249,122.0,1830.0,20.834816591171506,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,67,345.626746235903,2.867352697978917,3.6147210577696827,3.330243622178247,2.4140774517624566,2.757225790383848,2.36802040325493,3.0515019442094555,49.78202650792071,13.504102684793944,47.775754919154586,5.114580597271217,30.984523725127822,15.014070871197509,36.05255436550885,345.626746235903,2.867352697978917,3.6147210577696827,3.330243622178247,2.4140774517624566,2.757225790383848,2.36802040325493,3.0515019442094555,49.78202650792071,13.504102684793944,47.775754919154586,5.114580597271217,30.984523725127822,15.014070871197509,36.05255436550885,0.1334309945779697,2.561292113235853,6.976255000130606,24.68246555369899,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,97.84990906715393,67.0,1005.0,38.3533884003908,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,102,345.62836478324857,3.2126589233066607,3.1377028741729625,3.3292063934342657,2.4157109960644934,2.753130824145244,2.7602823452471004,3.051929463070178,58.44673800892265,53.50013807445701,47.86611708705381,5.122906289440149,31.011812304303614,37.04011274575476,36.020848877165534,345.6283548556821,3.2126589233066607,3.1377028741729625,3.3292549311599453,2.4156392985584296,2.753230367946657,2.7602823452471004,3.0519211881031842,58.44673800892265,53.50013807445701,47.861848355650565,5.122745625372267,31.0117207043152,37.04011274575476,36.02159257144761,0.14697000948274852,2.6527014998974594,6.926177686804926,24.57050677157234,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,167.08913445472717,113.0,1695.0,54.76180833111289,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,114,345.6322573706792,3.1482352109840264,2.29345714981162,3.3267825174558086,2.4193469231861493,2.7496251182512794,2.8281119756391364,3.051967268276325,36.92165251924868,13.246974831495667,48.05486557989835,5.147037641268114,30.98482331062102,48.06081645967847,35.99776277516945,345.63224523852,3.1482352109840264,2.29345714981162,3.326786037648554,2.4193368097214347,2.7496210129891727,2.8281119756391364,3.051979297025567,36.92165251924868,13.246974831495667,48.05497647295147,5.147068570344004,30.984550009135784,48.06081645967847,35.997657558968484,0.15910404582296522,2.6948830479723043,6.899347168533634,24.42088274101817,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,180.34046268463135,122.0,1830.0,64.81513455901946,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,67,345.64605143003,3.1056439573715315,3.684061784719211,3.3286760747843287,2.4187177822231485,2.7545667871025383,3.939191496639349,3.0503907942739517,11.212073809241298,62.04112372424007,47.976599089442715,5.121162176951386,31.016382910024173,45.22396490958001,35.99177336841229,345.6459900698489,3.1056439573715315,3.684061784719211,3.3286990771907736,2.4186708415998224,2.754622434289899,3.939191496639349,3.050388544807521,11.212073809241298,62.04112372424007,47.974677681344,5.120955234777831,31.016248463704184,45.22396490958001,35.992123032292625,0.16440034165478729,2.7684691344650325,6.930642436098254,24.342030932427683,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,112.16916298866272,76.0,1140.0,305.10929922728485,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,110,345.65829320167546,2.834044009405148,3.440648986884316,3.324547228335015,2.422288603229556,2.7470438298606448,2.1846771895375956,3.051907013579699,32.46144725779811,35.789885824993554,48.250436817321415,5.1749909109152314,30.974539119025284,22.155828740603113,35.95208689309406,345.65828139344285,2.834044009405148,3.440648986884316,3.3245536116972545,2.42229387589961,2.747049617042667,2.1846771895375956,3.0519046890411317,32.46144725779811,35.789885824993554,48.250466576099434,5.174939608687842,30.974540746032694,22.155828740603113,35.95211016152331,0.1724910381357716,2.8166598806410716,6.918356037277047,24.221277809311186,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,183.8461787700653,125.0,1875.0,23.472919442223997,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,52,345.8976283308201,2.7897512258471098,3.926525056881424,3.340181755500822,2.3980222561840607,2.784205891151756,3.011324331353793,3.049363550620725,71.61806372914928,63.762505626097635,46.97245883723406,5.030494847504206,30.950666264300875,19.584889568382092,36.23468743744238,345.8974993894393,2.7897512258471098,3.926525056881424,3.340195544136057,2.3981816294456264,2.784294064707811,3.011324331353793,3.049329914024708,71.61806372914928,63.762505626097635,46.97412340461847,5.030348348985623,30.951027020063933,19.584889568382092,36.234501432267855,0.062079359808830344,2.1224018430210805,7.291119512426547,25.401222268523377,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,92.11189365386963,62.0,930.0,362.6945199396039,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
