Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_x_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_x_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_x_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_x_cum,epsilon_F_4_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
5,124,30.986644092011023,3.767698267885015,3.614782577419047,2.795353673971067,2.330708394233865,3.8550171607920674,2.695531719491013,2.4302579554815424,3.451995970700903,3.7666121824116194,66.05571209293103,58.81125821177693,32.67839222855977,27.5453129647267,68.23260418274437,37.82592734163418,5.581597245803033,38.22045242364569,36.759350207319265,30.986423143610704,3.767707786957679,3.614782577419047,2.795353673971067,2.330708394233865,3.8550171607920674,2.695531719491013,2.4302629726922325,3.451995970700903,3.7666121824116194,66.05601423421541,58.81125821177693,32.67839222855977,27.5453129647267,68.23260418274437,37.82592734163418,5.581616436109,38.22045242364569,36.759350207319265,1.6052074184359315,0.458786099581622,6.315832421011873,14.395984656800403,568.7718541622162,185.0,3515.0,658.9307500479304,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,81,29.289187106661586,3.7570461493626444,3.994645700902961,2.344681016690657,2.2742714992577553,3.8651909260743267,3.3936363229798,2.441624297660536,3.5109261052049323,3.5077523769224928,70.12148380566556,56.24910931085068,18.07761252819071,11.292208699586714,11.703714147051755,11.83992172135165,4.921105343948784,45.100978203901086,33.85908725195785,29.28889494589321,3.757043716671151,3.994645700902961,2.344681016690657,2.2742714992577553,3.8651909260743267,3.3936363229798,2.441633723520155,3.5109261052049323,3.5077523769224928,70.12208564319192,56.24910931085068,18.07761252819071,11.292208699586714,11.703714147051755,11.83992172135165,4.921134592120805,45.100978203901086,33.85908725195785,1.346655303318447,0.37720401554748617,4.705104281209102,14.144513455050335,232.41315054893494,142.0,2698.0,608.1370636823874,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
18,135,31.789120974401477,3.7671271348196833,2.450079915628169,3.1850237375315933,2.6245396754038337,3.832611106936701,3.8192710499031133,2.441695570631563,2.221782601488058,2.3859254640382255,64.69587534950487,57.35806841834877,23.53263849657145,26.122181294520004,65.35867187086387,37.03016668738928,5.782939885250261,23.178314873373754,18.56885407990291,31.78861622303572,3.7670177483409972,2.450079915628169,3.1850237375315933,2.6245396754038337,3.832611106936701,3.8192710499031133,2.441644095015832,2.221782601488058,2.3859254640382255,64.69589431100307,57.35806841834877,23.53263849657145,26.122181294520004,65.35867187086387,37.03016668738928,5.7828990418915485,23.178314873373754,18.56885407990291,2.199646091484521,0.5773266338547355,6.519499499673831,14.83885477725963,279.3171355724335,179.0,3401.0,589.9806075959099,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,98,37.295050995186806,3.836651882962375,2.3962029781697574,3.6014891373510727,3.936523151438794,2.6268483563184852,3.3846452313386277,2.296631223152388,3.7892133270076944,2.1700884227395556,52.68420507703393,21.038977271696986,67.07926272291186,16.392544199148258,37.3719956253284,72.26281945978263,9.022342172222116,39.21569898826657,26.043047085212205,37.28801677112081,3.835947914477641,2.3962029781697574,3.6014891373510727,3.936523151438794,2.6268483563184852,3.3846452313386277,2.29775957699824,3.7892133270076944,2.1700884227395556,52.70376878954034,21.038977271696986,67.07926272291186,16.392544199148258,37.3719956253284,72.26281945978263,9.01065737325782,39.21569898826657,26.043047085212205,0.0155303877850295,0.06572277012560677,7.103013102126729,18.643357743714972,160.01241087913513,103.0,1957.0,98.93539390709654,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,85,31.62409930455405,3.7685282564246765,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,3.399516720041862,2.43204326822125,2.8281119756391364,3.38880031545549,64.85684285534553,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,71.39865913940288,5.781244407488906,46.61906703507593,19.81161464511831,31.623608555977565,3.7685388822866166,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,3.399516720041862,2.4320535483076284,2.8281119756391364,3.38880031545549,64.85721187840306,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,71.39865913940288,5.7812242430172285,46.61906703507593,19.81161464511831,1.6463215577725818,0.5755661559418281,6.652583223317291,14.943430648865,275.98978066444397,153.0,2907.0,758.1360149474875,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
19,66,37.219974334799815,3.780527915735812,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,2.4222547775150907,3.5030556342704875,2.444098279599845,59.54012088776224,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,64.90612449413454,6.796619585000017,45.33128959582796,48.24320969737693,37.21964221873485,3.780519138389714,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,2.4222561190420526,3.5030556342704875,2.444098279599845,59.540204059118864,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,64.90612449413454,6.796612547628435,45.33128959582796,48.24320969737693,1.3495011406014417,2.0865590599665262,6.170744577509445,18.323679401569894,244.5405101776123,78.0,1482.0,335.4868460786926,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,63,30.519950216691594,3.7675058140567197,2.6347678919165536,3.243838735840603,2.8604945416425287,3.9476041558545036,3.355601782868622,2.427073680366751,2.853402018696065,2.686692479548846,67.03537544190932,67.19988875662308,68.74972712871418,53.076787804392055,27.56353703193426,26.403835597798338,5.427380043320619,33.47001262080613,43.07563794016094,30.519946234461607,3.767505760675092,2.6347678919165536,3.243838735840603,2.8604945416425287,3.9476041558545036,3.355601782868622,2.427076733082284,2.853402018696065,2.686692479548846,67.03534685117819,67.19988875662308,68.74972712871418,53.076787804392055,27.56353703193426,26.403835597798338,5.427374317763769,33.47001262080613,43.07563794016094,1.4978091796824546,0.40505294474465253,5.899314273893755,14.094011286107847,270.62494587898254,83.0,1577.0,808.2689964881564,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,75,29.472249238818378,3.7465376381542947,3.466285050575022,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.9314197571839617,2.4710017128994397,2.1364186968334082,2.7558483586561993,71.34293674729966,73.88311239247895,21.804835336499647,62.77081535183509,66.8725069221334,54.74686140508633,4.700854246528038,20.634000288546307,31.340800796715722,29.471968013263513,3.746370916992206,3.466285050575022,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.9314197571839617,2.471073686341446,2.1364186968334082,2.7558483586561993,71.3450758415728,73.88311239247895,21.804835336499647,62.77081535183509,66.8725069221334,54.74686140508633,4.700881441149789,20.634000288546307,31.340800796715722,2.041001065066011,0.4868277536514244,4.106904565498884,14.539263759021118,282.0350923538208,90.0,1710.0,500.57696065369925,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,75,34.12103849876213,3.7714489840169514,3.6692513437947456,2.0365765546883834,3.500288629889935,3.977722177812989,3.496331308759678,2.437476199463165,3.578558656902977,2.206452013155284,61.77287193097233,69.05870770105123,29.084919644289172,28.705397008112673,18.45185718768805,11.258852261569311,6.319424857261907,22.406984060002067,24.29413307802792,34.12091313655317,3.7714570375418837,3.6692513437947456,2.0365765546883834,3.500288629889935,3.977722177812989,3.496331308759678,2.4374804615040215,3.578558656902977,2.206452013155284,61.77310730558298,69.05870770105123,29.084919644289172,28.705397008112673,18.45185718768805,11.258852261569311,6.319444494630014,22.406984060002067,24.29413307802792,1.849815867590376,1.2378532554047785,6.761990913497863,16.72571910780309,335.12559151649475,103.0,1957.0,1005.530507644614,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
6,71,34.034885564188166,3.775165786196348,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.474053960486055,2.422311727209917,3.1473589733445717,2.0057406540623175,62.04811441138621,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,69.05478480978697,6.314330269733068,15.553743499629471,47.530303181031655,34.034817992110305,3.7751656254241803,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.474053960486055,2.4223123867272998,3.1473589733445717,2.0057406540623175,62.04815162942703,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,69.05478480978697,6.314324058871812,15.553743499629471,47.530303181031655,1.2563192742818257,1.2541893320432609,6.75787702171065,16.73685209895146,413.13078117370605,131.0,2489.0,165.3438493649525,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
