Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_x_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_x_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_x_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_x_cum,epsilon_F_4_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
5,106,53.770426529748605,2.278552694501517,3.614782577419047,3.7313786861138465,2.330708394233865,3.8550171607920674,2.695531719491013,2.4269511886859214,3.451995970700903,3.7666121824116194,50.53869345861459,58.81125821177693,53.347793209311654,27.5453129647267,68.23260418274437,37.82592734163418,6.19041501877624,38.22045242364569,36.759350207319265,53.770426529748605,2.278552694501517,3.614782577419047,3.7313786861138465,2.330708394233865,3.8550171607920674,2.695531719491013,2.4269511886859214,3.451995970700903,3.7666121824116194,50.53869345861459,58.81125821177693,53.347793209311654,27.5453129647267,68.23260418274437,37.82592734163418,6.19041501877624,38.22045242364569,36.759350207319265,1.6120567808820705,4.287816037861263,5.356300632353591,18.544278496327525,468.524108171463,160.0,3040.0,549.5039017052956,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,53,50.31289310454596,2.2807738771904673,2.3962029781697574,3.624044456014773,3.936523151438794,2.6268483563184852,3.3846452313386277,2.5507318292613865,3.7892133270076944,2.1700884227395556,12.538560910137356,21.038977271696986,63.79937949400816,16.392544199148258,37.3719956253284,72.26281945978263,4.556413766610358,39.21569898826657,26.043047085212205,50.31286997617537,2.2807738771904673,2.3962029781697574,3.6240461423749526,3.936523151438794,2.6268483563184852,3.3846452313386277,2.5507313627544814,3.7892133270076944,2.1700884227395556,12.538560910137356,21.038977271696986,63.79943535770753,16.392544199148258,37.3719956253284,72.26281945978263,4.556416421115512,39.21569898826657,26.043047085212205,0.5006234301293357,2.487986878854195,7.938090793600323,21.712746476115328,198.86707139015198,75.0,1425.0,501.7140420996536,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,67,57.71055306678944,3.6528139952586827,3.7082308876730776,3.7398777980016162,3.3026086646819817,3.407033976305306,3.220481625293259,2.4132322007993143,2.0691424397432683,3.5404774691099594,57.56235904806927,26.880395564392956,51.05086862034331,51.099715632958315,32.444335003420306,61.778264070473696,6.8355080785151,42.39622951744602,49.66651242683443,57.71054944598726,3.6528139952586827,3.7082308876730776,3.7398775418317176,3.3026086646819817,3.407033976305306,3.220481625293259,2.413232279567565,2.0691424397432683,3.5404774691099594,57.56235904806927,26.880395564392956,51.05087023539731,51.099715632958315,32.444335003420306,61.778264070473696,6.835510385791916,42.39622951744602,49.66651242683443,1.5361339315396867,3.447895921683305,5.439005275539531,19.083793051291316,155.7424533367157,98.0,1862.0,376.55607069899634,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,52,49.738321858369254,2.753160629491549,3.947567076716645,3.6547900477008177,3.6576916159613857,3.1494230094162043,3.2561523966147004,2.5193155191213297,3.1736666813121657,3.50004352740532,65.79039936788776,59.08034225039922,60.43998429928608,66.191162953549,30.974264794388528,53.60127140119318,4.9951053603124596,28.373596321103104,29.3783972472765,49.737663946514886,2.753160629491549,3.947567076716645,3.654804001404908,3.6576916159613857,3.1494230094162043,3.2561523966147004,2.519324114298658,3.1736666813121657,3.50004352740532,65.79039936788776,59.08034225039922,60.440409624633226,66.191162953549,30.974264794388528,53.60127140119318,4.995130616078807,28.373596321103104,29.3783972472765,0.8735844556395667,3.070233559408363,6.590772843737925,20.950286877666596,165.84373927116394,104.0,1976.0,720.9759303668177,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
11,132,51.342029013326766,3.2594350140431283,2.420348019829679,3.7089445545354875,2.13307296270823,2.5206301971570815,3.6095091274866906,2.4534242558467554,3.2789217617598796,3.049340618247467,70.11251807595781,27.11429008166222,57.038305739008024,57.77928761376353,60.19157192031105,69.00803041272908,5.340267567824002,15.488305054145895,23.20267301424972,51.34202770991524,3.2594350140431283,2.420348019829679,3.7089420809091003,2.13307296270823,2.5206301971570815,3.6095091274866906,2.453423755491625,3.2789217617598796,3.049340618247467,70.11251807595781,27.11429008166222,57.03829264499287,57.77928761376353,60.19157192031105,69.00803041272908,5.3402929248081366,15.488305054145895,23.20267301424972,1.1025067982072494,4.643589205297448,5.819910926516625,18.865626090375716,317.3883092403412,195.0,3705.0,490.250643929301,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,84,54.458425686080815,2.834044009405148,3.440648986884316,3.614542627403093,2.604665145263679,2.293511781634226,2.1846771895375956,2.5564002917564954,2.691121454086095,2.79353494846134,45.023087710218206,37.24764343621417,67.37778330602981,23.289396232548636,67.07763336541147,11.780193557865202,3.905219650830161,29.605668082849444,34.55414399560131,54.458424753528405,2.834044009405148,3.440648986884316,3.61454333487639,2.604665145263679,2.293511781634226,2.1846771895375956,2.556400503590992,2.691121454086095,2.79353494846134,45.023087710218206,37.24764343621417,67.37777947625705,23.289396232548636,67.07763336541147,11.780193557865202,3.9052159423186152,29.605668082849444,34.55414399560131,0.06375033312975802,2.483972308163546,8.992069645020333,22.159791522342843,140.90142822265625,90.0,1710.0,617.3694999555911,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,56,52.41607465283502,3.1056439573715315,3.684061784719211,3.717980470830151,2.558367358022279,3.1715185429165755,3.939191496639349,2.4418876040178414,2.037294578745886,3.6012653453612318,25.143327799666334,62.46183771522066,54.43535028627248,66.13022054636288,58.562906777917014,46.15561520937723,5.975442264630884,17.09711913292741,19.24702095092581,52.41606309234875,3.1056439573715315,3.684061784719211,3.7179804275842483,2.558367358022279,3.1715185429165755,3.939191496639349,2.441887748450322,2.037294578745886,3.6012653453612318,25.143327799666334,62.46183771522066,54.435357100151144,66.13022054636288,58.562906777917014,46.15561520937723,5.975440880772288,17.09711913292741,19.24702095092581,1.3022242572647038,3.906663891536946,5.811004004577573,19.016343190848566,120.17375612258911,76.0,1444.0,785.424851230127,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
7,65,54.993053478272635,3.3817938350338475,3.994645700902961,3.734212435811428,2.2742714992577553,3.8651909260743267,3.3936363229798,2.423184811641243,3.5109261052049323,3.5077523769224928,69.99659481052143,56.24910931085068,52.4930672973965,11.292208699586714,11.703714147051755,11.83992172135165,6.424451376431361,45.100978203901086,33.85908725195785,54.992128623846305,3.3817938350338475,3.994645700902961,3.7345473311425277,2.2742714992577553,3.8651909260743267,3.3936363229798,2.4236116062072357,3.5109261052049323,3.5077523769224928,69.99659481052143,56.24910931085068,52.496653031765895,11.292208699586714,11.703714147051755,11.83992172135165,6.421107561427027,45.100978203901086,33.85908725195785,1.6572206504271219,4.0005558147998554,5.386651148443267,18.617415708000372,290.3006887435913,100.0,1900.0,817.7198685496047,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
3,68,50.209021697483294,3.373001855363167,3.6692513437947456,3.672486942305194,3.500288629889935,3.977722177812989,3.496331308759678,2.500750350364251,3.578558656902977,2.206452013155284,39.11307920143384,69.05870770105123,59.073588421134104,28.705397008112673,18.45185718768805,11.258852261569311,5.150181912999768,22.406984060002067,24.29413307802792,50.208961031015896,3.373001855363167,3.6692513437947456,3.6724946341625566,3.500288629889935,3.977722177812989,3.496331308759678,2.500748054288419,3.578558656902977,2.206452013155284,39.11307920143384,69.05870770105123,59.07381411320548,28.705397008112673,18.45185718768805,11.258852261569311,5.1501366131581205,22.406984060002067,24.29413307802792,1.0774217165169,3.5354906802948602,5.99642868439879,20.26910150232537,374.5050857067108,123.0,2337.0,648.9653432809308,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
4,19,53.025406947562374,2.9831463185606766,2.1067250902341605,3.7090295399388773,2.29345714981162,3.178611073806568,3.399516720041862,2.4594500751545416,2.8281119756391364,3.38880031545549,36.92165251924868,13.246974831495667,54.03923756013035,53.146651939286286,43.46779228379006,71.39865913940288,6.1579595767949,46.61906703507593,19.81161464511831,53.0254012643984,2.9831463185606766,2.1067250902341605,3.7090278082768857,2.29345714981162,3.178611073806568,3.399516720041862,2.4594485083530264,2.8281119756391364,3.38880031545549,36.92165251924868,13.246974831495667,54.03922975981605,53.146651939286286,43.46779228379006,71.39865913940288,6.1579763757043375,46.61906703507593,19.81161464511831,1.8063154166993693,3.436509447650971,5.411235214067428,19.421640188017363,82.93588542938232,28.0,532.0,1008.2537336973292,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
