sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,temperature,density
0.3031999716436966,0.1774214421238674,0.5939680659379486,0.0715544320478696,210,840.4166667260265
0.3031999716436966,0.1774214421238674,0.5939680659379486,0.0715544320478696,270,668.6624799714749
0.3037570470717536,0.1622815581718141,0.1719988527937565,0.076503036185867,290,44.92241659821519
0.3037570470717536,0.1622815581718141,0.1719988527937565,0.076503036185867,250,18.92355142991181
0.3037570470717536,0.1622815581718141,0.1719988527937565,0.076503036185867,210,6.086846903899857
0.3037570470717536,0.1622815581718141,0.1719988527937565,0.076503036185867,270,30.12175486681817
0.3037570470717536,0.1622815581718141,0.1719988527937565,0.076503036185867,230,11.360420051636844
0.3040715792428342,0.2558553830123066,0.5713879214751211,0.0666138522477859,210,465.4274351439775
0.3040715792428342,0.2558553830123066,0.5713879214751211,0.0666138522477859,290,51.85997406313181
0.3040715792428342,0.2558553830123066,0.5713879214751211,0.0666138522477859,270,33.52044720363449
0.3040715792428342,0.2558553830123066,0.5713879214751211,0.0666138522477859,250,21.589507805571383
0.3040715792428342,0.2558553830123066,0.5713879214751211,0.0666138522477859,230,54.6263792304551
0.304556484709658,0.2984519166650415,0.4900960239958968,0.0497277582695978,230,11.9127419250756
0.304556484709658,0.2984519166650415,0.4900960239958968,0.0497277582695978,270,31.947557314799564
0.304556484709658,0.2984519166650415,0.4900960239958968,0.0497277582695978,210,6.5940225705231645
0.304556484709658,0.2984519166650415,0.4900960239958968,0.0497277582695978,290,46.56916695336688
0.304556484709658,0.2984519166650415,0.4900960239958968,0.0497277582695978,250,20.20036603330232
0.3052101416105135,0.2498935971851523,0.3393956679220605,0.0203744397423542,270,29.50634842560833
0.3052101416105135,0.2498935971851523,0.3393956679220605,0.0203744397423542,290,42.86522953143251
0.3052101416105135,0.2498935971851523,0.3393956679220605,0.0203744397423542,230,11.533043465676084
0.3052101416105135,0.2498935971851523,0.3393956679220605,0.0203744397423542,210,6.140259784535333
0.3052101416105135,0.2498935971851523,0.3393956679220605,0.0203744397423542,250,19.21999469840959
0.3059795906268586,0.1871008284640792,0.3129816532532689,0.0725052717458616,250,19.34151872070156
0.3059795906268586,0.1871008284640792,0.3129816532532689,0.0725052717458616,290,45.427615435690754
0.3059795906268586,0.1871008284640792,0.3129816532532689,0.0725052717458616,230,11.488566091651858
0.3059795906268586,0.1871008284640792,0.3129816532532689,0.0725052717458616,210,5.824012853225523
0.3059795906268586,0.1871008284640792,0.3129816532532689,0.0725052717458616,270,31.791781236798137
0.3064603654056296,0.2801690022696932,0.3713476384632436,0.0739246345950329,250,20.262095596320297
0.3064603654056296,0.2801690022696932,0.3713476384632436,0.0739246345950329,270,31.20502847148664
0.3064603654056296,0.2801690022696932,0.3713476384632436,0.0739246345950329,210,6.103561236565517
0.3064603654056296,0.2801690022696932,0.3713476384632436,0.0739246345950329,290,46.9687061942172
0.3064603654056296,0.2801690022696932,0.3713476384632436,0.0739246345950329,230,11.728805760937709
0.3065683486593074,0.2180137841928896,0.5096904122344084,0.0824705446336834,250,523.7218439431803
0.3065683486593074,0.2180137841928896,0.5096904122344084,0.0824705446336834,210,648.657244924593
0.3065683486593074,0.2180137841928896,0.5096904122344084,0.0824705446336834,290,53.24216971957027
0.3065683486593074,0.2180137841928896,0.5096904122344084,0.0824705446336834,230,593.4144038238085
0.3065683486593074,0.2180137841928896,0.5096904122344084,0.0824705446336834,270,35.510532492415834
0.3073092601809297,0.2481904404191363,0.4347632982177644,0.0431900118434312,270,31.76541273756997
0.3073092601809297,0.2481904404191363,0.4347632982177644,0.0431900118434312,250,20.53434880857711
0.3073092601809297,0.2481904404191363,0.4347632982177644,0.0431900118434312,290,46.68301806490156
0.3073092601809297,0.2481904404191363,0.4347632982177644,0.0431900118434312,210,6.148265518389057
0.3073092601809297,0.2481904404191363,0.4347632982177644,0.0431900118434312,230,11.3711266212135
0.3075099264277505,0.2491048323278066,0.4489569958959335,0.0625919740410428,250,20.26506753606071
0.3075099264277505,0.2491048323278066,0.4489569958959335,0.0625919740410428,290,49.7390374468351
0.3075099264277505,0.2491048323278066,0.4489569958959335,0.0625919740410428,210,6.668213211063932
0.3075099264277505,0.2491048323278066,0.4489569958959335,0.0625919740410428,270,32.211687250773245
0.3075099264277505,0.2491048323278066,0.4489569958959335,0.0625919740410428,230,12.204181466727666
0.3082142033947732,0.1720011302633917,0.3520017821554458,0.0535233049076746,210,5.9604795278174665
0.3082142033947732,0.1720011302633917,0.3520017821554458,0.0535233049076746,230,11.803283973164636
0.3082142033947732,0.1720011302633917,0.3520017821554458,0.0535233049076746,250,19.69433541711354
0.3082142033947732,0.1720011302633917,0.3520017821554458,0.0535233049076746,270,31.45303380717839
0.3082142033947732,0.1720011302633917,0.3520017821554458,0.0535233049076746,290,46.97325903991163
0.3086519743678939,0.1661127455295206,0.2353980128246658,0.0659422456483967,230,11.249509880371344
0.3086519743678939,0.1661127455295206,0.2353980128246658,0.0659422456483967,290,45.452578500757205
0.3086519743678939,0.1661127455295206,0.2353980128246658,0.0659422456483967,250,19.90210415303065
0.3086519743678939,0.1661127455295206,0.2353980128246658,0.0659422456483967,270,30.473832212365053
0.3086519743678939,0.1661127455295206,0.2353980128246658,0.0659422456483967,210,5.983318352840415
0.3091576526182848,0.228808954136583,0.4396204508214754,0.050725674978841,210,6.230956249159495
0.3091576526182848,0.228808954136583,0.4396204508214754,0.050725674978841,270,32.93667410239192
0.3091576526182848,0.228808954136583,0.4396204508214754,0.050725674978841,250,21.106017354789163
0.3091576526182848,0.228808954136583,0.4396204508214754,0.050725674978841,230,11.88711103784177
0.3091576526182848,0.228808954136583,0.4396204508214754,0.050725674978841,290,49.08671291917011
0.3097387209465558,0.1713485685079481,0.4605607527389646,0.0251531880265367,270,31.677410140375063
0.3097387209465558,0.1713485685079481,0.4605607527389646,0.0251531880265367,230,12.172149228537643
0.3097387209465558,0.1713485685079481,0.4605607527389646,0.0251531880265367,250,20.260997802636723
0.3097387209465558,0.1713485685079481,0.4605607527389646,0.0251531880265367,290,46.492809245691234
0.3097387209465558,0.1713485685079481,0.4605607527389646,0.0251531880265367,210,6.3854412450765325
0.3101650865254292,0.2230175657414354,0.60242746173655,0.0221183338625753,290,49.44307714222653
0.3101650865254292,0.2230175657414354,0.60242746173655,0.0221183338625753,230,11.84918182295492
0.3101650865254292,0.2230175657414354,0.60242746173655,0.0221183338625753,270,32.78549629164424
0.3101650865254292,0.2230175657414354,0.60242746173655,0.0221183338625753,250,21.511617712952084
0.3101650865254292,0.2230175657414354,0.60242746173655,0.0221183338625753,210,6.612328506266885
0.3107417311428448,0.2164586902521928,0.309437696303546,0.0223277489519528,290,44.762861883425096
0.3107417311428448,0.2164586902521928,0.309437696303546,0.0223277489519528,230,11.756773987077263
0.3107417311428448,0.2164586902521928,0.309437696303546,0.0223277489519528,250,18.99154707278936
0.3107417311428448,0.2164586902521928,0.309437696303546,0.0223277489519528,210,6.237108609523152
0.3107417311428448,0.2164586902521928,0.309437696303546,0.0223277489519528,270,30.102875671965027
0.3110729689222322,0.152548527158702,0.2639108923767075,0.0299873203066014,250,19.48100189688716
0.3110729689222322,0.152548527158702,0.2639108923767075,0.0299873203066014,290,44.00840819530731
0.3110729689222322,0.152548527158702,0.2639108923767075,0.0299873203066014,270,30.496607773289323
0.3110729689222322,0.152548527158702,0.2639108923767075,0.0299873203066014,210,6.034101098709939
0.3110729689222322,0.152548527158702,0.2639108923767075,0.0299873203066014,230,11.73394622586198
0.3115207391067354,0.1542052046596016,0.2181574107589498,0.0374072775584785,270,30.416771471697583
0.3115207391067354,0.1542052046596016,0.2181574107589498,0.0374072775584785,290,44.43090104525865
0.3115207391067354,0.1542052046596016,0.2181574107589498,0.0374072775584785,230,11.60197333869554
0.3115207391067354,0.1542052046596016,0.2181574107589498,0.0374072775584785,250,19.1160792591316
0.3115207391067354,0.1542052046596016,0.2181574107589498,0.0374072775584785,210,6.0454462750474764
0.3121527137407085,0.2735280507583629,0.5752183776899149,0.0581718194434774,250,21.428994127928373
0.3121527137407085,0.2735280507583629,0.5752183776899149,0.0581718194434774,290,53.58933984950245
0.3121527137407085,0.2735280507583629,0.5752183776899149,0.0581718194434774,230,12.880459466672225
0.3121527137407085,0.2735280507583629,0.5752183776899149,0.0581718194434774,270,35.26530103337772
0.3121527137407085,0.2735280507583629,0.5752183776899149,0.0581718194434774,210,395.5587058547845
0.3126394009222284,0.2335345656843146,0.4720997449758337,0.0690536403969962,290,51.61535284556992
0.3126394009222284,0.2335345656843146,0.4720997449758337,0.0690536403969962,230,370.3015563283486
0.3126394009222284,0.2335345656843146,0.4720997449758337,0.0690536403969962,250,21.3811179718194
0.3126394009222284,0.2335345656843146,0.4720997449758337,0.0690536403969962,210,535.7289317338408
0.3126394009222284,0.2335345656843146,0.4720997449758337,0.0690536403969962,270,33.4301047662036
0.3131821033723815,0.2911062557193318,0.5091284245540174,0.0422764780454915,210,6.680088754448002
0.3131821033723815,0.2911062557193318,0.5091284245540174,0.0422764780454915,230,12.190366799538635
0.3131821033723815,0.2911062557193318,0.5091284245540174,0.0422764780454915,290,46.98326342846696
0.3131821033723815,0.2911062557193318,0.5091284245540174,0.0422764780454915,270,32.73975910269936
0.3131821033723815,0.2911062557193318,0.5091284245540174,0.0422764780454915,250,20.327140128184617
0.3136563004872362,0.2750061730380251,0.4306114267964905,0.0705712909626886,290,50.17159036305564
0.3136563004872362,0.2750061730380251,0.4306114267964905,0.0705712909626886,230,12.68242910371264
0.3136563004872362,0.2750061730380251,0.4306114267964905,0.0705712909626886,210,6.822207078287297
0.3136563004872362,0.2750061730380251,0.4306114267964905,0.0705712909626886,250,21.162725598785723
0.3136563004872362,0.2750061730380251,0.4306114267964905,0.0705712909626886,270,33.824294231784485
0.314474156240017,0.1961957881350086,0.4626760685806831,0.0678958399104227,230,596.5820411714745
0.314474156240017,0.1961957881350086,0.4626760685806831,0.0678958399104227,250,21.454594934340395
0.314474156240017,0.1961957881350086,0.4626760685806831,0.0678958399104227,210,665.693039150383
0.314474156240017,0.1961957881350086,0.4626760685806831,0.0678958399104227,290,51.37736005066445
0.314474156240017,0.1961957881350086,0.4626760685806831,0.0678958399104227,270,35.04128427857743
0.3146616409518704,0.1864037713088104,0.2555792473664017,0.0683560886448618,230,11.802307229977908
0.3146616409518704,0.1864037713088104,0.2555792473664017,0.0683560886448618,270,31.91265409186865
0.3146616409518704,0.1864037713088104,0.2555792473664017,0.0683560886448618,210,5.976611438884266
0.3146616409518704,0.1864037713088104,0.2555792473664017,0.0683560886448618,250,19.645310948500004
0.3146616409518704,0.1864037713088104,0.2555792473664017,0.0683560886448618,290,46.62262239083063
0.315079464831403,0.2580261263635782,0.2698924062938598,0.0613352212420235,250,19.87040692651474
0.315079464831403,0.2580261263635782,0.2698924062938598,0.0613352212420235,210,6.27749337729086
0.315079464831403,0.2580261263635782,0.2698924062938598,0.0613352212420235,230,11.80836048205204
0.315079464831403,0.2580261263635782,0.2698924062938598,0.0613352212420235,270,31.728806447879077
0.315079464831403,0.2580261263635782,0.2698924062938598,0.0613352212420235,290,45.80376807197605
0.3158592045932773,0.2534348569177553,0.4584693779354508,0.0171797377030908,210,6.381298714571469
0.3158592045932773,0.2534348569177553,0.4584693779354508,0.0171797377030908,270,30.53666910498238
0.3158592045932773,0.2534348569177553,0.4584693779354508,0.0171797377030908,290,45.4717093800276
0.3158592045932773,0.2534348569177553,0.4584693779354508,0.0171797377030908,230,11.916227896002036
0.3158592045932773,0.2534348569177553,0.4584693779354508,0.0171797377030908,250,19.96116844010661
0.3162516631807375,0.2451960832508059,0.4203580320681477,0.0751935135029668,290,52.50302245943178
0.3162516631807375,0.2451960832508059,0.4203580320681477,0.0751935135029668,270,34.849632789693295
0.3162516631807375,0.2451960832508059,0.4203580320681477,0.0751935135029668,210,464.2419498032011
0.3162516631807375,0.2451960832508059,0.4203580320681477,0.0751935135029668,230,12.67161717133344
0.3162516631807375,0.2451960832508059,0.4203580320681477,0.0751935135029668,250,20.425911518134093
0.3165261883854319,0.2958204281479053,0.4227994904179261,0.0802678459245736,250,21.605848435551803
0.3165261883854319,0.2958204281479053,0.4227994904179261,0.0802678459245736,230,12.696311369865334
0.3165261883854319,0.2958204281479053,0.4227994904179261,0.0802678459245736,270,34.75536929657292
0.3165261883854319,0.2958204281479053,0.4227994904179261,0.0802678459245736,210,7.994460246535248
0.3165261883854319,0.2958204281479053,0.4227994904179261,0.0802678459245736,290,51.1415933672039
0.3170648278355388,0.2887930441625014,0.2652476457795961,0.0393996786621342,290,43.43705955418804
0.3170648278355388,0.2887930441625014,0.2652476457795961,0.0393996786621342,250,19.310609580104305
0.3170648278355388,0.2887930441625014,0.2652476457795961,0.0393996786621342,210,6.34765370426066
0.3170648278355388,0.2887930441625014,0.2652476457795961,0.0393996786621342,230,11.545807759928374
0.3170648278355388,0.2887930441625014,0.2652476457795961,0.0393996786621342,270,29.10912867004621
0.3176977292141847,0.1703095335505312,0.3035691028514422,0.0593576183583649,250,19.717457021189738
0.3176977292141847,0.1703095335505312,0.3035691028514422,0.0593576183583649,230,11.778169397565964
0.3176977292141847,0.1703095335505312,0.3035691028514422,0.0593576183583649,210,6.014675201880686
0.3176977292141847,0.1703095335505312,0.3035691028514422,0.0593576183583649,270,32.03212762244983
0.3176977292141847,0.1703095335505312,0.3035691028514422,0.0593576183583649,290,47.35036838077267
0.3184302395833432,0.2417022173019841,0.3453690947941384,0.0527791394207922,290,48.07084575908221
0.3184302395833432,0.2417022173019841,0.3453690947941384,0.0527791394207922,250,20.708143125316123
0.3184302395833432,0.2417022173019841,0.3453690947941384,0.0527791394207922,210,5.929721362425897
0.3184302395833432,0.2417022173019841,0.3453690947941384,0.0527791394207922,230,11.842757996930189
0.3184302395833432,0.2417022173019841,0.3453690947941384,0.0527791394207922,270,31.436591933330288
0.3185206895540096,0.2219436767027897,0.2489011941075155,0.0701173159121843,210,6.193464560615986
0.3185206895540096,0.2219436767027897,0.2489011941075155,0.0701173159121843,270,31.136286949019794
0.3185206895540096,0.2219436767027897,0.2489011941075155,0.0701173159121843,250,20.21027902850541
0.3185206895540096,0.2219436767027897,0.2489011941075155,0.0701173159121843,230,11.520530936408797
0.3185206895540096,0.2219436767027897,0.2489011941075155,0.0701173159121843,290,46.5513295305888
0.3190918970294014,0.1780051639754979,0.2066465429012465,0.0742453256298981,210,6.158371717097658
0.3190918970294014,0.1780051639754979,0.2066465429012465,0.0742453256298981,290,45.52688264892426
0.3190918970294014,0.1780051639754979,0.2066465429012465,0.0742453256298981,270,30.568993198613
0.3190918970294014,0.1780051639754979,0.2066465429012465,0.0742453256298981,250,19.783920746555975
0.3190918970294014,0.1780051639754979,0.2066465429012465,0.0742453256298981,230,11.286630908894848
0.3198654983456949,0.1939012862799313,0.3492121147617861,0.0810175687564494,270,32.72735453947988
0.3198654983456949,0.1939012862799313,0.3492121147617861,0.0810175687564494,250,20.39743951749748
0.3198654983456949,0.1939012862799313,0.3492121147617861,0.0810175687564494,290,49.68081211950632
0.3198654983456949,0.1939012862799313,0.3492121147617861,0.0810175687564494,210,563.334700903885
0.3198654983456949,0.1939012862799313,0.3492121147617861,0.0810175687564494,230,12.173975279044573
0.320467393559914,0.1815496387063492,0.272351415230371,0.0208489847383184,250,19.136892461821137
0.320467393559914,0.1815496387063492,0.272351415230371,0.0208489847383184,270,30.094169610042616
0.320467393559914,0.1815496387063492,0.272351415230371,0.0208489847383184,290,45.14102988827676
0.320467393559914,0.1815496387063492,0.272351415230371,0.0208489847383184,230,11.885425707510946
0.320467393559914,0.1815496387063492,0.272351415230371,0.0208489847383184,210,5.912979184996541
0.3208209576789654,0.2399130110828961,0.3917986999009011,0.0306318003731054,250,20.58031543763818
0.3208209576789654,0.2399130110828961,0.3917986999009011,0.0306318003731054,210,6.279707122299196
0.3208209576789654,0.2399130110828961,0.3917986999009011,0.0306318003731054,290,45.81621840464634
0.3208209576789654,0.2399130110828961,0.3917986999009011,0.0306318003731054,270,31.37587503181726
0.3208209576789654,0.2399130110828961,0.3917986999009011,0.0306318003731054,230,11.72684041339545
0.3214482215551608,0.2904809350704627,0.3008750678143817,0.0749332240594947,270,32.765585252222
0.3214482215551608,0.2904809350704627,0.3008750678143817,0.0749332240594947,250,21.08662196753318
0.3214482215551608,0.2904809350704627,0.3008750678143817,0.0749332240594947,290,47.202098440855245
0.3214482215551608,0.2904809350704627,0.3008750678143817,0.0749332240594947,210,6.114766723739969
0.3214482215551608,0.2904809350704627,0.3008750678143817,0.0749332240594947,230,11.84745943381031
0.3215247314674521,0.1973236809562137,0.2425375380853524,0.0762974624273222,290,45.9537022416539
0.3215247314674521,0.1973236809562137,0.2425375380853524,0.0762974624273222,270,30.746602084753327
0.3215247314674521,0.1973236809562137,0.2425375380853524,0.0762974624273222,210,5.913724840338121
0.3215247314674521,0.1973236809562137,0.2425375380853524,0.0762974624273222,250,20.678773195949567
0.3215247314674521,0.1973236809562137,0.2425375380853524,0.0762974624273222,230,12.004694377041336
0.3221850961225352,0.2926654524194925,0.2581865481328581,0.0541085499561578,210,6.472660073906772
0.3221850961225352,0.2926654524194925,0.2581865481328581,0.0541085499561578,250,20.52715811665979
0.3221850961225352,0.2926654524194925,0.2581865481328581,0.0541085499561578,270,31.561147128048315
0.3221850961225352,0.2926654524194925,0.2581865481328581,0.0541085499561578,230,12.11783482704237
0.3221850961225352,0.2926654524194925,0.2581865481328581,0.0541085499561578,290,44.286253417813946
0.3229384873258222,0.1564075355199423,0.5217188635061618,0.0574450635517244,290,53.79873264931468
0.3229384873258222,0.1564075355199423,0.5217188635061618,0.0574450635517244,250,21.94841683342922
0.3229384873258222,0.1564075355199423,0.5217188635061618,0.0574450635517244,230,13.726660287617086
0.3229384873258222,0.1564075355199423,0.5217188635061618,0.0574450635517244,270,34.929104143121975
0.3229384873258222,0.1564075355199423,0.5217188635061618,0.0574450635517244,210,742.8414240545748
0.323232997345965,0.1888739582970985,0.3024942602470878,0.0314119489119875,250,19.888057084602817
0.323232997345965,0.1888739582970985,0.3024942602470878,0.0314119489119875,210,6.482720507596885
0.323232997345965,0.1888739582970985,0.3024942602470878,0.0314119489119875,270,30.296770868178044
0.323232997345965,0.1888739582970985,0.3024942602470878,0.0314119489119875,290,44.21881697695581
0.323232997345965,0.1888739582970985,0.3024942602470878,0.0314119489119875,230,12.035773593868184
0.3235991935575349,0.214049379202285,0.2042644851679298,0.0785776503197618,210,5.976676204011168
0.3235991935575349,0.214049379202285,0.2042644851679298,0.0785776503197618,270,29.91628124325925
0.3235991935575349,0.214049379202285,0.2042644851679298,0.0785776503197618,290,45.013206120829615
0.3235991935575349,0.214049379202285,0.2042644851679298,0.0785776503197618,250,19.987118084500736
0.3235991935575349,0.214049379202285,0.2042644851679298,0.0785776503197618,230,11.242646280333206
0.3240620781525781,0.189794667425935,0.1847164001210563,0.0519185386707708,270,29.847979607762515
0.3240620781525781,0.189794667425935,0.1847164001210563,0.0519185386707708,230,11.324821410418744
0.3240620781525781,0.189794667425935,0.1847164001210563,0.0519185386707708,210,6.268774694339708
0.3240620781525781,0.189794667425935,0.1847164001210563,0.0519185386707708,250,19.46380987419802
0.3240620781525781,0.189794667425935,0.1847164001210563,0.0519185386707708,290,43.85654146988009
0.3247349951994261,0.2643555091042073,0.42484146079167,0.0789721944567925,210,438.178609021708
0.3247349951994261,0.2643555091042073,0.42484146079167,0.0789721944567925,250,21.920467757144777
0.3247349951994261,0.2643555091042073,0.42484146079167,0.0789721944567925,230,13.135781694419856
0.3247349951994261,0.2643555091042073,0.42484146079167,0.0789721944567925,270,35.46750596030473
0.3247349951994261,0.2643555091042073,0.42484146079167,0.0789721944567925,290,55.84345110987877
0.325050908273032,0.2146397039539284,0.1932044423807101,0.0652343746004792,250,19.60505590428396
0.325050908273032,0.2146397039539284,0.1932044423807101,0.0652343746004792,270,30.433592676003684
0.325050908273032,0.2146397039539284,0.1932044423807101,0.0652343746004792,230,11.748118397404047
0.325050908273032,0.2146397039539284,0.1932044423807101,0.0652343746004792,210,5.935940458843714
0.325050908273032,0.2146397039539284,0.1932044423807101,0.0652343746004792,290,44.46085382942015
0.3259001198086264,0.182528397475232,0.3937871531288492,0.0698131730222502,230,12.75810690801007
0.3259001198086264,0.182528397475232,0.3937871531288492,0.0698131730222502,210,620.6771072030638
0.3259001198086264,0.182528397475232,0.3937871531288492,0.0698131730222502,250,21.3622721403996
0.3259001198086264,0.182528397475232,0.3937871531288492,0.0698131730222502,290,50.94124607240261
0.3259001198086264,0.182528397475232,0.3937871531288492,0.0698131730222502,270,32.724551766715784
0.3261230519501802,0.1748346376123808,0.3445261638992333,0.0246152483007534,210,6.418456621750951
0.3261230519501802,0.1748346376123808,0.3445261638992333,0.0246152483007534,250,20.72960889714532
0.3261230519501802,0.1748346376123808,0.3445261638992333,0.0246152483007534,230,11.954774663522274
0.3261230519501802,0.1748346376123808,0.3445261638992333,0.0246152483007534,290,44.539977426456936
0.3261230519501802,0.1748346376123808,0.3445261638992333,0.0246152483007534,270,30.336179224966887
0.3269982549888641,0.1831180975210658,0.2941134763731363,0.0713487809256152,290,46.70381758613741
0.3269982549888641,0.1831180975210658,0.2941134763731363,0.0713487809256152,270,31.75988678080996
0.3269982549888641,0.1831180975210658,0.2941134763731363,0.0713487809256152,230,12.23517854943326
0.3269982549888641,0.1831180975210658,0.2941134763731363,0.0713487809256152,210,6.343093458666575
0.3269982549888641,0.1831180975210658,0.2941134763731363,0.0713487809256152,250,20.34622368004925
0.3273063991101133,0.2248130691588239,0.2874818167593025,0.0570853132247692,250,19.544867258231218
0.3273063991101133,0.2248130691588239,0.2874818167593025,0.0570853132247692,210,6.205035540574716
0.3273063991101133,0.2248130691588239,0.2874818167593025,0.0570853132247692,290,47.34548190545501
0.3273063991101133,0.2248130691588239,0.2874818167593025,0.0570853132247692,270,31.83280920975131
0.3273063991101133,0.2248130691588239,0.2874818167593025,0.0570853132247692,230,11.81081788482737
0.3276929716396592,0.2692670271328657,0.5681040171533583,0.0261388330542703,290,48.57413635530688
0.3276929716396592,0.2692670271328657,0.5681040171533583,0.0261388330542703,250,20.61576137114277
0.3276929716396592,0.2692670271328657,0.5681040171533583,0.0261388330542703,230,12.347579849904887
0.3276929716396592,0.2692670271328657,0.5681040171533583,0.0261388330542703,210,301.07463577873204
0.3276929716396592,0.2692670271328657,0.5681040171533583,0.0261388330542703,270,32.97184591069899
0.3280583025507285,0.2669665046008259,0.525577239167927,0.0237602291839192,250,20.226652627960952
0.3280583025507285,0.2669665046008259,0.525577239167927,0.0237602291839192,270,32.18861110840372
0.3280583025507285,0.2669665046008259,0.525577239167927,0.0237602291839192,210,6.42771059226495
0.3280583025507285,0.2669665046008259,0.525577239167927,0.0237602291839192,230,12.534964563858086
0.3280583025507285,0.2669665046008259,0.525577239167927,0.0237602291839192,290,49.80571714254968
0.3289273160628247,0.2808582874681586,0.5348141018581501,0.058345714311877,270,35.39688242397386
0.3289273160628247,0.2808582874681586,0.5348141018581501,0.058345714311877,230,367.0370262048725
0.3289273160628247,0.2808582874681586,0.5348141018581501,0.058345714311877,250,126.10523703382673
0.3289273160628247,0.2808582874681586,0.5348141018581501,0.058345714311877,290,56.83329785972813
0.3289273160628247,0.2808582874681586,0.5348141018581501,0.058345714311877,210,418.1482773846837
0.329143967067331,0.2938566406281037,0.4025895863903301,0.0453581890146147,230,12.565770271354364
0.329143967067331,0.2938566406281037,0.4025895863903301,0.0453581890146147,210,6.47062427146164
0.329143967067331,0.2938566406281037,0.4025895863903301,0.0453581890146147,250,21.13780685221081
0.329143967067331,0.2938566406281037,0.4025895863903301,0.0453581890146147,290,46.60976986597377
0.329143967067331,0.2938566406281037,0.4025895863903301,0.0453581890146147,270,32.61662429585209
0.3298483000557273,0.2602267499759485,0.542273318187743,0.0649949955402188,210,514.2120975832621
0.3298483000557273,0.2602267499759485,0.542273318187743,0.0649949955402188,230,475.43380629476366
0.3298483000557273,0.2602267499759485,0.542273318187743,0.0649949955402188,290,60.25453075965546
0.3298483000557273,0.2602267499759485,0.542273318187743,0.0649949955402188,250,432.2177695250246
0.3298483000557273,0.2602267499759485,0.542273318187743,0.0649949955402188,270,365.7630503137382
0.3304479070454555,0.2468715866388454,0.5555060943261422,0.0319240464928895,290,53.10029848946644
0.3304479070454555,0.2468715866388454,0.5555060943261422,0.0319240464928895,210,502.08907214561714
0.3304479070454555,0.2468715866388454,0.5555060943261422,0.0319240464928895,270,34.70875696918654
0.3304479070454555,0.2468715866388454,0.5555060943261422,0.0319240464928895,250,21.381652329473663
0.3304479070454555,0.2468715866388454,0.5555060943261422,0.0319240464928895,230,418.44141875409065
