sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap
0.3050889401387189,0.320332700961166,0.3218030550399717,0.2501242498931901,0.178084950972969,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.1953084298623963,0.070005302216307,260,1350.8093759111111,9.060933318122222,22.484637819809866,1.7955976853666664
0.3050889401387189,0.320332700961166,0.3218030550399717,0.2501242498931901,0.178084950972969,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.1953084298623963,0.070005302216307,280,1278.9337459444446,16.348317122444442,20.86589919699892,3.3779737810222223
0.3050889401387189,0.320332700961166,0.3218030550399717,0.2501242498931901,0.178084950972969,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.1953084298623963,0.070005302216307,320,1122.7518277,57.63032533677778,16.826909737410684,11.800755104344445
0.3050889401387189,0.320332700961166,0.3218030550399717,0.2501242498931901,0.178084950972969,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.1953084298623963,0.070005302216307,240,1410.1814459444445,3.062492462955556,23.94765272280405,0.5821995995944445
0.3050889401387189,0.320332700961166,0.3218030550399717,0.2501242498931901,0.178084950972969,0.3202117964703265,0.5614907376439962,0.3115601705935003,0.1953084298623963,0.070005302216307,300,1207.036863188889,32.000516685,19.03311470257752,6.6405773988888885
0.3051959279235752,0.3887187728848517,0.2802064956968816,0.3047041153628277,0.2441761527375691,0.2148697182168626,0.5685918386365489,0.294372946416773,0.149682570324903,0.0604603004984178,280,1268.9484007,18.236556806111118,19.915875792825325,3.776731781244445
0.3051959279235752,0.3887187728848517,0.2802064956968816,0.3047041153628277,0.2441761527375691,0.2148697182168626,0.5685918386365489,0.294372946416773,0.149682570324903,0.0604603004984178,300,1198.2192869222222,34.47389152377779,18.195733371844465,7.2072586184444445
0.3051959279235752,0.3887187728848517,0.2802064956968816,0.3047041153628277,0.2441761527375691,0.2148697182168626,0.5685918386365489,0.294372946416773,0.149682570324903,0.0604603004984178,260,1334.8499001555554,9.305284178944444,21.387700618851696,1.8580783858222223
0.3051959279235752,0.3887187728848517,0.2802064956968816,0.3047041153628277,0.2441761527375691,0.2148697182168626,0.5685918386365489,0.294372946416773,0.149682570324903,0.0604603004984178,320,1116.7216924333331,59.144296124444445,16.25805574910153,12.21443769687778
0.3051959279235752,0.3887187728848517,0.2802064956968816,0.3047041153628277,0.2441761527375691,0.2148697182168626,0.5685918386365489,0.294372946416773,0.149682570324903,0.0604603004984178,240,1393.4382858111112,3.9209525406,22.721005400021216,0.7440835958133334
0.3090058321649398,0.3974841380837768,0.2875326426355077,0.2694114370063134,0.1893658796429048,0.3425942128649713,0.2466744415538274,0.3153897958137491,0.3065536446401176,0.0821163305551109,300,1201.5456588777777,45.44310815322222,17.14597989232693,9.138657679233331
0.3090058321649398,0.3974841380837768,0.2875326426355077,0.2694114370063134,0.1893658796429048,0.3425942128649713,0.2466744415538274,0.3153897958137491,0.3065536446401176,0.0821163305551109,260,1351.010017811111,10.97318897528889,20.680322947482985,2.177217859655556
0.3090058321649398,0.3974841380837768,0.2875326426355077,0.2694114370063134,0.1893658796429048,0.3425942128649713,0.2466744415538274,0.3153897958137491,0.3065536446401176,0.0821163305551109,240,1418.603906511111,5.157754963888889,22.055963401222183,0.9714224599855557
0.3090058321649398,0.3974841380837768,0.2875326426355077,0.2694114370063134,0.1893658796429048,0.3425942128649713,0.2466744415538274,0.3153897958137491,0.3065536446401176,0.0821163305551109,280,1280.8808621555554,23.988119611222224,19.01949494070116,4.847511398755556
0.3090058321649398,0.3974841380837768,0.2875326426355077,0.2694114370063134,0.1893658796429048,0.3425942128649713,0.2466744415538274,0.3153897958137491,0.3065536446401176,0.0821163305551109,320,1111.3469682333332,78.55289422266667,14.904705840070982,15.382501852544443
0.3106964455036138,0.3910568578395552,0.3050376166731747,0.2532974823664529,0.1579695885531014,0.5703575265474088,0.3258052312909526,0.2803819374560931,0.1819426176592911,0.0696892569967921,300,1219.234279511111,30.941366859222217,18.825796274802848,6.548638398122222
0.3106964455036138,0.3910568578395552,0.3050376166731747,0.2532974823664529,0.1579695885531014,0.5703575265474088,0.3258052312909526,0.2803819374560931,0.1819426176592911,0.0696892569967921,280,1287.3312749000002,16.506807177,20.47515611129587,3.434425446255556
0.3106964455036138,0.3910568578395552,0.3050376166731747,0.2532974823664529,0.1579695885531014,0.5703575265474088,0.3258052312909526,0.2803819374560931,0.1819426176592911,0.0696892569967921,260,1350.0041980222222,7.767669620566667,21.922037091810697,1.5645899353777777
0.3106964455036138,0.3910568578395552,0.3050376166731747,0.2532974823664529,0.1579695885531014,0.5703575265474088,0.3258052312909526,0.2803819374560931,0.1819426176592911,0.0696892569967921,320,1140.1362934444446,54.85539156555556,16.831996869324644,11.47819454861111
0.3106964455036138,0.3910568578395552,0.3050376166731747,0.2532974823664529,0.1579695885531014,0.5703575265474088,0.3258052312909526,0.2803819374560931,0.1819426176592911,0.0696892569967921,240,1409.687316311111,3.3290978541222223,23.209769697582452,0.63317169183
0.3163378066316591,0.3445571650391357,0.2762881701276627,0.3215646242702745,0.2907377296552706,0.6224559391703829,0.5115987120335184,0.2402999387917166,0.2809229707952383,0.0435267098495067,280,1276.7869414666668,16.541152099111113,20.62178095206714,3.4539296265
0.3163378066316591,0.3445571650391357,0.2762881701276627,0.3215646242702745,0.2907377296552706,0.6224559391703829,0.5115987120335184,0.2402999387917166,0.2809229707952383,0.0435267098495067,240,1399.628995188889,3.624788699,23.43688156070758,0.6891162357677778
0.3163378066316591,0.3445571650391357,0.2762881701276627,0.3215646242702745,0.2907377296552706,0.6224559391703829,0.5115987120335184,0.2402999387917166,0.2809229707952383,0.0435267098495067,320,1129.194167422222,58.69340406555556,16.76280848623305,12.112688227122222
0.3163378066316591,0.3445571650391357,0.2762881701276627,0.3215646242702745,0.2907377296552706,0.6224559391703829,0.5115987120335184,0.2402999387917166,0.2809229707952383,0.0435267098495067,300,1208.0473740555558,33.39224569822222,18.78342032242652,6.992700903911111
0.3163378066316591,0.3445571650391357,0.2762881701276627,0.3215646242702745,0.2907377296552706,0.6224559391703829,0.5115987120335184,0.2402999387917166,0.2809229707952383,0.0435267098495067,260,1339.8356332333335,8.00251222612222,22.07626935804819,1.6077026075333332
