sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,density
0.3001002507448008,0.3263138043710052,0.3010778480350689,0.2717686531214776,0.2151971882159287,0.5486832088521147,0.1965844839638924,0.1658394421176223,0.2208640871941264,0.0295975182542144,300,27.771140676240808
0.3001002507448008,0.3263138043710052,0.3010778480350689,0.2717686531214776,0.2151971882159287,0.5486832088521147,0.1965844839638924,0.1658394421176223,0.2208640871941264,0.0295975182542144,260,8.125650265103568
0.3001002507448008,0.3263138043710052,0.3010778480350689,0.2717686531214776,0.2151971882159287,0.5486832088521147,0.1965844839638924,0.1658394421176223,0.2208640871941264,0.0295975182542144,240,1144.4113662249265
0.3001002507448008,0.3263138043710052,0.3010778480350689,0.2717686531214776,0.2151971882159287,0.5486832088521147,0.1965844839638924,0.1658394421176223,0.2208640871941264,0.0295975182542144,280,13.42668129546981
0.3001002507448008,0.3263138043710052,0.3010778480350689,0.2717686531214776,0.2151971882159287,0.5486832088521147,0.1965844839638924,0.1658394421176223,0.2208640871941264,0.0295975182542144,320,48.90410257922767
0.300994118600328,0.3956269974460003,0.3361791201886496,0.3222215673101736,0.1641361988454442,0.2840124423752934,0.5521957129301479,0.1305823792500923,0.294755066125367,0.0348615680308521,240,989.9275355990898
0.300994118600328,0.3956269974460003,0.3361791201886496,0.3222215673101736,0.1641361988454442,0.2840124423752934,0.5521957129301479,0.1305823792500923,0.294755066125367,0.0348615680308521,280,11.557551112381176
0.300994118600328,0.3956269974460003,0.3361791201886496,0.3222215673101736,0.1641361988454442,0.2840124423752934,0.5521957129301479,0.1305823792500923,0.294755066125367,0.0348615680308521,320,52.34205381006668
0.300994118600328,0.3956269974460003,0.3361791201886496,0.3222215673101736,0.1641361988454442,0.2840124423752934,0.5521957129301479,0.1305823792500923,0.294755066125367,0.0348615680308521,300,25.975455337735877
0.300994118600328,0.3956269974460003,0.3361791201886496,0.3222215673101736,0.1641361988454442,0.2840124423752934,0.5521957129301479,0.1305823792500923,0.294755066125367,0.0348615680308521,260,895.2468686963929
0.3013819449217446,0.3317583151495636,0.2615132099439748,0.3384079385086362,0.2159039166931692,0.5513445339317323,0.3023932145485706,0.1864236710523382,0.1903768567708077,0.0586356289627081,240,1367.4750408487826
0.3013819449217446,0.3317583151495636,0.2615132099439748,0.3384079385086362,0.2159039166931692,0.5513445339317323,0.3023932145485706,0.1864236710523382,0.1903768567708077,0.0586356289627081,280,1109.528493589684
0.3013819449217446,0.3317583151495636,0.2615132099439748,0.3384079385086362,0.2159039166931692,0.5513445339317323,0.3023932145485706,0.1864236710523382,0.1903768567708077,0.0586356289627081,320,53.03979529787136
0.3013819449217446,0.3317583151495636,0.2615132099439748,0.3384079385086362,0.2159039166931692,0.5513445339317323,0.3023932145485706,0.1864236710523382,0.1903768567708077,0.0586356289627081,300,26.278367110377665
0.3013819449217446,0.3317583151495636,0.2615132099439748,0.3384079385086362,0.2159039166931692,0.5513445339317323,0.3023932145485706,0.1864236710523382,0.1903768567708077,0.0586356289627081,260,1252.6616308717971
0.301760365894645,0.316370811476288,0.3212072271677695,0.3239382550758316,0.1529289161391313,0.5932024611612046,0.1945115566463157,0.3210372659418373,0.129874501173008,0.0266580392062407,300,543.4856261646548
0.301760365894645,0.316370811476288,0.3212072271677695,0.3239382550758316,0.1529289161391313,0.5932024611612046,0.1945115566463157,0.3210372659418373,0.129874501173008,0.0266580392062407,260,1116.8132345766624
0.301760365894645,0.316370811476288,0.3212072271677695,0.3239382550758316,0.1529289161391313,0.5932024611612046,0.1945115566463157,0.3210372659418373,0.129874501173008,0.0266580392062407,280,1028.890048642725
0.301760365894645,0.316370811476288,0.3212072271677695,0.3239382550758316,0.1529289161391313,0.5932024611612046,0.1945115566463157,0.3210372659418373,0.129874501173008,0.0266580392062407,240,1203.0884328691925
0.301760365894645,0.316370811476288,0.3212072271677695,0.3239382550758316,0.1529289161391313,0.5932024611612046,0.1945115566463157,0.3210372659418373,0.129874501173008,0.0266580392062407,320,46.90794524197009
0.3021967238985095,0.3305216622858677,0.3331802691172809,0.3256753486859374,0.2512078616120134,0.5409089958804992,0.1832182322391363,0.1958477672683278,0.2068561778240955,0.0797519246222593,240,883.2878101803885
0.3021967238985095,0.3305216622858677,0.3331802691172809,0.3256753486859374,0.2512078616120134,0.5409089958804992,0.1832182322391363,0.1958477672683278,0.2068561778240955,0.0797519246222593,280,12.569130757696945
0.3021967238985095,0.3305216622858677,0.3331802691172809,0.3256753486859374,0.2512078616120134,0.5409089958804992,0.1832182322391363,0.1958477672683278,0.2068561778240955,0.0797519246222593,300,28.72032221537017
0.3021967238985095,0.3305216622858677,0.3331802691172809,0.3256753486859374,0.2512078616120134,0.5409089958804992,0.1832182322391363,0.1958477672683278,0.2068561778240955,0.0797519246222593,320,49.93822982009765
0.3021967238985095,0.3305216622858677,0.3331802691172809,0.3256753486859374,0.2512078616120134,0.5409089958804992,0.1832182322391363,0.1958477672683278,0.2068561778240955,0.0797519246222593,260,6.783542851370727
0.3027201102136904,0.3478243828545972,0.3414809157465419,0.3492383707356271,0.1512806559627098,0.5888387216153232,0.5851667108078482,0.3219496620037513,0.152925410575744,0.0816837324983632,300,1030.4007445795332
