sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap
0.3003404064775653,0.3914052636372065,0.3197786694144593,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.272103174605397,0.0535188059722366,229,1505.4811540333333,7.548494673966666,19.945083316504878,1.1464394972255554
0.3003404064775653,0.3914052636372065,0.3197786694144593,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.272103174605397,0.0535188059722366,249,1433.6425613111112,18.245507677666662,18.52534494481566,2.8952001077222222
0.3003404064775653,0.3914052636372065,0.3197786694144593,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.272103174605397,0.0535188059722366,269,1349.6419661333334,35.91545548788889,16.878973997384065,5.832107803266667
0.3003404064775653,0.3914052636372065,0.3197786694144593,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.272103174605397,0.0535188059722366,289,1251.2485258111112,64.55225348644444,14.951335786417184,10.415464190944444
0.3003404064775653,0.3914052636372065,0.3197786694144593,0.2694477420354472,0.2081596330175336,0.2461981230242114,0.3589827713965872,0.2516017088305795,0.272103174605397,0.0535188059722366,309,1141.4738936222222,115.77768545344443,12.547516736325356,17.7608244793
0.3073047324503802,0.3581495093917017,0.2650642054828767,0.3223137593973454,0.1950671502514843,0.432260375780236,0.4637065370137478,0.3030876863273946,0.1772877012343471,0.0683658740955204,229,1510.800284488889,7.440264252833333,20.365165487167324,1.129775151962222
0.3073047324503802,0.3581495093917017,0.2650642054828767,0.3223137593973454,0.1950671502514843,0.432260375780236,0.4637065370137478,0.3030876863273946,0.1772877012343471,0.0683658740955204,249,1433.4860587333333,17.088631834222223,18.84354102184743,2.7194143816666667
0.3073047324503802,0.3581495093917017,0.2650642054828767,0.3223137593973454,0.1950671502514843,0.432260375780236,0.4637065370137478,0.3030876863273946,0.1772877012343471,0.0683658740955204,269,1345.7231027,33.64365021644445,17.153553572198565,5.502854216822223
0.3073047324503802,0.3581495093917017,0.2650642054828767,0.3223137593973454,0.1950671502514843,0.432260375780236,0.4637065370137478,0.3030876863273946,0.1772877012343471,0.0683658740955204,289,1250.229626711111,65.27317186977778,15.090283689925936,10.487385073277778
0.3073047324503802,0.3581495093917017,0.2650642054828767,0.3223137593973454,0.1950671502514843,0.432260375780236,0.4637065370137478,0.3030876863273946,0.1772877012343471,0.0683658740955204,309,1140.995949288889,123.708652003,12.390715073904929,18.21430780627778
0.3164506131665465,0.381408533727965,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.4129221416534516,0.4870761430098943,0.1405980035865076,0.2341603586187758,0.0315397501900984,229,1514.1638399888889,8.428644741522222,19.494123333887963,1.2774064908377778
0.3164506131665465,0.381408533727965,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.4129221416534516,0.4870761430098943,0.1405980035865076,0.2341603586187758,0.0315397501900984,249,1440.016159577778,19.320489252888887,18.12641316649697,3.060576283677778
0.3164506131665465,0.381408533727965,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.4129221416534516,0.4870761430098943,0.1405980035865076,0.2341603586187758,0.0315397501900984,269,1351.2778783555557,39.30662114988889,16.431627753258397,6.300801450333333
0.3164506131665465,0.381408533727965,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.4129221416534516,0.4870761430098943,0.1405980035865076,0.2341603586187758,0.0315397501900984,289,1248.7803980333333,68.77605240477779,14.491077346424373,11.039732057822222
0.3164506131665465,0.381408533727965,0.3177687214203246,0.2749562734722052,0.2467937485323241,0.4129221416534516,0.4870761430098943,0.1405980035865076,0.2341603586187758,0.0315397501900984,309,1138.9799626444444,131.06582018466668,11.948589990276878,19.546290959455558
0.3193797167966213,0.3683964181577073,0.2637147977302073,0.3127787232243275,0.1988336234814358,0.3637684141472714,0.184443481963473,0.2324294757148174,0.3302885391314898,0.0239250353831475,229,1510.1789152111112,7.473957372800001,20.0730912366756,1.137571540421111
0.3193797167966213,0.3683964181577073,0.2637147977302073,0.3127787232243275,0.1988336234814358,0.3637684141472714,0.184443481963473,0.2324294757148174,0.3302885391314898,0.0239250353831475,249,1430.6352077222225,18.240637645222225,18.519527570021573,2.901105398177778
0.3193797167966213,0.3683964181577073,0.2637147977302073,0.3127787232243275,0.1988336234814358,0.3637684141472714,0.184443481963473,0.2324294757148174,0.3302885391314898,0.0239250353831475,269,1346.5421124444442,38.38222461833333,16.76750266122842,6.163047238877777
0.3193797167966213,0.3683964181577073,0.2637147977302073,0.3127787232243275,0.1988336234814358,0.3637684141472714,0.184443481963473,0.2324294757148174,0.3302885391314898,0.0239250353831475,289,1250.3376212666667,72.21581121466666,14.753540187728683,11.4279783244
0.3193797167966213,0.3683964181577073,0.2637147977302073,0.3127787232243275,0.1988336234814358,0.3637684141472714,0.184443481963473,0.2324294757148174,0.3302885391314898,0.0239250353831475,309,1129.8421040555556,131.96747861,12.000147488192637,19.1975854455
0.3230639289081191,0.3777279622823031,0.3364432847632864,0.2505004750512773,0.2007249782083881,0.4807296361814188,0.2331999219820329,0.2657174438140549,0.234363898480482,0.0233783111102265,229,1518.3952404555555,8.927103714544444,19.480260281647265,1.3436580985888888
0.3230639289081191,0.3777279622823031,0.3364432847632864,0.2505004750512773,0.2007249782083881,0.4807296361814188,0.2331999219820329,0.2657174438140549,0.234363898480482,0.0233783111102265,249,1439.1348110111112,20.57772445511111,18.006908846383098,3.231342858077777
0.3230639289081191,0.3777279622823031,0.3364432847632864,0.2505004750512773,0.2007249782083881,0.4807296361814188,0.2331999219820329,0.2657174438140549,0.234363898480482,0.0233783111102265,269,1351.9662865888888,40.44513258355556,16.319824228879103,6.468548298688888
0.3230639289081191,0.3777279622823031,0.3364432847632864,0.2505004750512773,0.2007249782083881,0.4807296361814188,0.2331999219820329,0.2657174438140549,0.234363898480482,0.0233783111102265,289,1249.870159277778,75.72526934588889,14.245916793175992,11.85764174581111
0.3230639289081191,0.3777279622823031,0.3364432847632864,0.2505004750512773,0.2007249782083881,0.4807296361814188,0.2331999219820329,0.2657174438140549,0.234363898480482,0.0233783111102265,309,1127.032034168889,132.40035478266665,11.69251034575402,19.58702319653333
0.3235624223941789,0.310626566480376,0.3082549035744318,0.2888778869965011,0.2068722109703848,0.492256224943735,0.4035426410711496,0.3142038150284856,0.2393058621314147,0.0725597886212007,229,1513.3663815777777,8.1406705213,20.19788837777188,1.2336230201944447
0.3235624223941789,0.310626566480376,0.3082549035744318,0.2888778869965011,0.2068722109703848,0.492256224943735,0.4035426410711496,0.3142038150284856,0.2393058621314147,0.0725597886212007,249,1433.744812622222,18.15054571711111,18.654101979693387,2.8772024782222223
0.3235624223941789,0.310626566480376,0.3082549035744318,0.2888778869965011,0.2068722109703848,0.492256224943735,0.4035426410711496,0.3142038150284856,0.2393058621314147,0.0725597886212007,269,1346.8153345888888,36.293017186777774,16.989057874836902,5.897790838255555
0.3235624223941789,0.310626566480376,0.3082549035744318,0.2888778869965011,0.2068722109703848,0.492256224943735,0.4035426410711496,0.3142038150284856,0.2393058621314147,0.0725597886212007,289,1245.3325202111112,67.28706380622222,14.903177974217936,10.794830122688888
0.3235624223941789,0.310626566480376,0.3082549035744318,0.2888778869965011,0.2068722109703848,0.492256224943735,0.4035426410711496,0.3142038150284856,0.2393058621314147,0.0725597886212007,309,1128.7102862477775,123.948152968,12.26188323530061,18.554873333533333
0.3358801262583634,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.1801589892410119,0.3651886217650842,0.3900387655908672,0.3158759278209641,0.1703388264016664,0.0755839905850816,229,1508.558893111111,8.57338851998889,19.74070048657524,1.294212291167778
0.3358801262583634,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.1801589892410119,0.3651886217650842,0.3900387655908672,0.3158759278209641,0.1703388264016664,0.0755839905850816,249,1426.089016977778,18.03346059788889,18.224702617369857,2.865612924277777
0.3358801262583634,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.1801589892410119,0.3651886217650842,0.3900387655908672,0.3158759278209641,0.1703388264016664,0.0755839905850816,269,1342.8335834666666,36.95440331477777,16.609076357502172,5.97474002388889
0.3358801262583634,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.1801589892410119,0.3651886217650842,0.3900387655908672,0.3158759278209641,0.1703388264016664,0.0755839905850816,289,1242.7861040555556,70.19376426122224,14.532095556051196,11.083953137722222
0.3358801262583634,0.3385396256990011,0.3433431663185175,0.2540573186565647,0.1801589892410119,0.3651886217650842,0.3900387655908672,0.3158759278209641,0.1703388264016664,0.0755839905850816,309,1121.800111107778,126.18834430388888,11.92167140992742,18.8510005165
0.3417894517412823,0.3590008647620343,0.2729641808805388,0.3089513365469525,0.2134714000154282,0.4590285934769153,0.287956076335449,0.144393724716053,0.2699358527704538,0.0429615636493963,229,1512.9235056,8.142586800344443,19.78740420794784,1.2383835359066666
0.3417894517412823,0.3590008647620343,0.2729641808805388,0.3089513365469525,0.2134714000154282,0.4590285934769153,0.287956076335449,0.144393724716053,0.2699358527704538,0.0429615636493963,249,1436.6981547888888,18.109123774222223,18.37646906727157,2.877083828511111
0.3417894517412823,0.3590008647620343,0.2729641808805388,0.3089513365469525,0.2134714000154282,0.4590285934769153,0.287956076335449,0.144393724716053,0.2699358527704538,0.0429615636493963,269,1352.308352811111,37.436735506888894,16.703560388331795,6.0634621253
0.3417894517412823,0.3590008647620343,0.2729641808805388,0.3089513365469525,0.2134714000154282,0.4590285934769153,0.287956076335449,0.144393724716053,0.2699358527704538,0.0429615636493963,289,1249.0973268444443,66.41818336122222,14.730159793992078,10.75675460628889
0.3417894517412823,0.3590008647620343,0.2729641808805388,0.3089513365469525,0.2134714000154282,0.4590285934769153,0.287956076335449,0.144393724716053,0.2699358527704538,0.0429615636493963,309,1142.8775483444444,128.89161091022223,12.140740398236598,19.126963571877777
0.3454241708856033,0.3444572111483994,0.299907382441716,0.2908195897375731,0.2135722425869782,0.2219771631133998,0.4354316830367477,0.2466188707106706,0.2906230725561005,0.020183996221366,229,1517.4125891111112,7.523120507033333,20.0789760376,1.1472012682066668
0.3454241708856033,0.3444572111483994,0.299907382441716,0.2908195897375731,0.2135722425869782,0.2219771631133998,0.4354316830367477,0.2466188707106706,0.2906230725561005,0.020183996221366,249,1440.8012099333332,18.031101060666668,18.62670862210765,2.867242753222222
0.3454241708856033,0.3444572111483994,0.299907382441716,0.2908195897375731,0.2135722425869782,0.2219771631133998,0.4354316830367477,0.2466188707106706,0.2906230725561005,0.020183996221366,269,1355.4133230666664,35.0730683258889,16.977431888249015,5.715913773477777
0.3454241708856033,0.3444572111483994,0.299907382441716,0.2908195897375731,0.2135722425869782,0.2219771631133998,0.4354316830367477,0.2466188707106706,0.2906230725561005,0.020183996221366,289,1259.0211615444443,67.77898948922221,14.957137109026368,10.876906503644443
0.3454241708856033,0.3444572111483994,0.299907382441716,0.2908195897375731,0.2135722425869782,0.2219771631133998,0.4354316830367477,0.2466188707106706,0.2906230725561005,0.020183996221366,309,1146.3173988,124.28302126866669,12.37783651233097,18.69870599117778
0.3522548884672536,0.3532669953592819,0.3403552809728404,0.2581848613713036,0.2038844100073232,0.408037567245074,0.4706997435009292,0.2014508883976174,0.1771075245777896,0.026826190324302,229,1511.6578832777775,8.804745234511111,19.53239599573766,1.330956196822222
0.3522548884672536,0.3532669953592819,0.3403552809728404,0.2581848613713036,0.2038844100073232,0.408037567245074,0.4706997435009292,0.2014508883976174,0.1771075245777896,0.026826190324302,249,1433.0240353666666,18.37633246633333,18.111207232885203,2.916540803455556
0.3522548884672536,0.3532669953592819,0.3403552809728404,0.2581848613713036,0.2038844100073232,0.408037567245074,0.4706997435009292,0.2014508883976174,0.1771075245777896,0.026826190324302,269,1349.0896035444446,37.47726375455555,16.487560869317793,6.0648713391
0.3522548884672536,0.3532669953592819,0.3403552809728404,0.2581848613713036,0.2038844100073232,0.408037567245074,0.4706997435009292,0.2014508883976174,0.1771075245777896,0.026826190324302,289,1249.7091502111111,69.810325721,14.496543560917983,11.120851468177776
0.3522548884672536,0.3532669953592819,0.3403552809728404,0.2581848613713036,0.2038844100073232,0.408037567245074,0.4706997435009292,0.2014508883976174,0.1771075245777896,0.026826190324302,309,1129.5986625555554,123.77712282611112,12.020583099833496,18.582364479722223
0.3523051144775866,0.3598365409730108,0.2995643909556307,0.2869535687890358,0.1909327058964234,0.1808831260310709,0.2531931983448409,0.3119377669401186,0.3018570086532259,0.0628022462580042,229,1510.281602511111,7.656452349144445,19.98648177937592,1.1621483067177778
0.3523051144775866,0.3598365409730108,0.2995643909556307,0.2869535687890358,0.1909327058964234,0.1808831260310709,0.2531931983448409,0.3119377669401186,0.3018570086532259,0.0628022462580042,249,1432.5015366666664,18.51311838111111,18.49796967328152,2.9444669385555557
0.3523051144775866,0.3598365409730108,0.2995643909556307,0.2869535687890358,0.1909327058964234,0.1808831260310709,0.2531931983448409,0.3119377669401186,0.3018570086532259,0.0628022462580042,269,1349.2572399555556,37.10947161566666,16.84280373479827,5.999324836433334
0.3523051144775866,0.3598365409730108,0.2995643909556307,0.2869535687890358,0.1909327058964234,0.1808831260310709,0.2531931983448409,0.3119377669401186,0.3018570086532259,0.0628022462580042,289,1254.3148745666665,69.34704810833334,14.859097596695586,11.105092221144442
