Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
130,256,17633.797165362088,3.4511226443167327,3.702185667007127,3.5063673373727817,3.4410060938952785,3.809230449101528,2.5151352291587785,2.804503538112192,2.9185859569895167,2.928537199760463,43.820447906226384,38.58697040424824,44.15004056898925,33.77772037960814,38.34611560604228,11.6689114953153,41.479287069350136,20.067265160112854,27.16241373320848,17633.72433851689,3.451185501958059,3.7022624099246944,3.506687381417228,3.442361533123415,3.8101386134468616,2.5148346344686345,2.804195077884879,2.9177709718995883,2.92856247478644,43.82270665742383,38.59851229639236,44.16368896888593,33.77284432283497,38.27959864112336,11.664975410887996,41.46741183208234,20.07461607480595,27.16346961585652,1.0105383205126288,95.21337163321743,203.2676293887698,4.981938168170813,12.542599192998946,766.8057366642123,616.3331890005935,13.78324407518069,97.27270980906025,646.0681301106929,331.2982514242843,93.7413337613519,20.429606792671645,9.187423703480263,47.081855281237424,28.32519793933978,8.505084691904836,10.720941659338878,13.02447457208046,21.175845578644456,0.7829639454081512,17.330127449613542,49.45276952887882,3.690544271107757,2.364779086718374,6.749610728098793,10.774787649042162,16.758068076976404,3107.3634123802185,262.0,4978.0,10323.382467359446,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
195,358,17633.904508982134,3.451170607849149,3.697784394043093,3.466197508781044,3.3901771029132948,3.826942272533998,2.5167037070549507,2.802941846985527,2.91889311682434,2.9285943356853568,43.86107554613145,38.754256338059655,46.72348137792892,36.11661431730354,36.30372524651112,11.652875157511412,41.420478899789046,20.750085466145123,27.15071751528114,17633.90249990679,3.451187012689444,3.697791555553701,3.466214637115512,3.390187634892498,3.8269755422640737,2.5167141323463778,2.802933709323569,2.9189515478927013,2.928590479936485,43.861631254258974,38.75561818709328,46.72220702588041,36.11568141626898,36.302808179310496,11.65225936566206,41.42040231795395,20.749503827372106,27.15051773496829,1.019211702359324,98.89769472746126,203.7997063842888,5.046499226456086,12.610575261362282,772.2427822171101,632.034237198565,14.106963811619115,95.40670628316876,635.0438586811448,327.00344408072164,93.165746973566,19.171019334858137,8.642022103672964,47.94797986210429,30.320517271920387,8.432214551763687,6.702828065961708,11.377412822928935,24.03522989025067,0.8211266193674469,18.90018984973594,47.59478336770911,3.875776697248302,1.7220826901479682,8.755021932145652,10.621762881895704,16.5961995892258,4196.552865743637,365.0,6935.0,10485.92734701128,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
74,332,17634.516386944335,3.447097898867451,3.700910498396424,3.500736372740498,3.377284457982589,3.815546606078009,2.516206674158163,2.807956127809568,2.9211042095800286,2.928854631125489,43.9897941200714,38.62058681766678,44.5002328455454,36.41015577584061,37.97725753630682,11.661885364801792,41.486384482249136,20.158931215259493,27.17912986635728,17634.515285925532,3.4470987619468856,3.700906716466657,3.500735174198346,3.377280563611063,3.815542055747305,2.51620861957095,2.807953579422056,2.92110531239351,2.928854583505171,43.98984538290031,38.62074837984103,44.50021815741734,36.41023052971427,37.97738716790083,11.66186133155293,41.486333251333605,20.158999197253312,27.179095447227454,1.0287632886334226,102.4206137942024,196.8337419881512,5.073497394069549,13.31311681890342,745.0806727348199,618.5715168155501,13.228226817304597,99.56237871052988,624.5094655114261,318.905337158423,96.88593806685974,20.61522193231238,9.10269268415225,46.34414113843357,27.723317393235813,8.33283619358014,8.341978320082635,11.577893939262374,23.635970338518877,0.5868386958415625,15.738251499207667,45.20703370626534,4.075186522057573,2.0142506089800247,7.417493497934103,9.415163671921883,17.17850866469721,3713.207005262375,340.0,6460.0,18689.314219735323,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
158,247,17634.881952726962,3.454157426560224,3.697790372272572,3.4821296023415185,3.466625215679748,3.791927335986265,2.5165984537923256,2.7994212274078163,2.9266009143825125,2.928324102218029,43.703875964218014,38.70551621084529,45.38053680563089,33.0703167395178,38.56259575632949,11.672081708132156,41.444258568704726,20.3411771243132,27.152248451744512,17634.876628665137,3.454157273085467,3.697786854632605,3.4821268360257096,3.4666232316235472,3.7919249972588354,2.5165960144244988,2.7994195105239514,2.926602728623393,2.928323186249111,43.704033148736364,38.70546326449582,45.380594460452514,33.07039421289864,38.56256130284154,11.672008493632015,41.44426810936341,20.34118697098329,27.152236088985827,1.0221071108574569,98.69244846884736,206.88657204932483,5.067048460238111,11.82629376345994,790.1364087167558,627.2110273202478,14.306869227583338,93.43179608738664,645.1423714786343,330.3711639519214,92.39821580807292,19.236312845017853,8.881732889251687,48.96346753638871,30.242523456909545,8.328157448736171,7.673981480189612,9.598274499779317,22.983017466801712,0.7338895091518906,21.627712599828165,53.05036537640949,3.5396283902409813,1.7948381874119366,6.801047613108684,11.214693664811271,16.711594309514474,3015.3174529075623,272.0,5168.0,6021.03632649436,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
167,198,17635.27902991032,3.450988256288594,3.6993177720645183,3.4828131406535383,3.464207254521421,3.7949570029361626,2.5152506859791486,2.798340092230295,2.9231484364773914,2.928425922921932,43.8482470749836,38.60984501648576,45.1320270950448,33.09431305980401,38.34316386914527,11.68334274974861,41.34092026513441,20.42861700382632,27.154161770050248,17635.278325458734,3.4509880499411483,3.6993197164980063,3.482811356890847,3.4642075104963546,3.7949556953177055,2.5152509448038525,2.798340105439148,2.923149885524079,2.928426096927004,43.84824511394573,38.60978491083645,45.13215208090168,33.094383609673685,38.34313572208526,11.683346263950018,41.34090401064577,20.42865162368598,27.154165595973787,1.023898059080579,95.56408783168509,204.12257460657213,4.9375136943222735,11.113814063269627,764.5785471769766,636.6977836208151,13.777139130368177,98.99973278262064,612.6940201997809,308.6326985664268,98.95672678363525,19.876322659940826,9.566620079087354,48.355388866517,28.02425438266186,8.894166387688497,9.350445307373246,11.082824033372042,22.40738324005985,0.8386236404092758,22.445254246742515,54.283504893224816,3.230389423753992,2.22240321602498,6.7537199051610095,9.146154208723534,18.103220624044585,2513.123839855194,217.0,4123.0,36279.63151256772,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
66,346,17635.35124606901,3.4523984523879747,3.696270361275263,3.48142535979852,3.491287153130942,3.81268114143443,2.518348915582209,2.8016639542609365,2.916614005748665,2.928444565806304,43.78057781740497,38.75020436998138,45.59614330287628,32.16396883176837,37.07339370575144,11.666322325772098,41.49132335010388,20.640882873814437,27.15673870259336,17635.351226492112,3.452398900991069,3.696270918063026,3.48141921845712,3.491286381155353,3.812678350228052,2.518348910791446,2.801665297235258,2.916611994587427,2.928444586742318,43.78057938547457,38.75019158843949,45.59642568737983,32.16391228529277,37.07344755569782,11.66631673095972,41.49135252824102,20.640904086371137,27.156735440492117,1.024867129729259,99.44783887700234,204.5798135280243,5.059946033013383,12.434564509406291,777.7318710778541,621.4552930115514,13.902388331562786,93.04463331529354,629.4739979295623,321.51086293956206,93.80015913843134,19.42397719054473,8.583098873994295,48.42311846279543,30.183243516852976,8.404946877433865,7.683826529187554,8.703690328155265,23.15133083231531,0.8780810142335032,20.382001848692013,50.38140620614266,3.461742609908193,2.206989632970009,7.2891499819146865,11.35717099595156,16.936246553112774,7047.054148435593,352.0,6688.0,15308.831832311927,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
131,202,17635.432515524586,3.454133417607144,3.699164189397374,3.4638162759711806,3.444161747402969,3.8038969279341135,2.517667274691316,2.804071487693873,2.924077441154981,2.928301923445336,43.74104759447656,38.67099737723875,46.38545193127804,33.85127313092037,38.39334911847067,11.665449076537318,41.43464091262082,20.16953477434681,27.13975190747189,17635.430793152304,3.4541348268713765,3.6991584242572206,3.4638160996272,3.4441486144149063,3.803900730634016,2.517661359719587,2.80406374790956,2.9240891239096225,2.9283020149876697,43.74101985290053,38.6711673570204,46.38552846594672,33.85121205801293,38.39343936774053,11.66539651368733,41.43464109371981,20.16958015938102,27.139687456047024,1.0269800607476254,98.84059469152008,208.05856253664356,5.045650185198876,13.57531380448759,798.1665243539584,633.74309900885,14.8787636639365,92.7484966058952,627.4161665721514,320.4995131053733,93.57805722761292,20.24720068158752,8.737108400022969,47.257464509624455,29.10800696579693,7.941390484545984,7.595267400770936,9.9914870265701,22.714395099640043,0.8164804498242769,20.72871451402343,54.578542403249685,3.1505527462486382,1.8089383942483448,7.154608203554191,11.037654557288247,16.450662267722592,2290.4705724716187,208.0,3952.0,12709.896367350564,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
38,321,17635.548683615987,3.449733046179386,3.6987704294593686,3.4952521549030413,3.3540934545806382,3.8168063990057375,2.5170106265464147,2.8093860021208874,2.9206537309479703,2.928660647452032,43.91030360893876,38.727162327187926,45.00702410514707,37.528714456459866,38.01174169488216,11.649412252455669,41.48507478394872,20.066192524227446,27.157065825166704,17635.548594923624,3.449733063787814,3.698771529545265,3.495251938141521,3.354094582080897,3.816805360770694,2.517010047287431,2.809385727653923,2.9206540853271696,2.9286605318177505,43.91030299105704,38.727140636917554,45.00704741043816,37.52869150447519,38.01173297937419,11.64941174984227,41.48507929321472,20.066206383181253,27.15706637396489,1.015242573133648,96.88851577459428,202.0851699689557,4.991038007435099,14.421533535500595,770.0888543096436,625.4764713248364,14.127013566865052,95.9458307027808,635.3038986149462,327.6057180150021,93.2895751333186,19.742486359995077,8.604262790958547,46.94884358009252,29.507009285390048,8.378194547793699,8.236072567757073,12.668485900156384,23.598330110101685,0.6651090389756157,15.823721663211142,46.85651849967719,4.102008044327118,1.9390346215404304,7.431963355392857,11.72938445627937,15.961330262297922,3714.597328901291,327.0,6213.0,17306.627728927968,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
69,241,17635.851886007957,3.450464329026117,3.6937942358830207,3.4859679571114306,3.389675203634495,3.7935563846842295,2.5169241697554274,2.8029287846134427,2.92764129587289,2.928578945885353,43.85305432228556,38.82109439412637,45.1381989480626,35.94962915211233,38.36134961455004,11.660352888878668,41.43906631166362,20.46718725849769,27.165219715582403,17635.851432719337,3.450464720431094,3.6937995974391713,3.485968948158051,3.3896806302965308,3.793555365975361,2.5169240104346287,2.802930044482518,2.9276363047360543,2.928578926186369,43.85303581946365,38.820995022354296,45.138135195859206,35.949365720957395,38.361141812399545,11.660341559597097,41.439108976015575,20.46733830501646,27.16522341077256,1.023838794045988,99.3067129357504,201.8647545631036,5.0411928461764735,12.588633738320118,774.2483913850158,633.8431572712777,13.997997122791872,95.5864540355736,639.7110456283209,328.6576467537062,93.38388773661822,18.362010165802285,8.848413624392354,49.11712436100491,30.028358299047184,8.406670150012614,6.905464715335821,11.520849906520464,23.732552324392778,0.5750598107298193,20.374093879702556,49.1416538252124,3.902099202901784,1.902821480308504,6.899179909569249,8.822768097473327,18.276546124799573,2838.895847797394,245.0,4655.0,9081.449364952485,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
184,292,17636.09360346266,3.450253340033277,3.6883456471162015,3.4910995178845687,3.472436087612396,3.818284051343709,2.519300351993863,2.803763280182981,2.916638254496618,2.9286203949312943,43.88110234227616,39.02732402397101,45.10855546250048,32.63491095941091,38.10869244199003,11.647752762878223,41.50533823588422,19.964846000003583,27.15640261761997,17636.09299568847,3.450257017298854,3.68834847261476,3.49110286959857,3.4724305445448094,3.818281834717896,2.5193010862788427,2.8037662238210497,2.91663524848952,2.928617287321047,43.88118005150867,39.02740735597824,45.10862744514225,32.63479246770456,38.1087250865148,11.647679962965496,41.505404963330754,19.96477711202986,27.156412473483133,1.0074953301885676,94.41573610848128,202.98003019764604,4.95612589321083,12.992625768148727,767.7923112407287,624.0011219169978,13.695981851096455,92.9200742844616,630.3841369152673,324.8080924491149,92.67416342514016,16.85565188008537,8.157537286160192,51.18259464522111,33.47300455452617,7.906350244977475,9.765285432315489,12.623268081720743,20.14030653635401,0.8874362905058173,17.273580664747886,51.60927752308034,3.40399917055346,2.558624372857132,7.160340327615999,13.532883805673038,16.002060509163964,3661.600665092468,310.0,5890.0,13702.918980371258,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
172,257,17636.624417674197,3.4518275959642324,3.6892527803614152,3.463229909883044,3.3911456990618656,3.803666173001262,2.5193366585338755,2.805729892493227,2.924271550980358,2.928497658003539,43.808386966628895,38.9769787266301,46.47782104338809,35.79652235039903,38.20675654514714,11.653556400004174,41.563970956696586,20.2862573125312,27.15643400661848,17636.624038258626,3.4518282149634336,3.689256199382772,3.463225170677945,3.391149157599611,3.8036674320737776,2.519334609979116,2.805729949945573,2.924269050189197,2.928497411360003,43.80837530527929,38.97690234695491,46.47770270328729,35.79640097952472,38.20691561078625,11.653580799210328,41.56395928891279,20.28615740619976,27.15642087812128,1.020183975581279,98.2362367791486,204.1413102015514,5.036275925917762,13.616295179324906,775.994186232052,612.5159469790165,13.859867107196074,91.71343293683503,635.2642879609498,327.0010017853757,91.95127118674954,17.351294251620878,8.235460321455252,50.61988920493209,32.48590093316913,8.11570687730898,7.144580153884539,11.766797819698915,23.15953693035427,0.7581110739224077,20.705720655066568,53.04825027620023,3.377171037261008,2.0257583908317613,6.9936662463859465,10.839253640599098,17.21710319647687,3057.527576684952,265.0,5035.0,14923.826638109878,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
77,296,17636.641168369657,3.450438009667804,3.694569721988716,3.4622355284414725,3.464746718486314,3.8147869654419657,2.517971018525565,2.79963932294357,2.918107784578316,2.928613710585974,43.89305112887804,38.84851021695579,46.79521941018682,33.23080788105777,36.59770154108417,11.6477605197129,41.41737755053121,20.840538055392575,27.152066630277726,17636.641168369657,3.450438009667804,3.694569721988716,3.4622355284414725,3.464746718486314,3.8147869654419657,2.517971018525565,2.79963932294357,2.918107784578316,2.928613710585974,43.89305112887804,38.84851021695579,46.79521941018682,33.23080788105777,36.59770154108417,11.6477605197129,41.41737755053121,20.840538055392575,27.152066630277726,1.02193753428113,98.85041033790166,203.0128387256316,5.027012033795006,11.723319118061765,763.7643067379661,633.133119180064,13.685403580709233,94.4928905695626,629.026891192048,324.018020846363,93.27302777020344,18.570266083030567,8.383355493527699,48.47353015029007,31.01151285742973,8.555745624366597,7.098900746134508,9.633298803368286,23.4268970962096,0.9623946695754184,22.36851981425912,51.84286130418767,3.351823301527226,1.9749290589137711,7.762008574314315,11.4709430380925,16.826795061681555,6203.119558572769,305.0,5795.0,5813.63517186251,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,259,17636.876309735984,3.4524238333278987,3.700778388657686,3.459367450485386,3.4106456928947138,3.8229742540981135,2.515452109192865,2.8028875546193133,2.9207384615493,2.928435502155458,43.75446627369528,38.61026589514135,46.85192542549959,35.07616680521371,36.47269906169297,11.672398158768084,41.50934943749499,20.783250033758947,27.16738209053048,17636.87608338748,3.4524237973553698,3.7007787106656993,3.4593636614890926,3.410644125557363,3.8229780455678135,2.5154535272729603,2.802888005140808,2.920738663563548,2.9284357854042664,43.75449523128171,38.61026011525973,46.85212897317066,35.076238553301195,36.47283499577534,11.672403248048594,41.50935329796509,20.78309267396381,27.16737811326971,1.0346429079592905,102.95824914187068,203.23428397013896,5.127894215344318,12.154142961160105,772.4720392459461,610.8431403494275,13.768149494524591,95.71221731251715,653.5812141720102,335.4350827553768,92.52554744406908,20.160460212564832,9.214541083850143,47.54574335985898,28.402826520190825,7.995685490405849,6.19594765939493,10.471190720239798,23.80467938880782,0.793563355380483,19.18589836695941,47.950705450190256,3.686062518843172,1.6874400675956167,8.6216746561183,9.004192095042931,17.358113705778067,3028.6937925815582,264.0,5016.0,12111.485282884803,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
196,294,17637.502921308507,3.450583950218413,3.691105034377125,3.4968802631431446,3.3581879842099744,3.8109578912371744,2.5184414836074747,2.8061727839286084,2.924000632960854,2.928643150659613,43.85882714966369,38.91434880446208,44.87561814918068,37.3767939891036,38.45063168727029,11.652502505171016,41.44120874029718,19.98735901903608,27.157409280185444,17637.502694185132,3.4505855725604624,3.691116071857565,3.4968812772918194,3.358183688989259,3.810960163960719,2.51844067914469,2.806175568988923,2.9240005787395185,2.928643229575523,43.8588087832408,38.91410539028702,44.87550305289874,37.37704548629117,38.4508154385551,11.652480532865338,41.44119379949406,19.98724059233063,27.15740279874034,0.9962943159517896,92.30857399532084,203.37909091863972,4.941832801532642,14.114418263234084,789.8715371871139,644.8258695194893,14.605140142432136,93.62172450681994,635.7818567753667,327.4363353100837,92.61012172086598,17.912305079502495,8.480741034363287,49.43436629684631,30.946205783858737,8.421644688808048,8.228649352630072,12.852466344741533,23.42017358104689,0.6098855356359273,16.25253484884273,47.77985600213479,4.180283820957692,1.9276888600403064,7.370223944675533,12.388220615339597,16.006538841373604,5907.187184095383,302.0,5738.0,31235.93811173284,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,247,17637.52718731571,3.448528211943188,3.690504928273684,3.4725001601562653,3.3661774509817306,3.826667775125855,2.5229703491286526,2.803096125274645,2.921023615794761,2.928789453189262,43.94591945135711,38.94816026259708,46.425226690423735,37.08163226146015,36.901203488969934,11.638837574632634,41.43640421351954,20.459147542597584,27.16620985222549,17637.524361946522,3.448273622712259,3.690525619300992,3.4735062121936044,3.366979220153972,3.828014523246494,2.5228791620745703,2.8040785724014268,2.920793675743025,2.928790578172773,43.94016479147939,38.93387959680326,46.40411609314414,37.03596490533989,36.84756319825287,11.644859458570773,41.42630940401399,20.46627992124278,27.17480134180979,1.0100999018943155,96.88506998445746,199.94896147560704,4.999653228618799,13.905539673804231,787.641818839062,661.6277899233546,14.2826703003815,90.10431548942849,614.1295025681401,315.96121884032823,93.1580533240454,19.329508242223408,7.738463016182057,47.0434475635706,30.44000764596363,8.112473612241368,6.184245822272066,12.67256025498465,23.435181346289063,0.6542300444168343,17.420593581518446,46.81119605636883,4.087306477319119,1.5550192308383333,8.946538779038395,11.437243822002978,16.195647074126764,2954.126200199127,253.0,4807.0,20583.50048849809,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
96,235,17638.210696835486,3.451374779849665,3.695375195098248,3.466830682652786,3.3977646922134888,3.814937005922701,2.517941410826833,2.7993538860762293,2.9176855772199883,2.928551372992125,43.90134607850316,38.80923412012544,46.15788449999723,35.57428857137145,36.56786347411068,11.64165260226707,41.3650006561746,20.94647791853476,27.13279721612455,17638.210092231573,3.4513733950785204,3.695380963563341,3.4668310319414157,3.397764394281721,3.814939005167004,2.517941298823437,2.799353606399082,2.9176861940758343,2.928551338207826,43.90137900576156,38.80908634441016,46.15784945513222,35.57428177058805,36.56786663786627,11.641653076132346,41.36499904210648,20.94643672039266,27.132804900119663,1.023342511620215,98.39234201666692,205.78016275034577,5.009243119435976,11.863379340952552,767.0204672727602,638.9421305599791,14.028884369225713,94.25364227163185,617.3410306813769,317.8225419172975,93.85394826581016,19.3804933271907,8.65377053175039,46.66853445030471,28.74964410678309,9.13941349180672,8.32327618136716,14.929507946217305,22.52424422539064,0.8260690708307693,21.9502125724141,49.86526022094725,3.139187187617692,2.305522248443413,7.727524228415724,7.210458204763841,19.63844922132035,2806.354932546616,243.0,4617.0,16221.56425970335,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
40,482,17638.42595040146,3.45069507343013,3.694028409135103,3.4884013172009807,3.3495681365771475,3.8322254334343486,2.5173935945638104,2.811628084192307,2.9163919306415567,2.9286061479590737,43.87274846344717,38.87792803027303,45.53122042280042,37.759870217125865,37.40420633689976,11.64497563447024,41.49849516812228,20.022062815534976,27.152671229692917,17638.42593689765,3.4506956145159027,3.6940288569036746,3.4884020868024934,3.349567521621598,3.832226096329339,2.5173932482676893,2.811627939881368,2.916392448382259,2.9286061460657504,43.87274551444764,38.87791579865944,45.53121300838179,37.75990590829197,37.4041908810527,11.64497706123314,41.498489562405005,20.022058764430543,27.15266811761438,1.0108131848113209,95.73777610329287,203.56880676673347,4.984386780517449,15.482418561709457,785.193031679871,629.2170587860885,14.656743697024597,94.36132046195377,643.321882883817,333.29452063470563,91.49820642650758,18.078959526926734,8.416744203265823,49.01252172485526,31.610658087212467,8.202145311367996,8.575490919886413,12.621573793815651,23.51125143765204,0.7468184882359373,14.540573368636338,46.17034397554957,3.9978696570147902,2.108472945025138,8.236593246582348,13.628088097061491,15.198082083150442,5711.071084976196,488.0,9272.0,13696.370619060308,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
84,244,17639.22447803896,3.449995854700393,3.687007917013596,3.4737835089567515,3.362859269574778,3.8299974669988273,2.520245803962436,2.8066929517726806,2.9146527803890465,2.928724769079463,43.91072095220668,39.05460361273233,46.26050742067036,37.15729174459677,36.23982666531239,11.639326023322177,41.47696994020525,20.73357816701676,27.155816562478652,17639.224313406543,3.449995352074548,3.687008743275366,3.4737851305568075,3.362861361674989,3.8299890101966434,2.5202448155768997,2.8066928045732524,2.9146548908442944,2.928724688340578,43.910730632560366,39.05459426054646,46.26049098241026,37.15735175582142,36.23982713394187,11.6393233270118,41.47694450937465,20.73376235966248,27.155817685253112,1.0207964343474507,100.87051318890778,201.8069425745092,5.083574172246438,14.3657105148447,780.1495865508326,638.398919201558,14.2879303740286,92.0147596155959,624.3606106838499,322.3557422184613,92.4689112776297,17.205180878399908,8.091884888738239,49.79923157564199,31.90354977535056,8.678487681831925,7.1065822656490845,13.01823697657606,23.887232992920666,0.781138138642202,18.323588529010003,46.678205096306186,3.777025807621961,2.2644921984378046,7.976467445142982,11.264110033286226,17.209643993805983,2851.1718406677246,250.0,4750.0,22503.152606803447,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
186,284,17639.26418529365,3.4528467916128527,3.69575886744249,3.4544500484652256,3.382815434458821,3.8178539360242034,2.5170916771833114,2.8041285684332964,2.9224578143791096,2.9284346453471115,43.77719329253153,38.79770256653602,47.2522392637572,36.43177660258719,36.99868057516368,11.65902545280526,41.44703416748159,20.58270864651342,27.15079368670628,17639.26418529365,3.4528467916128527,3.69575886744249,3.4544500484652256,3.382815434458821,3.8178539360242034,2.5170916771833114,2.8041285684332964,2.9224578143791096,2.9284346453471115,43.77719329253153,38.79770256653602,47.2522392637572,36.43177660258719,36.99868057516368,11.65902545280526,41.44703416748159,20.58270864651342,27.15079368670628,1.025852862286706,100.07730161818796,205.45944510478395,5.075447174676767,13.287753194062804,790.4088748713191,632.5113370320507,14.591086324072826,93.60102863212076,641.784403842446,330.2816102729761,92.07578481996984,18.57503167415595,8.62683555623278,49.17677251111954,31.18819098265513,8.316487691575482,6.38305525380019,10.404142087158784,24.65851686144185,0.8207161272259524,20.376458147008027,50.73197518621984,3.5960241386269214,1.6597655296845486,8.391330005332037,10.964965329720538,16.48884389663053,3706.395066022873,318.0,6042.0,4544.454241114642,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
169,277,17640.008216010345,3.4530602598649063,3.702840070989225,3.464826346526924,3.393502229203805,3.812187953000424,2.5151417610512947,2.8018319974311288,2.929057808203594,2.928442949094298,43.81963676597362,38.61756111124991,46.6138124098602,35.98484633549658,38.487946129709705,11.654635805701988,41.373219830289806,19.93016757737248,27.132901820304376,17640.00798131254,3.4530605949184654,3.7028437933735434,3.4648284746304707,3.3935080760393306,3.812183829524636,2.515140596501009,2.801830720835285,2.929058000350833,2.928443771597869,43.819608280652965,38.61736223820587,46.6137579633121,35.98461717291089,38.48796111363293,11.65465890538348,41.37318536545262,19.930267655088876,27.132911025529094,1.0273755320311948,100.19818193341251,207.2625356828899,5.064772471486157,12.24570747592367,775.0854731379291,630.4597248619637,14.405147233279598,96.13094696655529,633.3456405830666,325.83627541810864,93.37940981316233,20.362864520801917,8.959509815426685,46.52562305192999,28.92568280788537,7.781345945248264,7.2906429668557395,11.300685718769069,22.95277733125997,0.7485688574586432,17.642224872088967,52.27950066766789,3.758999708570694,1.2728189246253454,8.687219917504807,11.877339556450371,15.102151172392476,3301.0321435928345,282.0,5358.0,6485.1332445154985,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
105,243,17640.900579550227,3.4504464431891986,3.7016663674206063,3.45019917387532,3.433561000647294,3.812456805915093,2.516524526177793,2.8022968965148305,2.923047761417025,2.9286250115774357,43.86971535099501,38.63101588217606,47.42263723563314,34.377151951939815,37.40826110129187,11.660465334744003,41.425081163280375,20.44668453177877,27.161457062535927,17640.900397104986,3.450445397635514,3.701684646495514,3.450190321024187,3.4335511225559707,3.8124692622420624,2.5165279326187906,2.802288969757929,2.923043395289219,2.92862429916126,43.86973244644257,38.63078142766865,47.423026087216506,34.376868256794026,37.40842505393064,11.660413828228332,41.42524665511972,20.44668085059343,27.161396898658417,1.0263101212522918,101.1074001892461,201.87630302720748,5.079242518473981,12.270081055699162,767.2614875224428,630.7674988924465,13.84910746355006,96.37909317359048,633.2366822407935,324.6701488539476,94.32029358879608,20.46397548192132,8.81767965828612,46.83239571748495,29.202361719329417,7.904568287553142,6.7953614907580775,10.57586666508748,22.79754758356464,0.9041609281511068,21.34116928934987,53.69372676007655,3.1850977731040886,1.4790614931498598,8.850328841784027,12.75597059889843,15.289040831622206,3001.4299511909485,264.0,5016.0,7237.794617639221,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
