Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,Run Time,jac evals,Termination
18,87,19.859673981432667,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118646921759335,3.9999999999999996,55.74277708582938,74.99999879727639,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.0611704627,12489.506062769497,693.5624535464816,180.8501651123909,1.814707940326053e-05,0.00023163478631171597,0.013202088943264495,0.011127370854823857,8.695697784423828,7,0
18,83,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.06877623004,12489.505677240966,693.5624395597704,180.85005594237666,1.8147079392030413e-05,0.00023163478614251733,0.013202088942495116,0.011127370854823857,8.695697784423828,7,0
18,84,19.859672624428487,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118647921759333,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.04923120886,12489.505563836768,693.5624336487165,180.8500968558995,1.8147079403775622e-05,0.00023163478614282048,0.013202088942495768,0.011127370854823857,8.695697784423828,7,0
18,85,19.85967322697365,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118646921759335,3.9999998999999997,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319235.98273711384,12489.505770494241,693.5624382048801,180.85024104506203,1.814707947261461e-05,0.00023163478870860647,0.01320208900384356,0.011127370854823857,8.695697784423828,7,0
18,86,19.859672624428487,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118646921759335,3.9999999999999996,55.742778288553,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.04923120886,12489.505563836768,693.5624336487165,180.8500968558995,1.8147079403775622e-05,0.00023163478614282048,0.013202088942495768,0.011127370854823857,8.695697784423828,7,0
18,88,19.85967508225438,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,9.999998797276383,50.00000000000001,43.20517979838536,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.0599446038,12489.506328676454,693.5624729868813,180.85023724967846,1.814707940573342e-05,0.00023163478627279583,0.013202088945790488,0.011127370854823857,8.695697784423828,7,0
18,89,19.859673478639635,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,49.99999879727639,43.20517979838536,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.0567867183,12489.505888261612,693.5624453699702,180.85013982840917,1.8147079404950853e-05,0.0002316347864936887,0.01320208894854354,0.011127370854823852,8.695697784423828,7,0
18,90,19.859672624428487,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.205181001108976,50.00000000000001,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.04923120886,12489.505563836768,693.5624336487165,180.8500968558995,1.8147079403775622e-05,0.00023163478614282048,0.013202088942495768,0.011127370854823857,8.695697784423828,7,0
18,91,19.859675688704893,3.708991328494818,3.9999999999999996,1.5,3.8742454239894752,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,49.99999879727639,19.85967262442799,3.708991328494818,3.9999999999999996,1.5,3.874245523989475,2.9118646921759335,3.9999999999999996,55.74277708582938,75.00000000000001,10.000000000000002,50.00000000000001,43.20517979838536,50.00000000000001,319236.07419018715,12489.506709287585,693.5624844337223,180.8502453839699,1.814707940702452e-05,0.0002316347870658736,0.013202088956878088,0.011127370854823826,8.695697784423828,7,0
7,91,19.859675688705174,3.6998100571001813,3.9999999999999996,1.5,3.874245738580262,3.268326153829485,3.9999999999999996,68.32533834666529,75.00000000000001,10.000000000000002,50.00000000000001,28.07323845276213,49.99999879727639,19.85967262442829,3.6998100571001813,3.9999999999999996,1.5,3.874245738580262,3.268326153829485,3.9999999999999996,68.32533834666529,75.00000000000001,10.000000000000002,50.00000000000001,28.07323845276213,50.00000000000001,319236.13567704713,12489.507066053899,693.5625030293692,180.8501166737549,1.8147079370075156e-05,0.0002316347870649182,0.013202088956876034,0.011127370854823843,8.732971429824829,7,0
