,molecule,mse_liq_density,mapd_liq_density,mae_liq_density,mse_vap_density,mapd_vap_density,mae_vap_density,mse_Pvap,mapd_Pvap,mae_Pvap,mse_Hvap,mapd_Hvap,mae_Hvap,mse_Tc,mapd_Tc,mae_Tc,mse_rhoc,mapd_rhoc,mae_rhoc
0,R116,5905.881926507936,5.426114209553804,76.54997389733333,64.4253779403232,12.805048261844107,6.141461358356006,0.6037149794540636,12.341436233667832,0.6393484054957194,18.154680819168323,4.507462657965882,4.241232831878948,3.5149954234085548,0.639808929253656,1.874832105391988,320.9477979239527,2.9209900199008243,17.915015990055736
1,R125,6185.210006585501,5.990606349885776,76.74482948533337,441.353872468246,29.951289521748542,15.919518418356667,5.311250143536585,25.508691568421167,1.8641144424378002,341.9755888059182,14.679744763207314,18.204246873764767,346.2190531632794,5.482310692865576,18.60696249158576,24.49525801640695,0.8654080140664534,4.949268432446047
2,R134a,315.8469900270224,1.4115561329776014,17.696157549333368,3.677865017029675,7.763357177153875,1.5449171815473333,0.06288976455502836,6.34921249197979,0.20964545462553325,61.50061288395753,4.180318231667893,7.837946660147895,47.6661092991453,1.8449706565872273,6.904064694015062,2.049288242589946,0.2796510115803978,1.431533528280056
3,R14,277.6886870563449,1.1736890278046312,16.217912048666722,24.142180856218555,3.122546381484478,2.472091539886003,0.0593140888277422,2.128693402473202,0.13657271991120007,2.9193047873257125,1.358350270010234,1.2097785834348476,5.646542164818862,1.0444575589567306,2.376245392382458,134.85621543980096,1.8560769435591924,11.612760887911236
4,R143,46843.19472022222,21.070515244000724,214.98045677133334,2228.943403088048,75.06803799914441,40.252192338694655,123.05910324620572,69.97498515194506,9.764567316300266,,,,4285.707771203867,15.231576853276788,65.46531731538363,261.5613976525681,3.448370982837506,16.172859909507906
5,R143a,781.0249698423816,2.7289971380618185,25.333464295799974,136.55220799937265,19.34359250179936,9.134673817029999,4.8043236576317305,18.338232576192606,1.7754577476426043,29.165913113359156,2.858254549703694,4.139402097537054,49.975451240254635,2.0438683182891766,7.069331739298605,1.5453347335501948,0.2884257382260274,1.243114931754178
6,R152a,23213.652600275327,17.331806262647913,152.03861709586667,313.8181395473339,59.741530095055396,14.513582080914667,23.46262329300468,55.770473107722665,4.0871742317998,7165.220847275033,31.81086041096976,84.50049171953066,1847.0476667438522,11.122199853725807,42.97729245478189,757.4042888809446,7.478526920749188,27.520979068357008
7,R161,4256.9720276522,8.494681257785318,65.17935424513335,5.360154835754347,21.81461606098636,1.8399728441896668,0.6378246062444693,19.70033696603383,0.6487645972114666,2180.70067583075,12.09204612043837,46.69112362447744,194.5315149335847,3.7168435710396763,13.947455500326384,131.1270702862717,3.7917459894037284,11.45107288799926
8,R170,295.68672203635373,3.7776876288692773,16.801141002466647,13.532635780417438,6.833438306919211,2.6784499476200025,5.010693807926818,8.338304844986363,1.666433694500013,380.90408805702043,5.117845019452159,18.63386924419988,6.7095397438503825,0.8483757894669576,2.590277927916304,89.59536071005249,4.590883011232803,9.465482592559795
9,R23,66801.24149372823,18.882215832983718,256.0149356406668,2743.4318617693775,317.0212824577514,44.11335005638667,90.26355502952748,270.9256171416642,8.149672728942186,4818.501522737107,32.173512896029166,68.98198118489597,2210.668366994027,15.70976151395415,47.01774523511338,716.2891245906751,5.083300725900544,26.763578321866362
10,R32,2019.2937793574285,3.7656242450648802,40.04253222406662,242.44052400840397,22.757793045316678,10.928845504962664,10.8882896825665,16.92603553784292,2.5108897713224847,137.1755926316976,3.5881031916698287,8.792099205334447,83.74711324565976,2.604623562619716,9.151344887264372,781.8126509362735,6.506229793915927,27.96091291314133
11,R41,1539.318659394262,4.583708227175336,35.34968229253333,374.48111738550193,34.599515086838316,13.119725029147999,30.254937235353434,25.747883646578924,4.0495800880774855,519.8626887504688,5.378519310049281,16.79319598013919,178.15827422890706,4.206881720769193,13.347594323656494,457.2684715770762,6.75613304155455,21.383836689824307
12,R50,8.325635543514913,0.7101089066355653,2.600850151333346,0.1770741768580239,1.516355553768428,0.30311447975266775,0.36850174528106205,2.837362528402312,0.4297596254273335,456.59954813102087,5.171360447059669,21.03141519265266,3.8393616467654796,1.028226164606836,1.959428908321371,0.13903636340146439,0.229236322130024,0.3728758015766971
