Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,Run Time,jac evals,Termination
6,575,0.8535276491915179,3.4189725301058655,3.594905778935962,2.498540471661292,2.4882249934455465,3.6387124915091276,2.9606813727035037,75.00000000000001,39.94202044096487,8.912685996583795,39.575750220143966,20.879127570153493,19.2483357857017,0.8535276490405859,3.4189726301058654,3.5949056789359624,2.498540471661292,2.4882249934455465,3.6387124915091276,2.9606813727035037,75.00000000000001,39.94202044096487,8.912685996583795,39.575750220143966,20.879127570153493,19.2483357857017,657.3665812401266,193.3666619186546,0.7805644378930217,11.99709894756613,0.00048105927620564396,0.00131354149445725,0.13227742979693086,0.019643396838114977,47.1879346370697,47,0
4,676,2.9211982812543678,3.9999999999999996,2.5350436091641444,2.422237066722652,3.3055121463879775,2.773632868268571,2.4068327769742055,61.008660454999024,49.02400224983877,9.186722708677557,32.151127876715634,43.99113462756986,15.000001202723618,2.9099034404344755,3.9999999999999996,2.5350436091641444,2.422237066722652,3.3055121463879775,2.773632868268571,2.414794408332588,61.19872170113996,49.02400224983877,9.186722708677557,32.151127876715634,43.99113462756986,15.0,78239.68263746763,58402.02580983968,61.30416028178778,72.33569281432872,1.5273005092983392e-05,7.673796712192297e-06,0.017725375845874306,0.0030972703417604846,58.23920249938965,58,0
15,624,2.9099037398366123,3.9999999999999996,2.266386883877374,2.9427827861617084,3.624911855147568,3.3028179965720037,2.4147930292469892,61.198820943495356,12.309842488611539,5.385873810287052,48.05449849384957,26.17234110492244,15.000001202723618,2.9099034404548187,3.9999999999999996,2.266386883877374,2.9427827861617084,3.624911855147568,3.3028179965720037,2.4147930292469892,61.198820943495356,12.309842488611539,5.385873810287052,48.05449849384957,26.17234110492244,15.0,81814.01323751308,51554.34335605928,54.435483519855325,85.80875826485493,1.5783706608562706e-05,7.81500461299183e-06,0.017980755987531856,0.0031289595897052297,48.24940276145935,48,0
3,300,2.909903440598601,3.9999999999999996,3.521512139329212,2.275002806637099,2.3356715304430145,2.597384583217731,2.4147957904784048,61.19875369433061,39.90912169654345,6.354946875661101,22.609030441590267,42.99539144286418,15.0,2.909903440598601,3.9999999999999996,3.521512139329212,2.275002806637099,2.3356715304430145,2.597384583217731,2.4147957904784048,61.19875369433061,39.90912169654345,6.354946875661101,22.609030441590267,42.99539144286418,15.0,81814.1316812782,51552.46799906682,54.43469538015165,85.80599289880095,1.5783935418463904e-05,7.815055810488342e-06,0.017980961090810998,0.003128995410760138,24.07954502105713,24,0
19,283,2.909903440652861,3.9999999999999996,3.6032936830701887,1.842960792529972,3.0173887004782562,3.0811396156962956,2.4147904587544162,61.19884016372039,27.56715917446747,2.7465083223556253,41.35962151468523,40.568574426904235,15.0,2.909903440620708,3.9999999999999996,3.6032936830701887,1.842960792529972,3.0173887004782562,3.0811396156962956,2.41479056027864,61.198849207293925,27.56715917446747,2.746507119632006,41.35962151468523,40.568574426904235,15.0,81813.47399897226,51556.246518159074,54.436792841510865,85.80839251075636,1.578350903244738e-05,7.814957100717225e-06,0.017980603011186314,0.0031289344317143772,23.14161777496338,23,0
20,857,2.9099034406640074,3.9999999999999996,2.539434678726499,2.687483616704739,3.0148685760807754,2.931373115513436,2.4147961474207205,61.198743925072066,66.94484885484476,9.946342610807267,15.941709592256636,33.362731796814934,15.0,2.9099034406621818,3.9999999999999996,2.539434678726499,2.687483616704739,3.0148685760807754,2.931373115513436,2.4147961474207205,61.19874512779569,66.94484885484476,9.946342610807267,15.941709592256636,33.36273059409131,15.0,81814.14215456069,51552.22753365313,54.43459862127598,85.80560686543902,1.5783965402640243e-05,7.815062435282117e-06,0.017980988520949922,0.0031290002325911675,66.29762172698975,66,0
13,438,2.90990344078825,3.9999999999999996,2.623918344001568,2.285923131922237,2.6675368346006105,2.1766697293718242,2.4147902551598257,61.19881197710131,24.186832636311856,2.5015135152105534,42.22219746527437,32.36462460059294,15.0,2.909903440706698,3.9999999999999996,2.623918344001568,2.285923131922237,2.6675368346006105,2.1766697293718242,2.4147903551598255,61.19881197710131,24.18683143358824,2.5015135152105534,42.22219746527437,32.36462460059294,15.0,81813.18343690061,51556.489617084255,54.43721830742873,85.80670107661663,1.578350412941888e-05,7.814953460611184e-06,0.017980616688812578,0.0031289379524943317,34.16240191459656,34,0
8,299,2.909903741850057,3.9999999999999996,3.0222734330823653,2.2936159631141924,3.046405398021943,3.863755115186013,2.414790471851822,61.19899078754589,63.04197535587906,4.430935957722839,38.63873368195048,47.32803168854692,15.000001202723618,2.909903440770502,3.9999999999999996,3.0222734330823653,2.2936159631141924,3.046405398021943,3.863755115186013,2.414795315516326,61.19880343662301,63.04197535587906,4.430935957722839,38.63873368195048,47.32803168854692,15.0,81814.77992827081,51555.75294000724,54.43508163528723,85.81717878481653,1.578345570575502e-05,7.814956740548197e-06,0.017980472733524232,0.0031289064955269848,23.0936017036438,23,0
12,293,2.9099034408991264,3.9999999999999996,3.850245185244278,2.427863347843582,2.27860716732793,2.2750581508331598,2.4147894058363093,61.198868115237254,43.26912413729508,4.0748492919548545,18.86672622767764,21.58399185750343,15.0,2.9099034408991264,3.9999999999999996,3.850245185244278,2.427863347843582,2.27860716732793,2.2750581508331598,2.4147894058363093,61.198868115237254,43.26912413729508,4.0748492919548545,18.86672622767764,21.58399185750343,15.0,81813.43579537775,51556.95859448873,54.43708777495918,85.8094822369888,1.5783420901069723e-05,7.814937563298518e-06,0.017980522851812678,0.0031289203694607436,23.070478200912476,23,0
18,436,2.9099034409051274,3.9999999999999996,2.7186681407592825,1.6534657945829907,2.0744996356065086,2.9118646921759335,2.4147902013135654,61.19890073009756,14.120760247964144,2.0242473997320776,18.120230124393306,43.20517979838536,15.0,2.9099034409051274,3.9999999999999996,2.7186681407592825,1.6534657945829907,2.0744996356065086,2.9118646921759335,2.4147902013135654,61.19890073009756,14.120760247964144,2.0242473997320776,18.120230124393306,43.20517979838536,15.0,81813.91762176479,51556.25200930728,54.43627561052355,85.81170167871275,1.5783468067870783e-05,7.81495210348447e-06,0.017980536740379964,0.0031289210122606376,34.147993326187134,34,0
