Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
10,35,8.08375707959312,3.8104463955181833,3.684061784719211,2.248346630239822,1.9855711710588375,2.7068130354462,3.939191496639349,3.12206043851142,48.7303136495141,62.04112372424007,25.143327799666334,7.630628225268625,38.73076700200722,45.22396490958001,41.149257495801464,8.083745297591644,3.810451847464588,3.684061784719211,2.248346630239822,1.9856154698034136,2.706784633379453,3.939191496639349,3.12206043851142,48.73065742325147,62.04112372424007,25.143327799666334,7.630227400967072,38.73097802894296,45.22396490958001,41.149257495801464,2.0346853996508876,1.1220730850225888,0.7366362459975383,1.05903665660756,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,51.24723291397095,43.0,645.0,5.235456079580779,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,38,8.083759466884405,3.810371270895017,3.578558656902977,2.206452013155284,1.9856265265414927,2.706867576305134,2.5872282967473588,2.5755506771726973,48.730397464142776,11.258852261569311,54.12430964109292,7.630247985008628,38.73050781270806,32.20506057481184,16.867689079097815,8.083748221341642,3.810392206621129,3.578558656902977,2.206452013155284,1.9856628767729494,2.7068347704369806,2.5872282967473588,2.5755506771726973,48.73001756762603,11.258852261569311,54.12430964109292,7.630402395839189,38.730543209818244,32.20506057481184,16.867689079097815,2.0369664682005935,1.121361391796008,0.7354827834697322,1.059789759631595,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,59.41566300392151,50.0,750.0,11.340580868638423,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,39,8.083752271925718,3.8104069262580498,3.3936363229798,2.1320003454441245,1.9856922724978257,2.7068103415440516,3.846049071092966,3.423049517256943,48.73222964339113,11.292208699586714,11.703714147051755,7.628794143135862,38.73083756549347,45.100978203901086,33.85908725195785,8.083752271925718,3.8104069262580498,3.3936363229798,2.1320003454441245,1.9856922724978257,2.7068103415440516,3.846049071092966,3.423049517256943,48.73222964339113,11.292208699586714,11.703714147051755,7.628794143135862,38.73083756549347,45.100978203901086,33.85908725195785,2.0369261456030086,1.1220638291334004,0.7350779724838312,1.0593711849828924,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,59.41089653968811,50.0,750.0,7.088712236976008,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,56,8.083783124794946,3.8104890976696932,2.27291045132137,2.119835379024423,1.9855328698703247,2.706739517787619,2.2149882582121854,2.451418677215709,48.73180876558649,46.381603833519264,10.816138710342532,7.630549812066869,38.73011387343561,34.88351616719798,22.115263213134668,8.083779765664193,3.8104837272492076,2.27291045132137,2.119835379024423,1.985536797556683,2.7067449304716042,2.2149882582121854,2.451418677215709,48.73156926530975,46.381603833519264,10.816138710342532,7.630632548765783,38.73011736819546,34.88351616719798,22.115263213134668,2.038209236035664,1.120932827138014,0.7356512271955398,1.0593537981786378,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,77.21766471862793,65.0,975.0,8.047410960120793,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,36,8.083849310431239,3.810358386640142,2.9017478728266983,2.7642055040630344,1.9854268411968243,2.706868366015016,2.6347678919165536,3.243838735840603,48.729485889174335,73.2971350652714,54.05705794323023,7.629782462267324,38.73230283558192,27.017118392104805,42.91735813854984,8.083844036496876,3.8103620322535603,2.9017478728266983,2.7642055040630344,1.9854392851229508,2.7068636542776443,2.6347678919165536,3.243838735840603,48.7297397877454,73.2971350652714,54.05705794323023,7.629555677330793,38.73236740982159,27.017118392104805,42.91735813854984,2.040796124856123,1.122125006997045,0.7387904572469555,1.0589442197133545,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,62.03555107116699,43.0,645.0,8.124256150635048,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,35,8.411348537607342,3.7984830609089526,3.8802149646667337,3.16402835989416,1.990611964771392,2.731381735565395,3.8107846374172984,2.9197605316336137,56.08152471415056,61.90923342488258,28.571725362719597,3.4580987044691383,39.21017848322802,15.54366464427925,35.7718492868823,8.4113449833478,3.79846562672441,3.8802149646667337,3.16402835989416,1.9905991157604879,2.731403289116522,3.8107846374172984,2.9197605316336137,56.08100941541588,61.90923342488258,28.571725362719597,3.458346539059086,39.21000055898168,15.54366464427925,35.7718492868823,0.2519473705916712,1.4390658322618783,0.6622643728664024,1.306055449961173,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,62.61590051651001,43.0,645.0,3.9732835953459453,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,46,8.411350540701026,3.798463536897745,3.756285006858826,2.1966936676661,1.9905775108792074,2.731404236214602,3.066330569946034,3.3837542279009463,56.08182938601415,54.622560299302954,64.25066867332926,3.457942410599139,39.21014744872319,49.61013811172732,41.18579790329438,8.411350247163966,3.798460605109832,3.756285006858826,2.1966936676661,1.9905810038790381,2.7314059941478437,3.066330569946034,3.3837542279009463,56.08176423535327,54.622560299302954,64.25066867332926,3.4579609447904227,39.21014172065314,49.61013811172732,41.18579790329438,0.25201275496477216,1.4389420933240098,0.6622169211653924,1.3060560163332775,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,64.30863857269287,54.0,810.0,6.756852764791831,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,39,8.411366113776381,3.7984265974805274,2.468724172242841,3.2335567140033152,1.9904326448894367,2.7314786585254276,3.1133063763903124,3.831212699532549,56.07894729745835,35.350501419181015,41.589393361299145,3.459409981638823,39.2098449392071,47.41634993472588,47.15567024717622,8.411352152947954,3.7984466436290445,2.468724172242841,3.2335567140033152,1.9904839658548834,2.7314428455824364,3.1133063763903124,3.831212699532549,56.0795550901379,35.350501419181015,41.589393361299145,3.4589179586141867,39.21019788368344,47.41634993472588,47.15567024717622,0.25187138229347106,1.444617359376744,0.6622125182374698,1.3069850235836356,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,88.81311225891113,72.0,1080.0,10.472208899547029,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
6,46,10.029832760172354,3.8121917609484974,2.274949408292475,2.278552694501517,2.4193430882798457,2.600644814061427,2.330708394233865,3.8550171607920674,49.079993207615836,58.802786703850124,57.18986904777936,7.456118792122198,38.75544264349731,41.2829851909568,27.21144196922449,10.029830186580998,3.8121929472790232,2.274949408292475,2.278552694501517,2.4193366757352606,2.600658009424996,2.330708394233865,3.8550171607920674,49.07996966161175,58.802786703850124,57.18986904777936,7.4559768223585765,38.75561868430865,41.2829851909568,27.21144196922449,0.5750746956831624,2.634164953317319,1.1618641841829287,1.3752838128813853,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,60.650222063064575,51.0,765.0,6.748592237321254,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,42,10.18891788012953,3.5790328500476494,3.2342898272414478,2.653289803544192,1.8471291792532587,2.938675666179278,2.7145395200049993,3.817070301839598,55.15170230754035,11.02838078502616,70.4134201933445,5.636019481785178,37.797770115488355,21.0319177920865,19.79975123701072,10.188917754057616,3.5790354218310223,3.2342898272414478,2.653289803544192,1.847126873867333,2.93867814722015,2.7145395200049993,3.817070301839598,55.1518930636895,11.02838078502616,70.4134201933445,5.63598034706875,37.79771079491259,21.0319177920865,19.79975123701072,0.0795106195409875,2.6034796079205043,0.803376136767888,0.8490401370903191,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,53.606021881103516,45.0,675.0,5.223003819166888,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,44,10.79705593040654,3.8428272350680155,3.7917724363921335,2.8561823797425894,2.0600557318368655,2.6645539034131724,3.2433914404182436,2.22949194590675,55.71672292106207,39.24428867619614,47.595324935163575,4.983880337631583,36.85741855402709,46.61828321967889,35.07878203353001,10.79705593040654,3.8428272350680155,3.7917724363921335,2.8561823797425894,2.0600557318368655,2.6645539034131724,3.2433914404182436,2.22949194590675,55.71672292106207,39.24428867619614,47.595324935163575,4.983880337631583,36.85741855402709,46.61828321967889,35.07878203353001,0.43500174957148086,2.7489615546278974,0.6044059576796063,1.4758444707662663,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,65.45367884635925,55.0,825.0,5.968540722977174,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,52,11.946154973060986,3.7162118678201397,3.1377028741729625,2.634724818644321,2.192492706635551,2.7436954774299345,2.7602823452471004,3.1018964382357934,57.31511445407563,53.50013807445701,27.219771248082616,4.692856334970554,35.91324492772253,37.04011274575476,22.356090347019386,11.946154815160629,3.716213657625502,3.1377028741729625,2.634724818644321,2.192493117835619,2.7436950890664003,2.7602823452471004,3.1018964382357934,57.31512838074005,53.50013807445701,27.219771248082616,4.692831978919714,35.91327950111193,37.04011274575476,22.356090347019386,2.326375938977636,2.3746050808716213,1.397083861867383,1.3046688740527959,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,74.98936700820923,63.0,945.0,1.7147171151967315,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,40,13.234582908289115,3.7762534312336253,3.4876517081501857,2.3908589622186374,1.9765939068937342,2.727328955732812,3.6936576029800703,2.479695518295172,55.50960542661155,50.297121694789695,63.883758470761634,6.394506183870148,34.76470238075509,17.45077503017278,32.022078882796116,13.234582908289115,3.7762534312336253,3.4876517081501857,2.3908589622186374,1.9765939068937342,2.727328955732812,3.6936576029800703,2.479695518295172,55.50960542661155,50.297121694789695,63.883758470761634,6.394506183870148,34.76470238075509,17.45077503017278,32.022078882796116,3.8251410141822566,1.9785878564778887,0.33025404342302495,2.100234270302196,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,59.43720865249634,50.0,750.0,2.2651034727773336,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,75,13.92426468764539,3.672206901820574,3.440648986884316,2.0002287496346898,2.15243366589253,2.794153859418037,2.1846771895375956,2.3725204227553416,48.78834218936105,35.789885824993554,45.023087710218206,7.6799688921502085,38.65404615318573,22.155828740603113,45.73411027368309,13.924264329547139,3.672177204855634,3.440648986884316,2.0002287496346898,2.1524813082098966,2.7941684524384613,2.1846771895375956,2.3725204227553416,48.78885205048581,35.789885824993554,45.023087710218206,7.679835968583737,38.65405994667643,22.155828740603113,45.73411027368309,2.3065384414070795,2.6638254740628753,3.3437901528891647,1.7870706866868478,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,105.73366451263428,89.0,1335.0,15.281126210142997,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,71,13.924391172361613,3.672504398360888,3.926525056881424,2.3479113333609285,2.1516808228609463,2.794070785140352,3.011324331353793,2.0430496105483957,48.80463438618678,63.762505626097635,10.976233748237957,7.666881353794963,38.6537665539381,19.584889568382092,43.33217422443038,13.924391172361613,3.672504398360888,3.926525056881424,2.3479113333609285,2.1516808228609463,2.794070785140352,3.011324331353793,2.0430496105483957,48.80463438618678,63.762505626097635,10.976233748237957,7.666881353794963,38.6537665539381,19.584889568382092,43.33217422443038,2.313386032699357,2.6555052952124605,3.3324412092651823,1.7857926414192038,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,124.15148115158081,85.0,1275.0,19.814903632649436,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,29,14.286518886515534,3.5827936943039407,2.29345714981162,3.178611073806568,2.149963437658077,2.8519731774930763,2.8281119756391364,3.38880031545549,52.15255959769385,13.246974831495667,44.833266384508256,6.623687406248922,38.54969682306036,48.06081645967847,35.52942641756976,14.286516141526945,3.582796214949413,2.29345714981162,3.178611073806568,2.1499751860797964,2.8519719089092845,2.8281119756391364,3.38880031545549,52.15259083861673,13.246974831495667,44.833266384508256,6.623734871899784,38.54965242671309,48.06081645967847,35.52942641756976,2.2411399166187493,1.9470933240434125,2.494714773515176,1.8222433220496894,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,45.205153465270996,38.0,570.0,12.193516298072653,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,44,18.875688282857215,3.5747337781041626,3.947567076716645,3.209432201948106,2.431388137969657,2.821840007580148,3.2561523966147004,2.571152563391388,55.16518074622992,58.751414640672905,65.79039936788776,6.937497287968297,38.025138573422275,45.256780051911,26.293834889286128,18.875686255002186,3.5747359020061427,3.947567076716645,3.209432201948106,2.4313856182957867,2.821839088695474,3.2561523966147004,2.571152563391388,55.16523242388238,58.751414640672905,65.79039936788776,6.937439659660089,38.025123111896775,45.256780051911,26.293834889286128,0.9704183054064568,1.8531004654189607,4.658641093221029,0.8745569168474912,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,106.1677839756012,73.0,1095.0,9.28466115996092,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
2,50,27.34188260626928,3.5783566951040715,3.3409350203568042,2.834609604734254,2.4399996433458737,2.8263928996503855,2.3962029781697574,3.6014891373510727,55.09794946421978,30.372571580350794,55.00097001850543,7.061997627777531,38.230261755919244,17.97654739794223,16.366917413150883,18.875769083439586,3.5748056028894166,3.3409350203568042,2.834609604734254,2.4311257834516025,2.821853348107565,2.3962029781697574,3.6014891373510727,55.16683435472518,30.372571580350794,55.00097001850543,6.931423561583355,38.02876543791327,17.97654739794223,16.366917413150883,1.441859394649664,5.367529532567209,7.624361677077651,1.9061817518697763,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,68.02717709541321,57.0,855.0,14.13670841104894,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
