,molecule,mse_liq_density,mapd_liq_density,mae_liq_density,mse_vap_density,mapd_vap_density,mae_vap_density,mse_Pvap,mapd_Pvap,mae_Pvap,mse_Hvap,mapd_Hvap,mae_Hvap,mse_Tc,mapd_Tc,mae_Tc,mse_rhoc,mapd_rhoc,mae_rhoc
0,R116,16500.673870246654,9.109799027417044,122.59815852888896,1802.7062435206904,44.84532477771694,30.568051983691113,14.736312507193556,40.445041267065704,2.9135816297653343,486.22992654565815,24.3560284466313,21.56540849009448,1068.309690699519,11.154150470619014,32.68500712405489,0.7715842717125062,0.14322029241952752,0.8783986974674463
1,R125,407.4328846218849,1.4903277839318698,18.78145640666662,56.09456245232546,8.629660991440755,5.335459981553335,0.22157218156101322,5.283209590276946,0.39153990830688956,47.61345620176517,5.465326476583971,6.678178042097531,44.309533300811374,1.961267130425454,6.656540640663991,2.0728854159725927,0.2517488825260049,1.439751859166222
2,R134,,,,,,,,,,,,,,,,,,
3,R134a,121.24893459568132,0.749673585342444,9.78161368000001,6.128699854655263,7.7703129389924905,1.8498414915533292,0.28064476671482796,8.172733927067224,0.40111567822488875,2.0961096410126787,0.6941790370561992,1.3613967725668203,0.10066986745848172,0.08478799381402075,0.317285151651447,1.0678651213323136,0.2018705988433983,1.033375595479356
4,R14,1249.0810933102548,2.512249461131238,34.416178406666724,105.01263628417512,8.315026162428754,6.459769130199997,0.5589060017834759,6.353842576371196,0.5296142677706667,20.604038933519877,4.223129809899188,4.15487775523849,23.494878510021383,2.130522432980915,4.84715158727488,96.95400436644199,1.573777628838487,9.846522450410703
5,R143,1355.8282572561889,3.536940358857024,35.57934441711109,21.454733760549352,7.5855302475084345,3.386255691857774,0.5122314760018091,4.778903987420798,0.5425484302179981,,,,48.817858852354526,1.6256346685302274,6.986977805342917,267.98835247263776,3.490479700830084,16.370349796893095
6,R143a,8228.033775806041,9.337428921126087,90.53639522933334,170.9243927350936,21.556006296488427,9.767791311371116,2.434136219215408,16.46867730023789,1.3212372642325338,638.2902575506581,15.147539886247262,25.109420729918543,149.1528656377854,3.5309401038049115,12.212815631040428,514.4343374916175,5.262446630516804,22.681144977527424
7,R152,,,,,,,,,,,,,,,,,,
8,R152a,1767.084860436985,4.65851548499859,41.60225743111107,0.3133307131864438,4.020484099443034,0.4725433271444455,0.04157643138397394,3.8354217344127544,0.1879674532877779,234.77645199026296,5.509128708067991,15.10931224407189,0.7905793895512248,0.23010411585633173,0.8891453140804515,189.93769202295698,3.7450512007844035,13.781788418886606
9,R161,210.84911676409487,1.6725370486518132,12.944379390222275,95.71764980821749,81.90986096941162,7.612783370400001,13.22775589296665,76.24689472237553,2.8552571006162215,973.1701867503074,8.041568578652871,30.30459487789641,529.0659134812792,6.129629009229786,23.001432857134773,98.08783779774772,3.279447159501188,9.903930421693588
10,R170,878.9233453784178,5.811818077025693,26.827360127333304,308.7085392465418,34.33638108153494,12.55360235429111,38.68689552923292,30.587078976318498,4.998544144353946,364.05275846145526,4.9266119201342935,12.88422245456112,71.99467783497482,2.7790227225228574,8.484967756861238,510.9365269759628,10.963189992569731,22.603905126680274
11,R23,1125.7978658373952,2.1846506364368867,24.86620911111113,353.192403690969,28.162610008645274,13.191102626033336,9.808204595914285,24.4367290096375,2.3339114961804444,105.65770511134194,5.0894763286681854,8.699050774615788,97.12755502611313,3.292903638498711,9.855331299662794,32.11151483400291,1.076296731085052,5.666702289162799
12,R32,15233.649464642656,11.444948969568031,117.48164306250004,2045.252169643867,132.31511214184883,35.957466867361106,92.12987085845108,94.49451923062591,8.248276227019446,5690.15463063764,24.234852963058284,73.21131843989798,1223.7686015978047,9.956568712454466,34.98240417120877,5.983066091820875,0.5691673137508224,2.446030680882984
13,R41,2662.996971684407,5.382381171792486,38.627530274722204,949.9706225535035,123.65849976192864,24.382702918358333,94.27221484533064,93.4323432913639,8.15347920355567,6233.418717122311,19.450098303357922,75.32337828907205,1014.1931008061927,10.037316740151242,31.846398553151857,76.0615809017419,2.755467150756199,8.721329078858446
14,R50,14100.609397282407,33.59033946911435,118.70395181088888,30.990689379367428,26.630385844685705,4.837926006924444,4.144800432815937,19.873493506374068,1.9362803176422232,11627.448184341754,27.300663488803167,107.72757449306705,131.95671673837722,6.028022856601734,11.487241476454528,1451.4628870983574,23.421904177779425,38.098069335576014
