Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
2,35,12.663555134063191,3.6014891373510727,3.8441455874571635,2.6268483563184852,3.3846452313386277,3.752778304592076,3.7892133270076944,2.144451047921889,2.621819023508987,2.3396608391291376,3.756285006858826,16.392544199148258,47.15509263276305,72.26281945978263,44.65574352324612,54.97201240678078,30.508516015394097,9.597485813822496,36.97925364366923,15.640089707046714,41.25505102307387,12.663553220534059,3.6014891373510727,3.8441329048057353,2.6268483563184852,3.3846452313386277,3.752778304592076,3.7892133270076944,2.1444497892068948,2.6218295846816595,2.3396608391291376,3.756285006858826,16.392544199148258,47.155011163751105,72.26281945978263,44.65574352324612,54.97201240678078,30.508516015394097,9.597414286906613,36.979336851570146,15.640089707046714,41.25505102307387,3.8387945820711793,0.5034310107581453,0.906231119960306,1.1977178254352985,133.8177683353424,44.0,924.0,7.948735448965196,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,34,25.174414542111897,2.8838085614968465,3.5478545640587758,3.97950341532741,2.4078124504662437,2.4954658035247097,2.5243461675458234,2.3225928514459673,2.8438922976839693,2.1138588768221895,3.017032481220479,23.77741070183894,59.52012364357312,29.3265397979727,11.794390777042738,48.573109215200375,64.8496278805273,7.266438128664045,33.96255705036183,32.88995174039949,33.9333131736766,25.174414542111897,2.8838085614968465,3.5478545640587758,3.97950341532741,2.4078124504662437,2.4954658035247097,2.5243461675458234,2.3225928514459673,2.8438922976839693,2.1138588768221895,3.017032481220479,23.77741070183894,59.52012364357312,29.3265397979727,11.794390777042738,48.573109215200375,64.8496278805273,7.266438128664045,33.96255705036183,32.88995174039949,33.9333131736766,0.3685784288907063,7.328900496977429,3.031820943174493,1.1701717144989117,196.24815964698792,64.0,1344.0,15.193570643039086,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,49,25.174349386477175,3.7332165483330257,3.5478711756308186,3.6528139952586827,3.7082308876730776,2.1974868036406963,3.3026086646819817,2.3226859560129562,2.8437861892779988,3.5992305234720554,2.0691424397432683,60.0655177460737,59.5220995486955,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,7.263951519386759,33.96330373367464,42.39622951744602,49.66651242683443,25.174349386477175,3.7332165483330257,3.5478711756308186,3.6528139952586827,3.7082308876730776,2.1974868036406963,3.3026086646819817,2.3226859560129562,2.8437861892779988,3.5992305234720554,2.0691424397432683,60.0655177460737,59.5220995486955,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,7.263951519386759,33.96330373367464,42.39622951744602,49.66651242683443,0.3716404374072723,7.31626324727241,3.033367542030174,1.17128798855457,112.11329555511475,60.0,1260.0,9.765805133670842,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,40,8.083769716591451,2.2046688576556512,3.810446286623093,3.38880031545549,2.8283585390538053,2.099906917892174,3.0717928118310227,1.98554148536769,2.7067717499294734,3.889189511981627,3.173110081003986,68.72112449371245,48.730694157611005,19.052962571299307,62.48043376611905,35.84899440405969,20.74802281260063,7.629942241895301,38.731340295553764,41.27842360976545,40.4099294872658,8.083769636408155,2.2046688576556512,3.8104462785551343,3.38880031545549,2.8283585390538053,2.099906917892174,3.0717928118310227,1.9855415368166132,2.7067718737266127,3.889189511981627,3.173110081003986,68.72112449371245,48.73070327957472,19.052962571299307,62.48043376611905,35.84899440405969,20.74802281260063,7.629936941880156,38.73134064567672,41.27842360976545,40.4099294872658,2.038953548148303,1.1215712790045635,0.737071228844927,1.0588656575156126,85.84574294090271,47.0,987.0,8.148538946620482,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,70,15.004647574421625,2.8316974365350545,3.6822696995896647,2.4673322784784997,2.203934518851595,3.0317140339370594,2.9542819740995645,1.9321780130973196,2.8464669841772796,3.088020237627876,3.3082746939414887,19.395460108102892,51.94865867489008,24.43319408699498,43.75786858379216,61.04424183440524,11.451477819467403,5.719213939282472,38.79260190017643,44.56483626607244,33.845420740809026,15.00464415177777,2.8316974365350545,3.682250016028261,2.4673322784784997,2.203934518851595,3.0317140339370594,2.9542819740995645,1.9321983868180284,2.8464668782611864,3.088020237627876,3.3082746939414887,19.395460108102892,51.94858523743894,24.43319408699498,43.75786858379216,61.04424183440524,11.451477819467403,5.7192451648117695,38.792665464516986,44.56483626607244,33.845420740809026,0.44259856401096365,7.395714703699933,1.2775011971074237,1.057697039090204,143.50676727294922,84.0,1764.0,3.138680384767213,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,44,8.083763560290041,2.6004966790678,3.8104473741668077,3.8026168726985476,3.0831187577747468,3.949480741710164,3.273208800003794,1.9857037911535542,2.706773247694631,3.052851867811042,2.27085580614434,33.12083611395228,48.730458043472574,20.425686668777196,58.466417525987254,11.975979845371276,33.82530132084339,7.629407097141062,38.73161356141833,39.182974972315904,21.60228803343588,8.083759384122832,2.6004966790678,3.8104182051845363,3.8026168726985476,3.0831187577747468,3.949480741710164,3.273208800003794,1.9857061354410224,2.7068030399413354,3.052851867811042,2.27085580614434,33.12083611395228,48.73085786061796,20.425686668777196,58.466417525987254,11.975979845371276,33.82530132084339,7.628987275798131,38.73172877607867,39.182974972315904,21.60228803343588,2.03561738709823,1.1223166644812452,0.7364242811161263,1.0585867441590961,99.31729102134705,56.0,1176.0,17.69393374189537,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,66,8.083741492171203,2.653289803544192,3.81042090812099,3.771884198621549,2.7145395200049993,3.817070301839598,3.2467202315836055,1.9856390733448992,2.7068009340704573,3.3817938350338475,3.994645700902961,21.20213304244636,48.73009514137303,70.61870509741566,55.29318049684352,14.290011226934064,59.10509841916033,7.630192703288541,38.731130402087345,39.90336655199651,19.349483669025766,8.083741427155651,2.653289803544192,3.8104211858717867,3.771884198621549,2.7145395200049993,3.817070301839598,3.2467202315836055,1.9856454024692851,2.706800446063558,3.3817938350338475,3.994645700902961,21.20213304244636,48.730145596878494,70.61870509741566,55.29318049684352,14.290011226934064,59.10509841916033,7.630100702234793,38.731185614364975,39.90336655199651,19.349483669025766,2.0377997157419268,1.1214830512610718,0.7353206193340589,1.0596195496624439,218.11293053627014,72.0,1512.0,5.926814104272138,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,37,18.875789964358706,3.9003522384941594,3.5746122392086206,3.831212699532549,3.2831324178926744,2.7800154282824923,2.9719813341938197,2.431344818123273,2.821864563606935,3.8523628534129073,3.837466871267212,35.666914840031076,55.17142109915649,21.307118334230186,18.21141876357643,18.78014527303754,42.86804076899829,6.936719072705328,38.02384080873765,43.94904149097564,15.525664325974283,18.875789844571884,3.9003522384941594,3.5746098877209906,3.831212699532549,3.2831324178926744,2.7800154282824923,2.9719813341938197,2.4313393601151345,2.821868592496073,3.8523628534129073,3.837466871267212,35.666914840031076,55.17130807394733,21.307118334230186,18.21141876357643,18.78014527303754,42.86804076899829,6.936757752736102,38.02385938165327,43.94904149097564,15.525664325974283,0.9648094440747139,1.848810248243664,4.65490701737866,0.878982626251413,135.20342826843262,43.0,903.0,20.27803534949818,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,48,18.596061542111833,3.977722177812989,3.7353855258862687,2.56088798412881,3.578558656902977,2.206452013155284,2.8957870523518103,2.498489404244374,2.6317102949907207,2.5755506771726973,2.2600571442365553,11.258852261569311,57.544430057085286,23.755827540003843,27.260532859194708,41.952255353222,13.468565432610227,8.813460952943217,29.686087910150462,35.62569379161495,39.4915426007326,18.59606146193883,3.977722177812989,3.7353856686351383,2.56088798412881,3.578558656902977,2.206452013155284,2.8957870523518103,2.4984892478369685,2.631710189863474,2.5755506771726973,2.2600571442365553,11.258852261569311,57.544434830691564,23.755827540003843,27.260532859194708,41.952255353222,13.468565432610227,8.813454406914582,29.68609130737327,35.62569379161495,39.4915426007326,0.7707219584015955,2.1610775191393086,1.2152768762611212,1.556131957476373,96.83670043945312,53.0,1113.0,14.546833644195754,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,33,8.083788117782156,3.2594350140431283,3.8104090552355716,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.9857612483452591,2.706825569848941,3.049340618247467,3.8496159407987007,27.11429008166222,48.73396991666341,57.77928761376353,60.19157192031105,69.00803041272908,70.57818449779444,7.6286585175577555,38.72938296992054,36.58724249505802,48.21557122406658,8.083786975900914,3.2594350140431283,3.810408216013311,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.9857578890752623,2.706827226525716,3.049340618247467,3.8496159407987007,27.11429008166222,48.73391098719293,57.77928761376353,60.19157192031105,69.00803041272908,70.57818449779444,7.628700145537851,38.729379679693395,36.58724249505802,48.21557122406658,2.0341553287621488,1.1218340407945864,0.7339890608424818,1.0594943080277506,119.9715576171875,38.0,798.0,7.25679012345679,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
