,molecule,temperature,restart,sim_liq_density,sim_vap_density,Hvap,sim_Pvap,liq_enthalpy,vap_enthalpy,sim_Hvap,sim_Tc,sim_rhoc
24,R14,210,1,1157.0544895444446,158.4671099088889,6.954471606669925,21.528208668857776,164.82782406723635,1061.8001855055556,79.02422502843525,229.80827327030022,611.4045552406413
25,R143,317,1,1231.2181390111114,7.379917869688888,28.58468263655397,2.1938581397555557,1513.431919591371,2256.8247502,340.13187335261745,450.6855329810236,465.82957056725206
26,R143,337,1,1181.7781953444446,15.129186213222223,26.787670624206775,4.612443591844445,3216.7575192755558,2744.1444683111113,318.7490554998426,450.6855329810236,465.82957056725206
27,R143,357,1,1119.8027384555555,24.971197557222222,24.730474737841938,7.787248820677778,5145.8667883222215,2780.4540937111115,294.2702848386713,450.6855329810236,465.82957056725206
28,R143,377,1,1056.231281471111,43.23199292700001,22.39523262800456,13.316953183277777,6881.222839066667,3007.425799988889,266.48301556407137,450.6855329810236,465.82957056725206
29,R143,397,1,985.536834397778,71.53989868322222,19.693764303744864,21.137483772744446,8852.546532666669,2923.954198988889,234.3379855276638,450.6855329810236,465.82957056725206
30,R143a,240,1,1148.9435425333334,7.949840114022222,18.874659747382186,1.7708181640444445,-112011.4369711111,-22637.45527222222,224.59138204881228,349.8631889901821,444.58484877428043
31,R143a,260,1,1088.727635288889,17.660084106555555,17.469031999283857,4.061666258166667,-108764.69919222221,-24277.571287444447,207.8656829995699,349.8631889901821,444.58484877428043
32,R143a,280,1,1022.8244810022223,33.48957991455556,15.841238925477251,7.746980706111111,-107500.4246901111,-24125.398863555554,188.4964174854504,349.8631889901821,444.58484877428043
33,R143a,300,1,950.1005983144445,60.973840587888894,13.934263187353078,13.7899234782,-105915.10747944446,-24305.460635777777,165.8051307395654,349.8631889901821,444.58484877428043
34,R143a,320,1,855.5331591844443,106.56583359255556,11.335534117719765,22.23432770829111,-104395.3137108889,-24228.86492577778,134.88260492289106,349.8631889901821,444.58484877428043
35,R152,260,1,1158.8104846111112,2.581594991852222,34.60462698379002,0.7916199543544445,-3692.968254047778,2327.7247122355557,523.9076922951964,501.0810386580632,377.4195079158816
37,R152,300,1,1092.9130650666666,2.2335501102133333,32.60060939970512,0.7857147428111111,-490.57696744986055,569.0683974748889,493.5672344053098,501.0810386580632,377.4195079158816
38,R152,320,1,1058.7148148222225,2.8814577289444445,31.486458685954954,1.120489077104667,1289.9430285900012,434.6320738208889,476.6991973771018,501.0810386580632,377.4195079158816
39,R152,340,1,1020.8251014211112,4.989540556968889,30.12367907801178,2.0465290865466668,3094.6889000885,444.4492832932222,456.06696458814827,501.0810386580632,377.4195079158816
40,R152a,260,1,1160.5974657666663,1.8855906669955556,26.453739101991502,0.5989368223422221,-84732.44569222223,-5078.237492722224,400.5047478765121,438.4604038778848,404.9911286894454
41,R152a,280,1,1119.9237661888887,3.7022620731888893,25.296796951762108,1.249549735458889,-83424.53318688888,-4859.328655955555,382.98885636496203,438.4604038778848,404.9911286894454
42,R152a,300,1,1074.7835812333333,6.62742332908889,24.082204199633523,2.3421062394644445,-82102.48748422222,-4629.203511922222,364.60014533668715,438.4604038778848,404.9911286894454
43,R152a,320,1,1029.8295050855556,13.2290625762,22.595331646426082,4.789558046055555,-79768.53931766667,-5198.109013133334,342.0891681643894,438.4604038778848,404.9911286894454
44,R152a,340,1,981.7583408411112,23.68039188066667,21.00679212911218,8.696292192144444,-77954.03288044444,-5389.836474533333,318.03897184164026,438.4604038778848,404.9911286894454
45,R161,220,1,856.7602295822222,1.2354545931,21.350335350576657,0.46205821315555556,-30634.104151444448,-4139.4624118,444.24797075659666,383.3664285992896,302.52409781917976
46,R161,240,1,824.6924753333333,3.1427216003777776,20.365057768471313,1.2573463792466666,-29233.841340333336,-4088.2379185666664,423.74676741271367,383.3664285992896,302.52409781917976
47,R161,260,1,790.0880794655557,6.819603268944444,19.258016674765027,2.859979054944444,-27857.98751711111,-4018.0085682444446,400.7119648511747,383.3664285992896,302.52409781917976
48,R161,280,1,752.2919975666666,12.742221695222222,18.036983348078962,5.554017776966666,-26729.829814555556,-3773.4458484444444,375.30526426781313,383.3664285992896,302.52409781917976
49,R161,300,1,711.9597141444445,22.31953382533333,16.64953734678495,9.878092468144445,-25476.849297555556,-3604.9028467555554,346.4359251924167,383.3664285992896,302.52409781917976
50,R170,210,1,514.9085518455556,6.288906426633333,13.636016677765532,3.4011764564111115,-1707.0527399451112,1768.3283618777778,453.4908602802066,306.6473987354662,206.58180566939987
51,R170,230,1,486.5955196466666,13.437128237666666,12.598804684556525,7.468031719711111,-528.0228375536022,1993.0859495111113,418.9964642840309,306.6473987354662,206.58180566939987
52,R170,250,1,452.6418144944444,23.927394313666664,11.318064456585725,13.482332450222222,724.5579735605177,2022.2577506333332,376.40308811685543,306.6473987354662,206.58180566939987
53,R170,270,1,413.40269856555557,41.41049984688889,9.708432928125506,22.60694255531111,1983.6814163400002,2004.7475759555557,322.8718257383187,306.6473987354662,206.58180566939987
54,R170,290,1,361.21389433999997,70.23418795622221,7.497522654504932,35.36440281875556,3542.3027906111115,1918.2736650111112,249.34393077604616,306.6473987354662,206.58180566939987
55,R23,190,1,1336.4336188333332,12.444411250922222,14.233489292323965,2.5698082336444448,-3034.4803736,2457.445278511111,203.2949023384461,264.9343521956254,512.1953606515981
56,R23,210,1,1235.2964331666665,30.380006173333335,12.69697374744659,6.420484681133334,-2770.111639411111,2271.6167731555556,181.34906943534992,264.9343521956254,512.1953606515981
57,R23,230,1,1110.7837303400001,70.96057313611112,10.574011158345122,14.279595817655554,-1937.8146480933333,2272.131655088889,151.02709684270462,264.9343521956254,512.1953606515981
58,R23,250,1,936.5591675966666,149.28609326333336,7.644210917187408,26.480490654677777,-912.3606820394668,2271.8906426666667,109.1811768673038,264.9343521956254,512.1953606515981
60,R32,241,1,1207.4215345222221,7.0829284700777775,19.034610109770828,2.5179550080222226,-7970.026410966668,1053.860879718889,365.8813261143093,347.6659237588237,446.23496064183087
61,R32,261,1,1141.9810351222225,15.307582439888886,17.58417697940878,5.560650658711111,-6939.711554255556,1098.6137527111114,338.0012490275408,347.6659237588237,446.23496064183087
62,R32,281,1,1066.2565329777779,29.970319310111112,15.89661792302701,10.812759000733333,-5861.699304733333,1114.9750919888888,305.5631616758998,347.6659237588237,446.23496064183087
63,R32,301,1,985.5971029544446,58.97926670277777,13.692923489614946,20.002710790422217,-4714.4926452888885,1103.3498278255556,263.20397296661054,347.6659237588237,446.23496064183087
64,R32,321,1,865.5473035188888,100.43975857833333,11.10495634763516,32.009928750529994,-3509.816498911111,935.5610574355555,213.45833360824156,347.6659237588237,446.23496064183087
65,R41,210,1,725.2876452355556,29.237045658,10.215201503703758,11.088865388999999,-1491.1126002577778,2431.148057733333,300.15577538576554,,
70,R50,130,1,406.6175237133333,5.969916194666666,7.8216609574156,3.704803974133333,-2478.945354988889,629.8698090944445,487.55873195671495,190.53164516586392,165.34966592031762
71,R50,140,1,388.3383901844445,10.088492628044444,7.382019084256863,6.4785864884111115,-2113.4146508777785,650.0798735588888,460.1539089454177,190.53164516586392,165.34966592031762
72,R50,150,1,369.3702964177778,16.589853927666663,6.856701346842701,10.794145019066667,-1712.5400600366668,677.3067278322222,427.4085302691414,190.53164516586392,165.34966592031762
73,R50,160,1,346.7210534388889,24.860215908,6.235935812615691,16.18523755232222,-1299.8275209955557,670.0578178422223,388.71346813873714,190.53164516586392,165.34966592031762
74,R50,170,1,320.9415651411111,37.572495944888885,5.445575897178758,23.688446328822224,-827.8619531465243,649.7529111533333,339.4468379104727,190.53164516586392,165.34966592031762
