Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,Run Time,jac evals,Termination
2,79,161.59711431382414,2.4089044994630346,3.9999999999999996,1.5,3.8742312458547126,2.834609604734254,3.9999999999999996,19.1251510086902,75.00000000000001,10.000000000000002,50.00000000000001,25.969846235573502,50.00000000000001,161.59711431382414,2.4089044994630346,3.9999999999999996,1.5,3.8742312458547126,2.834609604734254,3.9999999999999996,19.1251510086902,75.00000000000001,10.000000000000002,50.00000000000001,25.969846235573502,50.00000000000001,319233.27811919304,12489.489485031378,693.5615955712615,180.85589768311092,0.0001476618466638912,0.0018848001036489176,0.10742470514512449,0.09054283290456269,8.740857362747192,7,0
9,91,161.59713914726663,3.8067590411245074,3.9999999999999996,1.5,3.874231369811765,2.653289803544192,3.9999999999999996,67.58623645520036,75.00000000000001,10.000000000000002,50.00000000000001,15.553743499629471,49.99999879727639,161.59711431382422,3.8067590411245074,3.9999999999999996,1.5,3.874231369811765,2.653289803544192,3.9999999999999996,67.58623645520036,75.00000000000001,10.000000000000002,50.00000000000001,15.553743499629471,50.00000000000001,319233.3273053623,12489.490771061737,693.5616536834093,180.8559954977328,0.00014766184647999018,0.0018848001099839914,0.10742470519530804,0.09054283284822798,8.730087041854858,7,0
3,87,161.59712534964433,3.752778304592076,3.9999999999999996,1.5,3.8742314977840673,2.3396608391291376,3.9999999999999996,16.392544199148258,74.99999879727639,10.000000000000002,50.00000000000001,39.21569898826657,50.00000000000001,161.59711431382686,3.752778304592076,3.9999999999999996,1.5,3.8742315977840676,2.3396608391291376,3.9999999999999996,16.392544199148258,75.00000000000001,10.000000000000002,50.00000000000001,39.21569898826657,50.00000000000001,319233.3392977684,12489.490269669688,693.5616303606973,180.85586286578877,0.00014766184641349696,0.0018848001049475694,0.10742470514741043,0.09054283290122851,8.734829902648926,7,0
15,91,161.59713914727618,3.2126589233066607,3.9999999999999996,1.5,3.87423093548464,3.159490438491593,3.9999999999999996,45.8116342426633,75.00000000000001,10.000000000000002,50.00000000000001,17.321719204995457,49.99999879727639,161.59711431382846,3.2126589233066607,3.9999999999999996,1.5,3.87423103548464,3.159490438491593,3.9999999999999996,45.8116342426633,75.00000000000001,10.000000000000002,50.00000000000001,17.321719204995457,50.00000000000001,319233.24241651973,12489.490278509342,693.5616280100946,180.8561731995903,0.00014766184689473888,0.0018848001099904896,0.10742470519508987,0.09054283284802489,8.688905000686646,7,0
19,74,161.59712534964592,2.0430496105483957,3.9999999999999996,1.5,3.8742312447844247,2.3523925111501103,3.9999999999999996,18.514794912709604,74.99999879727639,10.000000000000002,50.00000000000001,35.370496298147806,50.00000000000001,161.59711431382917,2.0430496105483957,3.9999999999999996,1.5,3.8742313447844245,2.3523925111501103,3.9999999999999996,18.514794912709604,75.00000000000001,10.000000000000002,50.00000000000001,35.370496298147806,50.00000000000001,319233.28984921216,12489.489982754003,693.5616154057521,180.8559663787399,0.00014766184665509214,0.0018848001049513604,0.10742470514728353,0.09054283290111001,7.447193622589111,6,0
20,91,161.5971391472588,3.6894688907844433,3.9999999999999996,1.5,3.874231545069734,3.5972071823040785,3.9999999999999996,41.866478970295304,75.00000000000001,10.000000000000002,50.00000000000001,30.17867221463104,49.99999879727639,161.59711431383062,3.6894688907844433,3.9999999999999996,1.5,3.874231645069734,3.5972071823040785,3.9999999999999996,41.866478970295304,75.00000000000001,10.000000000000002,50.00000000000001,30.17867221463104,50.00000000000001,319233.3615593877,12489.49096981013,693.5616640430023,180.85592379220873,0.00014766184631263233,0.0018848001099813637,0.10742470519539603,0.09054283284830997,8.728499174118042,7,0
13,84,161.59711431383062,2.0891037570895232,3.9999999999999996,1.5,3.8742314816387498,3.1194340641082845,3.9999999999999996,14.678328179816642,75.00000000000001,10.000000000000002,50.00000000000001,23.831401059961323,50.00000000000001,161.59711431383062,2.0891037570895232,3.9999999999999996,1.5,3.8742314816387498,3.1194339641082847,3.9999999999999996,14.678328179816642,75.00000000000001,10.000000000000002,50.00000000000001,23.831401059961323,50.00000000000001,319233.32420297957,12489.489752426407,693.5616095085829,180.85580121381938,0.0001476618464387355,0.0018848001036453844,0.10742470514524285,0.09054283290467303,8.701197385787964,7,0
10,80,161.59711431383107,3.3817939350338473,3.9999999999999996,1.5,3.874231777056158,3.8651909260743267,3.9999999999999996,14.290011226934064,75.00000000000001,10.000000000000002,50.00000000000001,39.90336655199651,50.00000000000001,161.59711431383107,3.3817938350338475,3.9999999999999996,1.5,3.874231777056158,3.8651909260743267,3.9999999999999996,14.290011226934064,75.00000000000001,10.000000000000002,50.00000000000001,39.90336655199651,50.00000000000001,319233.3819420555,12489.490087443797,693.5616269708647,180.855680346017,0.00014766184615663474,0.001884800103640958,0.10742470514539117,0.09054283290481122,8.72379183769226,7,0
11,83,161.59711431383224,2.0397602676795907,3.9999999999999996,1.5,3.8742311038562036,3.720055897365776,3.9999999999999996,45.933428614574794,75.00000000000001,10.000000000000002,50.00000000000001,35.501574501040075,50.00000000000001,161.59711431383224,2.0397602676795907,3.9999999999999996,1.5,3.8742311038562036,3.720055897365776,3.9999999999999996,45.933428614574794,75.00000000000001,10.000000000000002,50.00000000000001,35.501574501040075,50.00000000000001,319233.25036571245,12489.489324001,693.5615871776474,180.85595578076467,0.00014766184679948881,0.0018848001036510405,0.10742470514505321,0.09054283290449627,8.744600057601929,7,0
6,89,161.59712122250622,2.2046688576556512,3.9999999999999996,1.5,3.8742307955265947,2.099906917892174,3.9999999999999996,53.146651939286286,75.00000000000001,10.000000000000002,49.99999879727639,46.61906703507593,50.00000000000001,161.59711431383516,2.2046688576556512,3.9999999999999996,1.5,3.874230895526595,2.099906917892174,3.9999999999999996,53.146651939286286,75.00000000000001,10.000000000000002,50.00000000000001,46.61906703507593,50.00000000000001,319233.19765845424,12489.489298764769,693.5615806733693,180.85612490491692,0.00014766184706503505,0.0018848001060198995,0.10742470516613813,0.09054283288077694,8.744793891906738,7,0
8,82,161.59712753883883,2.5398557835300517,3.9999999999999996,1.5000000999999998,3.874230805654846,3.326882995636896,3.9999999999999996,17.45848824196939,75.00000000000001,10.000000000000002,50.00000000000001,29.284788096644842,50.00000000000001,161.59711431383664,2.5398557835300517,3.9999999999999996,1.5,3.874230805654846,3.326882995636896,3.9999999999999996,17.45848824196939,75.00000000000001,10.000000000000002,50.00000000000001,29.284788096644842,50.00000000000001,319233.2219995033,12489.489754159596,693.5615932840468,180.85613054813905,0.0001476618470917625,0.001884800105557212,0.10742470515559596,0.09054283289175508,8.733102798461914,7,0
4,91,161.5971391472907,3.373001855363167,3.9999999999999996,1.5,3.874230594835307,3.977722177812989,3.9999999999999996,28.22885948418634,75.00000000000001,10.000000000000002,50.00000000000001,46.80084260825835,49.99999879727639,161.59711431383735,3.373001855363167,3.9999999999999996,1.5,3.8742306948353074,3.977722177812989,3.9999999999999996,28.22885948418634,75.00000000000001,10.000000000000002,50.00000000000001,46.80084260825835,50.00000000000001,319233.17583692103,12489.489892192918,693.5616078741305,180.85631257391225,0.00014766184722003254,0.0018848001099955921,0.1074247051949188,0.09054283284786557,8.016591787338257,7,0
12,84,161.597114313839,3.12206043851142,3.9999999999999996,1.5,3.8742319087784582,3.6142104912375577,3.9999999999999996,66.13022054636288,75.00000000000001,10.000000000000002,50.00000000000001,17.09711913292741,50.00000000000001,161.597114313839,3.12206043851142,3.9999999999999996,1.5,3.8742319087784582,3.614210391237558,3.9999999999999996,66.13022054636288,75.00000000000001,10.000000000000002,50.00000000000001,17.09711913292741,50.00000000000001,319233.40768706606,12489.490236826541,693.5616347570418,180.855626452844,0.00014766184603085005,0.0018848001036389866,0.1074247051454573,0.09054283290487289,8.746773719787598,7,0
16,91,161.59713914728695,3.2594350140431283,3.9999999999999996,1.5,3.874230693129466,2.5206301971570815,3.9999999999999996,22.573228370516308,75.00000000000001,10.000000000000002,50.00000000000001,24.215386967048882,49.99999879727639,161.5971143138429,3.2594350140431283,3.9999999999999996,1.5,3.874230693129466,2.5206301971570815,3.9999999999999996,22.573228370516308,75.00000000000001,10.000000000000002,50.00000000000001,24.215386967048882,50.00000000000001,319233.19504842244,12489.490003665149,693.5616136843487,180.85627235752767,0.0001476618471261693,0.0018848001099941196,0.10742470519496823,0.09054283284791145,8.840274810791016,7,0
1,88,161.59713429075632,2.834044009405148,3.9999999999999996,1.5,3.874230451519058,2.293511781634226,3.9999999999999996,22.106913739548613,75.00000000000001,9.999998797276383,50.00000000000001,29.67180800411532,50.00000000000001,161.59711431384432,2.834044009405148,3.9999999999999996,1.5,3.874230551519058,2.293511781634226,3.9999999999999996,22.106913739548613,75.00000000000001,10.000000000000002,50.00000000000001,29.67180800411532,50.00000000000001,319233.13358036475,12489.48934905338,693.5615879557931,180.85636307633538,0.00014766184741776456,0.001884800104455641,0.10742470515655825,0.0905428328915683,8.70618748664856,7,0
