,molecule,mse_liq_density,mapd_liq_density,mae_liq_density,mse_vap_density,mapd_vap_density,mae_vap_density,mse_Pvap,mapd_Pvap,mae_Pvap,mse_Hvap,mapd_Hvap,mae_Hvap,mse_Tc,mapd_Tc,mae_Tc,mse_rhoc,mapd_rhoc,mae_rhoc
0,R116,5919.183689748939,5.431014003448495,76.62969354399996,64.39034853361827,12.635849386800308,6.129710327285339,0.6034695281817074,12.244575653509692,0.6386068602661445,17.87716427154127,4.547938953206483,4.208844568645091,3.4082814261210737,0.6300218894486048,1.8461531426512465,319.3876063951945,2.9138816117596975,17.87141870124458
1,R125,6185.210006585499,5.990606349885775,76.74482948533336,441.353872468246,29.951289521748542,15.919518418356667,5.311250143536584,25.508691568421167,1.8641144424378002,341.97558880591845,14.679744763207317,18.20424687376477,346.21905316328156,5.482310692865592,18.60696249158582,24.495258016405824,0.8654080140664335,4.949268432445933
2,R134,,,,,,,,,,,,,,,,,,
3,R134a,317.45078505254975,1.4148777154821932,17.742583308000047,3.680990377734898,7.838246769998418,1.5477904705560002,0.0628570885666004,6.324839547829922,0.2094687970890407,61.47627001952646,4.225376228944862,7.836090625821285,46.81096869783634,1.8283461654312352,6.841854185660225,2.050931775109122,0.2797631293893608,1.432107459344138
4,R14,277.6886870563458,1.1736890278046332,16.21791204866675,24.142180856218495,3.1225463814844754,2.4720915398860006,0.0593140888277422,2.128693402473201,0.13657271991120007,2.919304787325706,1.35835027001023,1.209778583434842,5.646542164818862,1.0444575589567306,2.376245392382458,134.85621543980096,1.8560769435591924,11.612760887911236
5,R143,46843.194720222236,21.070515244000728,214.98045677133334,2228.943403088048,75.06803799914441,40.252192338694655,123.05910324620574,69.97498515194506,9.764567316300266,,,,4285.707771203867,15.231576853276788,65.46531731538363,261.56139765257177,3.4483709828375306,16.17285990950802
6,R143a,781.0249698423825,2.728997138061821,25.3334642958,136.55220799937265,19.343592501799353,9.134673817029999,4.804323657631732,18.338232576192606,1.7754577476426046,29.165913113359174,2.858254549703695,4.139402097537055,49.975451240254635,2.0438683182891766,7.069331739298605,1.5453347335501948,0.2884257382260274,1.243114931754178
7,R152,,,,,,,,,,,,,,,,,,
8,R152a,23179.044825933168,17.319437361479686,151.91639874653336,313.87703660187424,59.9016997672866,14.521910263192002,23.464283146638703,55.818196627287456,4.087938905753787,7285.339819880041,32.86312361019084,85.20784667001509,1872.2994819266012,11.197970046427251,43.270076056399546,760.8977324718253,7.495754018611129,27.584374788488958
9,R161,4256.972027652203,8.49468125778532,65.17935424513338,5.360154835754349,21.81461606098636,1.839972844189667,0.6378246062444692,19.700336966033827,0.6487645972114666,2180.7006758307484,12.092046120438365,46.691123624477434,194.53151493358314,3.716843571039661,13.947455500326328,131.1270702862704,3.7917459894037093,11.451072887999203
10,R170,295.68672203635384,3.777687628869278,16.80114100246665,13.532635780417438,6.833438306919212,2.678449947620003,5.010693807926815,8.338304844986363,1.6664336945000129,380.90408805702043,5.117845019452159,18.63386924419988,6.7095397438503825,0.8483757894669576,2.590277927916304,89.59536071005303,4.590883011232817,9.465482592559823
11,R23,64278.99915035905,18.317350001299154,250.05629146500004,2897.0899719668623,331.1760337299371,42.278790844321996,96.70312254547223,301.96257312288304,7.9641144372387584,5963.641004045739,38.11636336617256,77.22375217986558,2217.1421296515623,15.73274707836783,47.08653873084708,606.8974345438805,4.679067122479005,24.63528839985196
12,R32,2019.2937793574313,3.765624245064883,40.042532224066655,242.44052400840403,22.757793045316678,10.928845504962668,10.8882896825665,16.92603553784292,2.5108897713224847,137.1755926316976,3.5881031916698265,8.792099205334443,83.7471132456608,2.6046235626197323,9.151344887264429,781.8126509362926,6.506229793916006,27.96091291314167
13,R41,1539.318659394262,4.583708227175336,35.34968229253333,374.48111738550193,34.59951508683831,13.119725029147999,30.254937235353434,25.747883646578916,4.049580088077485,519.8626887504686,5.378519310049279,16.793195980139185,178.15827422890706,4.206881720769193,13.347594323656494,457.2684715770762,6.75613304155455,21.383836689824307
14,R50,8.325635543514913,0.7101089066355653,2.600850151333346,0.1770741768580239,1.516355553768426,0.3031144797526674,0.36850174528106094,2.8373625284023105,0.429759625427333,456.59954813102075,5.1713604470596675,21.031415192652656,3.8393616467654796,1.028226164606836,1.959428908321371,0.13903636340146439,0.229236322130024,0.3728758015766971
