Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
13,89,7499.406597806203,2.0891037570895232,3.9999999999999996,1.5,3.425977960765353,3.1194339641082847,3.211920732791934,14.678328179816642,75.00000000000001,10.000000000000002,22.115264415858288,23.831401059961323,50.00000000000001,7499.406597806203,2.0891037570895232,3.9999999999999996,1.5,3.425977960765353,3.1194339641082847,3.211920732791934,14.678328179816642,75.00000000000001,10.000000000000002,22.115263213134668,23.831401059961323,50.00000000000001,1457139.6992863417,216264.88730491037,11802.960866105903,543862.1269984232,0.0009739585301181032,0.003226926991330057,0.19003110795702566,0.0057680065215261304,9.395274877548218,7,0
9,134,7499.406861364854,3.8067590411245074,3.9999999999999996,1.5000000999999998,3.2342898272414478,2.653289803544192,3.2119125670298674,67.58623645520036,75.00000000000001,10.000000000000002,36.817604052713094,15.553743499629471,50.00000000000001,7499.406597806594,3.8067590411245074,3.9999999999999996,1.5,3.2342898272414478,2.653289803544192,3.2119125670298674,67.58623645520036,75.00000000000001,10.000000000000002,36.817604052713094,15.553743499629471,50.00000000000001,1457128.1407836226,216265.96864570386,11802.992065569968,543862.5531267785,0.0009739584851672304,0.003226927775649804,0.1900311080404387,0.005768005698744235,14.725670099258423,11,0
3,73,7499.406597814843,3.752778304592076,3.9999999999999996,1.5,2.0781095664657645,2.3396608391291376,3.211921280494749,16.392545401871878,75.00000000000001,10.000000000000002,33.660784974055595,39.21569898826657,50.00000000000001,7499.406597814843,3.752778304592076,3.9999999999999996,1.5,2.0781095664657645,2.3396608391291376,3.211921280494749,16.392544199148258,75.00000000000001,10.000000000000002,33.660784974055595,39.21569898826657,50.00000000000001,1457140.4810228632,216264.81550058688,11802.958781599207,543862.0996888672,0.0009739585331324366,0.0032269269385391324,0.19003110795125214,0.0057680065770763095,7.932204246520996,6,0
19,418,7499.4065978430135,2.043049710548396,3.9999999999999996,1.5,2.0300379614842443,2.3523925111501103,3.2119108703892127,18.514794912709604,75.00000000000001,10.000000000000002,47.903761881667855,35.370496298147806,50.00000000000001,7499.406597842801,2.0430496105483957,3.9999999999999996,1.5,2.0300379614842443,2.3523925111501103,3.211910970387017,18.514794912709604,75.00000000000001,10.000000000000002,47.903761881667855,35.370496298147806,50.00000000000001,1457125.6227666824,216266.1802690712,11802.99840169183,543862.6187738451,0.0009739584758376524,0.003226927941922685,0.19003110806101375,0.00576800552122591,49.68815469741821,37,2
6,78,7499.406852868902,2.2046688576556512,3.9999999999999996,1.5,2.8283585390538053,2.099906917892174,3.2119232383495127,53.146651939286286,75.00000000000001,10.000000000000002,35.52942641756976,46.61906703507593,49.99999879727639,7499.406597862477,2.2046688576556512,3.9999999999999996,1.5,2.8283585390538053,2.099906917892174,3.2119233383495125,53.146651939286286,75.00000000000001,10.000000000000002,35.52942641756976,46.61906703507593,50.00000000000001,1457143.3571282988,216264.5698247421,11802.951575441548,543862.018685641,0.0009739585418628184,0.003226926750243104,0.1900311079315896,0.00576800677630452,8.058811902999878,6,0
12,91,7499.406852893879,3.12206043851142,3.9999999999999996,1.5,2.4659485476820406,3.614210391237558,3.2119094255144565,66.13022054636288,75.00000000000001,10.000000000000002,19.775932898123976,17.09711913292741,49.99999879727639,7499.40659788272,3.12206043851142,3.9999999999999996,1.5,2.4659485476820406,3.614210391237558,3.2119094255144565,66.13022054636288,75.00000000000001,10.000000000000002,19.775932898123976,17.09711913292741,50.00000000000001,1457123.6421784607,216266.38069176886,11803.004146056377,543862.7074424576,0.0009739584658403114,0.003226928081600589,0.19003110807722773,0.0057680053753313715,9.394423484802246,7,0
4,70,7499.406597918709,3.373001855363167,3.9999999999999996,1.5,3.500288729889935,3.977722177812989,3.211925295203151,28.22885948418634,75.00000000000001,10.000000000000002,30.676273416156683,46.80084260825835,50.00000000000001,7499.406597918709,3.373001855363167,3.9999999999999996,1.5,3.500288629889935,3.977722177812989,3.211925295203151,28.22885948418634,75.00000000000001,10.000000000000002,30.676273416156683,46.80084260825835,50.00000000000001,1457146.2112329197,216264.2891749002,11802.943502030499,543861.8995076016,0.0009739585552274051,0.0032269265515776505,0.19003110790893432,0.005768006984260559,6.905331611633301,6,0
15,152,7499.406735734077,3.2126589233066607,3.9999999999999996,1.5,3.977232308824897,3.159490438491593,3.2119076653729395,45.8116342426633,74.99999879727639,10.000000000000002,24.27218451819833,17.321719204995457,50.00000000000001,7499.406597932299,3.2126589233066607,3.9999999999999996,1.5,3.977232308824897,3.159490438491593,3.2119077631815123,45.8116342426633,75.00000000000001,10.000000000000002,24.27218451819833,17.321719204995457,50.00000000000001,1457121.091499117,216266.60446642528,11803.010729183461,543862.7888680778,0.0009739584573992745,0.003226928249299146,0.190031108096478,0.00576800519682356,21.417489528656006,16,0
17,133,7499.4071981889,3.4701319265773387,3.9999998999999997,1.5,3.8639441383936743,2.027903145951194,3.211931309622483,50.09059320510776,75.00000000000001,10.000000000000002,34.48286158683048,47.04622224181961,50.00000000000001,7499.40659819144,3.4701319265773387,3.9999999999999996,1.5,3.8639441383936743,2.027903145951194,3.2119313096270075,50.09059320510776,75.00000000000001,10.000000000000002,34.48286158683048,47.04622224181961,50.00000000000001,1457154.8534383206,216263.53498981855,11802.921696075526,543861.6396334185,0.0009739585869656554,0.0032269259738059767,0.19003110784913654,0.005768007590091798,15.883012533187866,12,0
18,76,7499.406598262279,2.7800154282824923,3.9999999999999996,1.5,3.099095843017125,3.8523628534129073,3.211932454275947,35.666914840031076,75.00000000000001,10.000000000000002,19.421534383110924,19.727770531635596,50.00000000000001,7499.406598262279,2.7800154282824923,3.9999999999999996,1.5,3.099095843017125,3.8523628534129073,3.211932454275947,35.666914840031076,75.00000000000001,10.000000000000002,19.421533180387307,19.727770531635596,50.00000000000001,1457156.4294769533,216263.3506294829,11802.916255472208,543861.5425522542,0.0009739585946259307,0.003226925861541588,0.19003110783349011,0.005768007710342316,6.997906684875488,6,0
