Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
15,54,29.24247132123375,3.7527543875017284,2.468724172242841,3.2335567140033152,2.449047822446659,3.9003522384941594,3.1133063763903124,3.831212699532549,70.85422990498084,35.350501419181015,41.589393361299145,4.803686862267468,34.2341772527997,47.41634993472588,47.15567024717622,29.24247132123375,3.7527543875017284,2.468724172242841,3.2335567140033152,2.449047822446659,3.9003522384941594,3.1133063763903124,3.831212699532549,70.85422990498084,35.350501419181015,41.589393361299145,4.803686862267468,34.2341772527997,47.41634993472588,47.15567024717622,1.2894092827057506,0.4311809384564264,4.42925566344068,14.474539701377557,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,176.02192902565002,121.0,1815.0,395.09579080456405,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
12,90,29.40414903382706,3.7585331682939103,3.4876517081501857,2.3908589622186374,2.4376688672109506,3.940039978176624,3.6936576029800703,2.479695518295172,69.66764237448123,50.297121694789695,63.883758470761634,4.9967679968017,15.650167076209334,17.45077503017278,32.022078882796116,29.403858369320766,3.7585331847754953,3.4876517081501857,2.3908589622186374,2.4376559882617386,3.940039978176624,3.6936576029800703,2.479695518295172,69.66851722911986,50.297121694789695,63.883758470761634,4.996860337741958,15.650167076209334,17.45077503017278,32.022078882796116,1.2551972122765298,0.37797549770767525,4.956912683741756,14.154574007598132,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,233.8662178516388,160.0,2400.0,891.1025398502406,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
8,48,29.46264020660739,3.7548506905423635,3.2342898272414478,2.653289803544192,2.456613852850645,3.771884198621549,2.7145395200049993,3.817070301839598,69.93391472392636,11.02838078502616,70.4134201933445,4.919416265417018,49.906299765801826,21.0319177920865,19.79975123701072,29.46203579476824,3.7548659626231724,3.2342898272414478,2.653289803544192,2.456562444676715,3.771884198621549,2.7145395200049993,3.817070301839598,69.93461487660343,11.02838078502616,70.4134201933445,4.919364195106941,49.906299765801826,21.0319177920865,19.79975123701072,2.153337197859515,0.3699424780754342,4.654211099162269,13.85675093868217,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,80.62200570106506,55.0,825.0,1570.9613311407354,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,32,29.52881031763559,3.761864554843533,3.1377028741729625,2.634724818644321,2.4331430746324094,3.159490438491593,2.7602823452471004,3.1018964382357934,69.3565202345272,53.50013807445701,27.219771248082616,5.049254134970527,27.95294692699372,37.04011274575476,22.356090347019386,29.52881031763559,3.761864554843533,3.1377028741729625,2.634724818644321,2.4331430746324094,3.159490438491593,2.7602823452471004,3.1018964382357934,69.3565202345272,53.50013807445701,27.219771248082616,5.049254134970527,27.95294692699372,37.04011274575476,22.356090347019386,1.3972377296965304,0.33557902169347364,4.982133221438444,13.837938704286254,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,83.40415048599243,57.0,855.0,461.2328981259437,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,74,29.696030371759832,3.761128356110107,3.684061784719211,2.248346630239822,2.4370743229376517,3.1715185429165755,3.939191496639349,3.12206043851142,68.8368528718924,62.04112372424007,25.143327799666334,5.121853561068413,28.575122542246014,45.22396490958001,41.149257495801464,29.694780422387673,3.7614309920954407,3.684061784719211,2.248346630239822,2.4370434573358275,3.1715185429165755,3.939191496639349,3.12206043851142,68.84642730444027,62.04112372424007,25.143327799666334,5.119677219448156,28.575122542246014,45.22396490958001,41.149257495801464,1.5088134973159155,0.358014816953829,5.255693653432287,13.94808958576308,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,127.54253458976746,87.0,1305.0,530.1923451650031,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,48,29.71579956811327,3.758671957471766,3.440648986884316,2.0002287496346898,2.4449323316882863,2.293511781634226,2.1846771895375956,2.3725204227553416,68.935434201679,35.789885824993554,45.023087710218206,5.094940095390557,38.98268251388659,22.155828740603113,45.73411027368309,29.70482283151892,3.759370565350298,3.440648986884316,2.0002287496346898,2.44316539707875,2.293511781634226,2.1846771895375956,2.3725204227553416,68.92978020976636,35.789885824993554,45.023087710218206,5.098649047272968,38.98268251388659,22.155828740603113,45.73411027368309,1.675114971324744,0.4476920364843402,4.778083811845924,14.438398143992014,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,84.25016140937805,58.0,870.0,2511.9801370001314,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,94,29.874849298293775,3.760946447486906,3.7917724363921335,2.8561823797425894,2.439741656991615,3.326882995636896,3.2433914404182436,2.22949194590675,68.44434395026529,39.24428867619614,47.595324935163575,5.177988301082126,23.29594430850597,46.61828321967889,35.07878203353001,29.874849298293775,3.760946447486906,3.7917724363921335,2.8561823797425894,2.439741656991615,3.326882995636896,3.2433914404182436,2.22949194590675,68.44434395026529,39.24428867619614,47.595324935163575,5.177988301082126,23.29594430850597,46.61828321967889,35.07878203353001,1.621433538882317,0.3879876417942748,5.329461839249014,14.092304051054207,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,315.13015699386597,216.0,3240.0,593.5052136068923,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
2,235,29.902921077497602,3.7436455068747723,3.3409350203568042,2.834609604734254,2.4708739530536468,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.14058504040248,30.372571580350794,55.00097001850543,4.592718755741893,46.31123322263466,17.97654739794223,16.366917413150883,29.90285053954111,3.7436442921924225,3.3409350203568042,2.834609604734254,2.4708685213490025,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.14039571311379,30.372571580350794,55.00097001850543,4.59271969154497,46.31123322263466,17.97654739794223,16.366917413150883,1.5995495236964554,0.5601760475211879,4.047405476298728,14.885597701426232,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,937.614417552948,645.0,9675.0,414.863771205258,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,186,29.905247840352338,3.7424491886757485,3.926525056881424,2.3479113333609285,2.4766209988165193,2.2701583160934624,3.011324331353793,2.0430496105483957,72.10260167998983,63.762505626097635,10.976233748237957,4.5907040573927995,26.622225102839295,19.584889568382092,43.33217422443038,29.905247840352338,3.7424491886757485,3.926525056881424,2.3479113333609285,2.4766209988165193,2.2701583160934624,3.011324331353793,2.0430496105483957,72.10260167998983,63.762505626097635,10.976233748237957,4.5907040573927995,26.622225102839295,19.584889568382092,43.33217422443038,1.8713488535287344,0.568849322645604,3.9850743604831473,14.870750789914299,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,453.1104760169983,311.0,4665.0,194.0299273102301,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,85,29.90920898676513,3.760078774594151,2.27291045132137,2.119835379024423,2.4444209730504296,2.0891037570895232,2.2149882582121854,2.451418677215709,68.45523165048365,46.381603833519264,10.816138710342532,5.166146127859249,48.85467155000953,34.88351616719798,22.115263213134668,29.90910605635216,3.7600493833351187,2.27291045132137,2.119835379024423,2.444421788067848,2.0891037570895232,2.2149882582121854,2.451418677215709,68.45514534206808,46.381603833519264,10.816138710342532,5.166238861000133,48.85467155000953,34.88351616719798,22.115263213134668,1.8505156252957389,0.3863024271920285,5.273662936620239,14.02443022986355,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,216.18365478515625,148.0,2220.0,494.7257115644784,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
