,molecule,temperature,restart,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
0,R116,190,1,1706.5122798333334,4.937239055155556,18.736145861262177,0.5492554893311111,73452.70325344444,14277.358616222222
1,R116,210,1,1630.5850604333336,9.950533403277777,17.710662416394204,1.199376897171111,77670.7703801111,11081.685839155554
2,R116,230,1,1546.6981681444445,20.61850566388889,16.496028696620144,2.6337268219666665,79894.66536688889,10339.008636300001
3,R116,250,1,1457.7591225111112,41.48388926455556,15.090306153154007,5.417292662822221,81492.00116722222,10200.2476019
4,R116,270,1,1351.536161722222,74.74467269466666,13.37272072277643,9.786419979882222,84187.97594522222,9046.0319896
5,R125,229,1,1513.7325324444444,7.9561092629,20.010826180499112,1.2087298378200002,41606.813433999996,13129.053054222222
6,R125,249,1,1436.1987748666666,16.476105028111114,18.617661669169333,2.634187631366667,43913.30951955556,12107.1574345
7,R125,269,1,1358.6302462333333,34.096956418666664,17.047277140279483,5.594616532511111,45091.51721088889,12586.146074888888
8,R125,289,1,1262.8397932777777,63.60890384699999,15.113256256754132,10.309663126555554,46750.67105322223,12551.599707944444
9,R125,309,1,1149.205935211111,111.30262553555555,12.755807396360668,17.439603330212222,48812.50983844444,12187.563491544444
10,R134,240,1,1472.8000515,2.3699787044333336,27.451130789975686,0.45212152273333334,27151.852662,6534.197389155555
11,R134,260,1,1415.750108588889,4.126883267844445,26.150832222025393,0.84491417816,29832.287954666666,4964.482588311111
12,R134,280,1,1356.1088225333333,8.3079828422,24.69721394340703,1.7992203414944443,31566.519215555556,4923.969694277777
13,R134,300,1,1291.4160216222224,17.29201967166667,23.00633075629519,3.874466677155556,33013.062428,5521.833387577778
14,R134,320,1,1225.153233977778,33.03014995811111,21.099433094255804,7.430530418133334,34512.96694844444,5897.86099571111
15,R134a,240,1,1414.7872418333334,4.341554197222221,22.783476316111326,0.8194151169133334,-1140.3971825788333,3793.3986213444446
16,R134a,260,1,1349.2870278888888,8.959567097322221,21.45503062589396,1.7882276684222222,172.248857263721,3495.0272053555555
