,molecule,mse_liq_density,mapd_liq_density,mae_liq_density,mse_vap_density,mapd_vap_density,mae_vap_density,mse_Pvap,mapd_Pvap,mae_Pvap,mse_Hvap,mapd_Hvap,mae_Hvap,mse_Tc,mapd_Tc,mae_Tc,mse_rhoc,mapd_rhoc,mae_rhoc
0,R116,14957.909544861828,8.759263033184778,118.8556819088889,1434.7466356582986,40.41233210868903,27.175259552266663,10.89237011216828,35.85475249233963,2.5119813717042225,354.27639535732027,20.7901111576289,18.41036005996647,649.6305942931139,8.698034978127067,25.487851896405743,12.414045032079148,0.5744728801425193,3.5233570684900997
1,R125,5172.790159622343,5.505020310090467,71.77375285333332,61.67144926558351,12.610197905379527,6.14115606672222,0.3975015033624591,9.501494637851463,0.5489821796700001,126.28431007163962,8.881381652325755,11.187028325282352,61.82508468639416,2.316703858432065,7.862892895518428,323.44779270819583,3.1447201201635404,17.984654367215285
2,R134,,,,,,,,,,,,,,,,,,
3,R134a,1247.5237030059793,2.7445082444546305,34.90634466222218,21.981050013077216,8.48863594979769,3.1046676061511094,0.8924888984395718,8.64719651066948,0.630185533808889,16.923177510135453,1.97608483152337,3.884789302642065,0.21928537366764897,0.12513806742505196,0.46827916211128695,252.96844653760485,3.1070486061861256,15.904981815066776
4,R14,989.1339144680321,2.2321822875904136,30.590304631111167,89.69351714839645,7.883196407425008,6.060825043704436,0.4622237237515824,6.0213462558417215,0.4925387844008882,17.32149416797725,3.876467057472695,3.8210559104076736,19.25792601938581,1.9288758096245109,4.388385354476725,117.66302356366681,1.7337261277905442,10.847258804124976
5,R143,1809.5102644015483,4.060650456380478,42.29052044066668,145.53766898304588,24.354845949526656,11.139635110293336,5.901087145922796,19.75201340449219,2.316745287808424,,,,18.759944539778296,1.00774201099327,4.3312751632490745,2.1486087337444157,0.31254015676591806,1.4658133352321556
6,R143a,2277.7696638066836,4.881449431073713,47.7123897271111,54.76124241547889,12.160006406959797,5.486081953135555,0.3764243175828835,7.901731030202193,0.542015246877334,334.0399002339618,10.805815345091055,18.262441402540624,27.022166818884557,1.5029157477254005,5.198284988232615,96.38382208790084,2.277848322810203,9.817526271311976
7,R152,,,,,,,,,,,,,,,,,,
8,R152a,2560.8160781667225,5.684744400657349,50.452786723555576,5.152031905944226,12.685258096733772,2.0442057605955553,0.41405792712867806,11.746234590700064,0.5700201709093564,723.3955923593539,9.759128070864321,26.646453118604864,15.888722774476506,1.0315639029877994,3.986066077535156,269.6705219332384,4.462404338702843,16.421647966426463
9,R161,197.9519810594972,1.612665025131014,11.948373469555577,77.53165067488847,63.803754551004864,6.466535031148891,10.65312651102571,59.712080590990155,2.439088021547111,437.85375501355776,5.117442597006519,18.861462206938448,495.627159058944,5.932760919781131,22.262685351478694,24.0330002129978,1.6232935095084087,4.902346398715395
10,R170,429.17683898067054,3.554568476676238,13.385406532888885,189.17640515686625,24.01993658747901,9.803092111233335,24.76441050295582,20.75843773593318,3.8651602324040213,687.3571146325794,7.096353799550633,20.19530351872158,116.62113822927985,3.536963184627658,10.799126734568858,0.3442948221202433,0.28458939367944375,0.5867664118882772
11,R23,831.5303770038129,1.9295675323669,22.329170449111096,562.83998746051,37.79216386960258,16.634093691088896,13.956897843565315,32.10740293884428,2.810512311132444,154.98006614497666,6.212874978173079,10.671295322242017,115.66193702433705,3.593378991413237,10.754623983400677,225.78283080855738,2.8539547393155194,15.02607170249621
12,R32,3797.13489852779,4.752788014058296,43.39667298266668,1745.8872873983892,63.544536323573396,29.491273450017776,52.73138183143281,43.13964906295366,5.786638285465333,2322.6373273196027,16.656682062127167,43.77250270241037,478.14577375966775,6.223578944991905,21.86654462322906,104.21361496034429,2.3754193053216017,10.208506989777902
13,R41,4160.4225146507815,7.448481279651426,54.43816540805551,1330.770119926308,138.34922516923146,27.97816178891111,117.29887900670613,102.34315257189633,8.97706749795389,7724.616320003328,21.563316554004803,83.304414286754,1150.454115994396,10.690350740613127,33.91834482981733,75.11161630914208,2.738206000650187,8.666695812657906
14,R50,1752.076529275538,11.84294012818665,41.83956344866666,7.025817964371127,16.42121099799045,2.5363876991600005,0.9883917048681459,12.257501527274961,0.9728105173955569,5254.963850731159,18.118657731135038,72.39582117449334,11.57803695937657,1.7855688693389062,3.402651460166993,188.00081951265875,8.429447365868235,13.71133908532127
