Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_x_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_x_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_x_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_x_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
5,48,1008.9084355889499,2.278552694501517,3.1309645023910453,2.795353673971067,2.330708394233865,3.8550171607920674,2.695531719491013,2.626218154704233,3.451995970700903,2.9304768905348784,50.53869345861459,34.229559794848676,32.67839222855977,27.5453129647267,68.23260418274437,37.82592734163418,14.542920612929013,38.22045242364569,36.08505943565386,1008.9082117697329,2.278552694501517,3.1309664638536603,2.795353673971067,2.330708394233865,3.8550171607920674,2.695531719491013,2.626218154704233,3.451995970700903,2.930478504179575,50.53869345861459,34.22960182308439,32.67839222855977,27.5453129647267,68.23260418274437,37.82592734163418,14.542920612929013,38.22045242364569,36.08509599409487,0.2758157936311843,53.8929188072619,83.04474720274678,14.906756025703034,275.0567057132721,94.0,1786.0,5358.054534150458,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
4,60,972.8702492195737,2.9831463185606766,2.9164176790142466,3.1482352109840264,2.29345714981162,3.178611073806568,3.399516720041862,1.6535016432417389,2.8281119756391364,2.9354893994801867,36.92165251924868,38.363149471946045,44.833266384508256,53.146651939286286,43.46779228379006,71.39865913940288,9.625215526525908,46.61906703507593,38.68561245539404,972.8702492195737,2.9831463185606766,2.9164176790142466,3.1482352109840264,2.29345714981162,3.178611073806568,3.399516720041862,1.6535016432417389,2.8281119756391364,2.9354893994801867,36.92165251924868,38.363149471946045,44.833266384508256,53.146651939286286,43.46779228379006,71.39865913940288,9.625215526525908,46.61906703507593,38.68561245539404,0.18514388398814988,59.194914220747144,54.85878575409188,23.127177726425032,363.1279265880585,139.0,2641.0,2588.8059685584867,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,29,990.0069711352588,2.0891037570895232,2.8644281962634843,2.451418677215709,3.425977960765353,3.1194339641082847,2.0251119603182315,1.60796141953423,3.9345526600005436,2.9366184270177866,23.214060252964387,40.274396728248696,58.34868051488105,22.702916272105725,47.78833027276176,73.05129929074032,13.008774419370457,23.394671570165514,39.09546916551626,990.0054005284285,2.0891037570895232,2.864429068286298,2.451418677215709,3.425977960765353,3.1194339641082847,2.0251119603182315,1.60796141953423,3.9345526600005436,2.936618278025726,23.214060252964387,40.27420228281497,58.34868051488105,22.702916272105725,47.78833027276176,73.05129929074032,13.008774419370457,23.394671570165514,39.09551015981892,0.16071567648264456,51.80495801235752,41.86684182539911,23.05594385217806,111.56931042671204,35.0,665.0,14218.168149924504,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,30,979.9503705494899,2.980507045239855,2.9184407919982713,2.031066551101671,3.186962816393274,2.867352697978917,3.6147210577696827,1.9728672046430593,3.7857774170503022,2.936449450517877,21.960663105785233,39.4668612602976,49.78202650792071,13.504102684793944,37.3125892000736,54.139474376752936,13.941823113707835,15.014070871197509,38.27893746544301,979.9501261578414,2.980507045239855,2.9184435806101594,2.031066551101671,3.186962816393274,2.867352697978917,3.6147210577696827,1.9728672046430593,3.7857774170503022,2.9364492388820866,21.960663105785233,39.46670205423063,49.78202650792071,13.504102684793944,37.3125892000736,54.139474376752936,13.941823113707835,15.014070871197509,38.278916076233024,0.12577928504064673,48.08844426376791,48.358104241293745,19.146008412300276,66.49330139160156,42.0,798.0,43643.47526423306,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,41,972.8742370703101,2.2807738771904673,2.946039349927321,3.6014891373510727,3.936523151438794,2.6268483563184852,3.3846452313386277,2.8145837284440574,3.7892133270076944,2.9348911556394155,12.538560910137356,37.64492040650736,67.07926272291186,16.392544199148258,37.3719956253284,72.26281945978263,8.931148704649223,39.21569898826657,38.345607989515926,972.8742370703101,2.2807738771904673,2.946039349927321,3.6014891373510727,3.936523151438794,2.6268483563184852,3.3846452313386277,2.8145837284440574,3.7892133270076944,2.9348911556394155,12.538560910137356,37.64492040650736,67.07926272291186,16.392544199148258,37.3719956253284,72.26281945978263,8.931148704649223,39.21569898826657,38.345607989515926,0.18485549176380006,59.4406097749801,60.607983234721516,21.8751782431195,245.48907041549683,83.0,1577.0,2660.865227817746,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,71,661.3454704592003,2.834044009405148,3.4347268412488634,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,1.7793903170665062,2.691121454086095,2.9201855922783313,45.023087710218206,30.46569424318224,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,10.716077632319228,29.605668082849444,32.4050019937714,661.3454224042022,2.834044009405148,3.434721858231354,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,1.7793903170665062,2.691121454086095,2.9201854400259704,45.023087710218206,30.465695704473426,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,10.716077632319228,29.605668082849444,32.405040453482,0.24001302140211342,9.422051398937082,8.052232543065793,5.241131458271266,324.4931728839874,112.0,2128.0,2812.2449240607516,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,134,1009.8994899168789,3.373001855363167,2.3045718324836626,2.0365765546883834,3.500288629889935,3.977722177812989,3.496331308759678,1.9206659880966077,3.578558656902977,2.920410090044545,39.11307920143384,58.78157567052608,29.084919644289172,28.705397008112673,18.45185718768805,11.258852261569311,10.824861928218581,22.406984060002067,45.36991427138935,1009.8994899168789,3.373001855363167,2.3045718324836626,2.0365765546883834,3.500288629889935,3.977722177812989,3.496331308759678,1.9206659880966077,3.578558656902977,2.920410090044545,39.11307920143384,58.78157567052608,29.084919644289172,28.705397008112673,18.45185718768805,11.258852261569311,10.824861928218581,22.406984060002067,45.36991427138935,0.2535859162653712,13.752511097758187,16.402116959461452,15.036799406631241,247.92377281188965,156.0,2964.0,2531.6942534861,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,62,991.4215892753357,3.239911436762759,3.022331528153016,2.3135827892921683,2.037152404354819,2.1400442874384447,2.9726902218740636,2.4094941924799955,3.1377028741729625,2.932897051273981,74.26005003680919,35.8151332506604,34.709176220530786,45.8116342426633,58.44673800892265,53.50013807445701,5.443954249616522,17.321719204995457,37.50933601832178,991.407677741804,3.239911436762759,3.022353342818276,2.3135827892921683,2.037152404354819,2.1400442874384447,2.9726902218740636,2.4094941924799955,3.1377028741729625,2.9328611326425986,74.26005003680919,35.81534312263913,34.709176220530786,45.8116342426633,58.44673800892265,53.50013807445701,5.443954249616522,17.321719204995457,37.50929014708234,0.20853963872319584,59.38136374822525,75.99422102914944,18.97004345859042,289.56274366378784,94.0,1786.0,1316.1353583799628,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,46,1009.874620764269,3.2594350140431283,3.1023012996871535,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.7901514239349914,3.2789217617598796,2.931103229727996,70.11251807595781,34.54976810831083,14.287470894461547,57.77928761376353,60.19157192031105,69.00803041272908,14.115636899558885,15.488305054145895,36.48941266459585,1009.8746198361628,3.2594350140431283,3.1023012974423962,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.7901514239349914,3.2789217617598796,2.9311032288506658,70.11251807595781,34.549768529999334,14.287470894461547,57.77928761376353,60.19157192031105,69.00803041272908,14.115636899558885,15.488305054145895,36.48941249136616,0.2633423060945465,56.733905820005006,84.09210447405135,16.18235894076401,153.28811240196228,54.0,1026.0,8458.187476685318,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,22,1557.545548741486,2.22949194590675,2.5690149820441652,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.474053960486055,2.855069280843381,3.1473589733445717,2.934603984041504,50.11441938534706,53.922268861874215,44.258776646744614,67.58623645520036,33.222534400162495,69.05478480978697,10.103681505293435,15.553743499629471,41.51658212343898,1557.544573730806,2.22949194590675,2.5690252325571556,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.474053960486055,2.855069280843381,3.1473589733445717,2.9346148057654724,50.11441938534706,53.922545506352726,44.258776646744614,67.58623645520036,33.222534400162495,69.05478480978697,10.103681505293435,15.553743499629471,41.51671175619367,0.09425792563358723,21.48734635263982,11.296965200826012,20.49709260972789,52.30229902267456,33.0,627.0,12667.445705657696,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
