Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
19,135,27083.42472919316,3.8521325564774838,3.947567076716645,3.209432201948106,1.928462497803983,3.1494230094162043,3.2561523966147004,2.571152563391388,70.29472717793082,58.751414640672905,65.79039936788776,7.668972511236581,39.43200369565561,45.256780051911,26.293834889286128,27079.30012644155,3.852230065566032,3.947567076716645,3.209432201948106,1.9284080173524376,3.1494230094162043,3.2561523966147004,2.571152563391388,70.2957060997693,58.751414640672905,65.79039936788776,7.669954480154719,39.43200369565561,45.256780051911,26.293834889286128,512.1977360817787,24650.320741664356,1917.1106956452027,3.795555801821939,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,297.35579109191895,247.0,3705.0,5954555.533101787,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
17,108,1205159.113147817,3.8068668590946153,3.8802149646667337,3.16402835989416,1.9156497439874645,3.6894688907844433,3.8107846374172984,2.9197605316336137,69.40477334003796,61.90923342488258,28.571725362719597,7.41412485670411,35.96886076760575,15.54366464427925,35.7718492868823,28097.513841758417,3.8510244640433293,3.8802149646667337,3.16402835989416,1.925807712793882,3.6894688907844433,3.8107846374172984,2.9197605316336137,70.85655297726686,61.90923342488258,28.571725362719597,7.54643941289955,35.96886076760575,15.54366464427925,35.7718492868823,24611.700062560332,1159143.2956950052,21338.72442392783,65.39296632369368,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,265.05694603919983,220.0,3300.0,5350553.358983924,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
7,43,38899.67097386291,3.8428312941404985,3.7917724363921335,2.8561823797425894,1.8640749990487375,3.326882995636896,3.2433914404182436,2.22949194590675,73.43519138579688,39.24428867619614,47.595324935163575,7.4151919750786845,23.29594430850597,46.61828321967889,35.07878203353001,38899.67097386291,3.8428312941404985,3.7917724363921335,2.8561823797425894,1.8640749990487375,3.326882995636896,3.2433914404182436,2.22949194590675,73.43519138579688,39.24428867619614,47.595324935163575,7.4151919750786845,23.29594430850597,46.61828321967889,35.07878203353001,596.8617866981298,35259.451053182725,3042.633181772219,0.7249522098358393,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,93.81827664375305,78.0,1170.0,5822441.739406928,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
18,79,39342.068038411904,3.8316122520596,3.6147210577696827,2.6304896061907455,1.9101527939394247,3.1557144305690707,2.36802040325493,3.575858467651009,74.94233540696045,13.504102684793944,37.3125892000736,6.64334153186075,47.15106222921341,15.014070871197509,49.1865702160871,39242.630639370436,3.831997353071191,3.6147210577696827,2.6304896061907455,1.910237829375863,3.1557144305690707,2.36802040325493,3.575858467651009,74.95579960483259,13.504102684793944,37.3125892000736,6.644304218579643,47.15106222921341,15.014070871197509,49.1865702160871,1054.732401594438,36106.06840366307,2179.7272413600767,1.539991794310584,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,231.1274130344391,192.0,2880.0,6192186.480504485,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
13,88,44939.62354925965,3.837980805322736,3.1377028741729625,2.634724818644321,1.8395484849625496,3.159490438491593,2.7602823452471004,3.1018964382357934,74.77750245203222,53.50013807445701,27.219771248082616,7.2775326061185055,27.95294692699372,37.04011274575476,22.356090347019386,44934.91322449078,3.8379939523471367,3.1377028741729625,2.634724818644321,1.8395509137432007,3.159490438491593,2.7602823452471004,3.1018964382357934,74.77796580366403,53.50013807445701,27.219771248082616,7.277570356159065,27.95294692699372,37.04011274575476,22.356090347019386,734.9439674328198,40475.48923969097,3727.502539566527,1.6878025693388015,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,201.0352897644043,167.0,2505.0,5998417.267892353,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
15,61,48990.65283404049,3.8501008825872125,2.468724172242841,3.2335567140033152,1.8431239333818208,3.9003522384941594,3.1133063763903124,3.831212699532549,74.87886554740382,35.350501419181015,41.589393361299145,7.282529179790947,34.2341772527997,47.41634993472588,47.15567024717622,48988.98627930869,3.8501076341934604,2.468724172242841,3.2335567140033152,1.8431309292992286,3.9003522384941594,3.1133063763903124,3.831212699532549,74.87864586632422,35.350501419181015,41.589393361299145,7.28241841323249,34.2341772527997,47.41634993472588,47.15567024717622,4204.91216271697,41805.480622779614,2978.815120632773,1.4449279111291684,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,137.13145995140076,114.0,1710.0,11291027.47131319,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,10,65047.73462055997,3.4065814707070596,2.13307296270823,2.5206301971570815,2.728920565945578,2.3868685652466555,3.2789217617598796,3.049340618247467,66.01671427764313,27.11429008166222,14.287470894461547,7.48633150395874,42.02623103401364,46.773554837623344,47.619022421889305,65030.979529161435,3.4067006621947034,2.13307296270823,2.5206301971570815,2.72897359278661,2.3868685652466555,3.2789217617598796,3.049340618247467,66.02319431266677,27.11429008166222,14.287470894461547,7.485311125756102,42.02623103401364,46.773554837623344,47.619022421889305,1663.051442409738,62404.670461371185,720.0210169525619,259.9916998264895,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,55.43919491767883,46.0,690.0,10343847.187849721,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
20,20,13949976.46346935,3.9999999999999996,2.9017478728266983,2.7642055040630344,3.0,2.8029591669390808,2.6347678919165536,3.243838735840603,69.27205285557972,73.2971350652714,54.05705794323023,10.000000000000002,29.93453532718115,27.017118392104805,42.91735813854984,13949691.22900159,3.9999999999999996,2.9017478728266983,2.7642055040630344,3.0,2.8029591669390808,2.6347678919165536,3.243838735840603,69.21211088102024,73.2971350652714,54.05705794323023,10.000000000000002,29.93453532718115,27.017118392104805,42.91735813854984,395931.26091000094,13175290.27240694,338466.90129798756,40288.02885442269,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,38.5774610042572,32.0,480.0,248888803.54191312,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,32,13949693.2074807,3.9999999999999996,2.27291045132137,2.119835379024423,3.0,2.0891037570895232,2.2149882582121854,2.451418677215709,69.21101619241986,46.381603833519264,10.816138710342532,10.000000000000002,48.85467155000953,34.88351616719798,22.115263213134668,13949693.2074807,3.9999999999999996,2.27291045132137,2.119835379024423,3.0,2.0891037570895232,2.2149882582121854,2.451418677215709,69.21101619241986,46.381603833519264,10.816138710342532,10.000000000000002,48.85467155000953,34.88351616719798,22.115263213134668,396952.3451299246,13173013.766833225,339533.5938340703,40193.50168348024,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,125.25158357620239,104.0,1560.0,338364122.3787548,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
4,58,13952483.811501281,3.9999999999999996,3.578558656902977,2.206452013155284,3.0,3.817191006186191,2.5872282967473588,2.5755506771726973,69.38112280488689,11.258852261569311,54.12430964109292,10.000000000000002,24.29413307802792,32.20506057481184,16.867689079097815,13949713.344631318,3.9999999999999996,3.578558656902977,2.206452013155284,3.0,3.817191006186191,2.5872282967473588,2.5755506771726973,69.23633707331437,11.258852261569311,54.12430964109292,10.000000000000002,24.29413307802792,32.20506057481184,16.867689079097815,394118.8759860758,13181339.944581665,336568.06716459454,40456.9237689477,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,122.74859070777893,102.0,1530.0,253625733.28189003,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
