Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,Run Time,jac evals,Termination
2,98,4399.767191076967,2.4089044994630346,3.9999999999999996,1.5,3.3409350203568042,2.8645449173814796,3.1412200162833566,19.1251510086902,75.00000000000001,10.000000000000002,48.889155150178915,50.00000000000001,50.00000000000001,4399.767191076967,2.4089044994630346,3.9999999999999996,1.5,3.3409350203568042,2.8645449173814796,3.1412200162833566,19.1251510086902,75.00000000000001,10.000000000000002,48.889155150178915,50.00000000000001,50.00000000000001,484797.4777643986,97188.04641622951,250.88359707353624,71785.59599200994,0.0002506434781672894,0.0031905246665747205,0.1417841355773672,0.05477469627789079,11.766873121261597,8,0
14,117,4399.767394870767,2.3908589622186374,3.9999999999999996,1.5,3.6936576029800703,2.864544845065582,3.14121993371675,50.297121694789695,75.00000000000001,10.000000000000002,15.650167076209334,50.00000000000001,49.99999879727639,4399.767191077011,2.3908589622186374,3.9999999999999996,1.5,3.6936576029800703,2.864544845065582,3.14122003371675,50.297121694789695,75.00000000000001,10.000000000000002,15.650167076209334,50.00000000000001,50.00000000000001,484797.40389919886,97188.06120520509,250.88370940164657,71785.59939472,0.00025064347729324696,0.003190524651614725,0.14178413594759726,0.05477469592349477,13.255873680114746,9,0
13,130,4399.767394870762,2.0891037570895232,3.9999999999999996,1.5,3.425977960765353,2.8645448433981673,3.1412201113198766,14.678328179816642,75.00000000000001,10.000000000000002,22.115263213134668,50.00000000000001,49.99999879727639,4399.767191077072,2.0891037570895232,3.9999999999999996,1.5,3.425977960765353,2.8645448433981673,3.141220211319877,14.678328179816642,75.00000000000001,10.000000000000002,22.115263213134668,50.00000000000001,50.00000000000001,484797.56075326825,97188.05059439833,250.88366716579827,71785.59923381126,0.00025064347787721956,0.0031905246505748294,0.14178413582046426,0.054774696051083704,14.792835235595703,10,0
18,113,4399.767317996704,2.7800154282824923,3.9999999999999996,1.5,3.099095843017125,2.8645450433704553,3.1412200972136612,35.666914840031076,74.99999879727639,10.000000000000002,19.421533180387307,50.00000000000001,50.00000000000001,4399.767191077155,2.7800154282824923,3.9999999999999996,1.5,3.099095843017125,2.8645450433704553,3.141220197213661,35.666914840031076,75.00000000000001,10.000000000000002,19.421533180387307,50.00000000000001,50.00000000000001,484797.64306798624,97188.0365881727,250.8835170396955,71785.59788513991,0.00025064347865091165,0.0031905246815202774,0.14178413524290548,0.054774696596923377,13.26383376121521,9,0
20,103,4399.767471490381,3.6894688907844433,3.9999999999999996,1.5,3.092693632040746,2.864544528552014,3.141220321889629,41.866478970295304,75.00000000000001,10.000000000000002,35.7718492868823,49.99999879727639,50.00000000000001,4399.767191077164,3.6894688907844433,3.9999999999999996,1.5,3.092693632040746,2.8645446285520144,3.141220321889629,41.866478970295304,75.00000000000001,10.000000000000002,35.7718492868823,50.00000000000001,50.00000000000001,484797.5780278899,97188.06078858205,250.88382624148062,71785.60055903142,0.00025064347773219624,0.0031905246016969034,0.14178413657840128,0.054774695342169596,11.782371997833252,8,0
5,128,4399.767191077321,2.5755506771726973,3.9999999999999996,1.5,3.3576710658797815,2.8645444733595826,3.1412201789747716,41.952255353222,75.00000000000001,10.000000000000002,20.135501324426976,50.00000000000001,50.00000000000001,4399.767191077187,2.5755506771726973,3.9999999999999996,1.5,3.3576710658797815,2.8645444733595826,3.141220278974772,41.952255353222,75.00000000000001,10.000000000000002,20.135500121703355,50.00000000000001,50.00000000000001,484797.3654715089,97188.06719159051,250.88385826289345,71785.59626468072,0.0002506434773022987,0.0031905245921840324,0.14178413680792668,0.05477469512258705,14.697348833084106,10,0
1,124,4399.7671910772215,2.834044009405148,3.9999999999999996,1.5,2.604665145263679,2.8645447563218704,3.141219691251652,22.106913739548613,75.00000000000001,10.000000000000002,33.85858569011749,50.00000000000001,50.00000000000001,4399.7671910772215,2.834044009405148,3.9999999999999996,1.5,2.604665145263679,2.8645447563218704,3.141219691251652,22.106913739548613,75.00000000000001,10.000000000000002,33.85858569011749,50.00000000000001,50.00000000000001,484797.0957704602,97188.07714508206,250.88378558669882,71785.59644228285,0.00025064347657935616,0.0031905246412413436,0.14178413630961145,0.0547746955725679,14.684637546539307,10,0
16,111,4399.767191077223,3.2594350140431283,3.9999999999999996,1.5,2.13307296270823,2.8645451904436223,3.141219748261394,22.573228370516308,75.00000000000001,10.000000000000002,47.36827896397728,50.00000000000001,50.00000000000001,4399.767191077223,3.2594350140431283,3.9999999999999996,1.5,2.13307296270823,2.8645451904436223,3.141219748261394,22.573228370516308,75.00000000000001,10.000000000000002,47.36827896397728,50.00000000000001,50.00000000000001,484797.39756271965,97188.04378392427,250.88347746313937,71785.59597800575,0.0002506434781419464,0.0031905247130449743,0.14178413494564088,0.0547746968631722,11.829650402069092,9,0
12,116,4399.767471490563,3.12206043851142,3.9999999999999996,1.5,2.4659485476820406,2.8645444161908933,3.141220389668103,66.13022054636288,75.00000000000001,10.000000000000002,19.775932898123976,49.99999879727639,50.00000000000001,4399.767191077282,3.12206043851142,3.9999999999999996,1.5,2.4659485476820406,2.864544516190893,3.141220389668103,66.13022054636288,75.00000000000001,10.000000000000002,19.775932898123976,50.00000000000001,50.00000000000001,484797.57325667085,97188.06443890926,250.8838858390406,71785.60060368695,0.000250643477601592,0.0031905245827577914,0.14178413686998986,0.05477469506965079,13.269964218139648,9,0
8,116,4399.7674714904815,2.5398557835300517,3.9999999999999996,1.5,3.9296800942967707,2.86454486801143,3.1412195640368026,17.45848824196939,75.00000000000001,10.000000000000002,35.24363650354962,49.99999879727639,50.00000000000001,4399.767191077284,2.5398557835300517,3.9999999999999996,1.5,3.9296800942967707,2.8645449680114297,3.1412195640368026,17.45848824196939,75.00000000000001,10.000000000000002,35.24363650354962,50.00000000000001,50.00000000000001,484797.10097196687,97188.0831620238,250.88378123507212,71785.60093014587,0.00025064347629177094,0.0031905246612915603,0.14178413610918478,0.054774695753231906,13.366805076599121,9,0
3,117,4399.767394871144,3.752778304592076,3.9999999999999996,1.5,2.0781095664657645,2.8645444123287818,3.1412204992339876,16.392544199148258,75.00000000000001,10.000000000000002,33.660784974055595,50.00000000000001,49.99999879727639,4399.7671910773215,3.752778304592076,3.9999999999999996,1.5,2.0781095664657645,2.8645444123287818,3.1412204992339876,16.392544199148258,75.00000000000001,10.000000000000002,33.660784974055595,50.00000000000001,50.00000000000001,484797.6560864524,97188.05687556951,250.88386458471604,71785.59928812798,0.0002506434778004432,0.003190524577365962,0.14178413684393767,0.054774695100895936,12.605146646499634,9,0
