Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
9,90,661.3730733913118,2.162499849258071,3.433973232889679,3.576875711110016,3.5932280962387644,2.8586347320833863,2.096429576577405,2.691365993174823,3.61590025567093,3.389841360297795,2.7458354337966,2.920225261268146,35.30462234413533,30.491587257875548,14.589009720261531,17.767707454539075,69.268060732925,59.06139420601113,3.392345535122799,29.295459164718977,48.74216041662699,44.1498988235391,32.406076788382286,661.3643050057785,2.162499849258071,3.43377342197756,3.576875711110016,3.5932280962387644,2.8586347320833863,2.096429576577405,2.691365993174823,3.61590025567093,3.389841360297795,2.7458354337966,2.9202395807417147,35.30462234413533,30.47899747847596,14.589009720261531,17.767707454539075,69.268060732925,59.06139420601113,3.392345535122799,29.295459164718977,48.74216041662699,44.1498988235391,32.41533827090247,0.2422266014033207,9.519566671198053,8.120101616763295,5.266430570415312,307.1925504207611,147.0,3381.0,935.6289546140864,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,55,662.0383493148875,3.761997611040487,3.439953162995138,2.16323832217868,2.358896907519044,2.911100616205037,2.365598818068767,2.0353409618559173,3.09132339579143,2.352307978752416,3.3313312660294008,2.9198093810122443,62.02488092707949,30.24495712376028,17.67886109923028,41.564513645066455,67.96995583636074,72.89184011322222,7.0881613927633484,16.479812554378498,41.31071711744375,15.857585995405788,32.41385014437461,662.0383493148875,3.761997611040487,3.439953162995138,2.16323832217868,2.358896907519044,2.911100616205037,2.365598818068767,2.0353409618559173,3.09132339579143,2.352307978752416,3.3313312660294008,2.9198093810122443,62.02488092707949,30.24495712376028,17.67886109923028,41.564513645066455,67.96995583636074,72.89184011322222,7.0881613927633484,16.479812554378498,41.31071711744375,15.857585995405788,32.41385014437461,0.2217861379432805,8.575923778733475,7.485760581331693,5.004895375321401,322.93239736557007,90.0,2070.0,1849.7438138378184,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,61,662.0811918688324,3.0375786508828218,3.43033566210626,2.399565017224827,3.108390885961081,2.014472413562776,3.7462409768004816,1.696771988523099,3.90279842552253,3.359765302274228,3.028328411455038,2.9202654661284653,49.33685576606101,30.313815760046857,27.940346223055847,27.535616028525485,49.63000702234356,54.19390401153078,13.640487402997485,20.6243848110251,24.728130714135663,30.74265621215352,32.542143890605466,662.0811918688324,3.0375786508828218,3.43033566210626,2.399565017224827,3.108390885961081,2.014472413562776,3.7462409768004816,1.696771988523099,3.90279842552253,3.359765302274228,3.028328411455038,2.9202654661284653,49.33685576606101,30.313815760046857,27.940346223055847,27.535616028525485,49.63000702234356,54.19390401153078,13.640487402997485,20.6243848110251,24.728130714135663,30.74265621215352,32.542143890605466,0.2382856445839978,9.840028443903345,8.287321543383142,5.436680635611383,200.0966053009033,99.0,2277.0,392.8471089794831,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,66,972.1890227828768,3.000813477746095,2.940568519450116,2.630608357094177,3.932432523769213,3.803461116187597,2.294754164694274,1.628491842292901,3.4174241099519542,2.529179274925666,3.576658960865276,2.9351527139399938,13.892185206461978,37.89422971947699,56.9729654574781,32.815021975575746,70.90628745689693,16.785260022053453,5.845295955704517,16.59041445617802,47.2672026922733,26.60733132086022,38.36955251590663,972.1888855406444,3.000813477746095,2.940573875104642,2.630608357094177,3.932432523769213,3.803461116187597,2.294754164694274,1.628491842292901,3.4174241099519542,2.529179274925666,3.576658960865276,2.9351525160259806,13.892185206461978,37.89434078474029,56.9729654574781,32.815021975575746,70.90628745689693,16.785260022053453,5.845295955704517,16.59041445617802,47.2672026922733,26.60733132086022,38.369391234547074,0.1787836947890911,58.61436147848525,58.89251982968168,21.80898664775568,143.46092581748962,71.0,1633.0,7274.705320188294,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,93,972.5691036816256,3.139537692411556,2.932119791285605,2.332356418272602,3.9050389715043,3.652806285772852,3.367102709879336,2.5713487944317945,2.129618783354983,2.77968164207195,3.130500330221494,2.9355800836649277,63.17710743429957,38.5022469244571,71.98436798125304,61.62440787435868,38.04296801012804,13.542297466774745,14.958524584156478,41.44815293010583,24.95187259164149,35.112832885908354,38.32961461573249,972.5688443326328,3.139537692411556,2.9321212843699658,2.332356418272602,3.9050389715043,3.652806285772852,3.367102709879336,2.5713487944317945,2.129618783354983,2.77968164207195,3.130500330221494,2.935581582330535,63.17710743429957,38.50229258217428,71.98436798125304,61.62440787435868,38.04296801012804,13.542297466774745,14.958524584156478,41.44815293010583,24.95187259164149,35.112832885908354,38.32965198839187,0.154219465145359,54.308442571946685,54.38585658632277,20.72015555566267,267.20010685920715,141.0,3243.0,4817.15079491962,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
5,31,985.898789732749,3.784400285337821,2.890219656371364,2.085319465679169,2.920264805558492,3.5187650320124906,3.217682716692352,1.9496167358734908,2.384986443830673,3.001691131876982,3.82116653199433,2.9369013226341583,18.546645804075585,40.24046881413758,59.93682251351459,23.02565908322114,13.178341811274075,10.869434550014702,12.50158516268377,15.979072358100938,18.846225878356456,37.921659582158895,38.59704418923963,985.898789732749,3.784400285337821,2.890219656371364,2.085319465679169,2.920264805558492,3.5187650320124906,3.217682716692352,1.9496167358734908,2.384986443830673,3.001691131876982,3.82116653199433,2.9369013226341583,18.546645804075585,40.24046881413758,59.93682251351459,23.02565908322114,13.178341811274075,10.869434550014702,12.50158516268377,15.979072358100938,18.846225878356456,37.921659582158895,38.59704418923963,0.1330114659255745,47.63212141741327,43.02998282461531,20.331039329846973,135.7697172164917,72.0,1656.0,2184.6197353228526,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,69,989.7659823819448,3.316470874267468,3.018033803666617,3.532531015986189,3.8846724690350696,2.6065302864016897,2.540851648869485,2.094001413664623,2.360522273397562,3.974900576167792,2.5065569563628087,2.9330802367469566,62.09847795967921,36.04781921534608,42.67050485557933,10.159365220382416,74.89182549423269,13.7089606389134,3.621640098739796,46.83300774047071,22.667121142588048,19.08163856718602,37.50762140388962,989.7658083822108,3.316470874267468,3.0180344634486773,3.532531015986189,3.8846724690350696,2.6065302864016897,2.540851648869485,2.094001413664623,2.360522273397562,3.974900576167792,2.5065569563628087,2.93308084149944,62.09847795967921,36.04783609970698,42.67050485557933,10.159365220382416,74.89182549423269,13.7089606389134,3.621640098739796,46.83300774047071,22.667121142588048,19.08163856718602,37.50763599105382,0.1984041765949899,58.231284721158026,74.1246177597543,18.712135074933443,400.0676386356354,106.0,2438.0,2731.0259170441423,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
10,45,1003.4485849265724,2.34183584058102,3.0618176611597434,3.896888382223605,2.02571484650751,3.596488650521656,3.613573250255408,1.718283896401265,3.293344961935305,3.4867966945420745,2.922297300395187,2.9317097198506774,21.00220646066493,34.92979024318349,28.59163231319526,46.04618603244793,12.905245314495687,50.35655677089704,7.65749309658412,31.23652446568809,32.8013080106183,19.083299019555987,37.08654207201113,1003.4391708406532,2.34183584058102,3.061664227904344,3.896888382223605,2.02571484650751,3.596488650521656,3.613573250255408,1.718283896401265,3.293344961935305,3.4867966945420745,2.922297300395187,2.931669682630849,21.00220646066493,34.93538188702948,28.59163231319526,46.04618603244793,12.905245314495687,50.35655677089704,7.65749309658412,31.23652446568809,32.8013080106183,19.083299019555987,37.0853632088728,0.237526506528934,58.60806747369537,82.43473660383911,17.722508480274968,293.86215686798096,86.0,1978.0,4767.5435473843145,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
2,34,1024.892074858207,2.0047141574985488,2.331126311328586,2.161395963086111,2.455486601441122,3.676444110403172,3.996277427484394,1.801468031867988,2.484217060404167,2.069072004122615,3.276090269580141,2.9120356659876467,55.30525421615367,51.408593024223656,51.8965278646931,37.61150548430826,69.13502444814814,40.06516251973456,5.191476138216551,46.12393502607508,28.026824367511924,32.49349311102081,45.76191574400083,1024.8889386910628,2.0047141574985488,2.331107916743637,2.161395963086111,2.455486601441122,3.676444110403172,3.996277427484394,1.801468031867988,2.484217060404167,2.069072004122615,3.276090269580141,2.9120299959615528,55.30525421615367,51.40884763970118,51.8965278646931,37.61150548430826,69.13502444814814,40.06516251973456,5.191476138216551,46.12393502607508,28.026824367511924,32.49349311102081,45.76196234437202,0.5997570211015102,20.00572441139637,20.382002244250348,5.4618033465370655,84.41758275032043,45.0,1035.0,2944.443378630429,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,52,1039.614803657223,3.3260786360081864,2.8369066812375614,3.8410362537007448,3.677219710456978,2.555523125332115,2.8334273131884107,2.536983382376936,2.519622150933014,2.621636261373636,2.268388117287635,2.9379325465939035,62.65968110070037,42.51922606360694,72.14193545470395,34.41918934673254,10.73254392908974,18.03881713378089,4.6265755577867465,25.61037743315697,37.718483226576296,44.17295901488759,38.95663452747268,1039.6140429411275,3.3260786360081864,2.836916580813513,3.8410362537007448,3.677219710456978,2.555523125332115,2.8334273131884107,2.536983382376936,2.519622150933014,2.621636261373636,2.268388117287635,2.9379306825418903,62.65968110070037,42.5189227772952,72.14193545470395,34.41918934673254,10.73254392908974,18.03881713378089,4.6265755577867465,25.61037743315697,37.718483226576296,44.17295901488759,38.956297755332265,0.1251277322290779,37.08542204680525,30.48883789181013,19.128773079495325,130.4602072238922,68.0,1564.0,12539.102371436184,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
