sigma_Cm,sigma_C1,sigma_C2_0,sigma_C2_1,sigma_C2_2,sigma_C2_3,sigma_H1,sigma_F_1,sigma_F_2,sigma_F_3,sigma_F_4,epsilon_Cm,epsilon_C1,epsilon_C2_0,epsilon_C2_1,epsilon_C2_2,epsilon_C2_3,epsilon_H1,epsilon_F_1,epsilon_F_2,epsilon_F_3,epsilon_F_4
3.7740546892112734,3.4275291725482653,3.758556730441553,3.5419973795612503,3.3582930534419715,3.838830797549877,2.420645968574569,2.494867528875484,2.8321649338795267,2.9366789717273423,2.9309846956010284,44.68094179633097,45.69034746694066,40.90035108842895,43.47444425918107,35.50296534622791,37.90569113203375,10.349220818678328,48.96925784592908,43.47425886104144,19.238347113771265,26.975848905351054
3.7822822542729466,3.4219257479602394,3.773718066091393,3.433137054399912,3.628369801618255,3.369210917639641,2.4090653085216247,2.5488892709516846,2.83140342175469,2.9541278435019085,2.9313433202312207,44.76430004129723,45.8705709336273,40.638536766578895,43.19807416678284,26.471669906566344,49.60951096083352,10.37925423414436,49.58161730522115,43.092401753823744,25.02817783932469,27.01423797873036
3.780537003566211,3.422463408698923,3.774793255090159,3.4386900500771853,3.271847284300571,3.357841044468492,2.406005501418279,2.5427703792284984,2.8584875531161025,2.9672232542493755,2.931263068112648,44.94821502894502,45.82510085071865,40.703478330034194,42.97487169418634,40.20671090495552,50.05653471936862,10.352173485013749,49.54300036858732,43.42859183761114,25.2702611027124,27.018438522469904
