,molecule,temperature,restart,sim_liq_density,sim_vap_density,Hvap,sim_Pvap,liq_enthalpy,vap_enthalpy,sim_Hvap,sim_Tc,sim_rhoc
88,R143,397,2,875.5195474479999,113.10885795160002,15.41137104792846,28.9869902297965,9710.190630019999,4889.31977316,183.38137848558375,426.2117909264251,456.2065723356417
89,R143,397,3,864.6981174189999,109.3578407696,15.394115644086217,28.691948084138,9884.010251480002,4777.50074475,183.17605478446234,426.2117909264251,456.2065723356417
90,R143a,240,1,1157.5249219,7.43106062243,19.783862042390663,1.6594586793400001,-113080.246451,-20892.1321941,235.41006713934627,354.190581235365,439.5082127808656
91,R143a,240,2,1156.89338435,6.734811734490001,19.79815465105132,1.5149400453589998,-115283.168424,-18924.1513145,235.58013625715512,354.190581235365,439.5082127808656
92,R143a,240,3,1157.30765656,7.14401840422,19.80893820354898,1.5956924419540002,-114019.96223499998,-20071.2831773,235.70845077997356,354.190581235365,439.5082127808656
93,R143a,260,1,1096.70868368,15.603883533900001,18.341095449100486,3.61402174533,-111350.02474000001,-21103.634825699995,218.24244941813998,354.190581235365,439.5082127808656
94,R143a,260,2,1096.5485867500001,13.8255092721,18.433689439947013,3.2350218336700003,-114129.449773,-18625.0464803,219.34423417357226,354.190581235365,439.5082127808656
95,R143a,260,3,1098.06400994,14.495245348700003,18.445035145140867,3.39250811731,-113062.24935700002,-19592.361128400004,219.4792378051031,354.190581235365,439.5082127808656
96,R143a,280,1,1033.208391303,28.441939151,16.797257932032252,6.7041480916100005,-110974.136132,-20113.2797078,199.87217910557175,354.190581235365,439.5082127808656
97,R143a,280,2,1033.75564467,27.8354821244,16.844529546691298,6.5919799592,-111552.043779,-19601.0305158,200.43466857081503,354.190581235365,439.5082127808656
98,R143a,280,3,1031.7934733830002,27.9501736266,16.795857692262494,6.619165413969999,-111394.732205,-19712.7884534,199.85551751859222,354.190581235365,439.5082127808656
99,R143a,300,1,964.49132062,54.82050385299999,14.819423307433869,12.563386894919999,-108049.55050250002,-21437.9656017,176.33773569055055,354.190581235365,439.5082127808656
100,R143a,300,2,960.227688015,53.0420339878,14.794984302158154,12.20531837739,-108941.8870747,-20577.849964200002,176.04693362872624,354.190581235365,439.5082127808656
101,R143a,300,3,958.8970302110001,51.618981036200005,14.86223381975863,12.0051540693,-109447.493518,-20108.5329273,176.8471420723302,354.190581235365,439.5082127808656
102,R143a,320,1,869.9343524980001,91.23747264069999,12.353951129707436,19.9640671003802,-107970.2550871,-19948.1315528,147.00084637919366,354.190581235365,439.5082127808656
