,molecule,temperature,restart,sim_liq_density,sim_vap_density,Hvap,sim_Pvap,liq_enthalpy,vap_enthalpy,sim_Hvap,sim_Tc,sim_rhoc
0,R116,190,1,1541.0380157666666,8.016351597866668,15.79902703152098,0.88340835459,68335.13805822222,23432.857979777775,114.47589801743779,291.32686900110986,592.6917419272372
1,R116,210,1,1457.6197311555554,22.21104841888889,14.563180092601906,2.568072383677778,68236.66047511112,25102.309919999996,105.52125240143856,291.32686900110986,592.6917419272372
2,R116,230,1,1355.4513642333334,44.828280545,13.117965712783608,5.335252077544443,71620.01908,22971.956118444446,95.04958135313053,291.32686900110986,592.6917419272372
3,R116,250,1,1240.4096438444444,88.26036363244447,11.29527753948087,10.35364415638889,73245.74891211113,22718.37319077778,81.84282722654385,291.32686900110986,592.6917419272372
4,R116,270,1,1097.8536601166668,168.82998778555555,8.814714416246064,18.145422829044445,75620.12613955555,21820.458175333333,63.869271604751425,291.32686900110986,592.6917419272372
5,R125,229,1,1562.3560486333333,6.0531429767222225,21.234526311376,0.923900225851111,43012.468595777784,9954.246227855556,176.92489844505917,357.61648972612335,577.5408324953112
6,R125,249,1,1488.4692049555556,13.261626234222224,19.833505973182255,2.1368044214,44791.33402477778,9699.306459466667,165.25167449743589,357.61648972612335,577.5408324953112
7,R125,269,1,1410.7962052,25.810847364111112,18.325726548263365,4.328485764333334,46661.942259222225,9426.478117999999,152.68893974557045,357.61648972612335,577.5408324953112
8,R125,289,1,1324.3285341,49.87436104811111,16.533870524101886,8.332511576577778,48052.87127633333,9743.000986499997,137.75929448510155,357.61648972612335,577.5408324953112
9,R125,309,1,1225.1435122333332,87.0570889818889,14.434748106977333,14.222802076706666,50214.71513966667,9233.106240933332,120.26952263770482,357.61648972612335,577.5408324953112
10,R134,240,1,1717.3384131222222,3.5734846139888887,34.29902706565228,0.6588452575166666,19913.820555222224,9671.552092755555,336.16313357671334,476.68658374272115,564.4506812856621
11,R134,260,1,1668.3751819666666,6.8920336203999994,32.78763160930051,1.34246222796,22311.42402122222,8128.5814618,321.3500185659492,476.68658374272115,564.4506812856621
12,R134,280,1,1620.5403968777778,6.956095031797777,31.736936002156426,1.4433823983495555,26053.311901111112,4047.2952131066663,311.0522008740139,476.68658374272115,564.4506812856621
13,R134,300,1,1565.303698522222,9.509113931966667,28.069430265066433,1.4667641130422002,28459.554753333334,2760.5081078277776,275.1071515106348,476.68658374272115,564.4506812856621
14,R134,320,1,1511.2453605333333,8.367256874277778,29.292570764306447,2.038492803974555,31150.722451999995,1472.573708022222,287.09509339137895,476.68658374272115,564.4506812856621
15,R134a,240,1,1417.2186035222223,3.6515506973666665,23.400607356713472,0.6928411664522223,-1576.2032673141555,3192.713704177778,229.34824015777056,380.4771592111105,507.78188823481173
16,R134a,260,1,1356.9055924333334,8.321057003766667,22.07400079972378,1.6682711051777777,-228.08390485214667,3244.5028424555558,216.3462323641542,380.4771592111105,507.78188823481173
17,R134a,280,1,1290.420561111111,16.81559480866667,20.539804270932493,3.4840968429888886,1252.8164302728921,3310.5686996555555,201.30964512645178,380.4771592111105,507.78188823481173
18,R134a,300,1,1215.5869569444446,31.981569941222222,18.768836295578925,6.7216835440222225,2723.468808887778,3446.8097620666667,183.95247219792165,380.4771592111105,507.78188823481173
19,R134a,320,1,1134.7267129666666,55.659269875888896,16.7152181377162,11.501965502122223,4220.1411056,3365.2016417777772,163.8250582687813,380.4771592111105,507.78188823481173
20,R14,130,1,1698.5935292777776,2.4351555045444444,12.579074453179599,0.29470944904444446,-3830.702566177777,1030.2705384377778,142.9370434533267,229.8110890394038,615.6857692870519
21,R14,150,1,1591.7226266666667,9.909918036233334,11.618417476475319,1.34257147576,-2926.6468251888887,1079.5510072955556,132.02102029645505,229.8110890394038,615.6857692870519
