Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R125-sim_liq_density-wt,R125-sim_vap_density-wt,R125-sim_Pvap-wt,R125-sim_Hvap-wt,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
34,255,23519.708292017913,3.466705688628396,3.596675190033312,3.462777957523807,3.4729435509165945,3.77826331293055,2.5900636294923665,3.037021574748293,2.783157117129325,2.9185436912642535,2.92944164837441,45.87815947321399,46.30079726726399,54.39141820566752,33.575759848791826,35.77996624020614,10.000000000000002,35.27286483042065,42.21703228778821,21.906177121106786,26.280466507744233,23519.70817270442,3.466701537629569,3.596687299529391,3.4627712740877055,3.472942864220526,3.778259896422621,2.5900635680599047,3.037019722199441,2.7831556630259318,2.918549195493141,2.9294414684649617,45.87815313153214,46.30080296103893,54.39139387212997,33.575676063248274,35.78006740042965,10.000000000000002,35.27291533740675,42.216990338017915,21.906210671362164,26.280470051972088,1.288316505723715,212.3192284667506,295.80728434559757,6.283768306899786,19.85085235466576,680.3431671237536,625.5131556928603,15.351709924371185,5.099498179040205,2283.609021019786,1730.1453888755066,48.14992554780709,14.010948763856465,2.0722432131457498,8.628430166764296,38.61326551802803,8.612865158963253,4.125912200322032,20.504824577186504,19.0652125689277,3.87992336356335,32.87024025616923,21.384035701426566,7.65507176036906,1.4159952374367317,16.02507515774803,18.333029085625082,21.796825004959604,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,3405.47403049469,281.0,5901.0,942775.0574905433,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
95,327,23520.235323648776,3.464472071520998,3.5660400766408373,3.4299744775900547,3.4701605407112184,3.7971997789368306,2.5949829345284314,3.220330755839351,2.7827772598306524,2.9032701860463717,2.929541419268882,45.96275134670538,47.56138988510625,59.046796013289615,33.91969733049522,33.08483387365708,10.000000000000002,33.44530424190338,42.1737068005758,22.910019857400183,26.289331389688773,23520.23519899902,3.464471028415847,3.566046251746805,3.4299752019687912,3.4701656840109907,3.7971895276582304,2.5949839281799947,3.2203445594007505,2.782779488952518,2.9032698233156977,2.9295417734072786,45.962754154255364,47.561184203088665,59.04678962537051,33.91977777591123,33.084742695380854,10.000000000000002,33.44533670884355,42.173728326306026,22.91020328405452,26.289336169134607,1.2873962751635892,208.80056129528816,292.3332012035585,6.20474805369897,21.31296488675222,694.8561299147177,659.3316961043081,15.806188761191661,4.827726585029967,2231.94992183661,1689.9475793814993,47.48232730318337,9.308565962603678,0.6102719650797706,14.158742673249694,46.336545415133585,10.320359726815607,5.23161273905289,19.028100983593006,20.217437920935218,18.16641422785258,27.43062545045016,31.511541626206295,8.45522036114215,2.5057584925070575,20.58224501823019,23.882519067615895,22.244896348591894,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,4917.944876432419,333.0,6993.0,949606.9637943761,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
25,239,23520.34081496699,3.4612691209147313,3.5409262570349846,3.4954678675570734,3.394212318595878,3.842345865100954,2.598123322927439,3.0302679630475415,2.7945004767409225,2.9000736872387103,2.929806011949621,46.07083060036624,48.60366920638649,52.39217003538858,36.23566043651035,32.916098790839506,10.000000000000002,36.85136090436942,42.38071173361025,22.168518468222878,26.309066945110793,23520.33926617076,3.461263345664578,3.5409297048150985,3.495481317222491,3.394198214745479,3.842352431784841,2.5981265150053634,3.0302768140254455,2.794502353568003,2.9000714726799925,2.929805971275086,46.07075203142314,48.603602727992055,52.3922499077688,36.23559961708979,32.916199450719176,10.000000000000002,36.851424274615646,42.38059727920862,22.168496730884826,26.309131869118843,1.2787415271007248,206.96378507529255,285.8654600348397,6.175960579640661,25.905573984860716,669.8825999469075,632.7372148489299,14.501664050443983,4.7476732688013685,2208.89624194901,1670.8963289176638,47.1207004354422,6.666378540830833,1.201972782582563,19.766319848550648,48.65797906514011,7.81568325208552,4.209696368282823,23.17508545113932,17.842390010573993,3.7583751137443606,18.131728266925887,17.51578252557377,9.393356714206664,3.2020965723051065,22.69685386923309,20.627139509292196,23.982971620307556,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2979.3007352352142,246.0,5166.0,910505.0922696693,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
96,152,23529.907685803122,3.464258025126461,3.595550518943757,3.456636969505857,3.4986202268660365,3.7133884634801984,2.5904698704045788,3.060193780566283,2.7762924059518177,2.9242573076264007,2.9295417042533547,45.95996371167954,46.35380464469263,56.18667086617444,32.96299295908279,36.11117295386175,10.000000000000002,31.971912138505118,42.15629939031527,23.139923276526986,26.295529319012054,23529.906172867486,3.464258442993171,3.595551135115049,3.456642512058139,3.498624234050549,3.7133944146041236,2.5904699309814783,3.060195280738739,2.7762964317960312,2.9242685012503444,2.9295423099786255,45.95992436387242,46.353841875076654,56.18665002208473,32.96270711664488,36.11110591177375,10.000000000000002,31.971860218313157,42.156411077495555,23.1399419282902,26.29555521401532,1.2974771786342003,212.92437319201505,290.9404887620626,6.253049921590139,17.160220093172587,668.3258721801405,635.1293086005243,14.565276864718259,5.185441053503952,2282.2294999517826,1727.813565014485,47.75047451249807,13.791222298001102,1.8647662997886454,8.75446827517479,39.37404956815504,10.338914589875547,4.890197582398763,18.80311571278031,21.494611734046515,5.359171852109992,57.715156602078416,33.14733026931448,6.7061573144040505,1.3325404095944036,18.27608312973095,17.936218580578384,23.933108169444083,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2362.5828104019165,159.0,3339.0,946854.941811959,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
36,221,23530.2383396157,3.4667326747792178,3.6393408590753302,3.512798690290719,3.4164244175106075,3.8214138046514172,2.5825895398786844,2.9401681855455126,2.7907709815714403,2.9137296518987132,2.9294296794955486,45.87534400512198,44.717217436984065,50.677673572063036,35.540849746288366,35.38220949240441,10.000000000000002,35.60977659612236,42.22503694856815,21.185224421798548,26.28072123231968,23530.233519823574,3.466732091887013,3.639355062033853,3.5127857054415745,3.4164932252064064,3.821371508187851,2.5825742049598244,2.9401745501696204,2.790774135559029,2.9137240000626425,2.929427488627208,45.87525017628601,44.71696339294046,50.677977543212414,35.53975586755957,35.38066741901747,10.000000000000002,35.610092141180154,42.22455458236171,21.187321868027414,26.280756602775394,1.288683770772966,212.05289167057668,295.87491776929875,6.278119488201962,20.58411848176906,664.3683717747214,599.1312307376829,15.357613888321882,5.894046517214186,2354.3101460049184,1783.6733016406804,48.1336282509023,22.27424804198445,3.1819801348391663,3.7128784748427694,30.088463152224865,7.723709451114585,5.550295840100898,22.98989140769902,17.787661714178668,0.9905650579523572,25.21643736392772,24.822744896037598,6.5636595268917794,0.8505031769366382,10.37953857460321,16.330224379549563,19.09329225054291,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2770.6807289123535,229.0,4809.0,974087.0700782527,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
89,377,23530.99369747397,3.4618623099651695,3.6141946981068407,3.43769116861441,3.6872157092334623,3.5258485682528375,2.5892153531962587,3.1036444368463205,2.7707702638347897,2.9119285123925778,2.929698455613577,46.07395113914442,45.668748252149584,58.51634230746829,27.55036096705654,34.74815723108924,10.000000000000002,32.82496013670442,42.115430371146815,28.006092663235478,26.30066501749325,23530.993625348696,3.4618624415252714,3.614195057346315,3.4376910596461845,3.687215913397768,3.5258465008819866,2.58921549232183,3.103641465413962,2.770770524824529,2.911928379111183,2.929698540392161,46.07395146610607,45.66874007483027,58.516362615100434,27.550388463899182,34.7481237179652,10.000000000000002,32.824977554237066,42.115421858425066,28.006149371736296,26.300666218996327,1.3068965598507454,215.66493475401688,286.97922643977506,6.2537592886859805,14.376253161040943,636.2557889280404,623.1098083950576,13.210955638328002,5.464652626624419,2257.3742337803774,1708.5292752820592,45.82991597394554,17.443646631314117,2.4232543505903212,5.850857210880035,36.86044151426031,12.06750766289463,7.01738397803337,26.919191655081843,24.82024427306585,4.516712808811332,53.01868421055375,33.886512630967445,12.093585614069902,1.6527977007813879,30.602102648353835,24.518249078529852,26.872575814805206,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,5631.196718454361,383.0,8043.0,959638.509018134,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
23,277,23531.925242018595,3.463802910110344,3.550923263708615,3.5019121179588697,3.4768320070470176,3.8132606073108617,2.5979958858411383,2.995947991683408,2.778475252344548,2.9091717014355734,2.9295414668403437,45.99455976706755,48.14416398258805,51.775055908259525,33.12353669710541,34.033224651436974,10.000000000000002,35.729062473708886,42.28385758379049,22.19725531974517,26.291667023911007,23531.92518316344,3.4638030562586297,3.5509231999352346,3.5019122395543745,3.4768304714413096,3.813261150406233,2.5979959321756296,2.9959484462613033,2.778476209154592,2.9091723738126376,2.9295414648627816,45.994557315711845,48.14416777745185,51.77505788396375,33.12355644999686,34.03323950003794,10.000000000000002,35.72906269956829,42.283869408463204,22.197246005328818,26.291665246867368,1.3019943075211653,212.78302816942,290.925218060517,6.229684786649794,19.469004096922205,665.7015634077044,633.4036925010569,14.023595351387955,4.6756608618533955,2197.213867357614,1663.387704276321,47.083367768839544,8.42710907434832,2.145634360818424,16.86087413694785,44.307815161721365,8.646057352860986,4.458180605180554,21.85247955483169,17.629503768176345,2.842290493167662,25.151779731614262,20.195259903663235,8.55520830928214,2.657551882778868,21.68921536667178,17.960577966224776,25.330977019515483,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,3433.0059711933136,284.0,5964.0,927997.0774309826,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
55,245,23531.951598995274,3.462872645689057,3.621340978850755,3.483984341011421,3.4744130111989535,3.774655947420012,2.5876121511486576,3.156964106772451,2.788831423375191,2.9087639106551273,2.9297550591254278,46.029011984586795,45.38245506410154,54.17803735832538,33.367797240005224,35.807527519874974,10.000000000000002,34.366140261330585,42.22734827637591,21.934893879629076,26.298025032400933,23531.951598995274,3.462872645689057,3.621340978850755,3.483984341011421,3.4744130111989535,3.774655947420012,2.5876121511486576,3.156964106772451,2.788831423375191,2.9087639106551273,2.9297550591254278,46.029011984586795,45.38245506410154,54.17803735832538,33.367797240005224,35.807527519874974,10.000000000000002,34.366140261330585,42.22734827637591,21.934893879629076,26.298025032400933,1.2864652902199003,212.99298056819634,288.43594188508666,6.275079986478013,20.64756489328464,650.9931644912372,613.8592201765701,14.48435749164501,5.574411064123925,2283.036826138477,1728.204831600944,46.43293810081572,18.99990910682595,2.9246041056342453,5.07545525751079,34.17379740107014,9.627256729757079,7.387727368465507,23.013837655488672,17.68804198623186,11.298776863157656,23.519126597434482,22.65191450608721,10.131900476426585,1.8356470771491995,19.27585313597327,18.407801676141165,22.056803961140808,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,4188.573431968689,253.0,5313.0,956009.6613344965,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
65,223,23537.64916658092,3.467548906788786,3.55184211350815,3.4949096793106067,3.4233332469764006,3.8101443653805895,2.5925927299877483,3.077444754137714,2.788956978579506,2.9155462822717078,2.929337349553066,45.792789213678816,48.13383035287317,52.54326975509775,35.31685571052269,35.77958819534344,10.000000000000002,37.21450355860928,42.33599647719851,21.187676948417852,26.29287060628316,23537.64730547333,3.4675557750488304,3.5518493762679357,3.4949166756215124,3.4233399083032054,3.8101434768392513,2.592597843419374,3.0774497966754586,2.7889606709686783,2.915550567110135,2.9293323387561725,45.79295672713129,48.134008822607406,52.54346886140248,35.31697419567009,35.77970884612022,10.000000000000002,37.21460752447133,42.336124412105164,21.18754210417089,26.29292345792689,1.2851732288164268,210.47736718752543,295.79004023149787,6.275280056045206,23.042516434915115,702.9440068535656,627.3970183119579,15.913652843476207,4.904081949022485,2326.0483311787366,1761.2817571703624,51.02765422079707,6.477584675206841,0.4833408720162858,19.11964138161552,49.67486792413621,7.778808402758126,4.871643056677213,22.961839839229622,18.002329866268575,6.394488674547734,13.108140881290186,15.17893531817218,11.718901046048458,2.324922123080584,21.127571856232713,23.564992363831337,20.656383219040595,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,3838.004785299301,250.0,5250.0,947480.3831635223,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
74,279,23545.73302822386,3.4654435804616943,3.57160540162638,3.5252383357589507,3.3731958326354645,3.8383352184617214,2.5926441557153552,2.922485512566064,2.788372855452632,2.913419046682439,2.9297046399411,45.94331219396126,47.20550645285536,48.94919508262239,36.44414394862752,36.135370861839455,10.000000000000002,36.787443969282315,42.28899690890239,20.67291813790243,26.284581944790606,23545.73234596442,3.465442501214841,3.5716003563020973,3.525240927654595,3.3731925695221747,3.83833043462017,2.5926430762045864,2.922482571790068,2.7883750460164336,2.913421982910001,2.929704176784907,45.943333041637366,47.20568805690796,48.949009391883955,36.44418887731121,36.13562096085597,10.000000000000002,36.787583244401176,42.28902236734172,20.67287635222372,26.284589310233198,1.281941016959326,217.23577670498315,292.5416457758392,6.385702618429752,22.199687909277124,670.909191975031,618.8522592059687,14.975102394557382,4.94852393603105,2236.199720103397,1694.0357230105913,46.96888789218187,10.983367442442558,4.847258770142146,13.884146188259539,37.29268506220887,6.877576322603284,7.154107327754659,32.04199546082209,14.35783401489687,1.0077554947580392,17.895856452512174,24.975638681530466,6.531151809380292,2.6684512996358527,28.25817580956399,13.793673823296867,26.88445113828307,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,4401.352575778961,289.0,6069.0,923311.6878829836,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,229,23546.24339738949,3.460235491392447,3.5797711728066868,3.470368545755699,3.4673313938460137,3.770781636997804,2.5892788876837196,3.121800616523811,2.7843040284651437,2.917924868556871,2.9298985892372365,46.118695635356396,46.9505918256532,54.434616443377465,33.57776877216451,36.97669036960766,10.000000000000002,35.23642721243407,42.2051219668326,21.439912173243766,26.316242107216876,23546.21250427354,3.460290009583973,3.5797568043382313,3.470600135014849,3.467287954585165,3.7705623746876564,2.5892734244151128,3.121649131333414,2.784426246746077,2.917940412986752,2.9299080947170575,46.11772083096638,46.948427669403856,54.43091060926038,33.58655945442468,36.97826785381479,10.000000000000002,35.238223305767235,42.20609200285268,21.44042964558862,26.316834540391046,1.3025512087112303,218.424999314006,282.52898787006825,6.310565280252236,18.972231379716856,638.8479547631456,621.8918870014002,13.697105415529851,5.5552674861371685,2269.737538961789,1716.8188380099764,46.01922790905532,10.358731373257882,1.169309358434833,12.549996247875594,42.1367629691855,8.759658638411988,7.194146821094396,24.83003620525328,16.62008369425515,8.679308816729328,24.8194563452993,18.528507786249882,9.94453148167337,2.3164298416259643,22.92400861121294,19.828662500800846,22.654119764075748,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2842.522416830063,236.0,4956.0,923148.4153849719,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
90,179,23549.278413121086,3.473623330103901,3.605564680908219,3.4391667892774214,3.3660602105947213,3.8167820426551646,2.589428034660714,3.0458587977688656,2.793930180927186,2.9114156312237793,2.9288202009839335,45.497033404672656,45.906230118549914,55.90181556665034,37.11878392976742,34.84310244952436,10.000000000000002,34.464247823095604,42.54273056779326,21.672561821053275,26.28489704816257,23549.276654243924,3.4736181103765933,3.605568318612842,3.439149811702028,3.366091542769488,3.816778594714902,2.589448286068712,3.045875670629359,2.793918489550957,2.911391684379836,2.9288191048152608,45.49707393345051,45.9060855263208,55.90194950445582,37.118462427973235,34.842679437699424,10.000000000000002,34.46465386474602,42.54285118209779,21.672666138092584,26.284938316798332,1.2865047801018896,210.14058123255407,305.4079054045788,6.312827603654383,24.35840835386866,724.7070368479243,584.1806366100803,16.263747012766252,4.971440421811742,2461.3295339903393,1864.9961826602853,56.83299506991084,16.671769631289756,4.527544716724949,7.439310440101156,33.15776106102751,7.728025943080631,5.198307513820618,25.29998694976694,17.934997736330548,4.10739519580958,32.07003938425278,24.809386962261392,5.44871018671445,1.5730031133071263,15.871753269270924,15.69699221060142,22.86199963541923,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2767.43501329422,186.0,3906.0,1017699.7081584327,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,357,23550.137885857494,3.4674961771880994,3.5054452935796894,3.483639871086108,3.499093458442615,3.6099558172663144,2.5996710930191194,3.1485402333474006,2.7820030374877835,2.9167941362605743,2.9293484996138677,45.783648630072825,50.17732988813361,58.349628778281065,33.413931869116716,32.809412093870755,10.000000000000002,27.768265381660214,42.3109428084629,27.189193553901006,26.295278916771373,23549.98580424518,3.4675157007368353,3.5053359450597528,3.4832353926378867,3.499234328772325,3.6100054836095588,2.5996080155588075,3.148199187623428,2.782033314951413,2.9165059975319627,2.9293013740479474,45.785826776413394,50.18403600183786,58.34945479112361,33.41281105604824,32.81477424061867,10.000000000000002,27.774532519596463,42.31414495116246,27.18635491422567,26.29486708241009,1.2750216877932061,206.61618113666432,295.81418952403664,6.234712528909258,22.693558650004146,728.2345822814679,662.7567775480208,16.300100615380053,4.6742578454827814,2277.5626928373454,1723.6966300422375,51.77851131455927,3.2546138792857198,4.8513276244604775,30.911880252294093,53.382367993958425,13.610551205425384,5.224555736271737,12.984481861752943,31.48087531312847,12.251663620987747,48.40983943382333,40.67689234835658,10.460803854175383,3.3229756408450712,28.179252719748423,24.09794490194556,31.14344042105816,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,4750.889121294022,393.0,8253.0,973379.1193627209,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
68,366,23550.186090677096,3.462031494489728,3.5325426771285695,3.4574943385797967,3.473026379795879,3.7265469108712477,2.5993972814107353,3.1134215494338853,2.7820121613178816,2.9082890880227747,2.9298029083899557,46.057549174229976,48.98803453006025,56.76670552580854,34.03557800706681,31.763369576678507,10.000000000000002,33.290036502729805,42.232999127539934,25.222566569627535,26.3018753224355,23550.183506494657,3.462032728630131,3.5325295218418393,3.457496316376836,3.4730387939763445,3.72655001032851,2.5994043610381325,3.1134327003971207,2.782007871761753,2.9082938496102373,2.9298025729985877,46.05752270944534,48.988243395038516,56.766601301956385,34.03559057280173,31.763412122723672,10.000000000000002,33.28998311010109,42.23313602568933,25.222501380266234,26.30191329397131,1.28072716043365,209.88418620249195,287.2360988981565,6.228119820468061,21.61151057601957,679.9745416366479,659.8465900514761,14.788111954222506,4.653510426302616,2184.0246906636994,1652.6218481666297,46.74123276131324,5.786432794092269,1.2600573104619828,21.844460747709704,50.938572549457895,11.736851122615489,3.6116055128720417,13.319867245894176,25.560184670232637,8.420914263183661,39.20157204175197,26.021691207106205,10.496817664533499,3.0171371012430876,21.62041603920727,21.892011576201345,28.231168924678794,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.0014706550409715555,9.405200284072162,406.1876144414228,0.15758034345416144,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,5761.759774208069,374.0,7854.0,934808.247254453,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
