Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,Run Time,jac evals,Termination
11,326,5.260116868118918,3.875859084545225,2.7266189108143504,1.6674512707905986,3.5440510010606263,3.431637471244131,2.325661829493349,75.00000000000001,61.078830961461954,9.558763475102143,23.00805377620097,26.55740184713391,24.664627729933525,5.260116866093443,3.875857950299281,2.7266189108143504,1.6674539790942142,3.5440510010606263,3.431637471244131,2.325661829493349,75.00000000000001,61.078830961461954,9.55871732519472,23.00805377620097,26.55740184713391,24.664627729933525,5.8125030280795675,2.8941074035430954,14.127258323797921,110.93228370161358,0.01982369323261566,0.03295668761010677,0.3248262341672552,0.007351342044549408,27.106335163116455,26,0
14,375,5.260116867578252,3.8758570404221375,2.6753522397088245,1.6674572248224155,2.683939906575471,3.3455396909453494,2.566228887103972,75.00000000000001,67.27417627720692,9.558661579129042,41.03178092748909,46.42329776198676,24.58863822311819,5.260116867419305,3.8758570404221375,2.6753522397088245,1.6674573248224156,2.683939906575471,3.3455396909453494,2.566228887103972,75.00000000000001,67.27417627720692,9.558661579129042,41.03177972476547,46.42329776198676,24.58863822311819,5.812329055946299,2.89404456657125,14.12665096275622,110.91724635951317,0.01982487358804372,0.032958554078348,0.32484535692426064,0.007351797507318731,30.230430603027344,29,0
19,598,5.2601168704680985,3.8758581498006524,3.6032936830701887,1.6674487089765822,3.0173887004782562,3.0811396156962956,2.587413229271575,75.00000000000001,27.56715917446747,9.558776540253092,41.35962151468523,40.568574426904235,15.126891094979824,5.260116869524625,3.8758581498006524,3.6032936830701887,1.667448808976582,3.0173887004782562,3.0811396156962956,2.587413229271575,75.00000000000001,27.56715917446747,9.558776540253092,41.35962151468523,40.568574426904235,15.126889892256205,5.812711318321669,2.8939567642873167,14.12797039437099,110.91629952253291,0.019823340694288816,0.03295613309007075,0.3248204946818844,0.0073512079319460995,47.875224113464355,46,0
6,432,5.260116880260086,3.875855467867313,3.594905778935962,1.6674653877630232,2.4882249934455465,3.6387124915091276,2.9352023808962313,75.00000000000001,39.94202044096487,9.558542239121541,39.575750220143966,20.879127570153493,21.2736265593809,5.2601168707753,3.8758569751923155,3.5949056789359624,1.6674609825489675,2.4882249934455465,3.6387124915091276,2.9352023808962313,75.00000000000001,39.94202044096487,9.558616852883528,39.575750220143966,20.879127570153493,21.2736265593809,5.81201012596323,2.8940738485170363,14.125525876236647,110.91129350187042,0.019826386996964727,0.03296094606251251,0.32486990187700276,0.00735238030216038,38.5506055355072,37,0
8,492,5.260116873719333,3.8758569814333454,3.0222734330823653,1.6674558796638084,3.046405398021943,3.863755115186013,2.4931518680138858,75.00000000000001,63.04197535587906,9.558686179234392,38.63873488467409,47.32803168854692,17.448929689369134,5.260116871338575,3.8758570814333453,3.0222734330823653,1.6674558796638084,3.046405398021943,3.863755115186013,2.4931518680138858,75.00000000000001,63.04197535587906,9.558686179234392,38.63873368195048,47.32803168854692,17.448929689369134,5.812202595262487,2.894112597882649,14.126649094997422,110.92570553235353,0.019824644481531317,0.03295817452171647,0.3248414835401708,0.007351707208106283,41.689208030700684,40,0
7,427,5.260116874634636,3.875859261989647,2.7302244936839704,1.6674492180363745,2.0824149805322816,3.268326153829485,3.6083566848902606,75.00000000000001,22.659626364369185,9.558775348291196,21.185535898298998,28.07323845276213,28.379756636996827,5.260116872589579,3.875859261989647,2.7302244936839704,1.6674492180363745,2.0824149805322816,3.268326153829485,3.6083566848902606,75.00000000000001,22.659626364369185,9.558776551014812,21.18553469557538,28.07323845276213,28.379756636996827,5.812882859131425,2.8939333948387547,14.127967680767421,110.91512731649038,0.019823341081561252,0.032956156518690265,0.32482073195084615,0.007351210079089549,34.35272717475891,33,0
18,224,101.7688389570587,2.857808128209303,2.718668240759283,1.5,2.0744996356065086,2.9118646921759335,2.2562967835274614,75.00000000000001,14.120760247964144,10.000000000000002,18.120230124393306,43.20517979838536,39.54166555509472,101.7688389570587,2.857808128209303,2.7186681407592825,1.5,2.0744996356065086,2.9118646921759335,2.2562967835274614,75.00000000000001,14.120760247964144,10.000000000000002,18.120230124393306,43.20517979838536,39.54166555509472,164455.3784290972,20710.317467896,7912.803180490244,117011.85173896818,0.00018317616261581137,0.0009595649594370774,0.005528483825798805,7.12276776323025e-05,19.82875347137451,19,0
4,236,101.76883895753492,2.85780727549201,2.5350436091641444,1.5,3.3055121463879775,2.773632868268571,2.8207083571456373,75.00000000000001,49.02400224983877,10.000000000000002,32.151127876715634,43.99113462756986,45.061131490888364,101.76883895744795,2.8578071754920096,2.5350436091641444,1.5,3.3055121463879775,2.773632868268571,2.8207083571456373,75.00000000000001,49.02400224983877,10.000000000000002,32.151127876715634,43.99113462756986,45.061131490888364,164455.00986825593,20710.40918831312,7912.8350367027215,117012.74003449085,0.00018317565863867758,0.000959562642037401,0.005528470411593588,7.12274809133067e-05,19.80646061897278,19,0
2,140,101.76886670293223,2.857805612729476,2.3562493231189965,1.5,3.7273992891164465,3.517887671024228,3.9409702506983146,75.00000000000001,34.97625208585842,9.999998797276383,39.96761497595676,24.473442043559686,44.893600519697046,101.76883895752054,2.8578075591799177,2.3562493231189965,1.5,3.7273992891164465,3.517887671024228,3.9409702506983146,75.00000000000001,34.97625208585842,10.000000000000002,39.96761497595676,24.473442043559686,44.893600519697046,164454.2555445059,20710.595930447944,7912.899146714559,117014.54825549331,0.0001831746881609084,0.0009595582329341785,0.005528444941602423,7.122710383274577e-05,11.473978281021118,11,0
13,250,101.76883895782736,2.8578089114935317,2.6239184440015677,1.5,2.6675368346006105,2.1766697293718242,2.176571509624225,75.00000000000001,24.18683143358824,10.000000000000002,42.22219746527437,32.36462460059294,24.59877173091094,101.76883895782736,2.8578089114935317,2.623918344001568,1.5,2.6675368346006105,2.1766697293718242,2.176571509624225,75.00000000000001,24.18683143358824,10.000000000000002,42.22219746527437,32.36462460059294,24.59877173091094,164455.7169792223,20710.23321687138,7912.773918255432,117011.03577696781,0.00018317662555803507,0.0009595670881486134,0.005528496147781722,7.122785833395743e-05,20.835800886154175,20,0
