Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
13,60,50.391383084589876,2.6304896061907455,3.6294420020992306,3.1557144305690707,2.36802040325493,3.575858467651009,2.5438775660021458,2.1078185441475057,2.840387360002264,3.3581376731308588,3.837203555955051,10.026131617938235,64.15541467332517,34.477720458475346,73.29592999329098,49.30654656331346,4.416152739114013,35.114902664783585,36.98266694075727,24.99516985934929,35.539166922962906,50.39137778965498,2.6304896061907455,3.629443367905925,3.1557144305690707,2.36802040325493,3.575858467651009,2.543878718687005,2.1078185441475057,2.840387360002264,3.3581376731308588,3.837203555955051,10.026131617938235,64.15540574215149,34.477720458475346,73.29592999329098,49.30654656331346,4.416140968927499,35.114902664783585,36.98266694075727,24.99516985934929,35.539166922962906,0.33786995871474657,2.7284495150409427,7.819876509056183,21.52244496437585,178.06482195854187,105.0,2205.0,534.4016002754463,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,68,54.50304172794414,2.8838085614968465,3.6134039360442918,3.97950341532741,2.4078124504662437,2.4954658035247097,2.55698620279516,3.500344826595985,2.9139506548713854,2.1138588768221895,3.017032481220479,23.77741070183894,67.39677280591499,29.3265397979727,11.794390777042738,48.573109215200375,3.912854593778068,28.3355643421775,41.24504087541502,32.88995174039949,33.9333131736766,54.50299954190888,2.8838085614968465,3.6134033517753945,3.97950341532741,2.4078124504662437,2.4954658035247097,2.5569835059360253,3.500344826595985,2.9139506548713854,2.1138588768221895,3.017032481220479,23.77741070183894,67.3967697046414,29.3265397979727,11.794390777042738,48.573109215200375,3.9128738158911456,28.3355643421775,41.24504087541502,32.88995174039949,33.9333131736766,0.060688064951193936,2.3854294459673304,9.157299145213509,22.213157692159918,143.02146863937378,86.0,1806.0,542.7741717736922,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,94,51.26836441635807,2.6004966790678,3.6981107509032034,3.8026168726985476,3.0831187577747468,3.949480741710164,2.4722112472224738,3.987826049220957,3.0921416082859032,3.052851867811042,2.27085580614434,33.12083611395228,56.19139740646223,20.425686668777196,58.466417525987254,11.975979845371276,5.654516802494169,45.18211884933155,39.24372011275741,39.182974972315904,21.60228803343588,51.26836093522519,2.6004966790678,3.698113188632826,3.8026168726985476,3.0831187577747468,3.949480741710164,2.472213670763,3.987826049220957,3.0921416082859032,3.052851867811042,2.27085580614434,33.12083611395228,56.191309321273856,20.425686668777196,58.466417525987254,11.975979845371276,5.654546375745989,45.18211884933155,39.24372011275741,39.182974972315904,21.60228803343588,1.5392374391855148,3.7650196442906187,5.567231731002941,19.351789392256606,206.61260175704956,119.0,2499.0,428.3597774807777,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,110,56.13524770242719,2.2046688576556512,3.734687586802034,3.38880031545549,2.8283585390538053,2.099906917892174,2.4209502931703804,3.327589290439578,3.029778224116617,3.889189511981627,3.173110081003986,68.72112449371245,51.814120652170494,19.052962571299307,62.48043376611905,35.84899440405969,6.630465922949081,47.462800313861194,27.17180509109273,41.27842360976545,40.4099294872658,56.13464894878912,2.2046688576556512,3.7346979840558037,3.38880031545549,2.8283585390538053,2.099906917892174,2.4209612406968244,3.327589290439578,3.029778224116617,3.889189511981627,3.173110081003986,68.72112449371245,51.81437127488761,19.052962571299307,62.48043376611905,35.84899440405969,6.630493676668846,47.462800313861194,27.17180509109273,41.27842360976545,40.4099294872658,1.5423481894722721,3.601052157050575,5.37946305162965,19.131314317406108,376.009446144104,225.0,4725.0,745.3421440625277,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
14,117,60.08646437895635,3.50004352740532,3.7486110141242133,3.51016437693536,3.3961144968946053,3.7289588601091994,2.399710840539118,3.3415775815751743,2.9017478728266983,2.7642055040630344,2.821622699844371,36.09617292552015,50.04676099643963,50.424758914819606,37.96607260338219,73.2971350652714,7.108517983425431,21.94994609494888,29.93453532718115,27.017118392104805,42.91735813854984,60.08642094602315,3.50004352740532,3.7486046487649896,3.51016437693536,3.3961144968946053,3.7289588601091994,2.3997147900815126,3.3415775815751743,2.9017478728266983,2.7642055040630344,2.821622699844371,36.09617292552015,50.04676715969349,50.424758914819606,37.96607260338219,73.2971350652714,7.108563207336229,21.94994609494888,29.93453532718115,27.017118392104805,42.91735813854984,1.4898264405185058,3.275117246181041,5.503845135584697,18.970529360498865,270.9041130542755,156.0,3276.0,282.16475889876705,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,92,64.94679665326241,2.653289803544192,3.7598835334659397,3.771884198621549,2.7145395200049993,3.817070301839598,2.3920738521807516,2.031642485693112,3.8588744674875217,3.3817938350338475,3.994645700902961,21.20213304244636,47.92746430669703,70.61870509741566,55.29318049684352,14.290011226934064,7.74887847788032,41.38566659614363,47.30585874412692,39.90336655199651,19.349483669025766,64.94648866702084,2.653289803544192,3.759871151631422,3.771884198621549,2.7145395200049993,3.817070301839598,2.392061638929811,2.031642485693112,3.8588744674875217,3.3817938350338475,3.994645700902961,21.20213304244636,47.927686883636774,70.61870509741566,55.29318049684352,14.290011226934064,7.749056657982069,41.38566659614363,47.30585874412692,39.90336655199651,19.349483669025766,2.2523014030019466,2.262600924819383,5.408183176204204,18.04415084918513,370.4556965827942,134.0,2814.0,519.1725740480636,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,143,60.88776372112336,2.3523925111501103,3.7413302689416534,2.2619936896218333,3.6189813842531637,2.6894733053665867,2.415177070527414,3.16402835989416,3.757663968823688,3.6894688907844433,3.8107846374172984,39.89221727809246,49.62337387375545,61.90923342488258,28.571725362719597,41.866478970295304,7.281476824014355,15.54366464427925,35.7718492868823,30.17867221463104,43.25761851096945,60.88775201869317,2.3523925111501103,3.7413332419950436,2.2619936896218333,3.6189813842531637,2.6894733053665867,2.4151751744169965,3.16402835989416,3.757663968823688,3.6894688907844433,3.8107846374172984,39.89221727809246,49.62335603131647,61.90923342488258,28.571725362719597,41.866478970295304,7.28146030214618,15.54366464427925,35.7718492868823,30.17867221463104,43.25761851096945,1.8999665134570256,2.648982510556813,5.374496759511631,19.1960648158411,318.8349313735962,186.0,3906.0,659.2281832331485,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,54,53.617100508851266,2.8316974365350545,3.731588840369087,2.4673322784784997,2.203934518851595,3.0317140339370594,2.422223251300192,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,19.395460108102892,53.637948644027404,24.43319408699498,43.75786858379216,61.04424183440524,6.108639331847528,26.35268609041653,45.5522831740039,44.56483626607244,33.845420740809026,53.61667139281647,2.8316974365350545,3.7315960746752266,2.4673322784784997,2.203934518851595,3.0317140339370594,2.4222271043955903,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,19.395460108102892,53.638130954122744,24.43319408699498,43.75786858379216,61.04424183440524,6.108656498519285,26.35268609041653,45.5522831740039,44.56483626607244,33.845420740809026,1.2794956106591062,4.35553488375049,5.561506913574264,18.863407653068457,259.05465602874756,93.0,1953.0,937.0309203353235,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
10,174,63.90034078789984,3.2594350140431283,3.756641995341459,3.5055111074776275,2.13307296270823,2.5206301971570815,2.400264743779881,2.3868685652466555,3.2789217617598796,3.049340618247467,3.8496159407987007,27.11429008166222,48.405337029963555,57.77928761376353,60.19157192031105,69.00803041272908,7.592449951436136,15.488305054145895,23.20267301424972,36.58724249505802,48.21557122406658,63.900340497664104,3.2594350140431283,3.7566419889817504,3.5055111074776275,2.13307296270823,2.5206301971570815,2.4002647630925416,2.3868685652466555,3.2789217617598796,3.049340618247467,3.8496159407987007,27.11429008166222,48.4053372646534,57.77928761376353,60.19157192031105,69.00803041272908,7.592449896690532,15.488305054145895,23.20267301424972,36.58724249505802,48.21557122406658,2.5698160146433673,2.532547977805569,5.124913020766243,17.887177489592148,440.48474860191345,263.0,5523.0,823.5337418953726,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,162,50.14712790778461,2.479695518295172,3.6599546092862845,3.239911436762759,3.6579617991003572,2.3135827892921683,2.5187287615389096,2.1400442874384447,2.9726902218740636,3.2126589233066607,3.1377028741729625,30.62855660594046,59.72703514196713,47.68343925097681,34.709176220530786,45.8116342426633,5.118796404318006,38.42315127086146,24.27218451819833,17.321719204995457,27.95294692699372,50.14647037031369,2.479695518295172,3.6599728055540415,3.239911436762759,3.6579617991003572,2.3135827892921683,2.518740966669659,2.1400442874384447,2.9726902218740636,3.2126589233066607,3.1377028741729625,30.62855660594046,59.72758864126379,47.68343925097681,34.709176220530786,45.8116342426633,5.118841434483811,38.42315127086146,24.27218451819833,17.321719204995457,27.95294692699372,1.3806166833951135,3.4514478250395157,6.035468632302166,20.391613850019926,455.499005317688,268.0,5628.0,1180.6134114930278,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
