Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_x_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_x_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_x_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_x_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
7,258,13786.487852663631,3.818471685346701,3.3795041011888394,3.8416509570594166,3.860920568353036,3.77424041110199,3.1132867059719054,2.0755551502630905,2.8774944810112535,2.9317656306171767,54.77568954104384,44.046743454072136,44.127640835660856,36.31607730566116,25.275543482046515,30.908520440992632,10.523337047444185,39.44683840373528,28.279881045482863,13786.482649749942,3.8184389356328663,3.3795383902440785,3.8416889981230877,3.8610165849109435,3.7742832312757226,3.1132758325479686,2.0755546601435486,2.877457088971651,2.931773873355781,54.77701541156044,44.04645222962237,44.12866160849705,36.31632914967275,25.275671567186965,30.908160242617587,10.522862895256402,39.44665450104697,28.27999934257349,0.7266360762661699,48.78113736002242,85.97550160084039,3.8542085097568224,9.401081300669974,1013.8210229122984,1082.7629285956916,18.03066490278354,40.88730881325313,9.00193083399836,33.386270477079734,30.427166261290985,7.5458219601926295,21.738095233899053,26.99935863112613,24.22358770224181,4.757078383766979,54.82445952386546,58.21908542700161,16.330818498509522,1.1229660382061497,82.34184849129389,153.72675685748808,1.5836147722242295,55.157350384009746,26.177563101083713,3.039038458093385,110.78052858510569,6004.809475898743,267.0,5073.0,5530.836912692069,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
100,174,13797.00209946309,3.824142237292775,3.3785657197133308,3.84103093345531,3.8639065253666747,3.7660199407172525,3.10765341719546,2.061922060657237,2.879702510775195,2.9318143514997246,55.527139823995846,44.11275911360338,44.608922052945886,36.57680060900699,25.66662190368857,31.049581885698395,10.446131544361963,39.389279982763135,28.27724252217354,13797.000670168163,3.82413969960713,3.378564751217838,3.841033059803434,3.8639038176025595,3.766027504063433,3.1076527859046914,2.061918959900917,2.87970240834931,2.9318143669542485,55.52715684055334,44.112820139278845,44.60889975063857,36.57672227650786,25.66647533588977,31.049865107959395,10.446171628724512,39.38919862735891,28.277233661951065,0.739270821461024,51.87218033534539,85.63451343278054,3.8965157190837147,9.831249207817542,1023.2067407335458,1094.3849774813905,18.191368437069997,36.33270857207151,9.158205702921578,34.832517175590525,26.609992028108906,9.827640197994047,22.000407996671782,22.73616678247624,28.270268507944294,4.573600155292446,62.37011740378862,57.235888180639606,15.94716691337102,0.8734313094731034,84.25405433081806,157.8839337996372,1.3187307823337964,54.84661646939259,25.99704889291158,3.5961851320275344,109.13631918117282,2157.494697570801,182.0,3458.0,19187.844604316546,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,213,13789.38603000939,3.8230010927302507,3.376210256033027,3.8417520453273433,3.8649120236776606,3.7783680468647955,3.1115295180559066,2.0642603716196364,2.877753166035218,2.9320078166921206,55.457585935681216,44.13716633151527,44.49430960585868,36.40792298463963,25.227005771098437,30.888610020379833,10.455815958501969,39.44304937218278,28.310366253080623,13789.378889746149,3.8230717842473587,3.376210222373742,3.8417488709740297,3.86501881903928,3.778457963731462,3.1115087204700305,2.0642845451382463,2.877796403241079,2.932020186689389,55.457842695051774,44.13717886249479,44.49530521146415,36.40773452748781,25.226071654760112,30.887949295839555,10.456007333753096,39.4436531513455,28.31011689051938,0.7235029606339549,50.99605789967681,83.22663920858145,3.890988271035592,10.625036696873918,1004.116262749084,1082.2856743243499,17.128211771327944,37.89132709564874,8.08082845191661,33.352305152500364,28.96343571005157,8.769318278143857,24.40409962916501,26.93201056387194,25.16106330468154,4.423891981938699,52.08352806163596,59.11470530600548,15.4723131776067,1.0142806002848266,84.31961411902226,159.58107564565418,1.3286804325253156,56.065102703857754,29.31055560546489,2.7497539256615466,111.63465963824329,2631.8326473236084,220.0,4180.0,5385.172253308464,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
92,238,13790.467171617067,3.8221444767628827,3.3728536381629253,3.840327216570162,3.8667410550249603,3.781634933641447,3.1136032689729776,2.066935241782771,2.877360211486733,2.932295936636832,55.336279854571906,44.28139535445787,44.431393879827674,36.28939230370035,25.13934559189565,30.86525134807023,10.456039959800414,39.43609424341355,28.324007403081083,13790.465544796645,3.8221538385491627,3.372845964001843,3.8403385535726153,3.8667441633615516,3.7816244521869677,3.113594501779475,2.066925664560345,2.87735642472215,2.932296420105293,55.3363516098558,44.28153140206146,44.43146608965399,36.28931672773678,25.139258155639688,30.865228625046313,10.456137143882028,39.43617257595445,28.324042401403542,0.717143396615688,52.56297152612356,81.28764668742873,3.899359781203803,11.085526557345766,975.0875769773666,1076.4286554961368,16.117882454746443,38.10788315196542,8.239651387020718,33.16180920080461,28.74585706254134,8.69076688941716,24.059771166159397,28.770719054635027,24.179960785519665,4.429389820913453,49.915886703639266,58.422826180661666,15.731006567579112,0.9646631230073569,84.04078645224219,159.29931843722463,1.3015304670689667,56.418022239963875,30.245480080614975,2.476245445472888,111.92791340273392,5584.484569549561,246.0,4674.0,9278.937028155253,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,264,13786.835230410197,3.8218360248281176,3.378726417679471,3.8407094856996924,3.8693658410668763,3.7744925665785054,3.111528276381491,2.073157717168348,2.8782395076289014,2.931829038497622,54.963128583128054,44.0908710684333,44.18648088286055,36.07182478366522,25.216221049158865,31.021715552568228,10.504763927171885,39.45861113801577,28.28007314344469,13786.83514671721,3.8218370582712673,3.3787273392785186,3.8407099993422635,3.86936961710088,3.7745017479115224,3.1115286319639495,2.0731583375175804,2.8782365763054036,2.9318287543184067,54.96321013151238,44.09089041847706,44.186494717286976,36.07182790810335,25.21605779127139,31.021742756350292,10.50474420355108,39.45860100236152,28.28002812488886,0.7290471803814409,49.86852383981016,85.60838731742992,3.867524570284891,9.54251281383014,999.1190248841748,1073.2968290095978,17.577681529000074,38.03620867671534,8.212403276336985,33.40394947176203,30.03498851828096,7.687056373755061,24.080203227449935,30.60100872768078,22.601736967161475,4.530687443729725,53.87264784160816,59.11370354236648,16.01643744537305,0.7605777325477994,85.29423006107577,160.7325626545905,1.355891821600581,55.48582012437056,28.92552827519842,2.5306299484488814,112.02257530755773,5791.976184606552,268.0,5092.0,5415.8586020072835,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
21,236,13791.18808441873,3.8209743337669035,3.3742632629442673,3.842072155458549,3.8713566781190165,3.7738921629533624,3.113650848231101,2.069187512135141,2.8776099278276406,2.9321912654056086,55.03826932387911,44.22895211766953,44.26735301613057,36.10901761383174,25.293935788320372,31.09238197103855,10.516759840282145,39.35527558342785,28.313511517204443,13791.187662517772,3.820973358753795,3.3742644213919353,3.842074128045498,3.871356412970731,3.773896745049321,3.113654333243937,2.069187553114606,2.8776092396215502,2.9321912402050576,55.03823514275148,44.22891824190012,44.267337207928975,36.109074469902374,25.29387218460854,31.0922214029564,10.5167695748446,39.35525547039797,28.313498474388506,0.71066809531994,49.68585171582347,82.33255010375989,3.84409536462865,10.443607821377864,995.4803885528296,1098.5214051737742,16.9346642549945,39.29559381874196,9.320686819931513,34.66835343430176,29.170776171233587,8.141150675529072,23.206200589046077,27.03034765593009,24.74885460893922,4.632304124292521,55.04044115932238,58.46595244318088,15.402968054863134,0.8212647517872143,87.47733282342801,160.43436742466716,1.3006671939026648,56.3786858481857,33.87319156070012,1.877767916550411,113.9304409626282,5588.752063751221,245.0,4655.0,10727.96205702105,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
120,276,13788.468228269314,3.8196837644951644,3.378940550060401,3.8407985112436704,3.865663284607214,3.7980752722349163,3.1134059120068427,2.0722297603796895,2.8747220511083875,2.931872817318773,54.988903307708135,44.039509785244924,44.20981090858903,36.09409621339219,24.664812100185202,30.95493224681773,10.506540461175344,39.4612245807337,28.296132265215547,13788.468193566263,3.819683671071762,3.378940601556977,3.840798448419406,3.865663551837221,3.7980748042009997,3.1134060021465677,2.0722295876112806,2.8747219303890432,2.931872795244868,54.988906602288424,44.0395080202482,44.20981232895523,36.09407490066443,24.664811323413055,30.954935501639447,10.506541339998895,39.461224931006356,28.296131163179673,0.7296719328273822,51.69329342921117,84.8788399910111,3.9575479756451952,10.558608213211183,1004.118057723787,1070.2652667760078,17.319264345416144,40.48936304372294,8.20084959191895,32.973474524787235,30.902088659375742,7.870829716005902,23.620061134501427,29.65242708073082,23.199258475001713,4.350751357157186,40.76149159113078,59.40079415195968,15.56770042114661,1.2119248968856384,86.72151855996161,163.54911597820686,1.2467181913214231,57.912419557323815,33.20248687239096,2.0870538256367506,114.25361847345653,6354.597771406174,280.0,5320.0,10228.140190070166,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
179,284,13786.528955048172,3.8212645844233113,3.375457230122044,3.8407451821857785,3.8633138193551697,3.78311686960872,3.1135983041182476,2.0728313539132404,2.8764151437987264,2.93210013046545,55.018302351940356,44.208809425259695,44.27247547535454,36.32231171717456,25.07974875266074,30.87207534162726,10.482318016230595,39.44464069167763,28.298657094679793,13786.52894476951,3.8212645857984033,3.375457187561338,3.840745191064405,3.8633137378015716,3.7831169398737705,3.113598424244819,2.072831227840104,2.8764151625588363,2.9321001180084636,55.01830703511403,44.20881051243047,44.272476633513506,36.32231403653605,25.07975309912323,30.87207498879237,10.482317801377654,39.44463914406758,28.298657619416296,0.7149565080706092,49.4181326032912,83.45540712541136,3.836218699558672,10.5328637926951,983.4862272474772,1073.7714302907646,16.697205529338582,38.119238294030986,8.503673351745542,33.182896465997864,29.08423891178415,8.098406107920765,21.945058164087857,26.915281678917683,24.598212154492927,4.560948758892897,48.607074533189575,59.02064811921974,15.754727116780497,1.152345936419087,83.81292002474798,157.60472530949,1.421578757811529,56.11462672783553,28.166611276561095,2.8158805063101813,111.10432684850392,6360.884513378143,289.0,5491.0,9016.038511413091,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
75,273,13794.537934788788,3.8223032724336403,3.3734724980246926,3.8375342587451966,3.879386397286182,3.780310536436357,3.110922021756623,2.074587227565673,2.877058438687135,2.9321785610479774,54.91570100937175,44.193079136311525,44.20494693336663,35.80108892379831,25.03168453375927,31.07049828683151,10.49741289355613,39.49028027092022,28.337811718748995,13794.537862713232,3.8223029590801367,3.3734725155017116,3.8375339689305603,3.8793864222536545,3.780311263040926,3.110921896074683,2.0745872352028067,2.8770583407006134,2.9321785956873687,54.91569665282521,44.19308365838844,44.204946757601554,35.80109170540964,25.031671795401945,31.070513970296265,10.497412908346714,39.490274058977235,28.337810702994663,0.7063742396985782,48.83327864235763,81.05184059488666,3.822660756983816,10.439542043149702,990.6083074385181,1083.7890756184324,16.532630442101105,37.00885706503392,8.46240530824944,33.476242818521776,29.185745012703446,8.61453603489667,20.948353294710078,29.521123896776515,23.831874015206175,4.6429250318608775,52.980594375924056,59.616524642423656,16.319299010908654,0.5706541260575729,90.80338128693167,171.25400781564866,1.1964810078005845,57.309807265611525,34.1814405392784,1.7846040259053093,114.7261155006486,6389.139593839645,279.0,5301.0,9375.561737276845,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
133,270,13788.661080151596,3.8185703921249115,3.3787593712140396,3.842650747302423,3.8628802297680567,3.778040373458844,3.1098955230252967,2.065148479601539,2.8779786950909343,2.9317757946778893,55.329874987659416,44.05668195771565,44.4111276498146,36.353755395934556,25.18638527796217,31.00169288216841,10.482893184863576,39.452866411375666,28.295192077601538,13788.660868653715,3.818570252963949,3.3787595245329713,3.8426511406450574,3.8628789902002048,3.7780375504024915,3.109895071545557,2.0651482208527367,2.877979511718335,2.931775744887638,55.32987358546445,44.05663756696955,44.41110879419383,36.35379141014851,25.186423818786075,31.001704653507623,10.482895095575357,39.452873470981956,28.29519555476568,0.749950900816556,54.835884128499195,84.85123503732483,3.984397221311715,10.190712542777456,1002.4983437100503,1071.0238289099004,17.382486957415725,42.783754182384584,8.224084201925319,32.80397339825398,31.016469971684494,8.355414892725422,24.928767343527205,27.37147256858716,24.67911830155924,4.395078856838209,52.66793672536307,59.46397138610853,15.493000237258665,1.0424089037751214,84.61337740168142,159.5824666186508,1.3435316321843596,56.087590803708764,30.939352885118886,2.4479645099757597,112.9997056526053,6515.843506097794,282.0,5358.0,29918.007638333776,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
76,277,13787.505847080305,3.8206388313386395,3.3797666838890987,3.840349158019065,3.8619148082230703,3.780168576614642,3.1157156076414756,2.080072243907529,2.8758534706091243,2.931730971218709,54.51246000435352,44.02570243831433,43.98622245500666,36.09773416708172,25.086607739578255,30.86519715906209,10.549714884264336,39.46064369279574,28.282142760358923,13787.505557881781,3.820638728485096,3.3797662238075983,3.840348318557345,3.8619153157984205,3.78016817851697,3.1157149280314504,2.080070761516398,2.8758550566732466,2.931731008620247,54.51245051904542,44.02570629160183,43.986194159133696,36.09770813221006,25.086615734928543,30.865205591838496,10.549721682404545,39.46065519999173,28.282145649123954,0.7280989227272302,48.83234210082992,85.99252614995059,3.858314217359557,9.505857852313278,1009.399658942644,1077.597965282099,17.862385244629323,37.84260041722378,9.796081464929909,34.45776831137014,29.412925646134276,7.369188397841542,20.306255454467838,27.69612378530039,23.822965197365242,4.982632144777886,52.99061969717533,57.9470347600856,16.766925219972567,1.1830533063318678,81.97471582135348,154.77471515403556,1.493776783414079,56.30968354663297,28.082275456542465,2.563589421195357,112.3178881523421,6499.9334354400635,283.0,5377.0,6844.9838884448,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
150,280,13786.927240227058,3.8214349120142543,3.3739639326996307,3.840806029902022,3.863771467651688,3.782963561648341,3.113974049954748,2.074440517313233,2.8766314467425462,2.932203356689635,54.88394902534058,44.23256611924434,44.183079503058785,36.22683332720062,25.052536451482514,30.909234971336094,10.504904250079782,39.44340578753775,28.317480673279324,13786.927101721916,3.8214342229672633,3.3739615788324864,3.8408084586340783,3.863774064841629,3.7829620161248982,3.1139743297224625,2.0744420069376273,2.8766383396082484,2.9322032977223467,54.88391850765047,44.23248281255858,44.183092929818415,36.22694236162616,25.052589856745715,30.909135534458333,10.504830797949516,39.443460047603345,28.31747041280382,0.7099435192376328,49.658317558031705,82.05325381346428,3.840609167367498,10.525421415685797,979.543790639101,1078.8536818676705,16.425762769349475,37.8405662705276,8.82699873091109,33.71549180317828,29.171012323589466,7.78791956978843,22.21158665109627,28.047032125059104,23.85356953177361,4.539471050473029,48.42093717104809,58.75969015963004,15.885708475820534,1.0989584358511828,83.63457183112799,156.97460501686248,1.4379872716467128,56.0886681066187,28.789405612028165,2.5985073380077557,111.80745573114174,3379.253828525543,287.0,5453.0,11890.896456168399,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
131,280,13785.409382492173,3.8200500571834386,3.3778796363649595,3.839990995276642,3.8637121766888587,3.7858083783488445,3.113786294624685,2.076409351409127,2.876043114457306,2.9318862454010315,54.709186500628995,44.09107834893998,44.101897482667276,36.15082920411546,24.965915630032782,30.941407205280576,10.530892693522746,39.4505584727117,28.294667234974398,13785.407742658941,3.820054682120869,3.377881291799712,3.839988789909655,3.863719125975214,3.7858163530792934,3.1137882472618372,2.0763973212407776,2.8760398835342094,2.9318895103251945,54.70903591782396,44.091027500680724,44.1019213529661,36.1508990559061,24.965920496534444,30.94139422499653,10.530789842176523,39.45051514959714,28.294790958701082,0.7237712675027833,49.54314061782324,84.62212343616592,3.8649591307763576,9.988317231789802,998.0704374060642,1076.3233189528432,17.299694577070007,38.95640962426901,9.529132577715918,34.18824671749871,29.42533167498958,7.895179127001722,20.737794884633814,27.52630071978739,24.299205043593993,4.598902449468797,47.643717637569544,58.62588274631862,16.07507444403809,1.1421657661205615,84.34102657107888,157.99045399179917,1.4345070382488347,56.6575418520429,29.164141984280874,2.5275784799279295,112.50038672936965,6968.162453889847,307.0,5833.0,5768.014921396217,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
167,302,13786.04302292861,3.818546958616354,3.380933624207123,3.840281654383994,3.8648343759864185,3.788433692402805,3.113943082777799,2.0762096967919046,2.8754820373471963,2.9316650434431684,54.71734156356832,43.979883871157064,44.0927580404015,36.0758509079636,24.869492119299153,30.944216355396417,10.531392500104491,39.46172395581394,28.27672648039672,13786.042824253374,3.8185473190922554,3.380936169016682,3.840290263363641,3.864839159646829,3.788436680691327,3.1139351014061094,2.076209416020087,2.8754841359331924,2.9316650819091885,54.71737306269464,43.97982873181792,44.09266215088816,36.07588658730148,24.869424185122547,30.944350357551574,10.5314102770186,39.461810721332014,28.27673081316949,0.7284672237729075,48.481847867954926,86.72214549855748,3.869731718096838,9.736032275630487,1016.8802006023056,1074.9042259598407,18.04835900765024,40.64707168592833,9.332918640268916,33.73271513796365,30.184709008128067,7.711776569330084,21.63637549513697,28.581150170694514,23.630144858283845,4.598447222125424,46.330917193123184,59.2393952222191,15.925350488915722,1.1466188895920002,85.1010815329625,160.05692070105377,1.3689193357547977,57.12633904594031,30.762509887349893,2.2858486184058666,113.4333168665016,7059.259449958801,317.0,6023.0,5719.22962962963,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
110,244,13787.28335407966,3.820214509989591,3.381357004639456,3.8408077933422953,3.863737508683862,3.78297237357975,3.1146250488207934,2.0789817492472915,2.8763486827497884,2.9316732113893016,54.55030241564288,43.986295895987446,43.97591937949145,36.066620075410675,24.987851884532486,30.96049696195475,10.558152951551923,39.45350787850019,28.267202530330174,13787.283349831001,3.820215460968515,3.3813573854566132,3.840809215303728,3.863740254335445,3.7829729189461565,3.114624401770247,2.0789818626384813,2.8763477932813393,2.93167320194894,54.55033572509861,43.98630243595848,43.975910588987674,36.06660123048354,24.98785989958263,30.960509173366965,10.558143452993523,39.45351218414458,28.2671917802076,0.726673084352817,48.139336226074875,87.31747281284913,3.868352387428815,9.267904072973726,1009.5108542527162,1072.1895547879478,18.085082909188756,38.87498043039437,9.236708316225394,34.24843646997194,30.503704859378356,7.22962900040332,21.522160449263133,28.95781032386326,23.131696106843243,4.67337920736807,49.21329856021384,58.44955802124857,16.307997114656402,1.1041416356753195,83.9086811161329,156.3898448949752,1.5153379814496128,56.318421316530774,29.619173921383528,2.304962026714653,113.21479300561614,2999.4675221443176,253.0,4807.0,8525.093312017054,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
186,306,13786.393511603557,3.8214662177875853,3.3783980528407276,3.8396846213495524,3.8641432767499513,3.781078187503314,3.114252208386822,2.078841958079716,2.8764286664922123,2.9319171779332276,54.632978438701464,44.06769377831484,44.021573972959764,36.10637068130881,25.022301723148473,30.94129878529856,10.53620070774548,39.46287061666442,28.294207127757183,13786.393492691892,3.821472051112233,3.378395201753823,3.839678659511387,3.864127186859249,3.781073966639524,3.1142536418917692,2.078841001592113,2.8764283663124957,2.931917471667525,54.632875727582785,44.06776275608983,44.02159780157583,36.10638070656865,25.02221465795591,30.94133757046687,10.536190865414286,39.462903957304526,28.2942227928243,0.7199055167128195,49.550134482118295,84.79900080053106,3.8973127330409443,9.611490526853887,1006.6906691088085,1080.887328730902,17.65129711686827,37.48762395319776,8.79347455979081,33.84452806442681,30.01053687394508,7.445245429266289,21.670859781382052,29.938953496184496,22.770155363773306,4.667003112025341,49.48463426482848,59.36563032139749,16.03927484767472,1.0829249355393353,84.01170789275696,157.0133656377401,1.509523593480874,56.221070568381066,28.284848603127333,2.577060740932118,112.12968243495348,7109.64818072319,311.0,5909.0,15847.852917665867,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
193,333,13786.238429699599,3.8218815213751323,3.377937745335605,3.840341860067352,3.866250858106575,3.7728972140627763,3.112988984892296,2.0726440929462804,2.8773753696956987,2.9319345838936766,54.92350117933858,44.09585151224951,44.2327313151774,36.1729400847301,25.293868878942874,30.85676872480908,10.508902457092818,39.473315438476185,28.292352258889842,13786.238422415236,3.821883372961383,3.3779378736909598,3.84034131374558,3.8662510452448173,3.7728990376038913,3.112988497699102,2.072643965994832,2.877375335656256,2.9319345050406316,54.92350390382511,44.09584863896274,44.23272687984921,36.172919702942536,25.293841254793616,30.856781686582554,10.508903181227156,39.47331831581168,28.292350437428272,0.7190036633025658,49.18734249302763,84.7180739683485,3.87219946194075,9.96109792029002,989.8435146262076,1066.6279072172272,17.092503785846425,37.524633982608826,9.40256865972659,34.50952243421415,28.436642984946467,8.361799623952571,20.990840868963517,26.19878542014184,25.29874108875937,4.858128629083192,57.328788233628,58.70924738562224,16.38300474420379,0.9308492643523323,83.21893476278025,158.63136979802343,1.3868980329472538,56.01345991567693,27.767348495244754,2.7623482380136477,111.87226508187013,6999.101938486099,337.0,6403.0,13188.763478106404,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
132,313,13787.874355744454,3.8193316474689247,3.37607760354979,3.840584538588363,3.858574821531424,3.78565850188598,3.1169251742360733,2.0752388569950493,2.876117939633981,2.9319364324534187,54.79255398993519,44.15908392230256,44.17688659314575,36.4133054374046,25.058385335552316,30.717451449909365,10.509442320040094,39.43659857981455,28.302524937490837,13787.87416769336,3.81933264895146,3.376074773672025,3.8405873417594325,3.858574415429178,3.785648120255234,3.116926004730582,2.0752385723536437,2.8761185421217155,2.9319375338190223,54.792608888662265,44.15920493901197,44.176924235062295,36.413422979132505,25.058599252325365,30.717399270699588,10.5094271429598,39.436586748862716,28.302535037105574,0.723397752118419,49.223844695608896,83.62486983813906,3.8089352128309137,10.268007249254566,997.1035184122082,1083.6962244943904,17.09901599195008,39.36082848183089,9.978641418823418,34.22206236614592,28.53144086518764,7.975720027201518,20.74905027054173,26.24055322887509,24.927186369541808,4.6022624673509895,46.66904750439298,57.38143911514819,16.240947957645417,1.3686813977594778,80.47271746943042,151.18842655512762,1.604258394387343,55.90625265942578,25.305019161301523,3.270672356473011,110.07056167212566,7149.339483499527,322.0,6118.0,18154.567759126032,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
38,303,13784.954538438105,3.8209392738077694,3.3775340047255513,3.841029047019277,3.8635356960418896,3.7792773544153535,3.112289079393142,2.0729506899583656,2.877077195274769,2.9318967011625787,54.93509692269605,44.10023727061804,44.19710422716734,36.20810298322743,25.125169190690432,31.005773344715198,10.509628484558824,39.44518077213157,28.297648090983277,13784.95095753148,3.8209498116313783,3.377547387340503,3.8410560916133054,3.8635224382840354,3.7792717888632144,3.1122791041897253,2.072945249213057,2.8770776768772297,2.9318994567225842,54.93525643591554,44.10002481305118,44.19694501142695,36.208114361619316,25.125109277061735,31.005932088004414,10.509620232197062,39.44514807466799,28.297517889138145,0.7240358770462016,49.6428032677403,84.35885208746872,3.860385647423577,9.975165732004038,1004.0508248094301,1081.7386652358357,17.429432063481233,38.80692089973649,8.667654408269492,33.673046943372,29.764026602729423,7.836542672088986,22.924948603082726,28.59649379878202,23.664982345123157,4.626935074479694,52.4086512399284,58.79382127462688,16.021662430623714,1.0660638906508129,84.49107173964006,158.09529295977217,1.4123602494443193,56.22681566431345,30.493683400048813,2.3375584928590736,112.8182028996272,6873.7637395858765,323.0,6137.0,6886.766071587174,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
86,218,13797.244482191569,3.8224675706196103,3.3763667451790513,3.8412748537242103,3.863733585687777,3.772004620395364,3.115080444272516,2.0599294432933575,2.878459692615882,2.9319945055841727,55.617994805592765,44.11472661774224,44.651624004455165,36.59791225434796,25.462881873491995,30.506499079049735,10.443997430456244,39.4719728242858,28.3168239600264,13797.244480829708,3.822467114846677,3.376367175074126,3.841275477677895,3.863734247769302,3.7720063540734934,3.115079837901613,2.059929323342216,2.878459363962282,2.9319943179286097,55.61798128779011,44.11472023477343,44.65164183887144,36.59792922922697,25.462846470581916,30.506482877674923,10.4439901110021,39.47197455290014,28.316809891846148,0.7297982764753657,52.751889100727254,82.96721067799398,3.942570174378812,10.812376874881615,995.3100445860466,1070.1078283527922,16.788276977153007,38.533408614287524,8.891531154269396,34.270384185072075,27.583370990640066,9.978813796076043,22.6004753886983,22.84782087388485,28.350664956916496,4.574859761507801,56.131917704639406,57.866548366176985,15.962486577230077,1.0312496411850305,79.52938952701058,154.35547739146395,1.452051283349785,55.717655557403106,24.780364477798777,3.6421561179404547,109.89923865618897,2702.058514356613,221.0,4199.0,9206.268407496225,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
87,256,13788.758404036038,3.825368995184834,3.3762064845744817,3.8410047463135113,3.8657487857576536,3.778324157302581,3.112226898598477,2.0662722762782546,2.8779831414006947,2.9319808613119616,55.38588214342734,44.14199803716274,44.430174454118244,36.2683373292375,25.151682511869915,30.914142914271387,10.463485232721007,39.4598935382005,28.306966067677873,13788.757954392582,3.825372473650675,3.376207753839785,3.8410090404188546,3.865745998206683,3.7783212897043716,3.112227163688054,2.0662742757857746,2.8779829078252517,2.9319810025318276,55.3858135971724,44.14188998571923,44.43010997606694,36.268264562486344,25.15171790527702,30.914257026617577,10.463490309216395,39.459876950054564,28.306983435637775,0.7201333891155305,49.52188263482507,83.43087924604137,3.8429566867736913,10.448277126739233,997.3400801891844,1077.0037635312337,17.004628426586823,35.511943402237264,7.730019014400455,33.59305457471785,28.989446974604302,8.622190530622408,24.2583353240581,28.239459776343036,24.404994521861905,4.358811020091654,51.03418450239668,59.66910350409394,15.458741477986948,0.935228948785431,83.9213752221692,159.45844468362935,1.3228775484592363,56.400986436305175,32.536214387028146,2.0578287142679708,113.53090045202126,3174.2453520298004,262.0,4978.0,7383.095479172218,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
