Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
170,155,29541.771222366537,3.4940497991109094,3.407586433208722,2.5765068477915603,2.8121705721533563,2.9614092034190898,2.928306367112252,45.63295877054812,52.00556482618035,10.000000000000002,41.607966713814974,26.35961397085993,25.83164839960855,29541.76458921109,3.4940383525744005,3.407579781860962,2.576499550980571,2.8121723593337737,2.9614064079260505,2.928317612294541,45.63306208361578,52.00549226325349,10.000000000000002,41.60820369065552,26.359553464935104,25.83172771621619,0.9025661267512134,84.15736073244143,423.2802548057903,4.715331657269402,34.622939542213444,734.7224152474864,590.893030930891,26.163202078399948,5.352891819166475,1707.2479591739657,1319.9356396008952,28.009552582794235,21.409450579661527,1437.7963479436594,794.1320483531024,156.49068903677318,0.7051911078106747,4.148082146402288,54.54805533957553,11.504152783117412,8.213790607805642,1161.7365261464586,469.566417145513,13.271757937330358,34.26115675522544,861.3584559786522,233.8154788464724,139.27142228595977,2232.430142879486,162.0,2106.0,1245988.3844441648,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
188,145,29541.855685092967,3.49306636336627,3.4076102241299355,2.572938510719464,2.8095460161189143,2.97666495985908,2.92834676162784,45.687700986001296,51.9263728508177,10.000000000000002,41.53520171445186,26.79402941048754,25.824703536464646,29541.850506946,3.4930811474921097,3.4075859435399627,2.5729340085011616,2.809533596911014,2.976658751105301,2.92834498132727,45.6877854182173,51.92612350431325,10.000000000000002,41.53505689467706,26.79414715808518,25.824570209788615,0.883629621317588,76.46172807246997,425.06686424792207,4.5802973001011935,31.85530047632631,716.0694558995604,586.6338323874647,25.51424208805959,6.073265479464369,1715.7094728536135,1326.6022249293453,27.290858677959136,20.806974074007016,1467.5049887233092,816.118307658762,160.69901016364054,0.4712496758056098,4.248142457903381,48.66326343201534,14.120470856203584,8.380149113555493,1136.5213434203954,458.97210280548455,12.66160794047785,34.35633342555286,834.1868592864528,222.3192341940509,135.38079275123837,1380.001361131668,176.0,2288.0,1257872.424960091,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
29,87,29542.56208600186,3.490664395251902,3.391503352772634,2.5729236096451484,2.817997270820023,2.996985680248562,2.9284437364812392,45.77864276951136,52.79284143890548,10.000000000000002,41.62897399526857,27.491045694269797,25.836050184424828,29542.56166003968,3.4906645488526715,3.391503288680316,2.572923975817881,2.817999481234123,2.996986098471348,2.928443679781118,45.778614261537086,52.79285029673165,10.000000000000002,41.628989078126246,27.4910288148222,25.83605824597536,0.8985234163673039,77.76654052769214,418.4797478908671,4.5689105960162815,35.22667624011552,696.3222401470916,568.708459532219,24.62100012599487,6.398795975694215,1702.5950984525866,1315.427450246135,26.53746054970263,19.16541537773793,1489.4833192406786,834.6151391777087,163.79892030927613,0.2956280775022061,15.263221318145446,47.50697112817316,16.66118172173936,7.946726414321652,1077.8206777877956,429.02037933246726,11.010341076173832,35.019885126429884,804.4226527293861,211.3025076222669,130.59203796831835,771.7981810569763,96.0,1248.0,1266607.1398058136,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
64,113,29542.633847329413,3.500994629572747,3.39474899771306,2.5761522932826657,2.8091131184428706,2.9757802421454302,2.927815517508732,45.36196852869085,52.73204087186431,10.000000000000002,41.62254249170654,26.826044318557155,25.800684207172672,29542.633680050152,3.500994414595553,3.394748790360986,2.576152045312117,2.8091122907581543,2.9757806698275675,2.92781549380237,45.36196834892052,52.73203694663237,10.000000000000002,41.622581224943765,26.826072589286017,25.80068680959308,0.8779473770437001,80.42130440253294,443.53850073079207,4.70099194006737,34.50457005421889,780.2392209467602,591.4836940850064,28.19546678419196,4.727832481198191,1759.20632012707,1362.7052841294656,30.748379496686205,19.23671450622057,1414.849944333002,789.0060310370208,153.06481973126415,0.4300010760123576,4.921321567326854,54.79133668942861,12.193496313551345,8.5755058388385,1132.5072175007208,460.3854832535028,11.40482114146857,35.108662448603,835.4715394761398,223.36278138094988,134.80860230075916,930.2034652233124,120.0,1560.0,1262504.5181155794,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
162,165,29542.906164503263,3.495989177678282,3.3763467491135057,2.578800190023961,2.8054378154219672,2.987859821055829,2.928151050563708,45.68261536846206,53.83207961574842,10.000000000000002,41.46567491066649,27.28807099798088,25.787851469524764,29542.49335743069,3.495063968419394,3.3734154372991165,2.577263559800413,2.807021727825102,2.989740435650749,2.928138135252212,45.67643137338053,54.026718867864886,10.000000000000002,41.41006440809634,27.275961169307507,25.800273503576896,0.9365576355436758,93.55552763829414,431.5406609561383,4.829914452988715,32.49550874263131,729.8674141962138,602.4140066569588,26.568244170456182,5.0452304046597645,1582.2066144978407,1226.651905111546,24.93235214971972,17.70466226686085,1405.948866424761,786.7511811254328,151.63848169434883,0.2349174281311584,9.682035326007425,57.03213832004535,12.256188160593917,8.610325385140865,1067.66176177943,433.7446086877542,9.257353671471588,35.3305903235844,806.5044473909365,214.7757063086501,130.3218097137995,2306.263758420944,175.0,2275.0,1199523.3525406553,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
144,88,29543.346689439302,3.493053977208105,3.407279038547571,2.5745826551392685,2.816331998573816,2.9839357425952917,2.928375280733521,45.693475176989466,51.95598659185684,10.000000000000002,41.53419551330758,26.91090107202356,25.82301181201369,29543.30456710693,3.493318160142445,3.4071559207570323,2.574654212712626,2.8161371961668364,2.983007121369477,2.9283108027078875,45.68964452272241,51.95553017210637,10.000000000000002,41.5369870357626,26.91480964725952,25.820282799060607,0.8804065279662514,76.15463167577653,425.2763973559368,4.580377645083884,36.521077071639,739.0206726780164,601.9313887972665,27.187971962870144,5.812628986575751,1696.2228645650357,1311.6195883745977,27.06595737886753,21.46725658828628,1478.1267743757664,818.3921889434953,162.31875673060912,0.3452601073634876,4.206575932049826,49.88919734095746,14.56708031291505,7.839387379953145,1116.1689653133317,444.7967712590355,12.792957568316842,33.916682685988334,827.4642435014217,220.6167771460105,134.90901789496093,754.2629554271698,96.0,1248.0,1252993.0583712277,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
118,173,29544.96629182643,3.4952755315257438,3.4094673296778453,2.576446123509588,2.8114886807181567,2.970714153848,2.928232691152706,45.61109714619812,51.90711287199529,10.000000000000002,41.5277605679908,26.512933634135976,25.81676445171352,29544.96514458178,3.495277579985188,3.4094724789841173,2.5764485910226083,2.8114944514004128,2.97072577507839,2.928227296146723,45.61104837724535,51.9072020082359,10.000000000000002,41.52793510001276,26.51287793182348,25.816665792891577,0.8949897329841903,82.31842430690014,428.6334779933145,4.691635470900298,35.09659261351344,752.981838196589,607.6030050764585,27.566704445577017,5.27622750193642,1690.9454029006604,1308.4043089748488,27.66026512245792,21.56951541430364,1433.3862584931271,791.1312958187686,155.85109428398738,0.4899680893770362,2.5362200627849223,53.44155250765987,12.402606645084765,8.184282591250778,1154.5578019358525,465.7165309448998,13.268878849622226,34.05802983798197,856.3832706331531,232.00112967228625,138.76652174408628,1452.1734521389008,180.0,2340.0,1225129.1950496817,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
185,100,29545.127128385084,3.488415471549862,3.4083514327716857,2.575583378985865,2.8104610751201022,2.9756712652252144,2.9287116674079687,45.885699285345616,51.92405820250561,10.000000000000002,41.62545424312016,26.668533238206155,25.83264101462623,29545.126908314727,3.4884153933016826,3.408352679121425,2.575585331726678,2.8104679145060043,2.9756642305024803,2.928711796341388,45.88572673630205,51.92402367035364,10.000000000000002,41.62538727980519,26.66834706232577,25.832634545259207,0.8594012402465212,67.56380846596218,417.4853936838888,4.41157731316527,31.23553224730957,665.1312786235587,563.5329095235212,22.52304072854952,6.282253865047857,1647.3133589755207,1272.2708526167617,25.17847327550292,21.70838253976357,1465.300449391944,809.4285086613797,160.47735065826987,0.4084636976398955,2.5649513055860127,52.28587442281987,13.15391281812076,8.200046189425876,1151.5071755425176,465.0951348337487,13.156359946648465,33.81729717313626,842.2476157250655,226.8242735597539,137.09096872566263,850.8507735729218,106.0,1378.0,1223838.8402742862,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
98,78,29547.14592176756,3.4891154306957435,3.3752302773765197,2.5748122316250077,2.8140397436318896,3.004062826659708,2.92863652290548,45.85736629398619,53.84172050808312,10.000000000000002,41.567339226540405,27.57610003299205,25.836343378594982,29547.14300587765,3.4891197289823985,3.3752321410835413,2.574811812623329,2.814051516158532,3.0040655725640155,2.928634167678652,45.8573086709992,53.84176227102518,10.000000000000002,41.56758708082751,27.575996487431624,25.83637523515297,0.8900068973957707,76.43128327746021,415.4324437203194,4.5521815126352765,33.71829165859813,690.5473254384539,582.4770510360701,24.338916055409697,6.322785771151716,1659.0699014188085,1281.6033749033563,25.44697177730176,16.50791852268855,1401.6922897583893,792.5929286422149,150.8630287124174,0.1874457184429397,13.13194576779104,57.47095046398211,13.884098995594396,8.40932572879236,1075.27575442685,434.03850963415965,9.72842708709864,36.57894590330769,834.9378583410041,223.70462448448052,133.0486149841367,1175.9359636306765,84.0,1092.0,1207837.1532148106,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
117,232,29547.53207869389,3.488522325103951,3.3686690013180183,2.576954370557443,2.8101718953825845,2.994763779787228,2.928641085720022,45.82902920061248,54.2890463918125,10.000000000000002,41.56451591765271,27.32425815030767,25.857135605837527,29547.51526473406,3.4884915429633283,3.368649519654591,2.57696515242678,2.8102083925872856,2.9947356160379126,2.928631455504673,45.82845511715555,54.28806155992886,10.000000000000002,41.56378558889384,27.323988048589303,25.857996962999707,0.8982286278468696,78.57866053847847,410.4974159235835,4.585767095690975,32.72943041850226,706.1710857595245,600.4363556701288,24.59698694306436,5.891791572892262,1686.5420091222506,1301.3738509465593,26.67167699018635,15.964672271908965,1374.301945503055,776.920495882858,146.92189969822746,0.1415923159939494,8.999792600244128,62.36563289214739,11.36255493729224,8.749687862644965,1091.1268746411458,446.6116944561717,9.441715968017087,37.19949476338007,861.5962739909423,234.6313018011284,135.91560191366267,2180.6551876068115,253.0,3289.0,1213122.7001602468,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,232,29548.690306233377,3.4902955248057794,3.3685450170725058,2.578949494202045,2.803759851317383,2.9908929131273343,2.9286857473340397,45.77804586832147,54.37355621529703,10.000000000000002,41.48942525069448,27.023951454191224,25.84342829396193,29548.690286613262,3.490295409563504,3.368544602771446,2.578949455003129,2.8037606588532613,2.990890344277168,2.9286857621511064,45.77804934688682,54.37358013297067,10.000000000000002,41.48942964930439,27.023919937268325,25.843429011189635,0.8735378430265396,76.33959242350515,415.9295095454139,4.597200929487514,30.97613743909171,725.164005336797,619.8558246987641,25.462175485647077,5.403047322385388,1663.675401369047,1284.7431851273043,26.672545952163738,15.764493644832688,1331.0902221177375,751.1969014164317,140.84384633474446,0.0916758007009346,2.958916597798048,75.20979200782972,8.723511542761331,9.11242929888298,1111.2653989165758,458.9206974500628,9.42895205514211,37.22498206060172,880.0158079898066,242.3364284529216,138.39088481853938,1824.333089351654,235.0,3055.0,1205455.0045584373,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
154,191,29549.98485965657,3.4901328500494944,3.367414420835283,2.579594134616248,2.808271763967056,2.9803725330354225,2.928584352989604,45.78638804243597,54.44051878437429,10.000000000000002,41.446754296798495,26.93324786115746,25.844128385311222,29549.98050332997,3.490133021009173,3.3674245194586745,2.5795954179047644,2.80827248312544,2.980371230254886,2.9285837923511995,45.78635725704228,54.44058709067198,10.000000000000002,41.44670943341474,26.933252522903445,25.844288001844088,0.8917922464182796,78.65644058355537,415.3463457370606,4.605854058585745,34.179863368340115,748.5741532258352,641.0701777743875,27.200234098178043,5.328330567081388,1655.4663318852636,1278.363735636434,26.54458789502605,15.956286526762712,1340.627305574858,755.2733212501599,142.20484548965513,0.1893035771608936,6.182032776431779,69.6276746226675,8.862217453903234,8.763508732110827,1090.310835450258,446.2294344778675,9.344191530056474,37.09776356278613,874.8231884035347,240.69972743455665,137.75995723052546,1741.1095852851868,226.0,2938.0,1193014.9717102668,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
147,213,29550.1330431696,3.494135645916133,3.4102169279136567,2.575180100754804,2.8110278125451966,2.969365118460034,2.9282612078736507,45.61451920171509,51.804799532225104,10.000000000000002,41.65385036334224,26.399872184545558,25.83490828876348,29550.12931994081,3.494140589858912,3.4102206652426554,2.575171087875532,2.8110437194746445,2.969354651735308,2.9282602875433734,45.61452699664355,51.80469527587763,10.000000000000002,41.6538740524847,26.39985681465805,25.8347810089113,0.9002700564936028,82.57878008713108,423.6079189844083,4.686730950054775,33.09042302810256,720.9874238028908,574.6306331427761,25.13526693012624,5.510345067383599,1734.0028340717288,1340.3500727458566,28.56133444501195,22.07005456067114,1478.372953001744,815.8992025563309,162.38311397034036,0.4032431340195697,2.3543244821941904,61.03453738988243,10.771333880712175,8.245083113194227,1157.4709694721969,468.87204166663815,13.33252957610115,33.890187391284186,842.801567183774,226.5100713584213,137.0381833747668,1753.950650691986,222.0,2886.0,1266670.5497799746,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
143,128,29550.4295367897,3.48931728240716,3.4087085525886525,2.573738892169912,2.8102931188784765,2.955817922533748,2.9285587271088973,45.83926682119069,51.86044116728523,10.000000000000002,41.53831435758328,26.335565217307337,25.84104385289766,29550.426460597344,3.489319287359651,3.4087148869504884,2.5737406680631665,2.810314165121952,2.9558063179985967,2.928559555236782,45.83923316965428,51.860283964365664,10.000000000000002,41.53841160365598,26.335438227407728,25.84101542771424,0.9073792243208816,80.289540410278,414.18640484207447,4.601178330065154,31.528901454157516,689.1430307510715,583.8106543986486,24.12844907528544,6.463562007140091,1679.1653317771256,1296.9708882273094,25.83123054563569,21.51181831337236,1484.9373209644689,822.8104522139148,163.2915317535628,0.8852254905876877,5.320080664886396,54.06474571973975,11.375173266619342,8.244828648613842,1137.6782108446753,458.336579032869,12.941530510270349,34.05768580382558,836.9796236761554,223.9392577629748,136.0847330965077,1820.0757558345797,135.0,1755.0,1271316.3944961245,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
193,159,29550.8980592665,3.4920049689279904,3.369211839665937,2.57580565931957,2.8128180119310087,2.987391647442962,2.928502551348493,45.74836138151357,54.22751638112702,10.000000000000002,41.59373638455772,27.407614681861077,25.812512161660813,29550.89628699493,3.4920048837897566,3.3692141454932427,2.5758068035935544,2.8128177345438656,2.9873744265975866,2.928502029258069,45.74838214629664,54.22738559609762,10.000000000000002,41.59388706013894,27.407526511465445,25.81251103925386,0.830602527028812,62.07376787849536,429.6059898034623,4.354258499423097,33.93746625201563,706.2905747433741,580.5162935074203,24.97167864024443,5.776272780102103,1665.5374412591002,1287.7857925465378,26.25376775614273,15.915177876147606,1385.4090061570266,784.5633274217033,148.47423796383072,0.2679400433409014,15.153081966208427,53.95665121372942,12.58257104317616,8.490577491495866,1061.7424832115903,431.673786998304,9.07560587081498,36.642408931698974,821.8194414173644,219.76500479627907,130.97888369355903,1324.5342154502869,166.0,2158.0,1207070.8856957331,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
116,118,29550.929232131,3.4918611392042047,3.4129266365857207,2.578768963149205,2.809670402748785,2.970716403805025,2.9283420790191905,45.70941406368724,51.69408896831255,10.000000000000002,41.6379339499635,26.515250487879797,25.83842680967626,29550.92904189677,3.4918588519143325,3.412928753589293,2.5787704852764195,2.8096816054228824,2.970724359173809,2.9283435023750086,45.70942445490325,51.694077388013625,10.000000000000002,41.638185279020455,26.515289447687906,25.83845184776914,0.8971800727827537,77.89387968421472,420.4724428848675,4.58047525833335,33.32563344042127,716.7284131467213,588.5435089288802,24.80128412311981,5.245326658975907,1682.3216870551817,1299.5434723997405,27.43143297053563,23.933675276299667,1491.7519447883406,814.1487096382748,164.45863901104514,0.5042853845138804,2.479118545017996,50.72121378856371,13.171376105308388,8.08321612744726,1165.8137412354806,472.1313949129342,13.799177327009913,32.98640550502601,845.3137856357122,229.3201897958656,138.31270793400165,2182.6745290756226,124.0,1612.0,1261666.546030196,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
106,225,29552.078204293968,3.4957238697877586,3.4113076349807048,2.5752581418161533,2.810428876702169,2.9733887668688803,2.928075404808073,45.55432520320272,51.7479242580346,10.000000000000002,41.60032339146484,26.64658699198684,25.823567290723457,29552.05378415715,3.495793981664877,3.411299697250414,2.5752323498170595,2.8104002735494253,2.9734128300413736,2.928085050643116,45.55353033967595,51.74838578173549,10.000000000000002,41.60002596850891,26.64610170837818,25.822888323939356,0.8882213970089597,77.48354006915739,430.6209371545003,4.60163373697997,33.72515680039684,745.7559656717847,591.1559593937984,26.62033384615417,5.326403766838856,1742.5130636262345,1347.579045909231,29.10400093396437,22.233301490208767,1477.5031028136805,814.7662926856225,162.2594324278411,0.5052999454390597,3.185613256121853,49.35344977652671,13.675693787270475,8.245376685268505,1152.3008858255068,466.4805700898823,13.274565379536345,33.768201188856246,838.2579258283913,224.77444805082877,136.50464356808328,1989.6620111465452,258.0,3354.0,1250856.8007162048,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
194,145,29552.219292026588,3.4937261037871403,3.412050770591873,2.5743483134022087,2.8132925488498737,2.963264377365808,2.928265086643406,45.64823253017595,51.69418463802111,10.000000000000002,41.59029384398536,26.440293655739044,25.82675037852885,29552.218775859077,3.4937234166156053,3.412049512647198,2.574351254304907,2.81328821972286,2.963257233771815,2.9282650225397915,45.64821610383051,51.69422109674246,10.000000000000002,41.59034404594797,26.440278607131805,25.826766620532403,0.8873512710046971,77.21217120143652,425.9705987247327,4.591670363527794,34.39849180358664,728.7105092253764,586.6625680057593,26.092608760002733,5.724172205263919,1721.187329556446,1330.7385646309945,27.891815827926383,22.067711765454703,1479.1674118316648,817.0354030507476,162.47144430201465,0.7002534665704387,3.534080178298776,51.364831361231936,12.424679276325485,8.070973403756238,1144.773978386444,460.9587668315393,13.42102386313296,33.806936257628564,838.4058765165443,224.6463625980663,136.48185424873674,1232.1506023406982,153.0,1989.0,1248199.3661880726,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
134,116,29552.66144748728,3.485755416002727,3.3841193748535154,2.580353118302047,2.813955039925485,2.964917052085178,2.928883344928139,45.97746575829817,53.48352886067903,10.000000000000002,41.50289071255226,26.21871116723906,25.86065467781942,29552.66114428278,3.485755181503282,3.3841252399340944,2.580353030341313,2.813955680943585,2.96491559155026,2.9288832540385306,45.977509677605774,53.48318589621076,10.000000000000002,41.50285758010981,26.21866415713629,25.860646224908358,0.9213156160372954,85.24790006944426,402.5026541588385,4.669491982439032,35.94267732892304,709.3109049172726,624.9734432151243,25.30234370901297,5.7613664888623495,1604.0963537184273,1237.5953297257722,24.61515504639921,17.766452329776506,1331.3596385133997,743.0595534504971,141.11091644228404,0.2966150788841745,7.561084197696803,83.02737188227937,6.6812488178523015,8.333796994131067,1145.4295542630514,462.195693546006,11.552988173470776,36.35767765870644,914.2913789995008,255.1369539101612,144.3477620926429,945.4286029338836,122.0,1586.0,1167819.784271997,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
169,161,29553.41029771341,3.4960760594191527,3.369641861528561,2.5789324391223545,2.79936016321728,2.977583536372945,2.928172831600894,45.60127077811194,54.31879121618572,10.000000000000002,41.4107618065332,26.910145519267537,25.803556639684977,29553.406597962312,3.4960784251447965,3.369645705207842,2.5789369249390703,2.7993550538650123,2.977578003123191,2.928172859616191,45.60126139155951,54.31855746615741,10.000000000000002,41.4107284116873,26.91004050941881,25.803572821457497,0.8826933504486568,78.39040312344062,433.6941192912017,4.630607645259932,30.394736935579346,762.6444346002196,631.9282277937691,27.639321154747336,4.891344894366027,1654.7877654211031,1281.0556819584344,27.208605959913022,15.715162235106307,1321.3053518034071,745.8521600532966,139.47183315883584,0.2517762369627622,6.721446289158287,68.30231600605245,8.95702459354749,9.346831055562532,1103.0381048815918,457.0989120321999,9.028732764122228,37.01029346902092,861.6474322553637,235.21026053959844,136.07241168671234,1288.6475596427915,167.0,2171.0,1201220.506129056,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
165,93,29553.84720146245,3.487501760690144,3.378721279596482,2.57316103839084,2.817590644559279,3.010798304081421,2.928790112155096,45.841255204371215,53.59792684973971,10.000000000000002,41.60898317536396,27.569510060700548,25.884556784235027,29553.53706280327,3.4872708758427424,3.37953683179819,2.573659236572283,2.814716692051753,3.0119508240875708,2.9287769214082027,45.8782126526198,53.57049574436165,10.000000000000002,41.57767320028104,27.62434476676368,25.870257498435524,0.9516967251490892,98.6644751368293,398.24969099982223,4.905526372024286,34.96938585484713,700.1057469659651,586.8495214193199,24.57332912223667,6.6345191205072815,1739.151884245042,1340.919776516086,27.253134953355605,16.69714582398489,1417.5467646537843,802.5576757516426,153.1335672247994,0.2345584708039962,11.439539290483186,60.52394640545769,14.111385446204444,8.348112433467286,1096.7405345359343,441.28315800895786,10.486596974190924,37.108940274155046,863.2339494575625,233.08685595362687,136.52841963753255,1303.6574411392212,101.0,1313.0,1234045.1903895205,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
196,81,29554.07094332456,3.496943514338564,3.374363537398591,2.5790671696295786,2.810394620103051,3.000554668470543,2.928018484932187,45.47138524904786,53.97172064006657,10.000000000000002,41.58572301988701,27.442587786156103,25.824868378413782,29554.07034039474,3.4969418250110964,3.3743712318924386,2.5790812956085656,2.810406612525424,3.0005770002335104,2.928020711591295,45.47151646415276,53.97173327686384,10.000000000000002,41.58579092003296,27.44238916730103,25.82484740113922,0.8554300216946364,69.64085538897517,435.416267808118,4.500810269984251,36.21204846844734,792.3371133796381,623.8348450135722,28.81007004343674,4.680046135261173,1752.4475904148517,1354.5743423962942,30.57803454640861,17.263094050095116,1387.3143061030764,777.5146100196487,148.9391453440737,0.169319198854921,11.526048394539192,58.70583137641681,13.02995987150419,8.586215962036373,1095.279278635014,446.8768214715535,9.741135085204531,36.244550694599205,844.3578562100903,228.43444188294427,134.60333630019684,1175.5724365711212,88.0,1144.0,1251728.3877276494,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
150,229,29555.08017385248,3.4946025924332287,3.4128095901774964,2.5743729159231554,2.816132861532592,2.968540341035775,2.9281819539324783,45.60943948225621,51.64820364953928,10.000000000000002,41.62989682251244,26.570955466936407,25.831050044328776,29555.076837315763,3.494607285950657,3.4128120010251166,2.5743740293038035,2.8161285298836187,2.968538789471296,2.9281852551405017,45.60942891395408,51.64804463703018,10.000000000000002,41.62981700995397,26.57101827766613,25.83100037802388,0.917628583244596,86.81256784182386,424.08730097952383,4.739345180410108,36.00276891350012,735.2016594415198,581.5763710019937,26.424979654618475,5.6055131219545045,1731.4247208761765,1338.8858827298693,28.356640004202525,22.28511296527449,1484.8676508823344,819.4766112729171,163.3095415373541,0.6317388739306229,3.6679443433249457,47.863796277868886,13.675982584496548,7.925568213459059,1145.2342276614372,460.110670793637,13.646835336066632,33.79495406094068,840.3334318914915,225.32642049311772,136.74609412282146,1845.674735546112,237.0,3081.0,1264042.25546372,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
84,229,29556.74603446966,3.4902239690341545,3.364521484178419,2.576917252207957,2.807165323920789,2.9917417820531296,2.9285305324099524,45.79025999039514,54.57225262837406,10.000000000000002,41.56730510524655,27.173999868909902,25.839776420167155,29556.745056149357,3.490226838081409,3.364518856632053,2.5769158625127657,2.807154368971478,2.991736535944595,2.928530768155422,45.790170971268026,54.57218612389848,10.000000000000002,41.56727276207303,27.173767306385376,25.839789573316256,0.8915780450096837,77.11208273213673,416.9500404438288,4.569817318905449,31.19040076025387,700.3596977705943,590.29380756657,24.215983857335623,5.7510939261384015,1671.1258631201902,1290.7585987563082,26.428374348935098,15.06490267500475,1340.16148988597,760.9596997150112,142.00069835373654,0.0988682976142285,4.843623481772739,72.1069107129556,9.12680186103036,9.053825779365884,1094.2097767382118,452.7407403432608,9.025952659806524,37.68403640311545,865.5157626094326,236.3686478422632,135.80398667072092,1844.554151296616,235.0,3055.0,1193351.6302879406,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
103,172,29557.968085644723,3.487365063509413,3.3650130502990745,2.5769518787270536,2.8085418170694423,2.982438197447397,2.928756249280481,45.91104172146472,54.54651947463064,10.000000000000002,41.44446958095687,27.044336855833823,25.851623331053503,29557.966572732203,3.487359290162644,3.36500051432376,2.5769491348997504,2.808536286591809,2.982444556094315,2.92875664870214,45.91127228849222,54.54621503634541,10.000000000000002,41.44451330193149,27.044255524490872,25.851526809393388,0.9056161072188872,80.63579533521356,408.3708355687279,4.60808124007754,32.307618120642175,709.3011092147857,621.5470683150356,25.29541222095378,6.13584330900844,1644.37524420028,1269.2351440091377,25.25503910194535,15.073503447392556,1337.2728256077726,759.2463671245258,141.59828348220137,0.1828454263417949,7.2601301549507795,67.70879990486607,9.218384075789668,8.889930684355464,1082.7766694741429,443.87236749705113,9.083522184990825,37.74437029308133,874.9755532779099,239.9458014474137,137.0782708020519,2814.771918296814,208.0,2704.0,1204763.0609505535,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
