Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
14,57,53.22742875745048,3.5055111074776275,3.7220530259542883,2.5206301971570815,2.437469388841265,2.3868685652466555,3.2789217617598796,3.049340618247467,70.11251807595781,53.64970391546645,14.287470894461547,6.170973934535666,42.02623103401364,46.773554837623344,47.619022421889305,53.226579506637975,3.5055111074776275,3.7219742162842353,2.5206301971570815,2.4374995490185447,2.3868685652466555,3.2789217617598796,3.049340618247467,70.11251807595781,53.65244736784921,14.287470894461547,6.171002477159499,42.02623103401364,46.773554837623344,47.619022421889305,1.4041983138690304,3.78174883038347,5.486534799728947,19.267437266877554,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,93.94043254852295,68.0,1020.0,796.4885691446842,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,248,54.33837000927372,3.2126589233066607,3.7219205777942648,2.634724818644321,2.439975804529788,3.159490438491593,2.7602823452471004,3.1018964382357934,58.44673800892265,52.84172374293407,27.219771248082616,6.407712527216669,27.95294692699372,37.04011274575476,22.356090347019386,54.33837000927372,3.2126589233066607,3.7219205777942648,2.634724818644321,2.439975804529788,3.159490438491593,2.7602823452471004,3.1018964382357934,58.44673800892265,52.84172374293407,27.219771248082616,6.407712527216669,27.95294692699372,37.04011274575476,22.356090347019386,1.6281385057900182,3.4573466743019377,5.39244618670697,19.384487292122206,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,586.760178565979,428.0,6420.0,959.7621813660182,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
19,64,54.539675375847565,2.753160629491549,3.725128671592437,3.209432201948106,2.4339779093219365,3.1494230094162043,3.2561523966147004,2.571152563391388,48.1441671426454,52.70724885352176,65.79039936788776,6.424820097206916,39.43200369565561,45.256780051911,26.293834889286128,54.539675375847565,2.753160629491549,3.725128671592437,3.209432201948106,2.4339779093219365,3.1494230094162043,3.2561523966147004,2.571152563391388,48.1441671426454,52.70724885352176,65.79039936788776,6.424820097206916,39.43200369565561,45.256780051911,26.293834889286128,1.506028654651943,3.531073409968908,5.5607771581037655,19.24623459205934,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,119.4064450263977,87.0,1305.0,556.1451638689049,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,58,56.05783000387737,2.0057406540623175,3.7303340861264997,2.653289803544192,2.4286634971510628,3.771884198621549,2.7145395200049993,3.817070301839598,50.518407526467186,51.82142656883111,70.4134201933445,6.655769119476192,49.906299765801826,21.0319177920865,19.79975123701072,56.05783000387737,2.0057406540623175,3.7303340861264997,2.653289803544192,2.4286634971510628,3.771884198621549,2.7145395200049993,3.817070301839598,50.518407526467186,51.82142656883111,70.4134201933445,6.655769119476192,49.906299765801826,21.0319177920865,19.79975123701072,1.6753008449714266,3.3941940786273674,5.337744215871551,19.258439463595735,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,131.58312368392944,96.0,1440.0,377.8888618194931,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,63,59.05800949720515,2.867352697978917,3.746934166248901,2.6304896061907455,2.4044304954789193,3.1557144305690707,2.36802040325493,3.575858467651009,49.78202650792071,50.485024930117966,37.3125892000736,6.9739336548722575,47.15106222921341,15.014070871197509,49.1865702160871,59.05799451123208,2.867352697978917,3.746931810268232,2.6304896061907455,2.4044386474992403,3.1557144305690707,2.36802040325493,3.575858467651009,49.78202650792071,50.48489892419229,37.3125892000736,6.973970053598365,47.15106222921341,15.014070871197509,49.1865702160871,1.6329408674593897,3.5101538739632256,5.102280160782957,19.050095419767207,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,101.07946944236755,73.0,1095.0,1137.1028411370098,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,98,59.114010377102744,2.504651489140647,3.7376477694047736,2.3908589622186374,2.4180166278622126,3.940039978176624,3.6936576029800703,2.479695518295172,42.095031427467454,50.37840286732557,63.883758470761634,7.060814747232144,15.650167076209334,17.45077503017278,32.022078882796116,59.1105795507315,2.504651489140647,3.7376880009381015,2.3908589622186374,2.4179665075512307,3.940039978176624,3.6936576029800703,2.479695518295172,42.095031427467454,50.379122135575415,63.883758470761634,7.061107529082959,15.650167076209334,17.45077503017278,32.022078882796116,1.6931476088887287,2.937765058225191,5.565131191255771,19.197843934202766,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,160.42167448997498,117.0,1755.0,536.2085814826321,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,128,60.64730641999867,2.0547751863958523,3.7527510648314677,2.834609604734254,2.3938208378002175,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.93700242176087,49.85902370650623,55.00097001850543,7.148235805804047,46.31123322263466,17.97654739794223,16.366917413150883,60.647306132546035,2.0547751863958523,3.7527624700221027,2.834609604734254,2.3938067098881985,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.93700242176087,49.85913449800483,55.00097001850543,7.1483686576911385,46.31123322263466,17.97654739794223,16.366917413150883,1.507695583806344,3.3935583033642347,5.425447666820231,18.820114921155778,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,326.45794320106506,234.0,3510.0,518.9582383369858,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
7,68,22605993.52383892,2.5398557835300517,1.9999999999999998,2.8561823797425894,1.5,3.326882995636896,3.2433914404182436,2.22949194590675,71.71680181595964,75.00000000000001,47.595324935163575,2.0,23.29594430850597,46.61828321967889,35.07878203353001,62.20366788426631,2.5398557835300517,3.7552638253637527,2.8561823797425894,2.3924118243785935,3.326882995636896,3.2433914404182436,2.22949194590675,71.71680181595964,49.138898306821126,47.595324935163575,7.370281419757777,23.29594430850597,46.61828321967889,35.07878203353001,38746.7008323466,11676765.713017222,7182931.593127604,635401.3748908085,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,143.8681252002716,105.0,1575.0,121.03653965716316,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
20,208,62.32087989328289,3.3415775815751743,3.754494013119003,2.7642055040630344,2.3959578003346698,2.8029591669390808,2.6347678919165536,3.243838735840603,37.96607260338219,49.055099345318546,54.05705794323023,7.397198143027259,29.93453532718115,27.017118392104805,42.91735813854984,62.319768933031675,3.3415775815751743,3.754503946763232,2.7642055040630344,2.3959628730925595,2.8029591669390808,2.6347678919165536,3.243838735840603,37.96607260338219,49.05532046861482,54.05705794323023,7.397228701069078,29.93453532718115,27.017118392104805,42.91735813854984,1.8809653089014293,2.8927984723557563,5.403045821120818,18.43293102683664,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,472.15207624435425,344.0,5160.0,837.4265565325518,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
15,114,63.019837459980394,2.027903145951194,3.754799223462541,3.2335567140033152,2.395738738857192,3.9003522384941594,3.1133063763903124,3.831212699532549,51.70180358151195,48.74874489245328,41.589393361299145,7.499025770324784,34.2341772527997,47.41634993472588,47.15567024717622,63.01915545949489,2.027903145951194,3.754810219533456,3.2335567140033152,2.3957443518108343,3.9003522384941594,3.1133063763903124,3.831212699532549,51.70180358151195,48.748987703107055,41.589393361299145,7.49906022878392,34.2341772527997,47.41634993472588,47.15567024717622,1.9021874249860364,2.660223788423886,5.422410035372001,18.51947108410836,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,266.4869956970215,195.0,2925.0,495.38630428990143,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
