Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R134a-sim_liq_density-wt,R134a-sim_vap_density-wt,R134a-sim_Pvap-wt,R134a-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
167,141,22960.58430690487,3.469025728751908,3.5918920699346457,3.284223150628108,2.5990143321645083,2.7621681015916617,2.0308436446865117,2.929313308961329,45.8128922248739,46.259831660307086,54.96379123477735,10.000000000000002,42.31190468923396,26.13380633206159,26.254185264830664,22960.58430690487,3.469025728751908,3.5918920699346457,3.284223150628108,2.5990143321645083,2.7621681015916617,2.0308436446865117,2.929313308961329,45.8128922248739,46.259831660307086,54.96379123477735,10.000000000000002,42.31190468923396,26.13380633206159,26.254185264830664,1.242637728202434,193.4562915466796,304.1356814072713,6.070511226753507,14.01078108147573,661.8110620413852,608.1908172329196,13.018420349912565,4.547786138615599,2191.392457703695,1661.0555724843523,48.2425741055184,20.55278613807682,24.56733873648438,13.516980032533848,23.311536692412666,1.6908118047265004,220.53026348737387,180.78301941665526,5.266777754594328,6.190731766717894,188.25384307732236,26.352756649373177,56.42105704565752,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1101.8235259056091,153.0,2295.0,998409.1425538934,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
177,138,22960.8337812361,3.469692796977192,3.6010713287040548,3.2771460519346007,2.6032344203441173,2.7612055887372486,3.4169015830307448,2.929277113478281,45.80558299388691,45.933393200828775,55.53203625588337,10.000000000000002,42.36219064247264,26.123614262270923,26.244545075064995,22960.829156514777,3.469720383353032,3.601081182750288,3.2771827729859524,2.603169623511791,2.7611777689447425,3.4169015830307448,2.9292736109476603,45.8057920800982,45.93318660030982,55.53030290393391,10.000000000000002,42.36297998509158,26.123614262270923,26.243749458279908,1.2391853436481615,192.07356216243264,306.3830671903334,6.054293414398803,14.597728834477198,664.5888058122907,609.203347513962,12.862719627099468,4.484949396407682,2140.283434229568,1622.3976137966868,47.8346813247376,24.853007365689518,25.755509761629096,11.04714420319847,21.88868763961069,1.6819756582831238,217.45720159870638,180.9975267962688,5.330623958857813,5.391011449745147,177.3243383424103,24.534171274442716,55.4324027012968,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1042.7383978366852,145.0,2175.0,987496.1513955712,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
76,137,22961.121162261665,3.4692262771546596,3.6151467441346745,3.2915574975562296,2.5989690962493213,2.764447525444436,3.402760589266692,2.929306509480887,45.80033604821592,45.39846928849121,54.41640247883173,10.000000000000002,42.349669454106746,19.567873496874313,26.254967339271694,22961.121162261665,3.4692262771546596,3.6151467441346745,3.2915574975562296,2.5989690962493213,2.764447525444436,3.402760589266692,2.929306509480887,45.80033604821592,45.39846928849121,54.41640247883173,10.000000000000002,42.349669454106746,19.567873496874313,26.254967339271694,1.2416101273072753,193.5335305380931,304.2823205247919,6.07733140541783,14.64321380685259,660.8491367046643,602.4797448657191,13.0035945672579,4.554782053565987,2198.106256007577,1666.1030610994935,48.542191127188715,26.790710917273614,23.332372010374748,9.676253307414994,20.63351500674338,1.5814711238622992,221.85211742275717,180.64529378648,5.088861464828694,5.087352336645605,182.45720818117482,24.31411372731513,55.8986938458737,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1145.7094826698303,158.0,2370.0,980245.331808627,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,109,22974.706005693857,3.466129079811366,3.5902826668521075,3.282777064478499,2.602560743961338,2.7495056963528617,3.2433914404182436,2.9295010466163065,45.9540870674048,46.280516498661584,55.24678669708468,10.000000000000002,42.23185365071561,46.61828321967889,26.23316473856103,22961.760287821475,3.466879027363661,3.5916083154041822,3.2809636023460294,2.603464252433878,2.7591323738364206,3.2433914404182436,2.9295268513328625,45.938871300936306,46.28708389766602,55.24245688624515,10.000000000000002,42.30567283327941,46.61828321967889,26.249901749998894,1.1217199594221274,141.15296064293145,309.6064684621382,5.356173514000454,10.66843006177788,639.1510045971056,615.6328230373423,11.643682746308247,4.446945660415057,2117.1624388978935,1604.1933492654307,45.96694672965654,22.758491126741088,34.14285818697985,16.138601487036453,20.76032063309767,1.9254937654481428,217.43766267582623,176.3130881866344,5.105429043906696,5.988754659686675,186.9847361114385,26.589551188993187,56.75948943822995,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1071.1865017414093,121.0,1815.0,962766.0068142718,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
159,139,22962.490284407002,3.467712105450167,3.5828891368386744,3.2879115577190214,2.602275288189639,2.7625774161490915,2.1320711680332747,2.929434637843192,45.82925371300987,46.644737619093284,54.60509286411074,10.000000000000002,42.39042754228776,36.22874006807903,26.269063735835832,22962.087273145917,3.4675408820530507,3.5823285028999017,3.289009715854429,2.6028259207049116,2.7619914956386986,2.1320711680332747,2.9294339642967957,45.8382470361568,46.66227328075024,54.54702177567153,10.000000000000002,42.38723312092032,36.22874006807903,26.26866034656668,1.2233499758524382,187.10194657902127,301.1319174281585,6.004184611699248,14.609468726331503,661.6688491908982,610.3677355851971,12.608799375562402,4.563223595105416,2196.662820605549,1663.4566951335871,49.43541660643403,19.390379799676417,22.971691239346036,13.436902356498747,25.13552918617053,1.5205101769177334,225.15397762368224,186.71850306901288,5.39417998607668,6.170350300926643,186.07363154889285,26.119230122418088,56.274836901878906,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1074.1804995536804,149.0,2235.0,986523.2466686715,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,253,22962.531741819475,3.4727106005745227,3.602491673856071,3.2853172188828745,2.6011500190522785,2.761556817722817,3.8107846374172984,2.9290683877967716,45.66450462467812,45.86361497924369,54.919014992885124,10.000000000000002,42.38808382621182,15.54366464427925,26.239732813139526,22962.531741819475,3.4727106005745227,3.602491673856071,3.2853172188828745,2.6011500190522785,2.761556817722817,3.8107846374172984,2.9290683877967716,45.66450462467812,45.86361497924369,54.919014992885124,10.000000000000002,42.38808382621182,15.54366464427925,26.239732813139526,1.2387101867807888,193.57181844134553,311.0452215491073,6.1065241865248066,14.607438260410234,682.7248728874795,603.8602201252891,13.458189047511855,4.567183176629731,2199.2805601527784,1667.7651675878678,50.121876972601555,24.402995461009663,25.89193395090305,11.573005047724232,21.573767083644913,1.6664404268489177,219.34825613793078,179.64736816432085,5.188423310530745,5.505325468739322,181.25200542093077,24.701919114691545,55.65062649743279,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2263.380378961563,310.0,4650.0,968875.0103088378,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
88,135,22962.568573665096,3.469900298829603,3.613654033544293,3.2956543405061565,2.6014981214420523,2.761007658047117,3.5607270465785366,2.9292329444988807,45.76807337015944,45.44824494632631,54.143550261718595,10.000000000000002,42.384091665378264,21.59639398832465,26.252626097153254,22962.566013212272,3.4698919614174093,3.6136546765894444,3.2956411288811207,2.6014919564645527,2.7610569941170127,3.5607270465785366,2.929236374914171,45.76827619534068,45.44823074409374,54.14335226297735,10.000000000000002,42.3845182202315,21.59639398832465,26.252307399851038,1.237817151657224,191.01699837670995,305.9009134967984,6.045121863855816,14.085826066657518,664.4907343445583,602.9822839203026,12.752900553034564,4.540734851183046,2187.678076042689,1657.9493414925494,49.198275345096285,27.874481969038435,26.08548182521843,10.169636722959929,20.02150755481144,1.554087879773772,222.16713357105994,180.46502412621538,4.991337863234399,4.920395386845831,181.36315052264553,24.171745544001386,55.94262974737064,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1319.8321228027344,139.0,2085.0,963654.9833653887,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
131,228,22962.647028402713,3.4679293085195133,3.6289515787274915,3.285848119646718,2.596720460972838,2.7599420431391515,2.2179900678592874,2.929410661713133,45.86710914579561,44.853708548971014,54.83190519229893,10.000000000000002,42.32727137754786,41.954626565993266,26.25670457960975,22962.63534549496,3.467960485887467,3.6289843359124734,3.2857497210700366,2.5968051233647365,2.7600286925821367,2.2179900678592874,2.929447299867656,45.86802107944158,44.85336582079872,54.83179436743607,10.000000000000002,42.333790506971816,41.954626565993266,26.256109590195354,1.2484033732502984,196.33462765665053,301.90799034809777,6.099622168050872,12.262738072330343,632.2879434471846,585.1922087842441,11.92442355730725,4.620382744243794,2191.791423890243,1661.4905943449112,47.18769609421791,30.866134762263286,26.968912961829787,10.53268680296804,17.440480935656538,1.7733775809027505,220.52249893837143,179.59159754784054,5.2263574877724635,4.563947024343375,172.06358279948532,21.94568730775657,54.18031479467096,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2578.3881719112396,274.0,4110.0,1001095.3898757924,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
160,289,22962.97600038953,3.4721567862451734,3.5852468888154734,3.2905798509491913,2.6049431338598583,2.758209967252311,3.0939366185424815,2.9290816662396906,45.68889698531617,46.54623866225119,54.56483261323261,10.000000000000002,42.394709925740045,22.05588220428599,26.240768510253655,22962.974642739628,3.472157553099646,3.585242185922085,3.2905633401172447,2.6049386507692955,2.7581594559463687,3.0939366185424815,2.929082248466985,45.68887919725924,46.54614379202938,54.56510747014205,10.000000000000002,42.39449400084485,22.05588220428599,26.240735553018617,1.2409046685782252,193.09342662629822,310.27955704830293,6.087015917288632,14.373702503519349,685.5676341794066,613.9316219776115,13.227457874324378,4.618902894313692,2162.477569221327,1639.1269699060701,49.89218046262348,21.482073861758465,26.646833210373092,13.325343438546863,23.648388532138583,1.5890495325498941,220.39129495961532,179.99852778723255,5.081360142400068,6.009981425688526,189.35863853053226,26.858481561486073,57.18378650687794,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2237.059617996216,311.0,4665.0,991483.5582905285,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
29,347,22964.06471802122,3.4700815503704696,3.5851619555369436,3.289178286128992,2.60416014831989,2.7576956383991935,3.499716621452287,2.929374841732521,45.81761295408521,46.49979594416006,54.692551820614845,10.000000000000002,42.44011116884224,31.275051854722715,26.231546302416895,22964.06471802122,3.4700815503704696,3.5851619555369436,3.289178286128992,2.60416014831989,2.7576956383991935,3.499716621452287,2.929374841732521,45.81761295408521,46.49979594416006,54.692551820614845,10.000000000000002,42.44011116884224,31.275051854722715,26.231546302416895,1.209246294367481,184.13714575021038,309.05911408183863,5.986846037275278,13.054535973405411,637.8924440857797,580.9515917278266,11.614537945723402,4.442175249358526,2105.4584910890294,1596.5806304839687,46.80797219402345,21.927876405922337,32.82417108428847,15.933810884734374,21.767369133729137,1.6301440342432905,218.18831275965886,177.75231181249012,5.006788252402162,5.90615024168686,182.53595997381007,25.474161121293083,55.89320400534621,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.001593014024852889,42.339879627589355,1161.127055392753,0.07191582838229774,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,2695.615941762924,373.0,5595.0,958975.2326848566,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
