Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
167,372,10459.051307991625,3.827491398156033,3.391798381271407,3.8524277108909004,3.5056362063536954,3.259510884167016,3.3050121205222895,2.0898756716403817,2.8658121954774347,2.989987916499009,2.930360312790519,55.2113345067064,42.80461268319646,44.62242467298462,46.208948251558084,42.95260548300024,47.02562776817028,10.229244644051091,42.105709833498295,26.758302677450704,28.46932541061823,10459.051102126905,3.8274887543786473,3.39179519719134,3.8524302174519947,3.5056382383681237,3.2595136605039237,3.305023008045845,2.089875140407073,2.865811424700521,2.98998977274521,2.930360321054101,55.21128770501091,42.80464905548871,44.622365813738654,46.20899509989219,42.95250750889861,47.025327759392496,10.22924173629931,42.105708163069416,26.75812760511732,28.469356795359463,0.7142762477724549,39.91670756396611,83.35683535041426,3.9626677596242486,17.32695780367351,697.4762845765838,491.9038456103987,8.066268188705827,27.26977029621853,5.280804510955317,27.195494760287126,25.09155438145375,5.700449856415733,20.888769929996425,7.289523506742914,35.79371709357434,6.07494712420423,19.697541926234074,17.58530420494472,25.547493493337985,5.589067026430876,150.2759175860595,55.30684169264251,1.9295257310798544,6.1525678514884445,4.59986558397687,25.743730399590415,22.321708572418725,4814.2309193611145,379.0,7959.0,14919.477182698285,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
34,282,10487.796607038574,3.8273047050466102,3.390795879124569,3.8533768221318065,3.480919386902795,3.3526515621500823,3.4185923533119422,2.0801092890785333,2.85805726162839,3.0024236580776735,2.930326984290346,55.62110367474075,42.79565316879067,44.83268465992089,47.310419946365016,38.215418631252845,45.83823824357307,10.214543460796014,42.06783587759873,24.39809236541212,28.48740223422925,10487.796576973007,3.8272984748821566,3.3907950994273195,3.85338024897265,3.4809104943525595,3.3526230327429634,3.418592035771289,2.080102278344448,2.858070559660781,3.0024405368095763,2.930323359213756,55.621244383143335,42.79547481403666,44.83294105270244,47.31128169087442,38.21606649089905,45.83677271274497,10.21408059290854,42.06770737946153,24.39934599477248,28.48734538965599,0.7118224082058471,38.86215998833751,82.24845416498918,3.907989432664709,22.61174474647977,676.4550619991297,482.27320018402986,7.604970649718274,28.71640313827266,5.584304005906306,27.84304159276688,24.832503476898744,6.297418218682265,23.311092109620404,7.643576760005686,35.904080154762426,3.5422880718121874,36.530637181348084,18.45180181250944,18.35706165094814,6.17716305128777,109.77155064619217,44.00782086650219,2.1335006565895953,4.832292365492187,2.619640329153422,26.93580467648241,17.72578193521309,3728.4668390750885,292.0,6132.0,6096.9245581312725,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
77,365,9953.387692490545,3.830227065977338,3.3904356880657187,3.845098327989635,3.4633244840854607,3.3893134680326966,3.820786931939695,2.0554272462975116,2.8425747728351007,2.979059895933024,2.930324731174018,57.2245008041285,42.76556952293901,45.76116046608085,49.96442021506892,35.84502872128354,35.78413415106988,10.012465605901326,42.13303102084421,19.867264897341194,28.503996944569174,9953.387513338135,3.830227278326084,3.390435820955129,3.845100697573765,3.4633250622246257,3.3893133735755328,3.8207911396492813,2.0554294101694257,2.8425746521773423,2.9790578550678495,2.9303272041206228,57.22442145570974,42.76557383002559,45.76108303163216,49.96428341322015,35.84500100229038,35.78403219471319,10.012449667188736,42.1331034349604,19.86726998940875,28.50395624161177,0.7114589548608847,39.0616227157177,81.36877782167524,3.922867249046919,36.267524382099126,662.5407380987483,455.20758755211995,7.0753429623760695,27.563813015518043,5.804330452827697,27.327746454239588,22.019963991694603,10.822932012650577,26.450414287164712,10.461713527314274,37.11844260331305,1.913393881538566,49.831889729925095,20.576342320989163,10.935007599572494,11.06752765293216,13.561510696437189,15.92024997289333,9.121503592852434,6.545286893540294,2.4012883724619103,15.576639357233,13.37608529135964,4830.5422706604,375.0,7875.0,4256.562181366018,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
79,384,9958.13749482418,3.8303462788946634,3.395071816603493,3.84330887676384,3.46585260148641,3.3690385772298552,3.8341955337481655,2.059541365115257,2.843438257626516,2.9736752730411746,2.929979733778251,56.95506115912286,42.5885695730691,45.62032346037772,49.86489645035215,36.59318308982552,35.022567144832166,10.044092373226633,42.17679145225865,19.979713253918014,28.482075103538747,9958.13736806779,3.8303481651258475,3.395069740648959,3.843309234739545,3.4658550389344036,3.369033072366908,3.8341930870835483,2.0595410717953913,2.8434369171324105,2.973676224995544,2.9299801205582425,56.95513545532729,42.588576168866304,45.62034864581143,49.864853517050925,36.593383659980525,35.0227577047124,10.044077167019534,42.176796224083574,19.979687282298176,28.482076435630493,0.7166726689960679,37.70215174138664,84.43686088938435,3.9273927017192385,33.47401736816977,694.1428510686659,456.01949452662933,7.202207496532221,27.151619285232748,5.7052859032021495,27.799520094135282,21.987809454533227,10.94783248302403,24.28903973999588,10.495857110565256,37.068760233938995,2.1739964718463916,52.905820235718494,22.200585314215818,10.79675082852369,11.165986469451854,15.173964126254175,14.921133490921935,9.255945926608565,7.060762163938639,2.566684757940565,16.139011542882436,13.388562038944073,4772.885670661926,393.0,8253.0,6066.256399324984,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
117,207,10023.80222067638,3.81489640045779,3.381465636895183,3.8440838120937397,3.476418434239432,3.3164716701429144,3.8310355693474123,2.0584826784251904,2.8428545600619453,2.9842276327792576,2.9309825822857247,56.66099016902626,43.11869203845645,45.40582978191628,49.57727387555114,39.453901793326324,36.2301993069964,10.128187741156065,41.815334686689816,19.447991929743438,28.549974042999008,10023.801935131836,3.8148957600517663,3.3814667054867398,3.8440844067246953,3.4764150475062703,3.3164672765711556,3.831034412963338,2.0584856467741077,2.842855576342782,2.9842269915504667,2.9309825155333207,56.660806289957534,43.118672498488344,45.40574377491043,49.57735608253543,39.454088274452026,36.23036564408114,10.128198474772743,41.815364131826186,19.447925839646384,28.54996119680427,0.7237249258359598,47.13423673995339,75.5978340648775,4.049047542546453,37.14126180629094,620.606999014899,490.3024619751066,6.9803115539955165,43.57095293329224,6.521680511230713,27.05856112410752,27.53227453715393,10.12857386679947,24.57770206069143,14.4784289993316,33.13907030830696,2.4475037254767904,45.880048095938655,19.834336187334397,12.799092551974482,9.990619128935743,18.16480941788536,20.863211775848686,11.196967288771027,5.385869006710731,2.796381639149455,19.392855945671478,10.872043541166498,4573.619406223297,214.0,4494.0,28170.14086508571,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
56,388,9964.767471494233,3.8284603337467904,3.3930342905009376,3.843566512799451,3.481709232988141,3.4402313908820963,3.8010198958393078,2.0592194370803325,2.840519736764432,2.982698518138984,2.930116248641363,56.90053024248472,42.67192634019214,45.59079194366763,48.825057199691045,33.92187403067651,36.9668539022649,10.058491439123348,42.11561166330023,19.71151621766301,28.491286265225018,9964.767451531472,3.8284640874752345,3.3930340720185583,3.8435603708979453,3.481708549838423,3.4402279567631333,3.801035400610337,2.0592208102350664,2.840518821078079,2.9827028846795365,2.930116340276599,56.900581002130366,42.67198348309396,45.59083744180856,48.825051839293835,33.92183856516407,36.96675620803865,10.058460188178655,42.11560277728703,19.711348128914818,28.491275617748542,0.7227368207281339,39.726245580687845,83.02335010865207,3.9597963116400825,35.96182978854492,674.8288069778375,456.4288883270078,7.094570071734873,28.876484286574804,5.893497582432501,28.21020984880235,22.288830738190512,10.852224459851026,24.341633801179206,10.77900706689578,36.749908735198446,1.7086742927632708,47.54666054829323,18.130947917097785,11.232043564696259,10.212785488030953,13.779715533507037,15.980139153266878,9.208929095146623,6.6822076390744884,2.6271350427884563,15.605690418840958,13.406722869913498,4811.022267580032,393.0,8253.0,8004.08022026823,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,201,10475.194193119296,3.8273073866059555,3.3904953117425576,3.8540081665796215,3.4813222729223092,3.240787847935188,3.3367658670307625,2.0813215655774133,2.862932032409255,2.9947953709312736,2.9304295397039386,55.758132204299834,42.82733646101618,44.94648477115938,47.5394427908376,44.260236711650215,45.983797104477,10.15815807346136,42.12098026167965,26.313183877879062,28.48440646261203,10475.19372262792,3.827312941514701,3.3904892256545764,3.854000348410876,3.4813196133179867,3.2407887968643707,3.3367682853044487,2.081324510249632,2.862938261086709,2.9947903435441314,2.930428618840051,55.75812813813065,42.827423718359974,44.946577815105464,47.539446749105,44.26023131102947,45.983743753037054,10.158115689256567,42.121027232374466,26.3131687200948,28.4844708689093,0.7126965865903216,40.19952700999125,82.13015514862674,3.9623510764077823,20.0934825666893,693.2897024133117,489.1255250313852,7.8467586716247455,28.027970807936732,5.173303543259633,26.895148125037064,24.371591503817147,6.248621305330482,24.175045411832016,6.31747929030916,37.29133956924712,6.1774475206528265,15.142717343322293,14.734563001500122,28.03043955050798,6.4310630117209495,138.44779081389066,47.34449290076702,2.186892015069373,5.190896096086918,3.4398637808225394,27.793220214967178,20.354046341692005,4885.887287139893,208.0,4368.0,13151.81980637712,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
73,371,10446.78157872504,3.8271611585731797,3.390553647817789,3.8538154911808453,3.5183571521270878,3.209464905680981,3.286103351570892,2.0855178782779245,2.868212186324077,2.98882261499934,2.930381651523342,55.4571089350453,42.831055387477626,44.76988937839408,45.75733957702873,46.118794766258205,47.69796244251249,10.199968256681181,42.10719640794776,26.925282529924353,28.481341348506596,10446.78142496071,3.8271504112318766,3.3905560282825045,3.8538080841243376,3.518371920865544,3.209470593834795,3.286103402397446,2.0855201664641827,2.8682183897231712,2.9888173959314974,2.930384127992223,55.45726343307824,42.83104384342243,44.76995353878276,45.75704995701984,46.11866163659794,47.6981688793855,10.200008365243098,42.10711474614521,26.92511006464839,28.481290156089152,0.7155422160492488,40.0315027742614,82.33154897203244,3.9393654523910966,16.986864859645895,701.4817668862923,497.5323708375388,8.090205225406152,27.826532433686108,5.385000776152258,27.40108131598869,24.557514540253145,5.849780502361834,22.70407133078968,6.768102272411145,36.481672822226315,7.124669447186287,13.816343055590309,18.49598203287644,30.556193262382582,5.152827265060823,156.5403149397441,61.20321289453821,1.7022984808963655,6.235239045796422,4.8352513315073145,29.308798364210187,21.69577369037936,4910.058484554291,378.0,7938.0,4100.893081090683,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
136,193,9971.670562877818,3.8316151643096004,3.3868669510923843,3.8396380301629525,3.449301285160457,3.4144131121386394,3.8346524722177975,2.070069244405626,2.842321047862261,2.970849031116795,2.9305461813688884,56.71794585902191,42.91315204938197,45.5304157298889,50.853597269800986,34.81885557384138,34.2220893893951,9.999490021183535,42.177967539311055,20.406680972310664,28.51596258762425,9971.670095978485,3.8316132924035378,3.386869653427907,3.8396352878129765,3.4493009041530787,3.4144098140260866,3.834648262568834,2.070068745289019,2.8423208790382914,2.9708495062642717,2.930545900709375,56.71798972688784,42.91304408811231,45.53042689110346,50.85364300694103,34.8188608640471,34.22213473248623,9.999486597931451,42.178017958458454,20.406756354960873,28.51595326168418,0.7078119020619679,39.49340198934444,79.38386824372803,3.8784163004390626,34.987737585075706,661.0033798587681,464.7221089843897,7.259966507823146,24.4774339139613,4.851280949640049,26.219930645175342,21.762489233875982,10.905998229515458,20.939872399064512,10.078948724475495,37.01713038136274,1.6684379468555306,47.26904487420341,20.671570616935135,10.236311549591118,11.808491319914674,9.430483400982089,16.693682190192217,8.574675520125158,7.102872765304026,2.4603268727132943,16.404217925068615,13.939310779467258,4104.736639022827,202.0,4242.0,13895.277093880452,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
55,371,10448.75328662881,3.8297680175551045,3.391043694723443,3.8542354810745687,3.518452678404602,3.2200112697252976,3.2903717848060166,2.079910170749523,2.8679588098917,2.9890006940339093,2.9303657367858733,55.85204731748989,42.83235988484454,44.967502434331976,45.9375143271689,45.4999323853943,47.274128089340465,10.156369077424147,42.11332382778473,26.95111366336456,28.47156221325223,10448.75328662881,3.8297680175551045,3.391043694723443,3.8542354810745687,3.518452678404602,3.2200112697252976,3.2903717848060166,2.079910170749523,2.8679588098917,2.9890006940339093,2.9303657367858733,55.85204731748989,42.83235988484454,44.967502434331976,45.9375143271689,45.4999323853943,47.274128089340465,10.156369077424147,42.11332382778473,26.95111366336456,28.47156221325223,0.7127046845554883,39.23371919038634,83.00356058047535,3.9177018999451034,17.772202119755242,698.6607351370607,492.26636311587197,7.995215876085469,26.395962356680148,4.945791212154459,26.48453880332986,24.427665753376647,6.222656002881659,24.453278933882544,6.731537125968478,36.65545366156048,6.990233036380358,14.420895317478006,18.11447937697913,29.705689114162556,5.357038620716984,152.38485317696393,58.07414135274078,1.7958564111077409,6.198692459213948,4.770451640026701,29.381839667808876,21.531194649874003,4993.898624181747,391.0,8211.0,8730.093400834887,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
101,393,9837.062284529291,3.8266514635460163,3.396445368847954,3.8531581211977617,3.4875957532338164,3.871008052731465,3.704954610619035,2.083949358221591,2.8223441403011726,2.9529519806310627,2.929870467789226,55.27361408086147,42.58736641154052,44.604813202675686,47.59023769915474,24.151910463824578,38.93633802724903,10.274586309588134,41.90405426400914,20.524772626069797,28.45827128354949,9837.061975530632,3.826645284791928,3.396445583796574,3.8531604252326557,3.4875957952361762,3.8709993271844128,3.704952134952508,2.0839496412229233,2.82234324406239,2.9529534371864603,2.929870488585901,55.27351260638712,42.58738674361635,44.6048314549025,47.59020367229017,24.15204181257188,38.936335234660746,10.274595826233117,41.90414136555726,20.524804076885367,28.45826592238868,0.7233032100578612,37.66812561159796,86.16716959334873,3.9109107321601053,41.518949007758366,682.3334894899178,470.49505283001326,7.033664632772574,29.167221158158895,6.014459004162834,28.657422865584607,25.34831415027649,5.729175289241704,21.71304761901957,9.284152912918646,33.68277287835943,1.4606714522996405,3.0645282252909225,11.029626016111274,14.493440526683308,16.993153609369088,7.317203645338703,46.37504071263845,2.0592410214785977,12.498621371130833,8.95794965681867,28.366132526653505,12.372167580109384,5005.989944458008,404.0,8484.0,10489.310667021939,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
21,400,9955.15352433086,3.82706406182838,3.392610238402031,3.8442987134551125,3.470744540009484,3.4100617416737777,3.8186586210587095,2.0651046629792558,2.841632815882036,2.977218902341458,2.9301729806042704,56.596259111056256,42.676944254052,45.425185255498164,49.452005023801,34.982850163662945,36.06548524282655,10.079725649406349,42.14235215783534,19.78589982067437,28.495290526254642,9955.153455463318,3.827064201198141,3.392611011208767,3.844300850571549,3.4707464235120673,3.410061028851275,3.818657392813853,2.065102378645521,2.841633677431265,2.977220226814587,2.9301726271112676,56.59622844992296,42.67693264550106,45.42516278537455,49.45195529229321,34.98283075384585,36.06549405850962,10.079715046027951,42.14234657802057,19.78589382998388,28.495294227655336,0.7112770212029882,38.07446225741856,82.7278929246343,3.9211743838362207,34.37149826111423,677.3769461856956,458.5945957030412,7.184205326437414,29.491238844511294,5.75415729839837,28.08590134729875,22.76815971400291,9.931232969384522,23.2916100862346,10.418167258836599,36.11390036353472,1.9385723544365518,50.888445583791494,20.267315064093903,10.898878589647616,10.868314078813821,13.640848947474044,17.1589798234681,9.045730496717878,6.760211605931421,2.4449706147699914,16.091267610563946,13.126847535191137,5127.45506644249,410.0,8610.0,4374.650963673505,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
121,409,9958.701474668445,3.828806091700325,3.392376367607493,3.8458681001649753,3.466727295750727,3.4426009784274907,3.8155082467304,2.0658630075341557,2.841305372982826,2.975008546222182,2.930207579154777,56.49953504871471,42.67491629915992,45.3415636940501,49.56386988570529,33.86856300712307,36.14745767358304,10.10348745845727,42.11773770371664,19.784849431474097,28.501014689371278,9958.700944317292,3.828808265726793,3.392378901957771,3.845862699497652,3.4667296397385883,3.442604820026653,3.8155111152680057,2.0658640726624,2.8413035126998745,2.975012406392643,2.9302071016908595,56.49936564377231,42.67491712536449,45.341464339046844,49.56380812778038,33.86848600238519,36.14741427603702,10.103518390423506,42.11772382285841,19.784891511864593,28.500984476373624,0.7115368812965353,38.63414830041733,82.32753514970157,3.9475329227603413,34.38991572014905,676.9016624281911,461.56075568355146,7.182288113827504,28.08708155285182,5.801889263031921,28.454534007896044,22.515373067911,9.233531090404263,23.721132137745094,10.931172894260662,35.022341314998954,1.90211474110242,52.04857572264839,18.92148758538046,10.866344084391292,11.425674325965003,12.159897286421113,18.255278423641432,8.287333071352482,6.995292827725452,2.2464715243708446,17.22179203603295,12.75620714751323,5149.950048685074,419.0,8799.0,8384.430873079315,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
132,406,9834.558740344033,3.824879406448912,3.392609684647589,3.852031762985182,3.470881442975278,3.877559958315965,3.6960006684857194,2.0852703680862765,2.821919850751971,2.9554272484825455,2.9302163283764067,55.2378503809902,42.70200726644421,44.59478235218192,48.20741869502368,24.013030715483477,39.4525075512973,10.26885526657082,41.91639279240527,20.48890834581958,28.48917326243712,9834.558505655577,3.8248840762505294,3.392613006688089,3.8520270950805804,3.470877465135051,3.8775618386365176,3.696003598508803,2.085270179114384,2.821925861516394,2.955429983584064,2.9302163307520797,55.23800078760128,42.701935169435274,44.59477605487901,48.207615339961464,24.01310903645598,39.452389603646616,10.26881882449235,41.916382307276365,20.488903889481552,28.48914863793522,0.7173370334976437,39.69525233100508,82.88585245688236,3.9718416845066753,43.05262146479754,661.1252876389917,468.8094881483355,7.031681370849096,30.50019919815396,5.906093555102432,28.142094482382845,25.906121377781318,5.848822050652046,20.99270690622432,9.403569863530233,33.620305925000984,1.324450748245246,3.5968341854089005,13.520048760339723,14.184521859121084,17.52002900861293,10.175116787363375,50.40359192184608,1.6242230699381914,12.282670421689556,9.805330459649413,28.762025585032887,12.267694675037713,5204.119043588638,412.0,8652.0,8906.517168487433,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
188,409,9953.05107625619,3.8305655445889104,3.39258528219443,3.8436801586474107,3.464820468429546,3.3854691789510665,3.8206585006329314,2.0614539182805873,2.8424154192014814,2.978102123178167,2.930224704702945,56.907628522032695,42.72278006861861,45.5761738902442,49.82264462238094,36.00937225024293,35.73086368292313,10.042858008373205,42.113146852708894,19.913308830861425,28.48176642350052,9953.05105121354,3.8305628471483573,3.392588509449013,3.8436811101241957,3.464814864099444,3.385472297432929,3.820659541951683,2.061458939994856,2.8424159604947983,2.9781016769860984,2.93022397991648,56.90748700635604,42.72273574018285,45.57604636264297,49.82310902188402,36.009231444931615,35.730939353200306,10.042852819361343,42.11307133145741,19.91326464333475,28.4817045055349,0.7150333071148192,39.08922947605461,83.23581095935172,3.9456231640705415,34.4701886937689,674.9773355167763,459.74174527385674,7.148123486255219,26.93054933898362,5.508595345527372,26.92552665330232,22.56268317582088,10.49870956961107,24.089412500270157,10.796934737505783,36.31756571630896,2.0238787682873003,49.581685823516665,20.4344816302367,11.17387680001507,10.862404784305722,13.27264266130219,15.42260794310316,9.021581169172396,6.606953860776572,2.370430036440651,15.860366015818423,13.326890278804289,5155.400012969971,413.0,8673.0,6691.024638067324,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,399,10456.025380116811,3.828145069236342,3.3891864159850336,3.853788281225563,3.517249054245704,3.2585198891013745,3.2995183429558916,2.082002312008041,2.8673731874020363,2.9897381495167634,2.930485479762572,55.66019584484406,42.87217331464046,44.850773800531094,45.81993930894368,43.03036522935212,47.30444664681542,10.185507865494186,42.117707477182066,26.747988903390585,28.491107510797555,10456.025308548842,3.828145559507641,3.3891861608746296,3.853790210215116,3.517250484351491,3.258521573580169,3.29951810734018,2.0820015831285703,2.8673705104375404,2.9897387702235982,2.9304848689889478,55.660223915677626,42.87217653291662,44.8507835626739,45.819940821058694,43.030326951642174,47.304449387169974,10.185511116079496,42.11770072532655,26.74799306808139,28.49111925158984,0.7105189188713297,39.89455225956483,81.3266950003627,3.9283228849713736,18.2433586457253,683.6990542327578,489.55852112047614,7.862832353412642,27.598950461358726,5.15232696324572,26.928738116137588,24.777759702819605,5.9746371608009,23.34723042952996,7.602364873097346,35.36404224816165,6.064247375714175,19.548381143747164,18.521074050832144,25.241171557533324,5.315550245385257,151.17415084235788,58.57019451343108,1.7770568928295951,6.30672609314923,4.7659112217052595,27.254211828319814,21.942111052804982,5195.752834558487,411.0,8631.0,5081.346478372857,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
120,357,9966.315233668958,3.8286291536252564,3.39178458273369,3.846076624402952,3.4675178560552125,3.4969095938367687,3.8004945140764486,2.061790340674164,2.8394547392385845,2.9775907291217307,2.930207072883586,56.721630605716825,42.69511508630566,45.477388078003884,49.47135731210204,32.18039504544143,36.91837960503174,10.085242422460464,42.092147581344165,19.684502778895684,28.503969757883713,9966.314894970454,3.828638900847268,3.3917857685181962,3.846075765257937,3.467526825705915,3.496912385958142,3.800497825965735,2.061791468330054,2.8394588490975448,2.977593058981972,2.9302059311191453,56.72175651132063,42.69510287541003,45.47743869030222,49.47120130868946,32.18039718536237,36.918172940667816,10.08516115098848,42.09215094717426,19.684484055228477,28.504045716099316,0.7134887468732916,38.71676326828418,81.97099311255215,3.929661051717624,36.439087701135435,672.5384609107069,461.3321852218014,7.1078237498803105,28.708257291895162,5.8450505251931055,28.180415899124636,22.64177514626313,9.847294406806816,24.848764065687554,9.959534506208398,36.60291295299587,1.6882032709928851,46.928679163095765,15.806404980205004,11.263894238167072,11.706599969482824,10.181452631175212,20.304055380166368,7.766662710372183,7.07258046991905,2.1536851537122668,18.231567510594864,12.484484006916706,4798.039790391922,368.0,7728.0,2363.9766231459275,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
53,349,9964.704321946016,3.8252604345124306,3.390088766484239,3.8443036815703815,3.475026956516558,3.3760171525705998,3.8199893430716214,2.0728457713042743,2.8430897316907178,2.9770596888937275,2.9303383628913866,56.05968434183049,42.79651721807601,45.134648463479834,49.03360492357536,36.277864228208905,36.0425488431874,10.14583272852169,42.07064769212921,19.8188361539362,28.498510650001617,9964.704243292863,3.8252618187312177,3.3900886148985423,3.844302843200347,3.4750292883791136,3.3760145779472017,3.8199886635741653,2.0728463167853617,2.8430899407213306,2.9770600984635998,2.930338054030584,56.059708228817364,42.79654075833577,45.13465560187462,49.03351653516672,36.27795435392362,36.04286245811563,10.145819956570001,42.0706618507748,19.818703443875787,28.49850623784616,0.7094906467132669,38.446693775382094,81.50524167752519,3.887622316379893,32.70597965486016,657.516021129742,465.6162690184113,7.20942446576352,30.410543030924842,6.114431841198019,28.97820662984381,23.23024969995926,9.10422570328856,21.135442604224835,10.1136332903036,35.64971611439429,2.1215914208804554,48.101962376043225,21.491066646260798,11.190059503514043,10.074898304177161,15.546060574455744,14.228151050482259,9.101639596918645,6.739896453418774,3.0893151999440795,14.11603377022066,13.85129953045354,4395.265072822571,355.0,7455.0,3669.465210054179,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,226,10459.18635492414,3.832124030452368,3.386357922600331,3.854845071041481,3.5259327123245536,3.1885637535008104,3.283744320142144,2.074539320575533,2.870376415100636,2.9900621539484162,2.9307238673864413,56.33605986517922,43.0132506822196,45.24613510863398,45.788918648715324,47.68295968366777,47.81798876765627,10.079131608482863,42.09474866673528,26.87744201843639,28.493780219604137,10459.186177177391,3.832123168402272,3.3863578593773918,3.854846656856626,3.52593592024726,3.1885645067723134,3.283745670034021,2.0745397041980413,2.870376878248846,2.990062721679932,2.9307237480932806,56.336066591169526,43.01324406917366,45.24615325182794,45.78885192048903,47.682824271110135,47.81786431055986,10.07912644915029,42.0947395471487,26.877447849101408,28.493780635112383,0.7064516381647673,40.69734615676427,79.99068329929496,3.9159150263902265,18.26069678759781,686.7122839587662,502.7834299980278,7.87853556973884,24.689101240037566,4.749412026512141,25.439920828611356,23.691520101955113,6.673710338638468,26.89164565727822,5.986215795810696,37.8647179080474,7.22599018394721,11.899966284171917,20.721986856124413,32.900512771711796,4.9843933937248055,156.52404856064706,61.07107045922815,1.6713033934667507,6.11665140486404,5.259759578201999,30.230836404955966,21.156647569973828,4823.337365865707,231.0,4851.0,4337.452633448796,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
111,423,9836.902768230115,3.8295608953110265,3.392659046418021,3.852332911698409,3.47236644195452,3.8709619990204653,3.701256873839135,2.075708114523836,2.821827103849835,2.9552851880520805,2.9301586188882895,55.83278767147839,42.69605014457214,44.92652182392728,48.42273953484122,24.282860192498354,38.85455101590157,10.203531380466114,41.87044005439362,20.62242393269486,28.489330463532117,9836.90262638782,3.829561001307056,3.392658867670639,3.8523335488820614,3.4723675466279698,3.8709612205112665,3.701261385497885,2.07570788746073,2.821827918085588,2.955285459438936,2.930158598761779,55.83285083634241,42.696050668546114,44.92655789109628,48.42273488509331,24.282830884787643,38.85440362385484,10.203519105670786,41.87048740983555,20.62239667280732,28.489334615686257,0.7197639135766205,39.40582826886035,82.95528298590455,3.9467003176349214,44.56025170328986,680.905461134405,480.0101469255458,6.994014469608347,27.311425084563922,5.654337704169689,28.320097815346664,24.06545184911878,6.7339334066242245,23.79103037161046,8.862804902186529,34.85045678121691,1.3919585891183996,2.6136722784107493,12.057383402161722,14.902639926410522,17.803513101129052,9.004421743130212,46.09192638864553,1.8203780534311589,12.265560608913326,8.784158976441223,28.84927255850352,12.37478144273492,5413.787055969238,429.0,9009.0,7640.318749444888,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
