Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_Hc_min,sigma_H_min,sigma_F_min,epsilon_C1_min,epsilon_C2_min,epsilon_Hc_min,epsilon_H_min,epsilon_F_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_Hc_cum,sigma_H_cum,sigma_F_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_Hc_cum,epsilon_H_cum,epsilon_F_cum,R41-sim_liq_density-sse,R41-sim_vap_density-sse,R41-sim_Pvap-sse,R41-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
10,176,86.0123435540795,3.4216864201464743,2.144734388969136,2.9178633939289917,2.5297516890109155,2.909927929224536,65.13460262038397,16.185480100386958,11.858843744380628,9.138147578185052,42.55888946417756,86.01234237481157,3.421685072023612,2.144734388969136,2.9178633939289917,2.529753476935877,2.9099279945199013,65.13460068483789,16.185480100386958,11.858843744380628,9.138183913303353,42.55888472907799,3.3617570979945794,10.956024511309977,12.215131723105738,24.504524847361147,210.33720755577087,201.0,2211.0,54.46025401900702,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,72,86.09064343112918,3.416590580990595,3.037024703278357,2.011269196098984,2.521077669972001,2.92459515474244,66.00142979435505,70.79537836606049,8.382463047102306,9.19826157832087,41.4458470287307,86.09064311604408,3.4165929306594656,3.037024703278357,2.011269196098984,2.52107822389561,2.924595484414674,66.00111765352374,70.79537836606049,8.382463047102306,9.198255300469532,41.44614983231262,3.013459061231315,9.692449043354983,11.961375272788588,24.65588669978511,90.6668336391449,85.0,935.0,271.3650967233292,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,38,87.89783573403824,3.4008127605311884,2.299169899031752,1.631534625887138,2.5125614090778043,2.9394594088438297,68.49699648958212,12.536864692461611,13.862713781952197,9.204417652000496,39.24235669415468,87.89782402768796,3.4008074304158047,2.299169899031752,1.631534625887138,2.512556562899025,2.9394646978727588,68.49738411273191,12.536864692461611,13.862713781952197,9.204346180977938,39.24224275398024,1.7453760949478112,5.791082721399862,10.34015306907608,26.57287962965213,50.838340520858765,46.0,506.0,424.6825472954969,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,51,88.22994035137447,3.4713342539159866,3.019321101693302,1.833450150031437,2.3888016345654592,2.935919964841108,66.82294667616497,40.48537859790698,11.810631206050813,6.823616326485888,45.3879471458965,88.22993853134474,3.4713348680581118,3.019321101693302,1.833450150031437,2.3888013794482674,2.935920355498686,66.82297039434127,40.48537859790698,11.810631206050813,6.823618339886971,45.387959829974506,0.8807904980891968,10.460113859637222,21.609912362824403,17.867709674496354,98.9458510875702,95.0,1045.0,18.69267252864375,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
9,57,88.23011002046697,3.471198670628015,3.7039782494701488,2.332946791504452,2.38875128797251,2.9362338195564885,66.8242782646405,26.47162110168332,4.156176171384959,6.823528319912495,45.39656580623748,88.23008352471392,3.471214398828496,3.7039782494701488,2.332946791504452,2.3887524427016964,2.9362436620538626,66.8238228219158,26.47162110168332,4.156176171384959,6.823585918860254,45.39672146698421,0.8762747136157336,10.409973186796991,21.583351904798413,17.87359872041195,65.5697512626648,62.0,682.0,33.44979127808864,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,81,89.8786812016744,3.505690486744624,3.461911349896144,1.929243612363897,2.6608718897207906,2.433395293100991,70.28330862188818,17.83381282847421,3.63000444255034,7.186476264272364,35.833220633468656,89.87867006229573,3.505695756423988,3.461911349896144,1.929243612363897,2.6608759525894183,2.4333968099162013,70.28351960396598,17.83381282847421,3.63000444255034,7.186494416121753,35.833293546456964,1.4847220197064903,22.110477751367966,13.931850429451298,17.33487349240019,121.76037168502808,111.0,1221.0,138.58822275512924,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
18,49,89.87987727690731,3.5055855410732493,3.402137884259556,2.831594036701751,2.6607854582381973,2.4339271015362502,70.27593964972087,40.13063002474365,3.107114476071791,7.188725895557662,35.842506824086485,89.8798655387196,3.505579783513766,3.402137884259556,2.831594036701751,2.6607878964414504,2.4339245483347547,70.27613368607915,40.13063002474365,3.107114476071791,7.188772149799563,35.84225538695286,1.4801055645305534,22.10439614264749,13.919871146570896,17.338218264169118,61.03377056121826,57.0,627.0,94.83755218047784,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,43,89.88811584771625,3.505338732168555,3.190008264978495,2.031705265319486,2.660319053973984,2.435652778325968,70.3149726507413,13.404147270457596,4.445301882027028,7.186709198881121,35.813875357281184,89.8881140666104,3.505338971679888,3.190008264978495,2.031705265319486,2.66031931232866,2.4356518656615767,70.31497637478157,13.404147270457596,4.445301882027028,7.186708542604068,35.813851223505864,1.4783487183396629,22.309270957012053,13.946428055823969,17.335249908729963,55.40159559249878,51.0,561.0,83.24831690203393,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,40,92.21332836397052,3.4498948526455293,2.7675776555265355,1.826192581198805,2.758681028327123,2.275623229190108,64.0077198652856,25.266320221250385,7.519374417308856,8.692071015398227,44.589395569050325,92.21330919934482,3.449893871585984,2.7675776555265355,1.826192581198805,2.7586793101126665,2.275628664617226,64.00794955332432,25.266320221250385,7.519374417308856,8.692045635037982,44.58910468647882,2.1925960418080424,20.17213207572685,16.464581716827453,21.368012449282023,49.51168179512024,46.0,506.0,138.9315569766409,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,86,92.22436685422036,3.4492702214582054,3.4307356655987182,2.488762623596611,2.758733556389172,2.2750447291589966,64.12428393830754,68.63329837873347,3.51569323241034,8.687510334492032,44.424847641523776,92.22434619404522,3.449270772317007,3.4307356655987182,2.488762623596611,2.7587339549630623,2.275037719143323,64.12434143715629,68.63329837873347,3.51569323241034,8.68746575888816,44.42488814685018,2.1549386888566446,20.261854275285227,16.62938084423301,21.45126068051665,118.01140260696413,107.0,1177.0,202.18437835625645,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,62,92.2297436742046,3.449857308863345,3.5371972384114296,1.653730763305004,2.758267692066368,2.274751476722577,64.09027232615958,18.569270389273083,7.327486507681073,8.68703529774084,44.390876079759536,92.22965355464645,3.449867947714955,3.5371972384114296,1.653730763305004,2.7582696139063856,2.2747518464518164,64.09030613073922,18.569270389273083,7.327486507681073,8.687075516536073,44.39097244553004,2.1555657719328742,20.32322904502561,16.61776686128161,21.35844643731077,108.18372917175292,103.0,1133.0,85.38463451461054,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
11,51,92.28352272022688,3.4512321982742304,2.395748191537924,2.5301846237326497,2.760835963246201,2.2718687073145567,63.76163999655284,14.023948864865051,2.041250198981831,8.701550075180949,45.10078426150052,92.2835199875934,3.451227124104576,2.395748191537924,2.5301846237326497,2.760839491175508,2.2718643607584905,63.76170934091281,14.023948864865051,2.041250198981831,8.701638436611406,45.10081271971463,2.313007480436454,19.25757503023468,16.00394336179579,21.396282406810588,63.52902007102966,60.0,660.0,98.76202149391598,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
