,molecule,mse_liq_density,mapd_liq_density,mae_liq_density,mse_vap_density,mapd_vap_density,mae_vap_density,mse_Pvap,mapd_Pvap,mae_Pvap,mse_Hvap,mapd_Hvap,mae_Hvap,mse_Tc,mapd_Tc,mae_Tc,mse_rhoc,mapd_rhoc,mae_rhoc
0,R116,16348.401509918449,9.05693158937073,121.80011873866671,1870.3144564052498,52.86401217944267,31.936498515327994,15.472901369995212,48.30795170736138,3.0618427516108673,498.5940116579598,24.662243830611178,21.847448074403875,1066.7459566447096,11.145984059473856,32.66107708947624,0.5359507989536711,0.11936454154173523,0.7320866061837705
1,R125,503.3625243896374,1.6322536523082594,20.469366694000033,28.18993192333175,8.464526556425382,4.024943063134667,0.09741070068636863,5.600549663536316,0.28193965154260087,46.18281077729377,5.466075158295657,6.6393460015534815,41.52932177678054,1.898740357324058,6.444324772757852,21.361554842185722,0.8081581066200617,4.621856211760132
2,R134a,120.09200954772945,0.8037822446881004,10.36564865533337,7.433776914525945,8.680090383205808,2.1432390559093335,0.3436605823470322,9.086390956148902,0.4595069187697336,2.0350038608705443,0.690911050105066,1.3506934557566013,1.8917955321662072,0.3675544700030853,1.3754255821985453,6.61386964418928,0.5023919661852044,2.5717444749020615
3,R14,1248.3634507598424,2.5059870614489204,34.27360263599997,101.45925401279042,12.044664023569938,6.648308819387997,0.5685612439677485,9.995107361366863,0.5638556614074939,20.424423584393754,4.216622756360077,4.162734956559006,23.48656778056544,2.1301455899682677,4.846294231736806,87.1523437588129,1.4921072053390745,9.33554196385046
4,R143,1453.093574216736,3.645171310258457,36.633882891733286,19.375914908930234,9.31194459155156,3.728559606831996,0.6320052640352817,6.533917346205668,0.6953636582915529,,,,50.29811653131017,1.6500969068782199,7.09211650576259,322.7024305446609,3.830260180027788,17.963920244330325
5,R143a,8237.974115457557,9.350439587682237,90.45861152233333,141.77127308921737,20.722011089904054,9.351175881282666,1.9838224343392565,15.597169451861134,1.2463749398030672,628.6401845061102,15.031656416098862,24.948318747776224,162.53531927744214,3.6859413798867293,12.748934044752218,635.8358095919359,5.8505301459689,25.21578492912596
6,R152a,1825.3234453022715,4.750673457747167,42.3670877606,1.022388472765979,4.146753757949307,0.7886606752199992,0.12581601328247835,4.014891970781739,0.26140944190526655,229.14617743556565,5.407928145227455,14.87182105821994,0.6357006878882799,0.20633741414372805,0.7973084019927796,257.3618790965517,4.35937561696298,16.042502270423768
7,R161,202.11947821129422,1.5822490656225146,12.32712291019997,109.9403588352871,85.73264366845595,7.967551841184667,14.611634033162883,79.53281043558457,2.9531647910546,978.4709009524156,8.045991484793568,30.27977805588465,528.0201241755915,6.123567882250254,22.97868847814408,145.94300071106449,4.000227515226356,12.080687095983592
8,R170,869.9612760021454,5.745081944226473,26.565067259066666,269.50848228378453,32.84827321828906,12.037693082555332,39.06648235956848,29.711186912487324,5.0151336616367,355.6707485655555,5.009161036745735,13.330067229294658,75.32080983477505,2.8424929214986996,8.67875623777826,407.0641615640095,9.785542305020728,20.175831124491737
9,R23,923.8463692945982,2.0625970629056236,23.751788521533392,419.40370374462805,30.635320058257413,14.137595808222004,10.643748654611334,26.255256071597703,2.4238324703671337,110.1215993251843,5.247094204067827,9.024560427715667,88.23074769772994,3.1384684959336084,9.393122361479698,106.68738883592228,1.961815526851492,10.328958748873106
10,R32,16036.234101860462,11.645382048288882,119.26015677008336,2003.542292873377,132.4874392986285,35.76195390153333,89.46330422674173,94.71806670969038,8.177729382775748,5707.8277797744995,24.244870875631033,73.17439492776177,1276.525137224948,10.168917590109897,35.72849195285113,45.478237046983594,1.5692056448929876,6.7437554112663065
11,R41,2392.949902225366,5.131186808896382,36.85885706233328,1120.793671950176,130.06254562663548,25.9864825667625,103.73570338891263,97.42808397192462,8.497765007679519,6421.345848710596,19.702645581718038,76.2125466368036,1004.3440561548915,9.988460580070935,31.691387728449058,197.96322379794796,4.445338356875784,14.06994043334754
12,R50,14043.55460591336,33.5250589728,118.464780466,29.84378869418404,26.986424584819297,4.837454996676667,4.117531566932751,20.24981981275628,1.9510032812360003,11606.190249990179,27.265716968932086,107.64076637767609,130.1831507397883,5.987375955254015,11.40978311537026,1481.449757798894,23.662612714277362,38.489605841043556
