Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
20,138,38.01774027631198,3.8313563700226796,3.7082308876730776,2.1974868036406963,3.3026086646819817,3.407033976305306,2.3208730110261877,3.5992305234720554,2.0691424397432683,3.5404774691099594,51.51516494574084,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,9.133754709102556,30.615118120121007,42.39622951744602,49.66651242683443,38.01581276858749,3.831932112767511,3.7082308876730776,2.1974868036406963,3.3026086646819817,3.407033976305306,2.321234793811898,3.5992305234720554,2.0691424397432683,3.5404774691099594,51.50286967776943,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,9.135628483995808,30.615118120121007,42.39622951744602,49.66651242683443,0.0358646059815393,0.15417781145561327,7.731550256797354,18.10721632098454,253.3807828426361,161.0,3059.0,1621.9125796463634,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,71,31.430991250334237,3.7669928309615264,2.6347678919165536,3.243838735840603,2.8604945416425287,3.9476041558545036,2.4393136665708806,2.3971397768542215,2.853402018696065,2.686692479548846,65.30015291712282,67.19988875662308,68.74972712871418,53.076787804392055,27.56353703193426,5.685277616828276,44.92142799440909,33.47001262080613,43.07563794016094,31.430837418436802,3.7670015194185194,2.6347678919165536,3.243838735840603,2.8604945416425287,3.9476041558545036,2.4393190997074963,2.3971397768542215,2.853402018696065,2.686692479548846,65.30042524995359,67.19988875662308,68.74972712871418,53.076787804392055,27.56353703193426,5.68529925896923,44.92142799440909,33.47001262080613,43.07563794016094,2.091681562337118,0.5054960642981616,6.428099219090071,14.541042845342332,212.6096646785736,129.0,2451.0,869.6929993292172,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
6,179,37.723119675722856,3.836215353907997,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.2884483908655335,3.8067590411245074,3.1473589733445717,2.0057406540623175,53.852432860471716,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,8.793528608882117,36.817604052713094,15.553743499629471,47.530303181031655,37.72311417937464,3.836215518569851,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.288448505633345,3.8067590411245074,3.1473589733445717,2.0057406540623175,53.85242216964718,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,8.793531005074364,36.817604052713094,15.553743499629471,47.530303181031655,0.044727688351592486,0.09146091879967926,6.3677511672626235,19.294186483208282,386.22098088264465,224.0,4256.0,250.58413638313465,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,99,29.883032360292287,3.7602561177864424,3.947567076716645,3.209432201948106,3.6576916159613857,3.1494230094162043,2.4380893402564396,2.571152563391388,3.1736666813121657,3.50004352740532,68.4432831404968,59.08034225039922,55.373721149074704,66.191162953549,30.974264794388528,5.18332885156351,30.780587774467225,28.373596321103104,29.3783972472765,29.882865558555633,3.760263501432968,3.947567076716645,3.209432201948106,3.6576916159613857,3.1494230094162043,2.438081371271298,2.571152563391388,3.1736666813121657,3.50004352740532,68.44334672212071,59.08034225039922,55.373721149074704,66.191162953549,30.974264794388528,5.183313893272152,30.780587774467225,28.373596321103104,29.3783972472765,1.406826015129652,0.40339006753973694,5.514764763428085,14.213201126997944,204.37026476860046,130.0,2470.0,299.5649702460254,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,153,39.035638575583,3.7562414404933477,2.2149882582121854,2.451418677215709,3.425977960765353,3.1194339641082847,2.4761530162937913,2.1439485593789733,3.9345526600005436,3.1362009238398842,58.632111271179944,26.401173397071027,58.34868051488105,22.702916272105725,47.78833027276176,6.8264236708977615,44.63900805215124,23.394671570165514,32.28193999940555,39.03493447340665,3.7562537884940914,2.2149882582121854,2.451418677215709,3.425977960765353,3.1194339641082847,2.4761598784880623,2.1439485593789733,3.9345526600005436,3.1362009238398842,58.63245316430712,26.401173397071027,58.34868051488105,22.702916272105725,47.78833027276176,6.8264576022929395,44.63900805215124,23.394671570165514,32.28193999940555,2.590239381887738,2.073916727293177,7.729248619758888,19.14104932845051,401.9366958141327,243.0,4617.0,1285.3164224176214,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
19,73,31.60280684754546,3.762787917464298,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,2.4383932111429267,2.2890910802493196,3.5030556342704875,2.444098279599845,65.29945958141192,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,5.6950622592771705,33.845420740809026,45.33128959582796,48.24320969737693,31.602300191443547,3.762798255191859,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,2.438414425087238,2.2890910802493196,3.5030556342704875,2.444098279599845,65.29907506055982,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,5.695029907663915,33.845420740809026,45.33128959582796,48.24320969737693,1.3971765314569145,0.5550800455682741,7.129436478368891,15.078199226402496,155.2965123653412,95.0,1805.0,2088.567619832441,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,106,39.94513099096668,3.7933079793574382,3.1982206152917563,2.031066551101671,3.186962816393274,2.867352697978917,2.39098029810373,2.6304896061907455,3.7857774170503022,3.1557144305690707,56.01947630933272,61.21540019865779,49.78202650792071,13.504102684793944,37.3125892000736,7.667429182059713,47.15106222921341,15.014070871197509,49.1865702160871,39.94491027609771,3.7933157177096093,3.1982206152917563,2.031066551101671,3.186962816393274,2.867352697978917,2.3909841425347733,2.6304896061907455,3.7857774170503022,3.1557144305690707,56.01967488923004,61.21540019865779,49.78202650792071,13.504102684793944,37.3125892000736,7.667453637737946,47.15106222921341,15.014070871197509,49.1865702160871,0.24125424387017452,2.0507509046188677,5.570201780625478,21.241104717119246,289.45615434646606,185.0,3515.0,907.022134934016,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
13,34,41.71949236378286,3.77928520857936,3.8959404224353618,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.431841208653457,2.2619936896218333,3.6189813842531637,2.6894733053665867,53.883436995343686,47.83092169656021,67.12407898676987,64.90773895049443,68.85050071606221,7.9602375923035495,34.12213856071307,42.95112569032138,25.000159810695166,41.71949095785805,3.779285119564564,3.8959404224353618,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.4318411240482734,2.2619936896218333,3.6189813842531637,2.6894733053665867,53.883431403192205,47.83092169656021,67.12407898676987,64.90773895049443,68.85050071606221,7.960239616421202,34.12213856071307,42.95112569032138,25.000159810695166,0.804896782666582,1.835395474380594,6.5370819448239,21.53691793185756,122.8740394115448,43.0,817.0,3564.229289378121,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,93,37.36220506689945,3.836509770313815,3.684061784719211,2.248346630239822,2.558367358022279,3.1715185429165755,2.2931256654112477,3.12206043851142,2.037294578745886,3.6012653453612318,53.22058362941635,62.46183771522066,35.210941864171176,66.13022054636288,58.562906777917014,8.914603443998857,19.775932898123976,17.09711913292741,19.24702095092581,37.36220040568132,3.8365093876611125,3.684061784719211,2.248346630239822,2.558367358022279,3.1715185429165755,2.2931255129705614,3.12206043851142,2.037294578745886,3.6012653453612318,53.220573159872195,62.46183771522066,35.210941864171176,66.13022054636288,58.562906777917014,8.914632830135014,19.775932898123976,17.09711913292741,19.24702095092581,0.02322770151940526,0.06356989195707005,6.761980294818456,18.893119549682098,369.3263533115387,130.0,2470.0,302.2952660094147,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,134,32.11638893236643,3.7680146817449556,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,2.440610413581134,2.2046688576556512,2.8281119756391364,3.38880031545549,64.11508420173642,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,5.886179699301311,35.52942641756976,46.61906703507593,19.81161464511831,32.11611996496738,3.76802156080196,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,2.4406140733429247,2.2046688576556512,2.8281119756391364,3.38880031545549,64.11529475471453,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,5.886194819794673,35.52942641756976,46.61906703507593,19.81161464511831,2.136382945379175,0.6491796058568995,6.712853572312744,15.088350132938814,380.6658225059509,235.0,4465.0,704.6869526600941,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
