Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R41-sim_liq_density-sse,R41-sim_vap_density-sse,R41-sim_Pvap-sse,R41-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
10,70,67.72050355476253,2.939560139795543,3.646634215462326,3.121561320617749,3.005076771910493,3.729877418015501,3.874119218173711,2.676336284847179,2.1379909424407897,3.634238832268255,2.998928348579381,3.086726610026829,71.40254911730551,56.772002719114624,59.23593665698741,71.89222898366395,50.26256244593317,14.867718604489337,8.657606084050803,41.24279597185815,21.07381458173174,29.47816935000713,25.168926883293377,67.72048542093518,2.939560139795543,3.646634544041807,3.121561320617749,3.005076771910493,3.729877418015501,3.874119218173711,2.6763370480379747,2.1379833966796418,3.634238832268255,2.998928348579381,3.086726610026829,71.40254911730551,56.77189542480822,59.23593665698741,71.89222898366395,50.26256244593317,14.867718604489337,8.657613994439103,41.24294504969574,21.07381458173174,29.47816935000713,25.168926883293377,5.737464085326927,19.35468164355188,11.336365502566832,9.328742374252512,166.98884558677673,76.0,1748.0,140.19973354649613,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,48,85.91033818923302,3.119775834134153,3.4191701167170225,3.930755059555488,2.51323352281477,2.103216680929702,2.074473290817368,2.5267377115860907,2.9144758693208352,2.084988993699195,3.051987503779018,3.773683458327951,43.61936655314927,65.69307241996351,20.31121461418502,28.055822498659392,72.01614749531755,53.576939174402064,9.155670536901184,41.86800049064196,22.65546118000357,28.70389039352237,28.49303755594485,85.91033594980811,3.119775834134153,3.419170391899412,3.930755059555488,2.51323352281477,2.103216680929702,2.074473290817368,2.526738872093448,2.914473995889894,2.084988993699195,3.051987503779018,3.773683458327951,43.61936655314927,65.69306225640405,20.31121461418502,28.055822498659392,72.01614749531755,53.576939174402064,9.155675449132245,41.86797564141853,22.65546118000357,28.70389039352237,28.49303755594485,3.0715349544883166,10.228278232899656,12.080062965974935,24.66353061685152,122.7108829021454,56.0,1288.0,53.75781898895037,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,93,85.91175235524466,3.853817731100917,3.419591273594309,2.586726351237431,3.874571911513118,3.111639674919578,2.5302724624974733,2.526857924841563,2.914357647301791,2.104849496493708,3.376357083675562,2.285753835472695,49.9439122119505,65.58003121950867,15.090187787439946,21.55186889114024,15.614616532770606,73.75537329815089,9.155341574431882,41.994985886268,32.16491715378605,23.39274655661452,48.57422404596828,85.91148630902731,3.853817731100917,3.419638058731696,2.586726351237431,3.874571911513118,3.111639674919578,2.5302724624974733,2.5268404456401217,2.914385561298252,2.104849496493708,3.376357083675562,2.285753835472695,49.9439122119505,65.58354637806933,15.090187787439946,21.55186889114024,15.614616532770606,73.75537329815089,9.15536364376288,41.990602077399714,32.16491715378605,23.39274655661452,48.57422404596828,3.138166894177034,10.400086057891222,12.136543695320588,24.580819062914266,224.58136463165283,101.0,2323.0,92.90090995271976,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,45,85.9122627203376,2.557368707331621,3.418937998065741,2.48908516335767,3.458554670096471,2.768236987691348,3.583265468220662,2.526411784314039,2.91502682766849,3.084396517628822,3.814787143644996,2.162354734886581,41.10311522860696,65.7308875272552,50.91250315548233,72.12536557184244,11.69315328402203,23.63611527401292,9.162068406369444,41.80424321439236,28.9975936591787,38.9961034438595,21.293492509797478,85.91226078139647,2.557368707331621,3.418938186425056,2.48908516335767,3.458554670096471,2.768236987691348,3.583265468220662,2.5264118908126463,2.915026579103494,3.084396517628822,3.814787143644996,2.162354734886581,41.10311522860696,65.73085305658397,50.91250315548233,72.12536557184244,11.69315328402203,23.63611527401292,9.162068565228818,41.80427278474151,28.9975936591787,38.9961034438595,21.293492509797478,3.052742128908609,10.17520835902117,12.085936507093502,24.689673677449004,119.24767184257507,55.0,1265.0,155.14955146993518,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,82,85.91800204437958,3.32931625598208,3.4199942257654903,2.9376673494804,3.325703127468363,3.1111939821334325,2.898673272717423,2.527636495150176,2.913134611630848,3.708935574181712,2.053715035170536,2.608275449532687,59.071146373810414,65.49422601166613,64.62761093148434,63.39022291055144,17.938431215840573,16.50621721709534,9.155677185033122,42.08437081348289,46.35945643025106,47.98703245570556,18.62589585630275,85.91799922468391,3.32931625598208,3.4199927708727733,2.9376673494804,3.325703127468363,3.1111939821334325,2.898673272717423,2.5276359365453893,2.913133070585436,3.708935574181712,2.053715035170536,2.608275449532687,59.071146373810414,65.49430275894524,64.62761093148434,63.39022291055144,17.938431215840573,16.50621721709534,9.155669942483078,42.08427879881639,46.35945643025106,47.98703245570556,18.62589585630275,3.179108572484095,10.533680987358862,12.18662191308828,24.55411695650102,202.10007071495056,92.0,2116.0,29.532431489868035,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,81,85.94699961747429,3.496197718676134,3.41762557518639,3.107459464483338,2.488126118983573,3.724973372013372,3.5134332038562,2.5250514671412043,2.917709490132041,3.451301775110992,2.282908786086748,3.4654088891293924,34.827682645047304,65.96219228962742,16.06669233263529,29.348040004908643,50.74827056907445,20.385340544800123,9.165825672640766,41.57176340753504,38.05698390026666,45.04740560909037,17.34208024885527,85.94692671410803,3.496197718676134,3.4176209871133385,3.107459464483338,2.488126118983573,3.724973372013372,3.5134332038562,2.525034478638419,2.917733551357496,3.451301775110992,2.282908786086748,3.4654088891293924,34.827682645047304,65.96192346401557,16.06669233263529,29.348040004908643,50.74827056907445,20.385340544800123,9.16587496542585,41.571752481792686,38.05698390026666,45.04740560909037,17.34208024885527,2.964471543725496,9.7313644913271,11.890481458519266,24.824758712909127,234.0037293434143,105.0,2415.0,143.16084909849897,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,56,85.94864561812426,2.219436111601954,3.4208990870405214,2.7996027291569696,2.5652931031651347,2.899023976683654,3.439512787779869,2.528356934376913,2.9120610287182744,2.968807810283164,3.564194497417656,3.525006292100958,62.17425763094454,65.32590993089894,10.34237105933592,41.63527049453783,59.37122611389702,56.11204899731808,9.148191360875057,42.29522305267368,30.63567820905388,28.41783602062756,41.96759307652045,85.94864517827862,2.219436111601954,3.4208984460602974,2.7996027291569696,2.5652931031651347,2.899023976683654,3.439512787779869,2.5283560885736778,2.912061469846608,2.968807810283164,3.564194497417656,3.525006292100958,62.17425763094454,65.32589688943727,10.34237105933592,41.63527049453783,59.37122611389702,56.11204899731808,9.14820615463725,42.295221566263365,30.63567820905388,28.41783602062756,41.96759307652045,3.274688996486602,10.731023388976109,12.197024298500104,24.50796551440335,137.72312712669373,63.0,1449.0,70.3977262634337,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,42,85.95843653822041,2.289768015107588,3.4191235619142213,3.64260987162465,2.127731843450918,2.553369067795637,3.171850554440146,2.52687719249173,2.915522941538084,2.184397409601761,3.097685527726012,3.345340586495785,62.243275672531,65.42921388077873,58.449939146039945,27.45032124156028,70.04299832929948,31.84891729483536,9.157104900412186,42.25305730096532,38.67154114653796,48.17439748332233,21.373932055781797,85.95840105017717,2.289768015107588,3.4191215236815613,3.64260987162465,2.127731843450918,2.553369067795637,3.171850554440146,2.526874605695971,2.915525191990629,2.184397409601761,3.097685527726012,3.345340586495785,62.243275672531,65.42945226599858,58.449939146039945,27.45032124156028,70.04299832929948,31.84891729483536,9.15712790863186,42.252692295095095,38.67154114653796,48.17439748332233,21.373932055781797,3.2315724658090583,10.458149591638897,12.077140943789193,24.73566183865331,110.58714604377748,50.0,1150.0,302.0088171141999,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,72,86.21064645280126,3.804381950241959,3.422528508048477,3.881836655110371,2.010169762384084,2.5201464074864486,2.574035913520976,2.53213244333723,2.907941829579816,3.64214866818958,3.559701534558233,2.625980467625087,63.94408045145852,64.86667837537455,60.78247023019134,73.07485473095899,62.10190546064041,50.54956504658608,9.111779797805744,43.05406828637975,45.391764965805045,44.22789147251351,32.27741360994152,86.21063242639669,3.804381950241959,3.422529651518919,3.881836655110371,2.010169762384084,2.5201464074864486,2.574035913520976,2.5321427527949094,2.90792026766554,3.64214866818958,3.559701534558233,2.625980467625087,63.94408045145852,64.86646272487059,60.78247023019134,73.07485473095899,62.10190546064041,50.54956504658608,9.111827353587527,43.05407495417982,45.391764965805045,44.22789147251351,32.27741360994152,3.5736739223145264,10.90452781030188,11.852580717956917,24.731029067811832,177.56072735786438,82.0,1886.0,166.40397903899105,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,37,88.23005802951764,2.80716134311022,3.4713278548288278,2.015050378232079,3.764499725761814,2.7558289019976567,2.955789549706289,2.3889456371232485,2.9357732140985844,2.68946044784606,2.578244795235169,3.093046537340391,54.23926248138262,66.83557511110195,48.60719799170342,24.3783767486566,66.62463024611166,33.927548362569205,6.822038390644376,45.37846600575874,28.36863603512674,36.77459875537537,45.92272222451442,88.23004621899275,2.80716134311022,3.471327384574672,2.015050378232079,3.764499725761814,2.7558289019976567,2.955789549706289,2.3889516263093533,2.935769450377032,2.68946044784606,2.578244795235169,3.093046537340391,54.23926248138262,66.835631089812,48.60719799170342,24.3783767486566,66.62463024611166,33.927548362569205,6.82203220209601,45.37853971536942,28.36863603512674,36.77459875537537,45.92272222451442,0.8816266620611766,10.499643069755514,21.641452789582,17.853623071489764,96.5450279712677,44.0,1012.0,36.44686028954614,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
