Run,Iter,Min Obj,sigma_C_min,sigma_Hc_min,sigma_H1_min,sigma_H2_min,sigma_H3_min,sigma_F_min,epsilon_C_min,epsilon_Hc_min,epsilon_H1_min,epsilon_H2_min,epsilon_H3_min,epsilon_F_min,Min Obj Cum.,sigma_C_cum,sigma_Hc_cum,sigma_H1_cum,sigma_H2_cum,sigma_H3_cum,sigma_F_cum,epsilon_C_cum,epsilon_Hc_cum,epsilon_H1_cum,epsilon_H2_cum,epsilon_H3_cum,epsilon_F_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
16,59,92.50156373732582,3.6852341362380656,2.372613213515146,2.743656060635871,2.0802949891840576,1.79244297772826,2.904004066642233,30.87451295578029,11.812255354307029,10.141075702110951,3.939922574577528,14.903860854899586,31.041406123548366,92.50156038713403,3.685232818008066,2.372613213515146,2.743656060635871,2.080297233030869,1.79244297772826,2.904004795145352,30.87457605195004,11.812255354307029,10.141075702110951,3.93991474916231,14.903860854899586,31.041396556335883,1.5565746426560456,0.7214148283646379,3.528023960154548,11.34872179668988,95.22637104988098,71.0,923.0,43.39284128252953,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,85,92.50169290453144,3.684992941569055,1.858103579781555,1.949906262846561,2.0807670605364863,2.3091975041762582,2.904013616345397,30.87000408526683,10.396755034679275,13.86475395125207,3.9448078901368513,12.0719713111583,31.049500544556143,92.50169100243806,3.684991703459095,1.858103579781555,1.949906262846561,2.080771506828308,2.3091975041762582,2.9040147181701563,30.87011550052651,10.396755034679275,13.86475395125207,3.9448448569987953,12.0719713111583,31.049454349216678,1.555478842396068,0.7316474324470081,3.5396773101438024,11.356772481484118,139.4227578639984,102.0,1326.0,55.94670929922729,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,79,92.50347013836998,3.684874013686801,1.705092157595055,2.459348019429179,2.081363019748243,2.021670788266071,2.903979520713063,30.872878902969884,12.581283180391791,10.841685631320525,3.9603576949047175,4.560773764995803,31.0477330769506,92.50346702609946,3.684874753815549,1.705092157595055,2.459348019429179,2.0813652468750705,2.021670788266071,2.9039805323754653,30.872927208732712,12.581283180391791,10.841685631320525,3.960324228706445,4.560773764995803,31.047703223104488,1.564295884809061,0.7340105038199196,3.5237805764469763,11.393905546394134,107.90169596672058,85.0,1105.0,116.7347721822542,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,75,92.50375501125956,3.685136776038211,2.58586564861711,2.519011886576104,2.0790840343455623,2.976107923025071,2.904193073531483,30.893067452445543,5.481945430229506,4.71677382405207,3.9383546316048657,2.9432019187893608,31.028413970576484,92.50375209243133,3.685156671808131,2.58586564861711,2.519011886576104,2.079081116131368,2.976107923025071,2.904191501917004,30.893001952801217,5.481945430229506,4.71677382405207,3.938188900273218,2.9432019187893608,31.02807992192266,1.5404883043588438,0.6965446715711898,3.565000808088964,11.309663610953796,103.4590163230896,80.0,1040.0,172.76617816857626,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,58,92.50462032660876,3.685522251824686,1.642685081998404,2.384366372666682,2.078590788409197,2.156209521760728,2.9040615182747453,30.871067286113007,8.125265814413739,7.739764702387631,3.9456650227965007,5.599164999112616,31.03390859127217,92.50462025373292,3.6855221403617824,1.642685081998404,2.384366372666682,2.078590660102688,2.156209521760728,2.904061507612743,30.87106765995165,8.125265814413739,7.739764702387631,3.945669139081858,5.599164999112616,31.03391004633508,1.5481773575809366,0.7091799386668749,3.5307389153466517,11.318358015694985,92.60864424705504,66.0,858.0,69.16592947863931,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,44,92.54772763461776,3.6868890003923167,2.974321528082715,2.976983387236341,2.0798222467080647,2.452413919177666,2.9034703101935566,30.77675980318554,14.984790806111192,14.199684889267225,3.895645895858848,8.83931292502085,31.08357853330018,92.54772679521147,3.686889087762971,2.974321528082715,2.976983387236341,2.079820907137492,2.452413919177666,2.9034703303510745,30.776742510042716,14.984790806111192,14.199684889267225,3.8956603089438215,8.83931292502085,31.083584228571844,1.5583898658380702,0.7951923729558262,3.4937821387860675,11.24819407683782,69.25158452987671,53.0,689.0,268.6229327648992,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,42,92.56050304361432,3.6863545499656185,1.5454027755582862,2.498752649968706,2.0902663653536004,2.265764083407529,2.903338586403952,30.90695769958313,9.278384072601526,10.519189168890918,3.991787196289516,3.2202424562520067,30.989356851881944,92.560468411476,3.686405336404187,1.5454027755582862,2.498752649968706,2.0901664551344474,2.265764083407529,2.903372100354596,30.913799589088438,9.278384072601526,10.519189168890918,3.9908302618294313,3.2202424562520067,30.983372876593105,1.5939259327197062,0.7467713182661019,3.537418833606165,11.4165981267946,70.3243134021759,50.0,650.0,130.16601829647394,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,65,104.37961711951114,3.61459722256179,1.911965878260706,2.028032559225046,1.8910494491895384,2.3029169754864327,2.9551263006209934,41.900993156708026,13.944351488991806,9.925285105910298,6.112940937001554,5.46988595203021,25.137549809028084,104.37961506336453,3.614596908054145,1.911965878260706,2.028032559225046,1.8910475217864688,2.3029169754864327,2.955126570791136,41.901036096170216,13.944351488991806,9.925285105910298,6.112964271481432,5.46988595203021,25.13753018156211,0.6586799908102499,2.6147378891268342,5.970883012459468,7.888360537460425,103.55955123901369,75.0,975.0,559.9464250821565,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,92,104.38945333442322,3.615670741833571,2.0752415304513,2.26852076815971,1.8865009885814612,2.122695027497323,2.95513358491165,41.889759333919216,4.221688190527253,5.346027214367997,6.129295661514696,2.4656610449901946,25.11455357056393,104.3894331577005,3.6156648153078135,2.0752415304513,2.26852076815971,1.8864936782858528,2.122695027497323,2.9551352249711687,41.88992325189879,4.221688190527253,5.346027214367997,6.129333544118564,2.4656610449901946,25.11460307443219,0.6598297284365018,2.608224355733704,5.935404523431163,7.8728241555164304,126.2252163887024,98.0,1274.0,28.412898321127702,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,121,104.39957483478103,3.616118244215303,1.95841574341768,2.068781255854793,1.8992589232251516,2.9495671674278063,2.954706225592413,41.901124412000485,6.335310114355453,13.26418128600906,5.9907118934485855,11.59950811738886,25.12432764231207,104.3995637510316,3.6161127872653456,1.95841574341768,2.068781255854793,1.899255125279369,2.9495671674278063,2.954710435982797,41.901223283551886,6.335310114355453,13.26418128600906,5.990757272320523,11.59950811738886,25.12445313335139,0.6819225767559087,2.4029541677482915,5.830864076860385,8.004526337029318,201.1293721199036,155.0,2015.0,129.6818545163869,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
