Run,Iter,Min Obj,sigma_C_min,sigma_Hc_min,sigma_H1_min,sigma_H2_min,sigma_H3_min,sigma_F_min,epsilon_C_min,epsilon_Hc_min,epsilon_H1_min,epsilon_H2_min,epsilon_H3_min,epsilon_F_min,Min Obj Cum.,sigma_C_cum,sigma_Hc_cum,sigma_H1_cum,sigma_H2_cum,sigma_H3_cum,sigma_F_cum,epsilon_C_cum,epsilon_Hc_cum,epsilon_H1_cum,epsilon_H2_cum,epsilon_H3_cum,epsilon_F_cum,R41-sim_liq_density-sse,R41-sim_vap_density-sse,R41-sim_Pvap-sse,R41-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
6,79,85.94585833350175,3.418901948674855,2.529399645602095,2.525192925136346,1.822994267583439,2.762532444701052,2.916368908531336,65.85138291130626,2.195354857932996,9.169579500665488,6.656032177154826,7.700381474699163,41.59295485748426,85.94584995510911,3.4188985402198857,2.529399645602095,2.52519296885529,1.822994267583439,2.762532444701052,2.9163686996073057,65.85187674516273,2.195354857932996,9.169567064312222,6.656032177154826,7.700381474699163,41.59258197215164,2.9992014063729173,10.089286435275724,12.126241212731978,24.568862698973582,114.75117135047913,88.0,1144.0,98.56648014921396,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,32,85.98223807387012,3.4169414503260342,2.847484385948294,2.5242791528507453,1.770749112850959,1.5140456677281948,2.918121939636255,66.03694707049765,3.7648089766293937,9.17882630866185,3.175679086691483,10.730559356170591,41.42218293592321,85.98221273023987,3.416947607684805,2.847484385948294,2.5242816967982766,1.770749112850959,1.5140456677281948,2.918116087540068,66.03678900554925,3.7648089766293937,9.178827387826976,3.175679086691483,10.730559356170591,41.42199291433242,2.883701721955764,9.85896799079912,12.124975555692032,24.63932842519932,50.30055332183838,40.0,520.0,309.1682032152056,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,71,86.03614051257341,3.416758835432574,1.62116195254846,2.524038282505793,1.975020667728148,2.9929022768269697,2.9183650501010616,66.20041420458035,10.944970806210538,9.175628368681744,4.890318567320096,13.30196020596888,41.23744970249993,86.03602626200487,3.417279925376921,1.62116195254846,2.524033543715436,1.975020667728148,2.9929022768269697,2.918710120529622,66.1605918047329,10.944970806210538,9.17796921083361,4.890318567320096,13.30196020596888,41.25206159538116,2.802798208507965,9.533644365214531,11.958940927484877,24.796692882237085,101.64701080322266,81.0,1053.0,57.98625099920064,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,35,86.13721757212645,3.4155940977636283,2.624646789149987,2.5235043365672527,2.859841253940641,2.528518528376233,2.919611100131159,66.41801423130028,6.967740932799174,9.176406660019444,9.018582568950372,12.387643134035155,41.02950544105473,86.13719818705809,3.4155929269700938,2.624646789149987,2.5234991324099854,2.859841253940641,2.528518528376233,2.9196146825478486,66.41810821215938,6.967740932799174,9.17635292435093,9.018582568950372,12.387643134035155,41.0295597833974,2.7082628921229217,9.104692506911622,11.76184441786966,24.96372089611895,58.4597110748291,43.0,559.0,93.74971134203749,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
21,23,87.43277531342164,3.618611091873632,1.532159836882473,2.650949202298793,1.758488897761169,1.984818648218744,2.255027256446441,60.1455391349157,13.48844643672714,8.951437849271175,9.306622552843232,8.535043813767789,32.8196161485336,87.43276694542075,3.618606035421024,1.532159836882473,2.650947669533866,1.758488897761169,1.984818648218744,2.2550479712625413,60.14589934733621,13.48844643672714,8.951356250163531,9.306622552843232,8.535043813767789,32.81980799205128,2.928840818699136,20.812536069993413,12.371064494007308,12.86704152244922,43.1319739818573,31.0,403.0,51.1766942001954,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,47,88.2298283724476,3.4712673047419,1.637855764812316,2.388987038807429,2.757659958777676,1.965217530076449,2.935846340009966,66.83044832065175,4.782586343617859,6.823622896972395,13.26527619303723,9.1305661599966,45.383662961760734,88.22982534863212,3.4712641014427503,1.637855764812316,2.3889931344730915,2.757659958777676,1.965217530076449,2.9358474819372256,66.83070243319102,4.782586343617859,6.8235793840290135,13.26527619303723,9.1305661599966,45.38362571689415,0.8797277354449129,10.464132014024628,21.604088723520757,17.87583219831534,125.85995817184448,93.0,1209.0,43.36640909494626,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
16,86,89.8788619836138,3.5058300926101005,1.5402306449403231,2.6608146859766486,2.6413530276099757,2.25464733408686,2.433158730409208,70.27271651525966,11.793363998117854,7.18666516938856,12.690012630517696,4.889766028003176,35.83455272445548,89.87882884401705,3.505834334116896,1.5402306449403231,2.660801572586003,2.6413530276099757,2.25464733408686,2.4331575880973846,70.27287192511083,11.793363998117854,7.18666800890437,12.690012630517696,4.889766028003176,35.8345562106272,1.487429629178286,22.089654911289188,13.94384846518792,17.334930428785615,128.48530197143555,100.0,1300.0,73.59943156585842,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,86,89.88402798476508,3.5061381547890944,1.682963938983721,2.660536376840292,2.6524752559752827,1.773221127673578,2.4329030024015483,70.25492074913566,12.178256964753638,7.191080936505513,13.31082179507843,5.148231952466018,35.788091219270626,89.88402235327344,3.506136907391089,1.682963938983721,2.660540928646636,2.6524752559752827,1.773221127673578,2.4328994962238863,70.25494571278283,12.178256964753638,7.191114585032887,13.31082179507843,5.148231952466018,35.788072991659966,1.4928396777083055,22.18060581137008,13.980127661854876,17.295518164562562,142.069993019104,114.0,1482.0,17.4483701927347,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,45,89.88723117110325,3.5058460485148406,1.608268728883579,2.66136859668873,2.409313457235246,1.933433288941001,2.432016408145404,70.26833856441753,3.0603558689613326,7.19244560881976,5.789733773611079,6.178342779408173,35.7913003985251,89.88722555521562,3.5058481095012484,1.608268728883579,2.6613645013325358,2.409313457235246,1.933433288941001,2.432021617754961,70.2682919259767,3.0603558689613326,7.192449296757551,5.789733773611079,6.178342779408173,35.79110215504074,1.4768783226631277,22.086592675711792,13.865892309948162,17.264588382866986,71.69090175628662,53.0,689.0,234.2406252775557,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,76,89.89393699338024,3.5053653418379715,2.831363892253961,2.661532981254772,2.15891187540937,2.851918263503868,2.4325672465384303,70.28389762563913,8.977440664195043,7.18408002509794,10.989089423340172,11.862653639949514,35.90078004329612,89.89393452887339,3.505357496096311,2.831363892253961,2.66153359646967,2.15891187540937,2.851918263503868,2.4325644302392866,70.28383536385489,8.977440664195043,7.184151503508645,10.989089423340172,11.862653639949514,35.90081086780895,1.483659742545506,21.87395810573797,13.901692666637269,17.421208859847944,120.76870846748352,92.0,1196.0,95.19907629451994,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
