Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_x_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_x_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_x_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_x_cum,epsilon_F_4_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
18,44,10.845411943873478,2.6903441023104295,3.6277722774190417,3.1850237375315933,2.6245396754038337,3.832611106936701,3.8192710499031133,2.01445221863169,2.8739531417145487,2.3859254640382255,42.4729710941276,58.033707289564774,23.53263849657145,26.122181294520004,65.35867187086387,37.03016668738928,7.743372414822862,32.57649074157115,18.56885407990291,10.84541010699646,2.6903441023104295,3.6277772786582876,3.1850237375315933,2.6245396754038337,3.832611106936701,3.8192710499031133,2.014456579999756,2.873950194156147,2.3859254640382255,42.4729710941276,58.033691185784235,23.53263849657145,26.122181294520004,65.35867187086387,37.03016668738928,7.7433792385692595,32.57643705354995,18.56885407990291,0.8107589681059595,3.231802449646377,0.9620959350352822,0.8996175419893528,110.51891160011292,68.0,1292.0,5.970086153299582,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,59,15.00467400280612,2.0430496105483957,3.682240924362654,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.664127148733674,1.9325187925715301,2.8464232543643,2.6894733053665867,71.10698635166888,51.948714769605644,67.12407898676987,64.90773895049443,68.85050071606221,39.89221727809246,5.719293585564918,38.79203232645822,25.000159810695166,15.00467375717531,2.0430496105483957,3.6822387763991826,3.6542309423414645,2.0300379614842443,2.3523925111501103,2.664127148733674,1.9325240428204293,2.846423418557923,2.6894733053665867,71.10698635166888,51.94877448411241,67.12407898676987,64.90773895049443,68.85050071606221,39.89221727809246,5.719237906309865,38.79204227352059,25.000159810695166,0.44342304856934245,7.381370455955255,1.2768566207487577,1.0578937055321431,110.80259776115417,67.0,1273.0,11.988915534239275,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,54,17.00137257214081,2.0891037570895232,3.7565491816405068,2.451418677215709,3.425977960765353,3.1194339641082847,2.0251119603182315,2.2103100955626185,2.704286830442749,3.1362009238398842,23.214060252964387,51.75826781979729,58.34868051488105,22.702916272105725,47.78833027276176,73.05129929074032,6.405010451011596,37.37004018514565,32.28193999940555,17.001372508849734,2.0891037570895232,3.7565501644448136,2.451418677215709,3.425977960765353,3.1194339641082847,2.0251119603182315,2.2103089419169932,2.704286165379571,3.1362009238398842,23.214060252964387,51.75830466927172,58.34868051488105,22.702916272105725,47.78833027276176,73.05129929074032,6.404988651037715,37.37002797913642,32.28193999940555,2.3550028075583773,5.748025448206386,1.9315429527138528,0.9415419515030469,103.16183400154114,62.0,1178.0,7.718767744052518,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,44,13.930259890335426,3.6528139952586827,3.6717399391770544,2.1974868036406963,3.3026086646819817,3.407033976305306,3.220481625293259,2.15342085523427,2.794282196278004,3.5404774691099594,57.56235904806927,48.73600662887556,26.70950442343954,51.099715632958315,32.444335003420306,61.778264070473696,7.717187987767906,38.650254856461615,49.66651242683443,13.93025440336589,3.6528139952586827,3.6717523785717936,2.1974868036406963,3.3026086646819817,3.407033976305306,3.220481625293259,2.1534067422849943,2.79427222557225,3.5404774691099594,57.56235904806927,48.73575706440742,26.70950442343954,51.099715632958315,32.444335003420306,61.778264070473696,7.717229910613699,38.6502741695926,49.66651242683443,2.293864873592891,2.6917726145551466,3.3491003923069753,1.7729308669895174,157.3506782054901,51.0,969.0,45.879498329044864,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,38,13.234588538041464,2.22949194590675,3.7763043851358264,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.474053960486055,1.9766216334752542,2.727263266687004,2.0057406540623175,50.11441938534706,55.508036267317664,44.258776646744614,67.58623645520036,33.222534400162495,69.05478480978697,6.39320237424581,34.767350669266655,47.530303181031655,13.234588161968327,2.22949194590675,3.776302350959348,2.8998242669598806,3.1567792287742638,2.8162736055225626,2.474053960486055,1.9766236413220915,2.727264425921652,2.0057406540623175,50.11441938534706,55.50804327715114,44.258776646744614,67.58623645520036,33.222534400162495,69.05478480978697,6.393165712347861,34.76737190973218,47.530303181031655,3.8242568809350965,1.9753781259334082,0.3317023967717311,2.0976429084270785,70.21146512031555,43.0,817.0,3.931876720845546,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,41,10.845410736451061,2.8029591669390808,3.627797246640905,3.243838735840603,2.8604945416425287,3.9476041558545036,3.355601782868622,2.014422829063975,2.8739659023743434,2.686692479548846,61.84652225730683,58.03289575347288,68.74972712871418,53.076787804392055,27.56353703193426,26.403835597798338,7.744694882141096,32.575596301677216,43.07563794016094,10.845410666822472,2.8029591669390808,3.627798539177843,3.243838735840603,2.8604945416425287,3.9476041558545036,3.355601782868622,2.0144210121463217,2.8739662823839796,2.686692479548846,61.84652225730683,58.0329177114925,68.74972712871418,53.076787804392055,27.56353703193426,26.403835597798338,7.744727164281652,32.575561906953034,43.07563794016094,0.8092371673636363,3.229223528743657,0.962271224961618,0.8990259489380716,172.8927276134491,53.0,1007.0,6.017621458388844,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,38,10.845425095390095,3.3817938350338475,3.6277731849994526,2.344681016690657,2.2742714992577553,3.8651909260743267,3.3936363229798,2.0146064460013378,2.873956628602097,3.5077523769224928,69.99659481052143,58.03472238529152,18.07761252819071,11.292208699586714,11.703714147051755,11.83992172135165,7.743904098968349,32.57534004142485,33.85908725195785,10.8454229403771,3.3817938350338475,3.6277670208976875,2.344681016690657,2.2742714992577553,3.8651909260743267,3.3936363229798,2.014563569637745,2.8739775416327746,3.5077523769224928,69.99659481052143,58.03483170471135,18.07761252819071,11.292208699586714,11.703714147051755,11.83992172135165,7.743915973275733,32.57551147657566,33.85908725195785,0.8082848666515994,3.2345427550940222,0.9629553623915967,0.8989744571775594,136.27780103683472,47.0,893.0,4.0283867389958505,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,49,9.223513819893872,3.239911436762759,3.7077261838476123,2.3135827892921683,2.037152404354819,2.1400442874384447,2.9726902218740636,2.13589634906993,2.8189599950965833,2.634724818644321,74.26005003680919,59.44002415791941,34.709176220530786,45.8116342426633,58.44673800892265,53.50013807445701,9.224407602606094,28.937503384849478,27.95294692699372,9.223511502708856,3.239911436762759,3.7077278735134582,2.3135827892921683,2.037152404354819,2.1400442874384447,2.9726902218740636,2.135891157237672,2.818962901065735,2.634724818644321,74.26005003680919,59.4401067032194,34.709176220530786,45.8116342426633,58.44673800892265,53.50013807445701,9.224330158010568,28.93756036811643,27.95294692699372,0.1028133017123651,1.2774228541924195,0.34933954424839736,1.3844394821053256,95.9263973236084,60.0,1140.0,9.533743218445135,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,34,10.84542952284653,2.753160629491549,3.62777112600774,3.209432201948106,3.6576916159613857,3.1494230094162043,3.2561523966147004,2.0144717025750514,2.8739242788908026,3.50004352740532,65.79039936788776,58.03369610998985,55.373721149074704,66.191162953549,30.974264794388528,53.60127140119318,7.742992492625574,32.576587543640784,29.3783972472765,10.845416039911925,2.753160629491549,3.6277714096636826,3.209432201948106,3.6576916159613857,3.1494230094162043,3.2561523966147004,2.0145113839875144,2.8739610611979485,3.50004352740532,65.79039936788776,58.03358307696109,55.373721149074704,66.191162953549,30.974264794388528,53.60127140119318,7.744584436578537,32.57519484699474,29.3783972472765,0.8127370162342927,3.2327485913865948,0.9618055057370596,0.9004269409129344,69.70523071289062,44.0,836.0,15.617958966160405,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,37,8.083741562627065,2.2807738771904673,3.8104243204145547,3.6014891373510727,3.936523151438794,2.6268483563184852,3.3846452313386277,1.9856331672213985,2.7068085646583553,2.1700884227395556,12.538560910137356,48.730910622426045,67.07926272291186,16.392544199148258,37.3719956253284,72.26281945978263,7.629710400973265,38.73116017553117,26.043047085212205,8.083741168764345,2.2807738771904673,3.810427156961007,3.6014891373510727,3.936523151438794,2.6268483563184852,3.3846452313386277,1.9856456826890587,2.7068023386614875,2.1700884227395556,12.538560910137356,48.73097619399943,67.07926272291186,16.392544199148258,37.3719956253284,72.26281945978263,7.629704653973526,38.731094102175625,26.043047085212205,2.036561883472275,1.1221852060326907,0.7353042277935775,1.0595514481025372,127.00465703010559,46.0,874.0,3.7519495514699353,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
