Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
19,36,31.49018365981113,3.7749870094787763,3.947567076716645,3.209432201948106,2.3949564721368573,3.1494230094162043,3.2561523966147004,2.571152563391388,66.61927255500433,58.751414640672905,65.79039936788776,5.582524754346308,39.43200369565561,45.256780051911,26.293834889286128,31.490173429008635,3.774991512967794,3.947567076716645,3.209432201948106,2.3949587428163737,3.1494230094162043,3.2561523966147004,2.571152563391388,66.61941620916676,58.751414640672905,65.79039936788776,5.582533843911923,39.43200369565561,45.256780051911,26.293834889286128,0.5587086241037452,0.5232406763097999,6.4909803694948724,14.278884559858811,136.15281581878662,65.0,975.0,966.5860160889355,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
3,85,36.95673357386712,3.7606928108264066,3.756285006858826,2.1966936676661,2.4619615570209032,3.9157790603010034,3.066330569946034,3.3837542279009463,59.77885022275265,54.622560299302954,64.25066867332926,6.639702825425759,41.25505102307387,49.61013811172732,41.18579790329438,36.95668488662667,3.7606901044937513,3.756285006858826,2.1966936676661,2.4619502589081805,3.9157790603010034,3.066330569946034,3.3837542279009463,59.77892442048751,54.622560299302954,64.25066867332926,6.639759464175037,41.25505102307387,49.61013811172732,41.18579790329438,2.0190879941248223,1.792490599672047,7.453894593274394,18.623551375423265,238.61730003356934,111.0,1665.0,362.86753708144596,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,65,31.612493661524105,3.7726132628497693,3.8802149646667337,3.16402835989416,2.421711852207246,3.6894688907844433,3.8107846374172984,2.9197605316336137,64.93020708780193,61.90923342488258,28.571725362719597,5.79249608332174,35.96886076760575,15.54366464427925,35.7718492868823,31.612070167033124,3.7726183823290276,3.8802149646667337,3.16402835989416,2.421714512971794,3.6894688907844433,3.8107846374172984,2.9197605316336137,64.9303657325453,61.90923342488258,28.571725362719597,5.7925070094000555,35.96886076760575,15.54366464427925,35.7718492868823,1.5042951985619981,0.5523285775619156,6.654784093284263,14.587707685850162,217.50913453102112,99.0,1485.0,364.67480238031794,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
9,81,36.544143195322164,3.768281169021728,3.3936363229798,2.1320003454441245,2.44561909507832,3.5077523769224928,3.846049071092966,3.423049517256943,59.864411445926685,11.292208699586714,11.703714147051755,6.664315838510078,23.617387366106605,45.100978203901086,33.85908725195785,36.54346417762853,3.76827939503902,3.3936363229798,2.1320003454441245,2.4456263345068843,3.5077523769224928,3.846049071092966,3.423049517256943,59.86479319566787,11.292208699586714,11.703714147051755,6.664290301327786,23.617387366106605,45.100978203901086,33.85908725195785,1.6449763805946953,1.8403839900223171,6.9984874908330905,18.431486087376914,246.1051127910614,116.0,1740.0,257.7238475885958,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
4,33,95.90441365427222,3.4634553979969,3.578558656902977,2.206452013155284,2.7283454325183203,3.817191006186191,2.5872282967473588,2.5755506771726973,64.49967268655762,11.258852261569311,54.12430964109292,7.212469470459813,24.29413307802792,32.20506057481184,16.867689079097815,95.78333220603419,3.465389858079839,3.578558656902977,2.206452013155284,2.7274675915232685,3.817191006186191,2.5872282967473588,2.5755506771726973,64.43110856321167,11.258852261569311,54.12430964109292,7.210031468564312,24.29413307802792,32.20506057481184,16.867689079097815,2.91158012512889,17.17779566450782,16.046027109352238,50.206680574193214,291.37979388237,133.0,1995.0,1833.6348165911716,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
11,85,29.90920898676513,3.760078774594151,2.27291045132137,2.119835379024423,2.4444209730504296,2.0891037570895232,2.2149882582121854,2.451418677215709,68.45523165048365,46.381603833519264,10.816138710342532,5.166146127859249,48.85467155000953,34.88351616719798,22.115263213134668,29.90910605635216,3.7600493833351187,2.27291045132137,2.119835379024423,2.444421788067848,2.0891037570895232,2.2149882582121854,2.451418677215709,68.45514534206808,46.381603833519264,10.816138710342532,5.166238861000133,48.85467155000953,34.88351616719798,22.115263213134668,1.8505156252957389,0.3863024271920285,5.273662936620239,14.02443022986355,310.42948508262634,148.0,2220.0,494.7257115644784,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
20,102,33.21120400305572,3.774453353378577,2.9017478728266983,2.7642055040630344,2.4330795892380848,2.8029591669390808,2.6347678919165536,3.243838735840603,62.84818844141837,73.2971350652714,54.05705794323023,6.121361070627267,29.93453532718115,27.017118392104805,42.91735813854984,33.20216056901319,3.77382502665536,2.9017478728266983,2.7642055040630344,2.4353581160076465,2.8029591669390808,2.6347678919165536,3.243838735840603,62.83957942563488,73.2971350652714,54.05705794323023,6.11667327017467,29.93453532718115,27.017118392104805,42.91735813854984,2.3452661442970286,0.8733165569261991,7.394349497087534,14.619841778712132,277.54466485977173,131.0,1965.0,5171.436116900654,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,186,29.905247840352338,3.7424491886757485,3.926525056881424,2.3479113333609285,2.4766209988165193,2.2701583160934624,3.011324331353793,2.0430496105483957,72.10260167998983,63.762505626097635,10.976233748237957,4.5907040573927995,26.622225102839295,19.584889568382092,43.33217422443038,29.905247840352338,3.7424491886757485,3.926525056881424,2.3479113333609285,2.4766209988165193,2.2701583160934624,3.011324331353793,2.0430496105483957,72.10260167998983,63.762505626097635,10.976233748237957,4.5907040573927995,26.622225102839295,19.584889568382092,43.33217422443038,1.8713488535287344,0.568849322645604,3.9850743604831473,14.870750789914299,394.7632312774658,311.0,4665.0,194.0299273102301,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,103,29.874980410937564,3.7609360918595582,3.7917724363921335,2.8561823797425894,2.4397354030365825,3.326882995636896,3.2433914404182436,2.22949194590675,68.44389401193399,39.24428867619614,47.595324935163575,5.17794097831914,23.29594430850597,46.61828321967889,35.07878203353001,29.874849298293775,3.760946447486906,3.7917724363921335,2.8561823797425894,2.439741656991615,3.326882995636896,3.2433914404182436,2.22949194590675,68.44434395026529,39.24428867619614,47.595324935163575,5.177988301082126,23.29594430850597,46.61828321967889,35.07878203353001,1.6219561722677014,0.38491539711991607,5.352931756105367,14.072341940728895,462.9159035682678,216.0,3240.0,593.5052136068923,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
2,235,29.902921077497602,3.7436455068747723,3.3409350203568042,2.834609604734254,2.4708739530536468,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.14058504040248,30.372571580350794,55.00097001850543,4.592718755741893,46.31123322263466,17.97654739794223,16.366917413150883,29.90285053954111,3.7436442921924225,3.3409350203568042,2.834609604734254,2.4708685213490025,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.14039571311379,30.372571580350794,55.00097001850543,4.59271969154497,46.31123322263466,17.97654739794223,16.366917413150883,1.5995495236964554,0.5601760475211879,4.047405476298728,14.885597701426232,852.2404882907867,645.0,9675.0,414.863771205258,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
