Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
9,40,974.7219424059525,2.961441786783518,3.1473589733445717,1.5043054905467383,3.2342898272414478,2.653289803544192,2.9347136566710508,37.42136489911941,33.222534400162495,9.268281207358395,36.817604052713094,15.553743499629471,38.123012626195084,974.7219314204257,2.961443085432581,3.1473589733445717,1.5043054905467383,3.2342898272414478,2.653289803544192,2.9347135329014384,37.42145560971719,33.222534400162495,9.268281207358395,36.817604052713094,15.553743499629471,38.12295850578873,0.17943678605539923,58.64744222935497,62.93628462766201,20.906659724135743,50.94922137260437,48.0,624.0,7182.498481215028,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,33,1037.515581226259,2.342825184027508,2.0524219737554383,1.542459732031192,2.4924221352060916,3.720055897365776,2.9116846542087855,50.107095241920085,64.73200800337439,2.993386520959289,24.771428765389885,35.501574501040075,45.7673921355653,1037.5145136541094,2.3428215161640757,2.0524219737554383,1.542459732031192,2.4924221352060916,3.720055897365776,2.911689883360482,50.10718561981741,64.73200800337439,2.993386520959289,24.771428765389885,35.501574501040075,45.767665396031525,0.5999299706808903,22.36657697081382,23.76917174474843,5.308032336340444,82.71661877632141,44.0,572.0,3215.0498623323565,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,76,974.1038988569719,2.9130121469694634,2.9719813341938197,2.40646572437996,3.099095843017125,3.8523628534129073,2.936065876644884,39.080190770876996,72.61206434864629,3.3916453334437153,19.421533180387307,19.727770531635596,38.51768431783298,974.1037825950343,2.913030174591423,2.9719813341938197,2.40646572437996,3.099095843017125,3.8523628534129073,2.936068689855182,39.080060589677686,72.61206434864629,3.3916453334437153,19.421533180387307,19.727770531635596,38.51757877977084,0.15242803730133375,53.31705494444893,50.25170811911337,21.249624914677426,165.59619402885437,89.0,1157.0,4245.693720579092,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,164,662.5998799084018,3.4359146136977277,3.7892133270076944,1.6275663170546668,2.0781095664657645,2.3396608391291376,2.9202838614316673,30.72845766719125,37.3719956253284,9.663116241204017,33.660784974055595,39.21569898826657,32.27286177774347,662.5998799084018,3.4359146136977277,3.7892133270076944,1.6275663170546668,2.0781095664657645,2.3396608391291376,2.9202838614316673,30.72845766719125,37.3719956253284,9.663116241204017,33.660784974055595,39.21569898826657,32.27286177774347,0.25179927519722795,9.472074441339597,8.39502498300629,5.170561207511013,448.25495505332947,250.0,3250.0,3751.3947597477572,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,42,1046.2666458617955,2.31488934422117,2.037294578745886,2.700949009020924,2.4659485476820406,3.614210391237558,2.925035188350406,61.42649668768021,58.562906777917014,6.449921871923353,19.775932898123976,17.09711913292741,44.976698194003745,1046.2663379763812,2.3148887973762773,2.037294578745886,2.700949009020924,2.4659485476820406,3.614210391237558,2.9250405818979908,61.42649286882765,58.562906777917014,6.449921871923353,19.775932898123976,17.09711913292741,44.97689609274726,0.16576897579690722,37.06690762089903,30.131697260660033,24.12728953350527,89.02861428260803,50.0,650.0,6277.750279776179,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,54,661.3971818919888,3.4365342517050035,3.994645700902961,1.7585107625179928,2.2742714992577553,3.8651909260743267,2.920060967504303,30.383047525775403,59.10509841916033,8.031009507689973,47.30585874412692,39.90336655199651,32.411443253876314,661.3971211028577,3.436532560713081,3.994645700902961,1.7585107625179928,2.2742714992577553,3.8651909260743267,2.920061473346569,30.383158577479865,59.10509841916033,8.031009507689973,47.30585874412692,39.90336655199651,32.411445940727255,0.23460349637108202,9.192428536912729,7.873130150439439,5.183656980705335,68.07659482955933,64.0,832.0,3551.382112088107,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,66,985.3889861368377,3.0027968825445805,3.440648986884316,1.5001715622260172,2.604665145263679,2.293511781634226,2.9333659539508927,36.23649060666018,32.46144725779811,5.1741397938453595,33.85858569011749,29.67180800411532,37.731663796339376,985.3889861368377,3.0027968825445805,3.440648986884316,1.5001715622260172,2.604665145263679,2.293511781634226,2.9333659539508927,36.23649060666018,32.46144725779811,5.1741397938453595,33.85858569011749,29.67180800411532,37.731663796339376,0.2004309539499873,59.51999444073565,72.33560672890479,19.685494610005506,312.6401448249817,170.0,2210.0,3755.983160138556,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,85,1047.6228134502007,2.493059176433514,2.2149882582121854,1.8385640079117822,3.425977960765353,3.1194339641082847,2.909687163088619,37.73684730359805,72.8729614500177,6.544803695359539,22.115263213134668,23.831401059961323,45.73229290061028,1047.6225564057515,2.493059529480414,2.2149882582121854,1.8385640079117822,3.425977960765353,3.1194339641082847,2.909687813855668,37.73686716700273,72.8729614500177,6.544803695359539,22.115263213134668,23.831401059961323,45.73228985360199,0.17125241045943013,22.408328585794436,17.225359915719324,8.139138277402155,153.17808771133423,145.0,1885.0,3536.733564259703,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
16,105,980.6670982828915,2.9822975863233103,2.420348019829679,2.629133330608221,2.13307296270823,2.5206301971570815,2.933732108274998,36.51757467624428,51.56495725719611,6.197362472989871,47.36827896397728,24.215386967048882,38.02547490044448,980.6658897718818,2.982297489951865,2.420348019829679,2.629133330608221,2.13307296270823,2.5206301971570815,2.933735239625091,36.51769587139151,51.56495725719611,6.197362472989871,47.36827896397728,24.215386967048882,38.02554008132416,0.20326215005816728,60.96894897690758,69.51931021392667,20.95618645471199,242.1616325378418,231.0,3003.0,6337.18347988276,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
6,71,999.6122559198994,2.308971858931017,2.8281119756391364,2.5416002365916173,2.8283585390538053,2.099906917892174,2.9143512096808957,54.74789351975574,43.46779228379006,9.556758047926508,35.52942641756976,46.61906703507593,45.68834128336637,999.6122396591655,2.3089719641966298,2.8281119756391364,2.5416002365916173,2.8283585390538053,2.099906917892174,2.9143515211911635,54.74790876491964,43.46779228379006,9.556758047926508,35.52942641756976,46.61906703507593,45.688351738548256,0.5018405787100927,10.968358971233544,12.6014670788134,7.218609393478813,267.40969157218933,149.0,1937.0,622.6536637356782,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
