Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
1,87,53.05478903130688,2.834044009405148,3.440648986884316,2.0002287496346898,2.604665145263679,3.1941107907346034,3.372205996682041,1.959666562688732,2.691121454086095,3.333220898629328,2.715330561371987,2.8383890288065894,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,46.087772305370265,53.57583086607739,8.952471375070694,19.91354285083318,25.56856305292771,34.9111096543619,48.889155150178915,53.054775757414674,2.834044009405148,3.440648986884316,2.0002287496346898,2.604665145263679,3.1941129385821725,3.3722047199257634,1.9596626659321057,2.691121454086095,3.3332191716028845,2.715333579457365,2.8383890288065894,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,46.087529882647935,53.57595598725345,8.952546835862202,19.91354285083318,25.568605280526256,34.91110968335644,48.889155150178915,0.6846905311515021,1.7115375710699081,10.339305574536732,11.018733858397146,216.35634303092957,94.0,2162.0,96.91063149480415,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,83,71.26063347341358,3.1850237375315933,2.6245396754038337,3.832611106936701,3.8192710499031133,3.259771838169012,3.3634135887236614,2.076771648195529,2.999168341357772,3.2076416366536575,2.788711667832058,2.4960671167544612,65.35867187086387,37.03016668738928,50.08452936509036,25.188299050551258,36.11255561118154,48.73433795947525,9.170734831478867,20.343507543260714,31.01520334768439,35.15953353006129,37.89480714397606,71.25988816322108,3.1850237375315933,2.6245396754038337,3.832611106936701,3.8192710499031133,3.2596290470909923,3.364220982700361,2.0766049869370313,2.999168341357772,3.2074347755002304,2.7890943811969886,2.4960671167544612,65.35867187086387,37.03016668738928,50.08452936509036,25.188299050551258,36.108170700992375,48.62684136547759,9.16151896370167,20.343507543260714,31.02823239681802,35.18983281825409,37.89480714397606,0.13683031604269213,15.395585370074192,5.483674459880385,20.063308638272268,424.8203592300415,90.0,2070.0,462.4632382982503,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,76,91.08441673161627,2.519396786596706,2.514138597644293,3.2646066348602556,2.690594923182163,3.8814540009568295,3.219833038682021,2.296060711909064,3.980943567247681,2.955966912412067,2.8977855983417773,3.8026168726985476,45.201359627679274,73.35812410558036,51.37928600012333,74.60434659968115,52.5019764912405,54.203937901306254,2.4762462245176824,27.44968098443584,20.561168304691595,25.209688500018355,41.09730174476237,91.08440501966307,2.519396786596706,2.514138597644293,3.2646066348602556,2.690594923182163,3.8814545735636234,3.2198338440608634,2.296060943249122,3.980943567247681,2.9559671069215847,2.897785368658945,3.8026168726985476,45.201359627679274,73.35812410558036,51.37928600012333,74.60434659968115,52.502025472859515,54.203978616422816,2.4762538655359134,27.44968098443584,20.56109973615253,25.209660193065705,41.09730174476237,1.6221151972993892,30.232697256271578,8.702646366135038,7.520147726757399,404.00184535980225,83.0,1909.0,587.2584066080469,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,98,62.044775301112296,3.6480197408246373,3.2529923172485873,2.2868460973404896,2.156773799709896,3.5178901725763074,3.2728677427217927,1.763578353864467,2.2266838455351805,3.2689667090777346,2.788011070941694,2.7897009609212784,58.551002214489145,39.40631373851936,39.25563855504948,41.07471293665902,54.80375509241071,53.744217978976955,8.587450870986626,46.66401561202681,20.577283305636573,30.07442106010131,19.397448339820862,62.04477354711187,3.6480197408246373,3.2529923172485873,2.2868460973404896,2.156773799709896,3.5178871953054007,3.2728705038007093,1.7635786181366169,2.2266838455351805,3.268970829655472,2.788009661417992,2.7897009609212784,58.551002214489145,39.40631373851936,39.25563855504948,41.07471293665902,54.80379559324059,53.74409903581798,8.587471410299568,46.66401561202681,20.577253131250334,30.074537879498518,19.397448339820862,0.021797349198147326,8.114043348739658,9.358162013075436,7.201559545681395,463.3964741230011,105.0,2415.0,66.55297983835155,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,84,91.08328413822889,3.2335567140033152,3.8980326413752326,3.9003522384941594,3.1133063763903124,3.6474696177148305,3.708744411398154,2.0886102800478943,2.9719813341938197,2.947473646450441,2.8794437399785804,3.8523628534129073,69.7176733161844,35.666914840031076,72.61206434864629,21.307118334230186,28.765096389593523,30.006932413175118,3.8334641380691727,15.75336818459693,31.002248424741015,33.18149799080667,15.525664325974283,91.08328409253929,3.2335567140033152,3.8980326413752326,3.9003522384941594,3.1133063763903124,3.6474693837686267,3.708744476554081,2.0886097044414846,2.9719813341938197,2.947473696482153,2.879443787312889,3.8523628534129073,69.7176733161844,35.666914840031076,72.61206434864629,21.307118334230186,28.765123663549996,30.006918874189054,3.8334688255698617,15.75336818459693,31.002240754171403,33.18149280480751,15.525664325974283,1.0525355777253207,6.894124888409437,6.699811789015788,11.973295334754026,409.0146040916443,94.0,2162.0,72.28791189270805,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,102,86.91408026323944,2.504651489140647,3.4876517081501857,2.3908589622186374,3.162717854546515,3.4355750891061723,3.9373991523145313,2.1694568550546247,2.9875394285374597,2.8810419589545884,2.970822627441004,2.3135827892921683,11.207453141531621,14.551439341749454,41.61243221090708,49.41141500746649,33.89024757334535,41.40534648383595,3.9899565218072213,35.291082673602894,21.911702805445763,27.18081897857728,41.08670508172758,86.91407120164381,2.504651489140647,3.4876517081501857,2.3908589622186374,3.162717854546515,3.4355728128150256,3.937398804826407,2.1694541060350754,2.9875394285374597,2.881039374021941,2.970825062169614,2.3135827892921683,11.207453141531621,14.551439341749454,41.61243221090708,49.41141500746649,33.89016689435538,41.40522984209962,3.989932231153625,35.291082673602894,21.91170112083989,27.180965778529316,41.08670508172758,0.5407931184391168,4.1917284822644065,5.825825515192938,6.289301869403202,499.1406750679016,112.0,2576.0,180.09968913757882,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,121,53.06653140282437,2.344681016690657,2.2742714992577553,3.8651909260743267,3.3936363229798,3.1937030011581418,3.3705517134574077,1.9590020078275607,3.846049071092966,3.3346708220989107,2.7148655328750064,2.0397602676795907,11.703714147051755,11.83992172135165,26.00371939419799,65.90181666438774,46.23792018187372,53.68689659856321,8.952163801380358,19.34606602919689,25.545631384545622,34.88721527082326,48.93585119118862,53.06653043720546,2.344681016690657,2.2742714992577553,3.8651909260743267,3.3936363229798,3.1937032417817046,3.3705515214321884,1.959001949618234,3.846049071092966,3.334670485865781,2.7148658259003295,2.0397602676795907,11.703714147051755,11.83992172135165,26.00371939419799,65.90181666438774,46.23791425222669,53.68689348428933,8.952164808266426,19.34606602919689,25.54563274536992,34.887216211141606,48.93585119118862,0.7264247572826851,1.8143469226045796,10.485421931678282,10.893143923053605,570.4251668453217,128.0,2944.0,86.6589217514877,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,83,104.3124138321891,2.206452013155284,2.8957870523518103,3.817191006186191,2.5872282967473588,3.240739862788342,3.1227910842343887,2.07191712696384,3.3576710658797815,3.0879346193439394,2.883156235365714,2.9831463185606766,13.468565432610227,47.31764435698086,19.53735736887766,48.30485989871348,57.602237590201796,48.40819009385599,8.570873403050722,39.30400552047108,37.20382293870384,29.053158380503127,33.75637420704291,104.31241338201139,2.206452013155284,2.8957870523518103,3.817191006186191,2.5872282967473588,3.2407394206287945,3.1227903050106236,2.0719191102456542,3.3576710658797815,3.0879338727732493,2.8831564683969053,2.9831463185606766,13.468565432610227,47.31764435698086,19.53735736887766,48.30485989871348,57.60216932590277,48.40806048669125,8.570866422729239,39.30400552047108,37.20385011293047,29.05323478792992,33.75637420704291,0.3548452665488324,2.1718188766487194,3.6508814538831493,21.594333846893775,416.8077714443207,90.0,2070.0,113.71851851851852,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,96,53.03511366794322,2.2890910802493196,3.5030556342704875,2.444098279599845,3.0387036487320658,3.1941168779327214,3.3710388829023517,1.9595781418588398,3.7458447528002212,3.3335659659795795,2.71527059030885,3.7332165483330257,71.73738943798574,63.7164548459072,65.51750384937503,16.418321118322645,46.083761139529294,53.59644094937771,8.939866276134033,42.98653416076098,25.60784974395065,34.90774281181671,40.610501025883444,53.03510944556497,2.2890910802493196,3.5030556342704875,2.444098279599845,3.0387036487320658,3.194118307410289,3.3710384858424556,1.9595686569108492,3.7458447528002212,3.3335624492175437,2.7152706164217566,3.7332165483330257,71.73738943798574,63.7164548459072,65.51750384937503,16.418321118322645,46.083763257093594,53.59654402986755,8.939935678123918,42.98653416076098,25.60767019719313,34.90774343745392,40.610501025883444,0.7002221283802694,1.6984676574070745,10.401538219973386,11.05006502012683,499.57174372673035,108.0,2484.0,72.05869082511768,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,58,50.96072046520617,3.3384657869063687,2.5298391153256183,2.132669668856883,2.7401683958282126,3.6777188345681697,3.2925480495664408,1.8657550980490454,2.13307296270823,3.2282306185816987,2.777210041912679,2.3868685652466555,51.56495725719611,44.1035700930427,70.11251807595781,27.11429008166222,38.990801821180554,55.117304193398965,3.233636293697432,46.773554837623344,35.34228236143829,21.409015528172485,23.20267301424972,50.96072037620827,3.3384657869063687,2.5298391153256183,2.132669668856883,2.7401683958282126,3.6777189134031367,3.2925478507295987,1.8657546203901654,2.13307296270823,3.2282302678368873,2.7772101698659557,2.3868685652466555,51.56495725719611,44.1035700930427,70.11251807595781,27.11429008166222,38.99080873909474,55.117300579759636,3.233626727143294,46.773554837623344,35.34228769246448,21.409019551566395,23.20267301424972,0.2070388445842563,5.1433777770253,6.51207304234475,4.788265756596081,270.89480090141296,62.0,1426.0,91.17328359534595,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
