Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
12,124,983.1592798290442,3.830204823970128,3.4876517081501857,2.3908589622186374,2.156192022588671,2.694395535811326,3.6936576029800703,2.479695518295172,53.22628177144278,50.297121694789695,63.883758470761634,8.547900536394149,33.29268747655359,17.45077503017278,32.022078882796116,983.1580660678491,3.8302058106034584,3.4876517081501857,2.3908589622186374,2.156192376289859,2.694395910087331,3.6936576029800703,2.479695518295172,53.226305065049864,50.297121694789695,63.883758470761634,8.547904069671128,33.29269733515421,17.45077503017278,32.022078882796116,298.12223546170117,400.9249152535351,280.4903850053325,3.621744108475424,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,235.76975846290588,198.0,2970.0,10450.746957989164,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
9,295,984.317188833079,3.8302421513418308,3.3936363229798,2.1320003454441245,2.1566450535836497,2.694240942267939,3.846049071092966,3.423049517256943,53.216114743108356,11.292208699586714,11.703714147051755,8.544939147968185,33.3011727950418,45.100978203901086,33.85908725195785,983.2200707898,3.8303667235729426,3.3936363229798,2.1320003454441245,2.15659495228971,2.6941308199157254,3.846049071092966,3.423049517256943,53.2164611786437,11.292208699586714,11.703714147051755,8.544289328634406,33.30376285785514,45.100978203901086,33.85908725195785,297.11337317744244,394.073886930472,289.5363920124263,3.5935367127382714,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,485.35170435905457,408.0,6120.0,7364.475735588714,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,94,983.9288530874582,3.8298322189073057,3.684061784719211,2.248346630239822,2.1551992210841746,2.6948617503241037,3.939191496639349,3.12206043851142,53.244572819346786,62.04112372424007,25.143327799666334,8.533743688510157,33.300071810580796,45.22396490958001,41.149257495801464,983.9225761506854,3.8298318573625636,3.684061784719211,2.248346630239822,2.155197426195677,2.6948632266352517,3.939191496639349,3.12206043851142,53.2446646993555,62.04112372424007,25.143327799666334,8.53375757042316,33.30011069199363,45.22396490958001,41.149257495801464,297.0253394729366,400.85292698440946,282.4047492822777,3.6458373478343464,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,179.49254202842712,151.0,2265.0,11639.724735766942,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
16,72,1329.1613516005823,3.758923430573602,3.926525056881424,2.3479113333609285,2.0542999794815593,2.791439136218301,3.011324331353793,2.0430496105483957,56.77076681775177,63.762505626097635,10.976233748237957,8.560931623577742,31.340231393062872,19.584889568382092,43.33217422443038,1329.1609929460878,3.758922455490024,3.926525056881424,2.3479113333609285,2.054300550859693,2.7914433753841768,3.011324331353793,2.0430496105483957,56.770748029810875,63.762505626097635,10.976233748237957,8.560901366887533,31.34026133202446,19.584889568382092,43.33217422443038,291.9653426357531,781.3928113054536,248.7376948214648,7.065502837910732,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,230.04953336715698,193.0,2895.0,10596.5241673328,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,158,2320.556329750257,3.6461828491286523,2.27291045132137,2.119835379024423,1.7887610541925814,2.9015303191426915,2.2149882582121854,2.451418677215709,55.70235176018804,46.381603833519264,10.816138710342532,6.4079150097434425,36.17945995326272,34.88351616719798,22.115263213134668,2320.555330961722,3.646173494594635,2.27291045132137,2.119835379024423,1.7887733769720817,2.9015249301460564,2.2149882582121854,2.451418677215709,55.7022893837088,46.381603833519264,10.816138710342532,6.407837135475588,36.17950147119084,34.88351616719798,22.115263213134668,541.7075178329346,847.3099698659695,924.4541872619819,7.0846547893712915,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,248.41814732551575,209.0,3135.0,13950.883595345946,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,143,2320.7275977742,3.646247256392246,3.440648986884316,2.0002287496346898,1.7893188502541535,2.9014276372377084,2.1846771895375956,2.3725204227553416,55.70934257703727,35.789885824993554,45.023087710218206,6.402376581726003,36.17844794921376,22.155828740603113,45.73411027368309,2320.7275977742,3.646247256392246,3.440648986884316,2.0002287496346898,1.7893188502541535,2.9014276372377084,2.1846771895375956,2.3725204227553416,55.70934257703727,35.789885824993554,45.023087710218206,6.402376581726003,36.17844794921376,22.155828740603113,45.73411027368309,539.6581583659338,850.7787701088537,923.2012675012033,7.089401798209097,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,233.55681014060974,196.0,2940.0,20191.189981348256,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,70,2321.47425708828,3.6466508052991378,3.3409350203568042,2.834609604734254,1.789511905487309,2.901094107110287,2.3962029781697574,3.6014891373510727,55.712256420936164,30.372571580350794,55.00097001850543,6.411737732207221,36.16300445263769,17.97654739794223,16.366917413150883,2321.4566811289355,3.646656035157101,3.3409350203568042,2.834609604734254,1.7895519421310133,2.9010717442000686,2.3962029781697574,3.6014891373510727,55.71186940020842,30.372571580350794,55.00097001850543,6.411540285323385,36.163103807875416,17.97654739794223,16.366917413150883,545.5640994974059,856.1059330777645,912.6827612253045,7.121463287804992,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,108.50057697296143,91.0,1365.0,52160.731006306065,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,86,2323.57533998296,3.6455748204385157,3.2342898272414478,2.653289803544192,1.788513763845897,2.901874940881835,2.7145395200049993,3.817070301839598,55.76798254899919,11.02838078502616,70.4134201933445,6.3957632329086005,36.153477695745565,21.0319177920865,19.79975123701072,2323.5734215908656,3.6455746218219653,3.2342898272414478,2.653289803544192,1.7885129448907036,2.9018756005550443,2.7145395200049993,3.817070301839598,55.76794953655203,11.02838078502616,70.4134201933445,6.395749934174763,36.15347371743053,21.0319177920865,19.79975123701072,548.4063487146258,867.9579214823441,900.1159794573982,7.095090328592228,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,141.6901638507843,119.0,1785.0,14702.485407229771,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,155,3688.9200857695505,3.7314536750826073,2.13307296270823,2.5206301971570815,2.48057585914121,2.685307869001894,3.2789217617598796,3.049340618247467,58.3516982617671,27.11429008166222,14.287470894461547,9.02014521987966,29.41292130965868,46.773554837623344,47.619022421889305,3688.9128454758734,3.7314297194069423,2.13307296270823,2.5206301971570815,2.4805872248091827,2.6853536092148156,3.2789217617598796,3.049340618247467,58.35146411983647,27.11429008166222,14.287470894461547,9.020315197310182,29.41366458641007,46.773554837623344,47.619022421889305,225.94516097394248,1920.6059089874807,1535.0138621725246,7.35515363560283,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,204.64015197753906,172.0,2580.0,24744.82837408245,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,163,3690.491808514447,3.732205992286999,3.7917724363921335,2.8561823797425894,2.4793460837225165,2.684975721435254,3.2433914404182436,2.22949194590675,58.36368938632581,39.24428867619614,47.595324935163575,9.007886270132737,29.402905415097397,46.61828321967889,35.07878203353001,3690.491808514447,3.732205992286999,3.7917724363921335,2.8561823797425894,2.4793460837225165,2.684975721435254,3.2433914404182436,2.22949194590675,58.36368938632581,39.24428867619614,47.595324935163575,9.007886270132737,29.402905415097397,46.61828321967889,35.07878203353001,219.8757498516032,1985.334111034128,1477.9058370613564,7.376110567358969,4.018026444810734,21095.763382495606,1025825.6780459931,0.1270015792366018,344.0944333076477,289.0,4335.0,28951.219397815083,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
