Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
10,477,10031.44728148888,3.827001484487427,3.378340744867355,3.845822104037525,3.43078982781331,3.4267889790182107,3.7461623918136095,2.053038051445515,3.10284038918947,2.8464067335486702,2.986561643914741,2.931093648412209,57.08231040672651,43.08976792729997,45.63799353258424,57.0899562763073,33.908399716828946,37.28291536808207,10.071671134293164,31.646514435762477,42.44396211778547,20.78878234241701,28.6025728553544,10031.4471955729,3.8270018817382434,3.378341335749393,3.8458219480247218,3.430793555546536,3.426792334714226,3.7461533032829015,2.053039515135489,3.1028419306719464,2.846406816992827,2.9865612015994696,2.9310933019868357,57.08226494024896,43.089777620854775,45.63793388793093,57.08988039578354,33.90834320445517,37.282905080149305,10.071675196405671,31.64648996545935,42.44395093455815,20.788958874867475,28.602575428729537,0.6729884214036207,37.646582408394536,72.65462524074965,3.783699326930559,41.64934439894008,502.21052433941134,366.9790917100095,8.011850373935278,31.117688098606862,6.3823826450267225,28.85160342568983,22.58356450494925,10.318505909239937,27.189580432142503,13.580095416897942,34.12016410670611,1.713803073501293,39.78272373274319,17.18035039708449,12.556327139029936,0.1185712058521545,18.125828421764528,17.415232562072745,3.5097194489439563,7.481710550857565,6.197389065757493,9.508636072273916,18.31407014580645,6639.617650747299,483.0,11109.0,6418.449098498979,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,327,10031.961957597065,3.828485680409916,3.3780327497676965,3.846087269764244,3.4272235473726456,3.4185244976712763,3.738704018174048,2.0599827886318405,3.105946427969787,2.8485231240905837,2.986639092292909,2.931110747987983,56.58068391092907,43.10078933337896,45.35005642791418,57.209461473512526,34.20910956800787,37.60605419225416,10.138401165359763,31.608353572962464,42.41959043098773,20.8070665703617,28.60576841250348,10031.961934964444,3.828485161463064,3.3780329664876376,3.846087393634813,3.4272245889047155,3.4185252472202765,3.738703315870736,2.059983225473798,3.1059506100788847,2.848522592458878,2.9866394828572878,2.931110687315654,56.5806591446959,43.100784714598674,45.35004136986956,57.20940960172948,34.209089722362904,37.60605801519392,10.13840475788875,31.60834454014462,42.419586076500366,20.8070851426574,28.60576477744309,0.678410827067129,38.91290461229505,72.38569368762828,3.81685189959538,38.78357084926321,500.853984528652,371.6252862656192,7.978581046779889,29.18461982881285,6.629012755683933,30.42766249407861,21.95325040158648,9.404010421179493,25.19862320473638,13.70588857098796,33.06574175176368,1.7652745842227464,37.91648432504328,16.890491309496248,12.97341697685824,0.0962970885768589,20.36490842457857,17.750554068515168,3.3882970601728584,7.4156200520556546,5.934769555477878,9.628427220474869,18.12348446200606,4628.411954402924,332.0,7636.0,5519.286330935252,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,261,10032.13079708706,3.8288574908819295,3.3768889948610847,3.846767192305689,3.422750773243643,3.4031029095255723,3.7509283156815183,2.050623757312064,3.1150509716605432,2.848096599541028,2.98725901585164,2.9311729955600296,57.23670803385195,43.11710186173663,45.75316902184543,57.67761319526563,34.89853044481877,37.03410913222727,10.05386097313607,31.771018537949885,42.43319184252831,20.782398932143973,28.620185766024736,10032.130795076797,3.828857510250976,3.3768889639468376,3.8467671227901272,3.4227508842622805,3.403102741923903,3.7509283562884295,2.050623786179559,3.115051287757036,2.848096591633824,2.987258927810004,2.931173005732443,57.23670856868682,43.117102278810606,45.75316809359375,57.67760895495484,34.89853163801644,37.034107798227886,10.053860764562463,31.77101888424819,42.43319272030968,20.78239947212952,28.620186208769464,0.6752896933971878,38.94270638451378,71.4273559480726,3.812234766806904,41.14190655062148,508.0781967524585,374.8398570465043,7.968508305010808,29.475859873941864,6.4251955043129065,29.21123023074479,21.74065367604834,10.732851517407486,28.112094554595775,11.220919668532805,36.57317691760282,1.7582260324712689,37.69931595432044,16.80149511865023,13.029594464670682,0.0366508823834855,17.29987149938749,17.117567940412687,3.622323022534608,7.114730846076515,5.078568801009959,9.746454570440036,17.927511471814306,4421.165505409241,273.0,6279.0,6864.46526334488,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,319,10033.228220957248,3.83029353618409,3.3800884839071936,3.846049918423387,3.428271222737364,3.42641176619896,3.735106488034228,2.0542202276682824,3.1168930834942303,2.8466412711904177,2.9890857526364147,2.9309702423811195,56.94856096833465,43.01917593353161,45.5309152034181,57.18796330375082,33.856393528071955,37.848847588999455,10.10880498284175,31.683595517378368,42.44505258556364,20.77801469554712,28.59675755013434,10033.228211135523,3.830293586851444,3.380088737211298,3.84604955519636,3.428271858054179,3.4264120184424414,3.735106118172818,2.054220577744384,3.1168936975769714,2.846641399693986,2.9890860909203054,2.9309702407012783,56.94856172158028,43.01917307572629,45.5309148444907,57.18796023012949,33.85639179806642,37.84885238216589,10.108796218215344,31.683591305298613,42.44506189033271,20.77801742305994,28.596753651023093,0.6805019303948693,38.314531008280056,73.49641984625227,3.8262188962594736,40.67488684892765,505.3290801022299,364.60807720586416,7.935718007647756,28.509822717409595,6.333095641178816,29.127819017172897,22.44775425868981,10.083007342243755,26.747375733619727,13.818063805704217,33.72353426305303,1.677020890635788,38.41689543804691,17.28441365335926,12.701206984227436,0.0195651816059425,18.657099952199403,17.84142228464346,3.712561998817679,7.415379805500512,7.214669476849523,8.709569804792473,18.75897782657993,4637.317269325256,325.0,7475.0,2997.785654502184,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,462,10033.345448639444,3.826894146791165,3.3787630091752434,3.845492076214709,3.4280898035842973,3.426207656844954,3.736538529005311,2.060197137662927,3.113137210208951,2.847366448821334,2.987069712053253,2.9310597323849965,56.58823157200358,43.06305595370537,45.35139404512761,57.15328780376706,33.871141781671284,37.75551383696284,10.135403611474931,31.577651994851685,42.4416289925874,20.791789221506765,28.60365027041188,10033.345448157925,3.826894166702281,3.378763010474364,3.845492068560763,3.428089702639197,3.4262077292878166,3.7365384419121166,2.0601971724312595,3.113136890107481,2.847366437331562,2.987069697248756,2.931059733431832,56.588230177468056,43.0630554296196,45.351392708420335,57.153287693076415,33.87114005226734,37.75551487443138,10.135403927134403,31.577655460625664,42.44162849211243,20.791790389968664,28.603650567175496,0.6717035617394596,37.20821784067399,72.77806261238494,3.779352277647364,39.376296277079305,504.3354398629824,369.4937766665396,7.989877377200272,30.727101658673696,6.459780880942054,29.666300438335156,22.786918313641237,9.515874316451644,24.90476642182117,14.038094413557788,32.89458678136109,1.7488225833157345,38.64184080258202,17.216149779086578,12.785131518194117,0.036687830171429,20.0794913769134,19.072331053030812,3.413035557809576,7.503950209918333,6.596310176164362,9.39580278594251,18.339630810948684,7674.717478990555,478.0,10994.0,4173.50713207212,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,381,10033.42286235619,3.8270980013751146,3.379812128805379,3.846189416513636,3.4321691584995246,3.426785230956117,3.73537375338914,2.0577767905882185,3.107715441537344,2.847225845750105,2.988328651019576,2.9309803007377626,56.697694277984354,43.01552514049203,45.40340232316831,56.92515596156092,33.861469987066414,37.771704702034135,10.1358755974012,31.6179120327079,42.45152126235892,20.810682796807747,28.60435193168688,10033.422396230972,3.827096099570388,3.3798139736615607,3.846194644564209,3.432167706894145,3.426786864276077,3.735377681351548,2.057781983284381,3.107711703707428,2.847220492333611,2.9883238593326973,2.930980047318247,56.69756365227553,43.01542558056757,45.40342558979405,56.92489812324605,33.86120538767483,37.77174072894516,10.135796336522688,31.617826638472632,42.45153382715559,20.81061554263058,28.604336121287005,0.6856609420152775,39.59927004634458,73.0599632301404,3.8654575645729383,39.654037385091385,506.1292214282586,366.1672196674346,7.959276729886563,31.08567241569078,6.416569601683996,29.23470942461882,23.249642077851703,9.675338884301958,25.70515173390347,13.499943922331044,33.536714728759314,1.698618777053834,37.90243143542009,16.59873093965053,13.014657065638554,0.0575129564801902,19.11819237064367,17.64142959813386,3.6581578497317935,7.367706519190493,6.698403611682009,8.89150286359569,18.58952877336007,6712.609033107758,404.0,9292.0,8095.175202060574,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,276,10036.048134771503,3.830185436035891,3.3797196570093235,3.8449768094376418,3.42994833325698,3.431302590815504,3.738587973247749,2.056069878058861,3.1014144120339244,2.846483288398965,2.989336928935617,2.930993125235393,56.95791670260592,43.07117561277152,45.542736870294576,56.89202877022416,33.60704874988544,38.047200218867815,10.082741381464055,31.713545747074424,42.42801017795724,20.627362504327923,28.58259357244372,10036.047696227211,3.8301910169746423,3.3797205763280918,3.8449777440113126,3.429956057756129,3.4313129841483154,3.7385832479056473,2.0560665394106183,3.1014193587842582,2.846482356852724,2.989338856444263,2.930993110997523,56.95785861437497,43.07108877978288,45.54271428486232,56.89174798159758,33.606792270331944,38.0472256819744,10.082794197401668,31.71338458442882,42.42803761246088,20.627434141243477,28.582610949518024,0.6713565575936415,36.11933504833088,74.00916400265928,3.7340156691844126,40.43961154284396,507.7456723251848,369.3091847291335,7.873804446836296,28.071924205175947,6.112635982669533,28.698641888977395,22.18499729394293,10.048453650507826,26.15769495671584,14.6596416816857,32.9528200228945,1.5434705470293777,37.86355432143882,18.31082313664273,12.068759509145892,0.1097232777602009,18.31994763062627,17.154030766626224,3.564440805970924,7.45376784827943,8.45364303314386,8.625910102542967,18.764871915152213,4052.484127998352,289.0,6647.0,7023.826911803891,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
21,342,10036.347379073466,3.827479274859815,3.376658136294713,3.8449848661979154,3.4344142800414987,3.401343740534029,3.741501466920722,2.0528410256853897,3.101305536503927,2.847992285006764,2.9922948257189725,2.9312086057487914,57.08986231448312,43.10991676536702,45.597423134104645,56.64923076513382,34.74134469374948,38.13157402901455,10.083923661705992,31.788712577459435,42.43121798772668,20.540209776041344,28.62423618416379,10036.34708113378,3.827479529252398,3.3766598697091226,3.844986656065464,3.434414948500835,3.4013475538361027,3.7415028754933175,2.052839913515316,3.1012974977616765,2.847992606257605,2.9922935231067567,2.9312086686110232,57.08982436194465,43.10994761121793,45.59747349290385,56.64905494629616,34.74138265756452,38.13167619177781,10.083929821123071,31.78889269721642,42.431172176290886,20.540062665142205,28.624202604815547,0.6622445785717126,36.78520922522608,71.23307760599046,3.7595707374031,40.86159227148626,505.8397236119244,374.75505784683287,8.018719088798218,31.260285038448856,6.32661755022076,27.73895664932884,23.699691943976,10.313891150104658,27.081871227054734,15.502647352494892,32.68468539772054,1.5943101164483549,34.89206799308469,17.392925551628828,13.035211366601075,0.0698563056592842,15.007462460307815,14.62921529344533,4.133489316924335,7.051577870119843,8.029780226893033,8.248648249143184,18.64787938718442,5590.356258630753,350.0,8050.0,11975.897823963052,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,294,10036.565694890043,3.827914774902154,3.3747920996815592,3.8442164420863376,3.431562661908654,3.3953215691588454,3.73901605002903,2.0530612895304707,3.094285469364604,2.8475047729342275,2.99199529308503,2.931384105212318,57.019100247639074,43.24787924275833,45.58732471652191,57.04007530237399,35.17927310716505,37.86642044170617,10.09439591971984,31.34550503934911,42.34292328201971,20.70232024489947,28.613372258065187,10036.564963994802,3.827909632497333,3.3747966698936542,3.844212534793498,3.4315687702132798,3.39532552986359,3.73902978176302,2.053059932626867,3.0942917265988523,2.8475080753773025,2.9919975011787585,2.931382377090101,57.01948480665505,43.24783240774482,45.5874214571332,57.04037315057002,35.17913621075951,37.86639851752212,10.094390284978292,31.34545795089297,42.342994355977886,20.702230971748097,28.613254632559222,0.6677888543544799,38.89971220495746,70.93836107503488,3.7821797262539074,41.74231510900773,484.1094475872212,374.6677018056285,8.108937865115431,30.578987818930045,6.435294949490766,29.0076391663082,22.71496942016673,10.726183805484084,26.156605070839746,14.59692184325427,33.70512239089585,1.7604364988198065,34.98505738018848,16.375668895023367,13.615929542812824,0.1268508442630385,19.677412732885813,18.230131712945006,3.4892327370440017,6.9848128050101295,6.455066227496923,8.848191436276402,18.381501222140265,4273.743633747101,300.0,6900.0,4780.0672883915095,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,273,10036.944963240208,3.8290417812386863,3.377173389971186,3.846212721966345,3.424245306655612,3.3810933234389284,3.739916771073016,2.0509707907510086,3.103137700608145,2.847763948667152,2.991234763779881,2.9311527058073628,57.16197718334912,43.1296733165825,45.68916271098466,57.61533902808096,35.88120260291154,37.54236114231384,10.073380042852111,31.37302803415417,42.39858118417006,20.792404750199456,28.61138724733556,10036.94446361602,3.829044360694916,3.377172999058043,3.8462102926029216,3.4242474371407456,3.3810952265980214,3.7399169979004094,2.0509694379103944,3.1031375705892668,2.8477648016478208,2.9912388009735484,2.931152855461268,57.16190826964141,43.12964939582138,45.689138730587175,57.61524949800931,35.88122139746925,37.54224560947112,10.07342617112764,31.37296218295301,42.39857876450137,20.792456667693035,28.611388910804724,0.6793486387917478,39.37092459736768,71.86101632707054,3.8156828648807126,41.17829598067337,502.3109041630751,373.9744306486076,7.951288905884106,29.47496943179517,6.491492328418599,29.42795401088183,21.87453495189208,10.635744841309808,27.66852649801921,12.573226053530544,35.30294970666527,2.0372487681945097,35.90943502435434,15.425107898163436,14.646629703919473,0.0728514596482339,21.319800242765808,20.46138875765004,3.2624112021273155,6.700821505132074,4.652081402272784,9.697389533877947,17.764907701483132,3840.7870197296143,279.0,6417.0,5721.303277378098,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,428,10037.28832552794,3.8267547546343454,3.377129695258872,3.8446971840470985,3.436167285890041,3.428892431310516,3.7407839107164302,2.051412990436829,3.093175560343834,2.846378228136876,2.990333246160575,2.931142137097083,57.14666683387703,43.087246883774505,45.713203590507405,56.70220390202939,33.69736431831227,37.91950423082904,10.057786920383784,31.6351866139453,42.480017374519086,20.625633650504284,28.626237357771537,10037.288211710244,3.826752397911631,3.377130334091526,3.844695773758877,3.436172204337302,3.428882399432422,3.7407883338330143,2.051410395472464,3.0931843398884022,2.846379215166479,2.990330379030665,2.931141613554569,57.14679055086426,43.087212560409895,45.71329333612597,56.7021785408554,33.69757189846377,37.91933401327884,10.057743109562509,31.63519385443171,42.48009474228697,20.625612185284503,28.626226381232,0.6767814800695654,39.16158351642939,71.27655559053353,3.827581083539684,42.47162728082565,503.4343870382209,366.7048597489626,8.134335973311751,30.93591232258529,6.727880786505496,30.49830945481027,21.267122817196466,10.980385661710988,26.896268366315034,13.244917203010186,35.013277679136536,1.499422337501322,37.40209636696945,17.894768240193173,12.24267174288542,0.1767886643433518,17.053906312570117,15.683043610252568,3.777120353323112,7.366840134320685,8.053600065164362,8.61994343712737,18.753782873946243,6108.523582935333,434.0,9982.0,5820.001634248157,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,229,10045.238443855804,3.828940613203921,3.373711555137068,3.84699964358497,3.43151046743545,3.405590047309348,3.7324267756701945,2.0410514990793773,3.1055207806991736,2.847225401489979,2.994801887821332,2.9314221892480363,57.90680598570788,43.25597267023383,46.11114079498974,57.43808808763226,34.88016404683763,38.53207632608033,9.972706264750029,31.373070344180164,42.391849052425975,20.44905149502734,28.6280488594844,10045.237923105742,3.8289327903888055,3.373711986970072,3.846999623791642,3.4315053914473257,3.405587141842938,3.732431137061601,2.04105648780594,3.1055253109694703,2.847223485800783,2.994797903944515,2.931422924669992,57.90679400163436,43.25591809401297,46.11113581050371,57.43806676227511,34.88012881157613,38.53201656793415,9.972651008196587,31.373075206835622,42.3919317267809,20.44903337153489,28.62809124781269,0.6613206769320168,37.95475924720685,70.04817101990037,3.745066745470642,44.723821063712144,494.2503089900376,375.1899463826131,8.11882778335687,30.158135730157603,6.79910526883367,27.45586603256319,22.08518759520006,11.602652384934752,31.538074608440816,12.33000878768007,36.80291350250549,1.704772495354331,37.90536847310085,17.655081650406583,13.132720168651034,0.0731891897131902,18.8073903775114,18.268173341825957,3.596559342130898,6.630765777989559,5.469310849173329,10.213590095313585,17.276073232258703,3436.4988527297974,237.0,5451.0,3761.1240785149657,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
