Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
11,30,995.0898698215219,3.0315500425120536,2.420348019829679,3.5055111074776275,2.13307296270823,2.5206301971570815,2.707131845615018,2.3868685652466555,3.2789217617598796,2.9323655051376196,35.54284424312665,27.11429008166222,14.287470894461547,57.77928761376353,60.19157192031105,13.801606082545813,47.619022421889305,15.488305054145895,37.418361967549586,995.0898361647332,3.03155007396645,2.420348019829679,3.5055111074776275,2.13307296270823,2.5206301971570815,2.707131845615018,2.3868685652466555,3.2789217617598796,2.9323655062676677,35.542862111698696,27.11429008166222,14.287470894461547,57.77928761376353,60.19157192031105,13.801606082545813,47.619022421889305,15.488305054145895,37.41835435619464,0.20029988686001293,57.16233959286707,77.03118748744713,18.01129728557989,58.08187174797058,37.0,703.0,14572.925623945288,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,48,997.8022505130959,2.30676708942445,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,1.8555404703645415,3.8067590411245074,3.1473589733445717,2.9153965052234776,55.55188855189622,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,13.810956961957391,36.817604052713094,15.553743499629471,45.63816077141232,997.8019629727754,2.306737214913861,3.8989785174141423,2.8998242669598806,3.1567792287742638,2.8162736055225626,1.8555404703645415,3.8067590411245074,3.1473589733445717,2.915396533429408,55.55199226289321,31.23191861518626,44.258776646744614,67.58623645520036,33.222534400162495,13.810956961957391,36.817604052713094,15.553743499629471,45.63829747291739,0.45137757596797623,9.087761274641776,11.620317879965189,8.234103761984366,224.1870698928833,83.0,1577.0,2136.141397992717,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,46,1005.5092529736122,3.072942439020218,3.8980326413752326,3.9003522384941594,3.1133063763903124,3.831212699532549,2.462349313419506,2.7800154282824923,2.9719813341938197,2.931652939777158,34.97427636166296,70.2017927359195,69.7176733161844,35.666914840031076,72.61206434864629,4.261423666846037,19.421533180387307,19.727770531635596,36.86380721926124,1005.5091198540457,3.0729432029408263,3.8980326413752326,3.9003522384941594,3.1133063763903124,3.831212699532549,2.462349313419506,2.7800154282824923,2.9719813341938197,2.9316536031015406,34.97424786388521,70.2017927359195,69.7176733161844,35.666914840031076,72.61206434864629,4.261423666846037,19.421533180387307,19.727770531635596,36.86382278599839,0.23111364810549556,56.76236371116157,81.84151850748499,16.77700320193089,104.80554366111755,68.0,1292.0,2458.749373834266,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,38,1022.5315998191147,2.830478960700194,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,2.549637540031396,2.2046688576556512,2.8281119756391364,2.9373906359099617,41.793934243403946,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,14.279731827880573,35.52942641756976,46.61906703507593,39.307733771291616,1022.5315998191147,2.830478960700194,2.1067250902341605,3.1482352109840264,2.29345714981162,3.178611073806568,2.549637540031396,2.2046688576556512,2.8281119756391364,2.9373906359099617,41.793934243403946,13.246974831495667,44.833266384508256,53.146651939286286,43.46779228379006,14.279731827880573,35.52942641756976,46.61906703507593,39.307733771291616,0.14996451834738989,45.479672251477695,34.051000966149616,22.38891355452124,102.10286355018616,63.0,1197.0,4587.488622435385,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,55,978.4426966061695,2.978742601412038,3.7082308876730776,2.1974868036406963,3.3026086646819817,3.407033976305306,2.4153612189699443,3.5992305234720554,2.0691424397432683,2.9341074029825407,36.95225743545269,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,12.355652814094737,30.615118120121007,42.39622951744602,37.942029088576476,978.4426966061695,2.978742601412038,3.7082308876730776,2.1974868036406963,3.3026086646819817,3.407033976305306,2.4153612189699443,3.5992305234720554,2.0691424397432683,2.9341074029825407,36.95225743545269,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,12.355652814094737,30.615118120121007,42.39622951744602,37.942029088576476,0.17936230600828007,57.84734581474072,66.28502056535896,19.993927717445885,278.35593914985657,109.0,2071.0,2463.6742872368773,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,31,991.1113354656414,2.9825751933311313,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,2.4812060204561166,2.2890910802493196,3.5030556342704875,2.933007894008406,35.68908302911319,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,12.981224898826905,33.845420740809026,45.33128959582796,38.31136140509891,991.1086154448654,2.9825915487317385,2.9542819740995645,2.305343288186326,3.2436124634808303,3.088020237627876,2.4812060204561166,2.2890910802493196,3.5030556342704875,2.9330098573388694,35.68921703915413,61.04424183440524,11.451477819467403,31.08355988220213,66.73995446600725,12.981224898826905,33.845420740809026,45.33128959582796,38.311264783733144,0.2597446231968068,68.12136820847508,75.80829495150898,23.46678459335694,81.71274757385254,51.0,969.0,4102.149320543565,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,50,663.1855265891719,3.4408172290873718,3.466285050575022,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.1985648178879713,2.6853778159065635,2.1364186968334082,2.919606428088613,30.051488587889594,73.88311239247895,21.804835336499647,62.77081535183509,66.8725069221334,10.949372281017263,34.93230444608815,20.634000288546307,32.47973631344968,663.1854942856835,3.4408192995650024,3.466285050575022,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.1985648178879713,2.6853778159065635,2.1364186968334082,2.9196063631763307,30.051538676244295,73.88311239247895,21.804835336499647,62.77081535183509,66.8725069221334,10.949372281017263,34.93230444608815,20.634000288546307,32.47968200868009,0.20580512979970966,8.004123949718165,7.0427685816694465,4.859265350915112,159.8989236354828,61.0,1159.0,3444.3152677857715,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,72,972.8662852173125,2.9441108853352866,2.3962029781697574,3.6014891373510727,3.936523151438794,2.6268483563184852,2.5384839235039713,3.752778304592076,3.7892133270076944,2.935285875179731,38.1300387940448,21.038977271696986,67.07926272291186,16.392544199148258,37.3719956253284,14.452563891956526,33.660784974055595,39.21569898826657,38.21807752392754,972.8662852173125,2.9441108853352866,2.3962029781697574,3.6014891373510727,3.936523151438794,2.6268483563184852,2.5384839235039713,3.752778304592076,3.7892133270076944,2.935285875179731,38.1300387940448,21.038977271696986,67.07926272291186,16.392544199148258,37.3719956253284,14.452563891956526,33.660784974055595,39.21569898826657,38.21807752392754,0.15787480422674235,55.17863447353047,57.276855834395704,20.479498855033547,436.19714093208313,164.0,3116.0,1635.475974775735,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,29,1221.8604445980377,2.3822669806097108,3.8959404224353618,3.6542309423414645,2.0300379614842443,2.3523925111501103,1.9980953615502552,2.2619936896218333,3.6189813842531637,2.9358171705407177,67.74806842065844,47.83092169656021,67.12407898676987,64.90773895049443,68.85050071606221,7.978443455618491,34.12213856071307,42.95112569032138,43.24470763561742,1221.8603885604432,2.3822736188810447,3.8959404224353618,3.6542309423414645,2.0300379614842443,2.3523925111501103,1.9980953615502552,2.2619936896218333,3.6189813842531637,2.9358177115217647,67.7481436027641,47.83092169656021,67.12407898676987,64.90773895049443,68.85050071606221,7.978443455618491,34.12213856071307,42.95112569032138,43.244582704957715,0.5487971412485448,128.6920563182238,85.47325725228283,53.804048708434195,53.90884017944336,35.0,665.0,5904.023021582734,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,89,979.7359197583445,2.93349330930377,2.450079915628169,3.1850237375315933,2.6245396754038337,3.832611106936701,2.8644532874273354,2.514236587564392,2.221782601488058,2.936080035544921,39.123964512388305,57.35806841834877,23.53263849657145,26.122181294520004,65.35867187086387,7.406033337477855,36.583977350433265,23.178314873373754,38.09564178307252,979.7358148357364,2.933496307411303,2.450079915628169,3.1850237375315933,2.6245396754038337,3.832611106936701,2.8644532874273354,2.514236587564392,2.221782601488058,2.936081693422401,39.12403542620915,57.35806841834877,23.53263849657145,26.122181294520004,65.35867187086387,7.406033337477855,36.583977350433265,23.178314873373754,38.09565615024123,0.12231479211902288,48.520793197393544,50.918337333071605,18.608721459868285,198.96496963500977,126.0,2394.0,7102.97568167688,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
